"sample_002Cb"	"sample_002Co"	"sample_008Ab"	"sample_008Ao"	"sample_012Ab"	"sample_012Ao"	"sample_016Bb"	"sample_016Bo"	"sample_016Cb"	"sample_016Co"	"sample_020Bb"	"sample_020Bo"	"sample_020Cb"	"sample_020Co"	"sample_020Db"	"sample_020Do"	"sample_021Ab"	"sample_021Ao"	"sample_024Bb"	"sample_024Bo"	"sample_028Ab"	"sample_028Ao"	"sample_029Db"	"sample_029Do"	"sample_032Ab"	"sample_032Ao"	"sample_032Bb"	"sample_032Bo"	"sample_040Bb"	"sample_040Bo"	"sample_040Db"	"sample_040Do"	"sample_043Cb"	"sample_043Co"	"sample_056Ab"	"sample_056Ao"	"sample_088Ab"	"sample_088Ao"	"sample_088Bb"	"sample_088Bo"	"sample_088Cb"	"sample_088Co"	"sample_106Bb"	"sample_106Bo"	"sample_16_1_1"	"sample_16_1_4"	"sample_16_2_1"	"sample_16_2_4"	"sample_18_0_14"	"sample_18_0_17"	"sample_40_2_1"	"sample_40_2_4"	"sample_7_1_1"	"sample_7_1_4"	"sample_7_2_1"	"sample_7_2_4"	"sample_8_0_12"	"sample_8_0_15"	"sample_8_0_4"	"sample_8_0_6"	"sample_8_0_9"	"sample_CFAb"	"sample_CFAo"	"sample_CFBb"	"sample_CFBo"	"sample_CFCb"	"sample_CFCo"
"02104476719f02b32307edfdb1e6a0c4"	2.53718603699285	4.09651152931873	2.06180589963626	3.43777240607328	2.02884980739555	3.3859748703202	2.22493128795241	4.40434867137553	2.4495782185347	3.43451912750514	3.17381700872827	4.29839688036552	3.21311925402768	4.38673446164927	2.39372178787662	3.59533312097707	2.94987993973188	4.05511539569976	1.93423828780836	3.77494591025648	2.25843454414471	4.21921046982959	3.15938650834875	4.57939011733164	3.19758857045837	4.48840118477495	2.97398766382998	3.60435104654829	2.32419001674643	3.95031444078268	2.11801300565494	4.30918439959845	2.61825575496584	3.55649842813534	2.61721822582201	3.93699197007367	3.54746334435798	4.86722871141447	3.22254349075137	4.71585341086258	3.14535500338471	5.11650348086729	2.70975793572381	3.72619714661614	4.92402920224024	2.73381099095554	5.06457882350648	3.13040598847989	4.31053063296881	3.43268958875234	3.92020990115503	1.22466062795551	4.12518801393315	2.12993342514446	2.26932361114243	4.21184900733355	2.69465907215343	4.12141716964486	2.76048931878345	4.03648166499788	2.10115606562648	3.01783572522462	4.31373579407254	3.30787314272307	4.55316009702292	4.14096630443908	4.57226186264174
"022b87e073ba519506a6d0d9dac1bba1"	3.94228348376753	6.12454663537292	4.51051230339168	5.88361224898163	3.60052585857004	6.21253842813146	3.51971937385252	5.63381700177439	3.24526335149943	5.38214391568651	3.05537080934737	0.614218685254534	0.911628681385166	2.20805724708674	0	0.336543662641743	4.63657776362763	5.03730319030116	3.46284156198351	5.67518162526461	3.38656021238724	5.62994553243721	3.97885477007166	5.56181606422586	3.87430240494302	5.93084893993842	4.43651309173676	6.1380629069686	3.87211517626472	5.79241068275857	3.542416233244	5.31437278574274	4.64126485469027	6.45534263315025	4.08640317941415	5.96228335766175	4.01651238175426	6.07186028476679	4.27478323639348	5.52056059269114	3.96300999290853	6.4745029780054	3.49741109255324	5.96947840091856	6.71442971961789	4.28335712864629	6.97971557052	4.36114185806529	6.85243980118597	5.74862071326019	5.72222862352785	3.56779648591435	5.72179544591738	3.9335983742147	3.0157463980909	6.18705291759001	3.46916975039103	5.4974714252251	4.00543684285676	5.40993562562401	3.33231079024156	3.90531254053666	6.18438858179696	4.46574755404064	5.91864627524089	5.78837364085251	6.0512635481934
"02a63d174c8502c109303db99cf1e437"	3.25251270818897	4.49199297720794	2.64642874976183	3.60694925941818	2.5407837758583	3.62280141723789	2.65676797407774	3.76605884522662	3.27635567717754	4.47188597918101	4.31709454276416	5.14788251779488	4.79577395041772	4.89790878264618	4.25546188993484	5.2206909256826	3.2130500881697	4.02021243593052	2.50596973855221	4.04309526753041	2.72321529503582	3.79882500185427	3.62807262819934	4.4652428399345	3.02518005021495	4.48175076320337	3.06919265749629	4.05356612578096	3.36607550812358	4.59638310850984	3.27052270191658	4.32077529899534	2.35621529351449	4.17105312227518	2.65945454509169	4.02737368735065	4.51934668501249	5.61632459800043	4.53609873998567	5.71554818641085	4.42715223538219	5.7983883458874	2.33650911108402	3.54220362204113	4.72993946315186	3.44670336515838	4.29634553610779	3.20758075505875	4.25100889695412	4.04280222531174	3.30279969570926	1.76592211143782	3.10588672989387	1.89870547732821	1.36230899836938	3.17398974981554	2.98272686871106	4.33297913239584	3.25463239094031	4.12141716964486	3.70820667430442	3.49227924076528	4.89518086512965	3.05668888731382	4.94771514624146	4.57039528753887	4.95492315624774
"02adf979cb3500c39977fffbf7d2a048"	2.41881182115572	3.92123073186604	2.70112007283831	4.21865288784158	2.0599406362902	3.53310640506762	3.3973489197048	4.08144001846193	3.43574019811517	3.9315337210866	3.09394504562831	4.14298325519082	3.2149890960607	3.7765941393957	2.59261061155475	3.70641077284415	3.23446794073169	4.29300053864824	2.12756194835733	3.80892146287358	4.11667487155684	4.85660222333445	2.72331674818023	3.94402409891757	2.64537594841318	4.29404736983473	2.87649989801452	3.83547078686392	2.99032539265072	3.85153728995448	2.97135067583936	3.60118022779063	2.69343198218794	4.46335682306685	3.4033624123688	4.39769008427229	2.40923642176885	3.48323363735382	2.10325306243478	3.06743389333525	1.9018297022389	3.65274528106419	2.44376345184205	3.4089438937047	3.78811774616292	2.55042643707852	3.8790776576497	2.26544442625633	4.44189764636657	3.23082301134941	3.67190990684254	1.84227584033027	3.01545126585414	1.36179149001676	0.935689752482658	2.96086797365903	2.56022350028729	4.16710639718374	2.88275264838923	3.80433771948091	1.8921626453948	2.96912909164052	4.36374907466354	2.18567079814631	4.01136995702616	3.91774694375205	3.9664401718914
"02ccf6f06e50ce9c5e49ffe2278c9f27"	2.25132813379728	6.17123815965322	1.63281443877488	3.93808573853526	2.04371016420049	4.07188133547128	1.97884764860217	5.45477109616755	2.21932375005557	5.46665372019242	2.3131566170054	5.80043218113637	4.88335298284598	5.61106792728153	1.68065880670059	5.47503743090164	1.47464783379941	5.21178987020971	1.8195873614479	3.81839056972492	1.80491341820058	5.16543713889765	2.4260959866512	5.08066293234522	3.08289259820358	6.43356671622073	2.39594985156192	4.82883802464889	2.26535434841576	5.53818025750782	2.80413464363028	5.55638073383077	2.62032758942696	4.98169371106907	2.60363146405388	5.22714006271076	3.29549013923488	6.46689784647965	3.30448528629993	5.94170113448588	3.44729567201981	6.37102552153038	2.67332712078397	5.26419334213029	6.01101834933212	2.74718860317572	6.08949190929917	3.0211225939092	5.85449665299488	4.0399002869338	4.79362455690785	0.485899123826105	4.91432877148502	2.47869828945877	2.15586353895436	5.26558156117338	2.78891378871158	5.45332893475352	2.67012007087517	5.36619797702963	1.62591765943108	1.80741625950409	5.31840042510793	3.58207300470868	5.42818737949507	5.20762409241359	5.42363606210899
"0381b98525605c48d762e395044ca5b2"	2.23001507476128	4.40425414311174	2.38091815960227	4.70940521247607	2.28597671095102	4.30504419655968	1.48563935416859	3.35072383711522	2.24469105608001	3.54338971094429	2.80904732280919	4.66409027680788	3.44823468194751	4.40475648314741	2.55837259528661	4.28242436350102	2.2712995824861	3.9805590114471	2.07942715058055	4.80540818274086	1.90400991361561	2.92195984868338	2.67168060468772	4.11514249122343	2.49736909270935	4.77699829833228	2.53158962626022	3.95975456761856	3.02784546282565	3.90535028578504	3.18243254718854	3.72042737477053	1.81923606902695	3.8165041516984	2.3195843593955	3.89493057875544	2.86895970283231	4.42256258828834	2.81409048566479	4.55055305799127	2.69086199323128	4.76336245899221	2.00055759435131	3.59375907940331	4.69442115488517	2.55868593697836	4.72456665713492	2.5307946703015	4.36379984227434	3.71886872519578	2.86599753142405	1.29143212464847	3.78687194401829	1.18723247411525	1.42676762193938	3.44829692833912	2.47965446520454	4.78224559125134	2.51684830201988	5.39607781787786	1.93907256589414	2.38471349087024	4.69093190345555	2.93941289592756	4.76460508355477	4.19057537990868	4.59184803915902
"03e263884fc71d9f491555f67c1f630d"	2.4710775503953	3.22877027297184	1.64694080482394	2.98298866763787	1.31574447454238	2.18491186380871	0.967954857495304	2.87657659625596	1.53641894709715	2.80426312482575	3.29370437163138	3.99469592490613	3.56514516985497	4.48744428869928	3.28774659823481	4.11400083894028	2.27253611063385	3.17177918587515	1.48900662324777	3.00233989506128	1.50442155976762	2.53165123111522	2.60207319915946	3.43523739041888	2.9016891956369	3.61256898131233	2.93804547896905	3.27187635110577	2.82875392325567	3.77300158701451	2.59150197082991	4.06096988441494	2.39623371135119	3.29132968687858	3.1141083333368	3.35932299329192	2.14100924806395	3.38376973187289	1.76520328793836	3.23770150451816	1.63482101828644	3.70194324993268	1.72921274093126	2.63130053762425	4.26604974195891	2.64850696937269	4.59018157589475	2.93840226852253	3.32659949719087	3.0146189967138	3.22856453734385	2.72160991786875	2.56836467247411	0.851711676581753	0.902072124876585	2.19198699623455	2.70312877740534	3.55190236044552	2.75048471880785	3.32611026363486	1.19791207515497	2.87003026543823	4.33520270619549	2.55429588715606	4.33121048959039	4.06749053211758	4.43989055514105
"03f86a1233871340db1328f6fc35aff1"	2.17306416199266	3.89096168470966	1.79220603616886	3.47197344010359	2.06584832105364	3.41676146384024	3.49131815003563	4.43631317794396	3.57104903921017	4.31906017054026	2.01030794600599	4.23481651335095	3.19186764542098	4.12285394670348	2.52755737116754	4.06632793621526	1.48887802489071	3.46854632486137	1.13638804812202	3.77083586794474	3.57421077942203	4.59510304191252	2.14166018648396	3.73027856207219	2.84552907549178	4.15739420991247	2.30747183340492	3.18232473868768	1.89066545731287	3.68747459364064	1.88790112144404	3.5893578500385	2.91719597234695	4.6016783165018	3.44409427808387	4.67457956272469	2.44574126843722	4.13810974132235	2.00525395097203	4.11931485983165	2.27494870173584	4.3644493045663	1.79969208930355	3.95932711358214	4.26604974195891	2.21140073028907	4.05768462348548	2.33196601533823	3.61156944873479	2.42246841762399	4.09992706766885	1.3240162167382	4.15081956666511	1.76092046454361	1.90412936170675	3.94420390095705	2.6655323249428	4.37900557586769	2.64897654258682	4.4054840456924	1.52682644164513	2.05581256323007	3.71387075380019	2.39297701615981	3.60590102475664	3.54149344224035	3.83195225736148
"03f8d34575dc20b78b31c3c1177379b9"	4.44287577246119	6.76275051711579	2.45633964509243	4.01595822620673	3.03207124120066	4.3169047549767	3.15152302201884	4.12333399528403	3.30568623833268	4.75076650999262	3.16114704604813	5.01551287267934	4.14414234555692	4.94628096221702	3.20103310609595	5.15085443049302	3.43473917974538	5.38632146729101	2.27992842832299	4.11075130029584	3.06345204165529	4.35367682455675	3.84704406732126	5.40504547662217	4.5656379323111	6.68718695641813	4.23888932402214	5.31126006727852	4.46886693325215	5.52584799573757	4.22003315104375	5.33632771281977	2.89114654479417	4.79897184471008	3.79155588638415	4.79529166549176	3.60781038657994	5.76459681965053	3.25867790745506	5.49670524928389	3.18649477182079	5.66987333674485	3.10394105699794	4.00714115563065	5.2153497479901	3.52556497295472	5.31836253305665	2.83960043252224	5.5078267095674	4.31755157386448	3.91655167028953	1.61825225875625	3.10061774544292	2.31858423883583	1.73001094612663	3.52078059689585	3.39704075484587	4.76705336143708	3.67685059662013	4.82034859561654	2.78894915747479	3.62998131606633	5.33268188437168	3.74310453660768	5.12594786733843	4.87854298739545	5.13565776833335
"040ffbbb2858152fe7b1bfe2be12eebb"	1.69196067838758	3.81122211961036	0.756556157752879	2.92971319025832	0.345329325123889	2.99570927328949	1.37367962889975	2.66240101888022	2.01742796352248	2.96338618393353	2.6260592189962	3.74720373806313	2.90953888918988	3.97625665509713	2.34126219688012	3.63508893900142	2.34850701867304	3.72996682654755	1.43346416559628	3.10821841652186	1.89152938657264	2.7329212042841	2.58147136129524	3.66972124937519	1.48043767104805	3.78600115353904	1.66179473939598	2.81130290016592	1.75951172167793	3.12720780434203	1.43262913232537	3.25164887335695	1.18197900416292	3.26180254689475	2.03343333552431	3.38228635677039	2.79723743142739	3.82779364594578	2.77359072007224	4.11534255321771	2.66936619722807	3.8228542484214	0.559907174049794	1.20485191779243	3.4386542324321	1.99292567826671	3.71947432139644	1.50608027855767	3.42836497773307	2.14182931411465	2.97035902813564	0.345255691748679	0.68944533718473	0.273631321354119	0.135631685464559	0.921526998669401	2.88042152926521	4.28386404060122	3.09851085889657	4.14637404555606	1.66396246069339	3.30780379069418	4.16017574750925	3.01951950079696	3.93814429453501	3.33741519665251	3.89701056046747
"041c4b843dce3deada3d6b1daf849177"	1.62166809476111	3.91710748384072	0.0890497148335058	2.97826103645446	0.460849356454254	2.58629792341684	0.356164213538162	2.56856818621036	0.67715701658107	2.45152031019536	1.18067265181289	3.64098249092172	2.60853508627049	4.07425150875632	1.23797183125075	4.00583162208694	0.390759452245651	3.33685551514643	0.363993597142208	2.82412837690315	0	2.46692273762636	0.99493500582849	3.024065691545	1.95837855429927	4.2413817071851	1.81947205278596	3.47575538390669	1.58056507486498	3.83781656688831	1.03090430564403	3.27654832876343	0.345255691748679	3.03460908142478	0.250276111638924	3.27048255213054	0.431795403354194	3.8517611927885	0.578801978775085	3.34767353125771	0.324428573418785	4.05166424486682	0.695501906016622	3.76747480718263	4.27081852735122	1.10314068664627	4.58566250239174	0.890432059700478	4.31478178807226	2.46568135580287	2.56719867200964	0.0417722628722337	3.50870813390347	0.327402660646713	0.226501905723844	3.37017444142683	0.509455996151454	3.08884511910802	0.425388491341913	3.13122690262876	0.168660245918363	0.823066055894185	3.22849152548149	2.07509008782214	3.40882739890616	3.59007893013907	3.60961197920315
"042f95fd86a3be60cda5e0a13e76be0c"	5.52834130958754	4.91037318905662	3.04122605824854	3.70136481164435	3.34433686462302	3.57513500238805	3.91537842969049	3.11422390254325	4.10196179397703	4.03376429463034	6.93698111317461	5.41328679438627	6.46178025265284	5.5292017600872	7.13387767233765	6.09403585554134	5.7503872685155	4.3210795233633	3.88973649584891	4.120947219434	4.00093338650094	2.90656351654725	6.74569255129084	5.31495784264704	5.96052766112007	4.8054588712209	6.19264827276582	5.13796902667406	4.24425483564907	4.66871477583957	4.22904589519944	4.87743451348023	3.75163298466578	4.96991539158666	4.14327850970501	4.55479355554627	3.49091814395761	3.20634643025577	3.59722147540423	3.98611428582076	3.89344615423695	3.52005547861074	4.72326846084027	3.60961571379987	4.01486296544444	2.60893604705047	2.98272434427057	2.720110246606	4.88705498668577	5.30612183232228	2.67763958350229	4.70502021777936	3.14469846569187	3.81099431607073	4.13409197959108	3.1850695789956	5.60356312055005	4.94498090082711	6.07668102923715	4.63381921528841	4.82629493288727	6.77638104601482	5.77420614428535	7.90390148721853	5.60526692313243	6.66721661617845	5.51542269241611
