"sample_020Bb"	"sample_020Bo"	"sample_020Cb"	"sample_020Co"	"sample_020Db"	"sample_020Do"	"sample_106Bb"	"sample_106Bo"	"sample_7_1_1"	"sample_7_1_4"	"sample_7_2_1"	"sample_7_2_4"
"018de0ee05bc68de9383baf688539f9f"	2.65909242288633	4.84317444792897	4.08373157652837	4.24381522210586	2.71360275709186	4.59455888474211	2.55434719883018	4.18659043060404	4.31584429654249	2.40326763397008	2.07599561127554	4.38997986125506
"019ee757485f09fa0c7881843036a765"	3.22613120085779	3.56242467736002	3.58974407756409	3.58398416355546	3.27632809774957	3.47171163747906	3.53552312537297	3.03803980411899	2.54584141958201	1.66490478531386	2.72917319815653	2.75028240081555
"019f94720ba42ef1861b87fc58cdd3de"	2.74699190097593	4.05279549789508	3.24688686683974	3.94608969013528	2.53011007182105	3.87394266580174	2.04828492611418	2.31402589669891	1.10976321864564	0.327402660646713	0.166848294259004	1.52500901615062
"01ac16555e036cea2ece2a239591aae6"	2.00598099359427	4.22894782716517	3.47625251018198	4.32480560872473	2.22876081123402	3.92511228437832	1.60350836737701	2.40981351303177	2.09851534953006	0.434845900979473	0.664845437887849	2.12777386295997
"01b2f3b340d5c58058b29719f8ce8d4e"	5.00042912118497	4.91976180693282	4.78366466217572	4.94821344323078	4.91307947205711	5.04995051560399	4.04619203222079	4.44914103460403	3.5474463536316	3.33113036205604	3.10913417046667	3.66567044668697
"01e013346904f75a91f713c559585ff7"	3.27511853068661	3.28535351460243	2.73874854799081	3.58708977763676	2.49903898294276	3.33785949059088	1.13342264947386	1.23698486051778	0.68944533718473	0.197119853222468	0.177040972350029	0.759810006264008
"01e7154d4b5f3188595e288aeab7f7a0"	2.29073718287561	3.98313676224695	3.15160683806642	4.21112863982674	2.215068861314	3.84184514640642	2.32236811225485	3.73564137230623	3.19751305718567	1.24747041618755	0.995768972573873	2.86007290410623
"01e9bb0d97f8ed373a8d529ffb971acc"	4.07452361875818	5.21496695277458	4.97510436052616	5.12034785385702	4.14032844325343	5.177663027643	3.19404446265255	3.58842715122646	3.64248362124424	2.21998470056503	2.18384153368248	3.72781322706535
"01ea06c562e6b8f6bbc5be68d99c0373"	4.69525857411968	5.34166394123236	4.57429835730449	5.01837547479496	4.80813036041019	4.83201175519772	3.19652325723577	3.21419147039133	2.84611214857988	2.069903700741	1.81360575845787	2.70275286160873
"0202a0b2dfad6a6e5b225afdddaf5729"	0.704122340236765	0	1.31666943500204	0.628026120155195	1.99931377699057	0.654912929693557	0.771070721307639	0.0924333183310872	0	0.434845900979473	0.465710050012165	0
"02104476719f02b32307edfdb1e6a0c4"	3.17381700872827	4.29839688036552	3.21311925402768	4.38673446164927	2.39372178787662	3.59533312097707	2.70975793572381	3.72619714661614	4.12518801393315	2.12993342514446	2.26932361114243	4.21184900733355
"022b87e073ba519506a6d0d9dac1bba1"	3.05537080934737	0.614218685254534	0.911628681385166	2.20805724708674	0	0.336543662641743	3.49741109255324	5.96947840091856	5.72179544591738	3.9335983742147	3.0157463980909	6.18705291759001
"026f6d9d6a5c591d5465aaeddf6222f1"	1.48674161879161	4.01153594623291	3.3956392533568	4.20082973235053	1.88069270981256	3.92024808711937	2.07599561127554	4.17008139753384	3.86317629465999	1.89689095866138	0.968570039990359	4.52696520948507
"028a375a3a51f2d5d05b85cf4ef10890"	3.97445403235906	4.92500597253699	4.37171793211324	4.92558696361488	3.96751371831647	5.0400540218029	2.82479862766106	3.61614611364409	3.52274163137276	1.79165363029398	1.95338216389401	3.5931006645292
"02a63d174c8502c109303db99cf1e437"	4.31709454276416	5.14788251779488	4.79577395041772	4.89790878264618	4.25546188993484	5.2206909256826	2.33650911108402	3.54220362204113	3.10588672989387	1.89870547732821	1.36230899836938	3.17398974981554
"02adf979cb3500c39977fffbf7d2a048"	3.09394504562831	4.14298325519082	3.2149890960607	3.7765941393957	2.59261061155475	3.70641077284415	2.44376345184205	3.4089438937047	3.01545126585414	1.36179149001676	0.935689752482658	2.96086797365903
"02c19d40dee2d87c409a2e2f7b713d7f"	1.22395188664125	2.88481322673489	2.09060054773135	3.19055140925791	1.03831577968344	2.81731898950284	1.03092035630706	2.4565504699395	2.82766681398724	0.921526998669401	0.867087882561922	2.80522016558592
"02ccf6f06e50ce9c5e49ffe2278c9f27"	2.3131566170054	5.80043218113637	4.88335298284598	5.61106792728153	1.68065880670059	5.47503743090164	2.67332712078397	5.26419334213029	4.91432877148502	2.47869828945877	2.15586353895436	5.26558156117338
"02f7b0f943947c68160210ebf8af9e7d"	3.2659629435914	4.19411864975801	3.79366281906935	4.46653208120849	3.44354631632015	4.5102448317283	3.44974926347635	4.31713678516106	4.20734633397964	2.26371535824064	2.06377445125075	4.29427345989302
"03202b02066380ba1d7fadbf07ec658a"	3.02940493236903	2.08862028780934	3.20428623246349	3.47121436856385	3.60986297801793	2.968803733139	2.68968729690717	2.68886500315729	2.22261071631923	1.80368721664108	2.63130053762425	2.204082121651
"034f5e1b4e4a4747a0048a61ae79aa98"	0.586102297483376	1.44453092610672	1.15184677148095	1.00705759267682	0.693896866222514	1.72111411523119	0	0.841327932921629	0.411056115921325	0	0	0.226501905723844
"03734cd02763530410103ffac1802bfc"	4.37816503829865	0.381251647372873	3.22867010394196	0.413517930258873	4.23458470907985	0.865563172165401	3.19364995064155	0.0406678587648651	0.216803495568011	2.05581934677661	2.03859049239552	0.154618406949549
"0381b98525605c48d762e395044ca5b2"	2.80904732280919	4.66409027680788	3.44823468194751	4.40475648314741	2.55837259528661	4.28242436350102	2.00055759435131	3.59375907940331	3.78687194401829	1.18723247411525	1.42676762193938	3.44829692833912
"03dbe23a9e8b7382924fd20ec95338af"	2.86542491661368	3.03399354071072	2.78389124676778	3.13241484196063	2.0755855623498	3.09063232503	1.61801502362486	2.2027454205083	2.7393925251913	1.17165207146304	0.782206043352542	2.76334834868228
"03e263884fc71d9f491555f67c1f630d"	3.29370437163138	3.99469592490613	3.56514516985497	4.48744428869928	3.28774659823481	4.11400083894028	1.72921274093126	2.63130053762425	2.56836467247411	0.851711676581753	0.902072124876585	2.19198699623455
"03f86a1233871340db1328f6fc35aff1"	2.01030794600599	4.23481651335095	3.19186764542098	4.12285394670348	2.52755737116754	4.06632793621526	1.79969208930355	3.95932711358214	4.15081956666511	1.76092046454361	1.90412936170675	3.94420390095705
"03f8d34575dc20b78b31c3c1177379b9"	3.16114704604813	5.01551287267934	4.14414234555692	4.94628096221702	3.20103310609595	5.15085443049302	3.10394105699794	4.00714115563065	3.10061774544292	2.31858423883583	1.73001094612663	3.52078059689585
"040ffbbb2858152fe7b1bfe2be12eebb"	2.6260592189962	3.74720373806313	2.90953888918988	3.97625665509713	2.34126219688012	3.63508893900142	0.559907174049794	1.20485191779243	0.68944533718473	0.273631321354119	0.135631685464559	0.921526998669401
"041c4b843dce3deada3d6b1daf849177"	1.18067265181289	3.64098249092172	2.60853508627049	4.07425150875632	1.23797183125075	4.00583162208694	0.695501906016622	3.76747480718263	3.50870813390347	0.327402660646713	0.226501905723844	3.37017444142683
"04270753eac3e84e5b3f45e5131fd1e7"	1.9552260495629	2.47508524395698	2.2793361178575	2.67906015442189	2.34433683116869	2.68125437831505	2.59104032592807	2.73392421590798	2.34999637954989	2.11998412331827	1.94499930015959	2.48770339232018
"042f95fd86a3be60cda5e0a13e76be0c"	6.93698111317461	5.41328679438627	6.46178025265284	5.5292017600872	7.13387767233765	6.09403585554134	4.72326846084027	3.60961571379987	3.14469846569187	3.81099431607073	4.13409197959108	3.1850695789956
"04356242a8d119e65547c999cf90c0a1"	4.52684028783297	4.39910768848581	4.58342301483601	5.06257390220246	4.24722314887326	4.76992671769185	6.74166531031883	6.51545716183339	5.86014207017473	5.91799884365555	5.51314602475144	5.98911383635112
"04731e32cb646050ab7f27f284c04106"	3.11199489377029	0.0945045724718856	2.97024092769037	0.146929510386918	3.28861759330161	0.157598477570636	1.1998897084055	2.47382351247519	1.32204208995919	0.452003273893997	0.968621051466462	2.89874550533036
"0495aca4ee75b03118200f39e55de807"	3.25309234560259	4.8410277071709	3.77511788245571	4.36685517793347	2.92511708682501	4.3298214509574	1.88041040418543	3.56266834556909	3.87856466586429	1.05649605420276	1.41660288225198	3.61223299349217
"0496149b2d1f183353cbf9189b7049e2"	2.25613646528716	4.19509952860057	3.44806849928989	4.57495837057985	2.24940791995774	4.27568964241792	1.56122513154686	2.71324435476666	2.30440593425598	0.9867846096207	0.671052378236645	2.39667862389024
"04b93fa3ee523f9634c9c795a5f49e4b"	2.12559060215573	3.5790843423759	2.83626820263248	3.49432275226564	2.53899355507507	3.28355493612252	1.28164886755061	2.34814241811837	4.67658764910909	1.84661138254698	1.89870547732821	3.46576418364982
"04bd54b9e03f729a1a5670b1416e260b"	1.87746806680186	3.12736234201276	2.72754010291672	2.84137994469727	1.86845534464194	3.11398575959494	2.38448484452454	3.40453912514585	4.14258687793727	2.97085257471408	2.47709328815544	3.69677420836986
"04c1a513f665c225f7ed173aa4fa12bf"	4.02405471776675	6.04303802611973	4.07889413742701	5.04319374103703	3.22545583236784	5.11301082162425	1.66585227488055	3.52289932159308	2.91540310721069	1.43633588668498	1.32468146208513	2.8825204935623
"04ef5fcaf6bf35657ee641e7ab693ee9"	4.35828804061308	4.0525174099222	4.1802789872849	4.05001113204365	4.11164419034672	3.90729560887647	2.55528783489924	3.10371589585748	3.03919948639737	1.72274874043881	2.01495435255809	2.17837412990621
"04f27efead94a16b3e810b74f86514f0"	4.15125084281786	4.43708168823714	4.28634396691078	4.54386621419989	4.34147171114804	4.40889696959847	4.2467776908109	4.6624077335246	4.53292334055709	3.76924389931665	3.90733105282702	4.39485304055832
"05425468abc7b6696e6644b43e20a070"	3.59678795878271	3.51310052756098	3.49383660369303	3.79258249692223	3.4977191907835	3.26477770768018	2.64040070062328	2.05199576193108	2.07428514003629	1.90526278568756	1.97945840737019	2.24812141997911
"0575b5bcc7abd6f7a59549c280abbd34"	1.27563837954361	0.284000735383931	1.57619877652522	0.183359791193236	2.36808943875584	0.462685194325917	3.56306260642636	0.751399252782819	0.391103021676271	1.9789521887406	1.19529084847741	0.0782753273625249
"058b63372cbe61fbfecc853d367548c1"	1.63803236634608	3.00829364810934	2.75821668754674	3.94979513142395	1.62865683999897	3.80583966245186	1.29830978345134	2.18384153368248	1.62994519336437	1.04378996756688	0.419049093262551	2.11032167931102
"05c4489613b115ee4ec2ef8199067913"	3.53246830468257	5.19289427115436	4.14261852969288	4.30614784169589	3.47121436856385	4.76392491375949	1.72039465316229	3.25046134661373	2.32912879394342	0.514462337094419	0.626484013752523	2.76763269876057
"05d75b81fb54d3ff766fc90129feed63"	1.87508600998422	4.17856413463834	3.17126869663572	4.11426234628618	1.99953161685693	3.86492452156038	1.69201832049743	3.50979465336885	3.55681455708748	0.707506096138806	0.748421041968167	3.24012191966764
"05e856ee9d148f9da62ea0b0ccf6db24"	3.81997674922525	3.81892337256363	3.62405075754621	4.3654324089485	3.4300914970289	4.69847096648298	3.54290424304976	3.08174435975218	2.76258447118295	3.15041838144263	2.13638705091276	2.81396906085696
"06094dd96a7550292ac7a15406ee3eb7"	2.77531998893279	0.494793798052954	2.00816195049832	1.08264820472888	2.09257689397283	1.0095755893699	1.76920876943714	0.645990057253149	0.991286880910561	1.55357418953179	1.17912565479535	0.759810006264008
"06122d6c188a53fa3820d7ba9c64b053"	4.63668381417585	4.76105330712905	4.48094194454411	4.7949800354039	4.74183519869272	4.17487951795245	1.98713434839465	1.37463161492011	1.56122513154686	1.69201832049743	1.58631359442664	1.95851818976271
"062dc7bf1a892776a0d4259124cbb2fd"	4.22643752079623	4.75514749512014	4.93287867577251	4.86068039963778	4.80039260103351	4.88383756793872	3.43737291809581	3.54709769202561	3.28371573808262	3.47517651218282	2.9977884082595	3.23346350538696
"06308be651a239379c2200605a63c9b6"	3.61648933458233	0	3.1745906071095	0.271703955557686	3.56700448574576	0.454929804374912	4.0513198180023	4.66693331383273	4.38294288057956	4.01016068864306	3.46345604668837	4.48949984612531
"0639cd2e7dadf3ff0a4ebc918d2008b9"	2.99956332569339	5.15925785341169	4.13701125424122	5.08423330386031	2.98914643444557	4.91319709165703	1.70969402275258	3.45855109124546	3.09553303739468	0.736900873449868	1.10576498040289	3.07896366121039
"067925bf2c68cfbf03151580d443463a"	1.58267878745436	1.4705550795825	2.12090552481443	1.73674847118496	1.91689522758336	1.49452337688456	2.16191168615572	3.46680307195946	3.34959980074249	1.64713628693708	1.4337318526067	3.15744442624473
"06850915424790786904937314f04f24"	2.73460124833428	4.44759314287665	3.2841548217859	3.72429746538333	2.45742136631979	3.40543107359418	3.18415816417804	3.00983335651177	2.42027799199069	1.48076078601373	1.93701777437489	2.34626598830562
"0691bcbf69519fb5dba78151aa18c728"	2.36228179950344	3.81144942744079	2.80584762441026	2.44737293558876	2.58306958510391	3.3600627431791	2.58499666757999	4.09510058963347	3.54904670699252	1.79303320074642	1.45927232702686	3.51204822498498
"06bde0cecfbcada397af9c0bf5f83820"	2.76226739007414	4.87812880845604	4.67232852241081	5.16384523442398	3.00115633669102	4.90457429612093	1.21547077928678	2.01552395626233	1.72374549290316	0.825533253106846	0.458082858350042	1.92860562484799
"06da80a2c361f6c3363b72be33e8e8d4"	3.0469025220633	3.21360082670081	2.84841109397278	3.56105248523441	2.99512579429032	2.98601539520877	2.96727366981203	2.53763979899166	2.09920521279335	1.89787076694395	1.95034730846214	1.60215646052269
"06f154fee6b1d89c4fb222e23f2b939c"	3.20103310609595	5.78067167370558	4.01164308426037	4.42867999369088	3.81187236145638	6.09843154867604	3.55370156389874	4.58555801855328	4.69257616427905	3.1850695789956	3.03745945826596	4.64008896677743
"0723628f526fba7f82f84bebd97bad25"	1.56380101150051	5.17540344286949	3.85514691408439	5.29154146186843	1.83502902602256	4.74392696248368	0.327402660646713	3.67215373078998	3.73013907286274	0.15655065472505	0.236107159466067	3.93003805556771
"073587e420e91ec5e53de8257bfaba94"	2.90157495053075	4.59011040563452	4.13753738791586	4.99381958772011	2.45933847105994	4.59460615125225	3.14208764879005	3.45205287189412	2.82551644584491	1.61320281628096	1.72706271334981	3.02519374096157
"0760f91983ac07c0e8e9f3efab81a287"	2.39228721335135	3.40967177236618	2.79605155457005	4.07886733886429	2.68453671307117	3.47617596519997	0.255045237925484	0.882231236691572	0.945325124792503	0.226501905723844	0.0924333183310872	0.524719653155948
"07ab66989a508e3777a908855686e414"	2.27276238393216	3.2841548217859	2.24940791995774	2.64100229408786	2.09257689397283	3.21591063302883	0.370103870920096	2.01817698858855	1.38680423111409	0.236107159466067	0	1.60350836737701
"07ba0efc76158deb7ed94f5c6b5e148b"	2.29491789935798	2.90836277641297	2.8878709022281	2.9181733338079	2.63023159549431	2.66646216783688	2.80367852160728	2.00684187524858	1.54584566684951	2.0205371298412	1.70376556260348	1.72065617290447
"07ce16e204c2f9e6a2bc0ebd87ce73b4"	3.59941667489158	4.27055912031323	4.01511381926042	4.19726768986165	3.73237448089814	4.38934841490287	1.8729976159257	2.76867921506586	2.39777981158753	1.46250743741486	1.4901632648776	1.71406455887577
"07d44546198c8221cf2a9765f78709b8"	3.50319935679332	0	3.38600595612707	0.375393601359993	3.5231859850813	0.271214468256301	2.79408360218255	0.622035548536212	0.624310863920072	3.27028505749177	2.7803191248118	0.319314372917983
"0808113a681a013933c03815ed511b06"	4.17411774815773	0.976479197285108	3.30952817637197	0.871813600167629	3.80551129443144	2.50854928644202	4.11108531011617	1.43290169433563	1.16718172620254	2.07158760618372	2.18596225353287	1.34212025142947
"08278cb30c0ecfa025df1080741366fe"	2.74390860134469	3.95379392557603	2.88481322673489	3.38123614178767	2.85762494155579	3.26965730029877	3.27871142961016	3.53163497258047	3.38176104727254	2.46275774713925	2.03571820692285	3.32200030245517
"082b8027abcaeb2baea3b91658963091"	4.73665672933266	4.71236915864773	4.6144170615538	4.56584477935464	4.97709232639752	4.46891004514281	3.36558557523075	2.40545435806244	2.3955762222417	2.39667862389024	2.55151997016526	1.94649283640292
"0834e59536ad310cbadacdf155bdda3b"	1.64032491876484	3.8555967577817	2.65324279831801	3.40518971888725	1.72143992452678	3.38238463080179	1.25784716489452	2.53150234437735	2.45758769554635	0.748421041968167	0.74267754690262	2.5140195597541
"087615d55895b273be3ec65195fa1639"	3.46322425124204	4.44346283295538	3.91370694680269	4.92523840947579	3.19580599086014	4.53405035412378	2.67227551689829	3.89149820542802	2.87384143742592	1.31469765617041	1.50907709962851	3.15197269691687
"08c119aa2b071004f6bc3b8b3b1c8ce4"	1.26543547488141	3.57460902950965	3.17193984463679	3.65473852896312	1.26543547488141	3.48455459030352	1.57635361292377	3.45588046588149	4.05315392337199	1.30489719491473	0.977718795550604	3.43931684763965
"08d7a738a4756ac72191feaf26591930"	1.75806479270396	4.50758403813229	3.11535290867869	4.4347712079466	2.34893112985915	4.02631123022985	4.01370285574015	3.46311277791386	2.87110285481054	3.6297226919642	3.54953577425482	2.96712264320625
"08ffb091e6fb80698e54de15a34c082d"	4.4190875652519	5.74859702590402	4.77208435624831	5.85564204045642	4.66346026369931	6.01067303715526	2.67894437291909	2.95016361475945	2.62166917085687	1.46530769301408	1.6740245574137	2.57760167061878
"09092441bfed8bc0bf33e10aed6db4b6"	2.02426187600972	3.14710743032369	2.28642043270779	3.18103718826405	2.31571535270159	2.77698827211684	0.877208889077939	1.36230899836938	1.6393879002885	0.664845437887849	0.531856907719062	1.72274874043881
"0974d5a60d20f55cae8db1bb4d3ae6a9"	2.82268979485994	2.30082527968132	2.88811543766372	2.78942519553556	3.11892206958423	2.33871209970945	4.39551870595528	5.07615171193695	4.66194179447294	4.14527473652287	3.67767757164668	4.78226808152193
"0977ec1ec766483e434b5ced6346bd40"	3.34634858096416	0.475085693652529	3.54732821690511	0.838254809259856	3.46372550831027	0.681198073483805	3.00860185409992	0.626772307693485	0.327402660646713	1.92022670646927	1.49288724210354	0.318639168469421
"0989c13d0c860d464a6d08c86ae36452"	1.50256389853234	2.52300710030052	2.19236860272225	2.87614969384908	1.49028593461657	2.53303062329444	1.41848693029398	2.12465923289527	1.80771468092825	0.645152878338489	0.728842544780987	2.12195638931919
"09b2d834bd6ac6da3f312992a5ada13a"	4.09781624703166	4.90814333445766	4.5242003541589	4.82628093941266	4.31847903767142	4.84861225212568	2.60209234702784	4.85449132820921	4.1676793980016	1.44598479709058	1.38820252877353	4.22233801120108
"09c649de9578b51089151c3f67c6d1f1"	3.07820282916797	3.27783030786385	3.25529755155232	2.96821043589213	3.22639188583179	3.04750877664207	3.97604336109117	3.79343156810317	2.92319760157577	2.34234268123487	1.92376897520369	3.07225826636662
"09d19cff22a275f6b41de4a94d82edbc"	4.38138718656531	0.624889770843749	3.51584799986549	1.53028916662408	4.2815300557699	1.82200042871068	4.52781578430624	3.53131243892538	3.51263021349051	4.39375051760732	4.74709758580868	2.42926196007665
"09d91bd09f3acddc13ab643e76870fa7"	1.81003026206876	1.95839362179935	1.43272991400627	0.956506236320495	1.83825587339607	1.75000410866336	0.892200887582466	0.419049093262551	0	1.0265934148793	1.03951847373538	0.517531091780994
"09fcb9ad80345395a0bea7730d6fe7e8"	3.3723244364415	2.46941807151909	2.92087473180564	3.3569424531537	3.0640086423282	3.2976254731605	2.43663597566025	2.00522365964009	1.42537203519742	0.502997060371407	1.24747041618755	1.5788529238434
"0a179124b7265fd051af45cf7bbb5a2e"	2.84044323766885	3.88230921439034	3.28045016495082	3.99573491165218	2.79730585161634	3.92754247937006	4.76405340679946	4.89129661154846	4.25364837041872	3.44435345011132	3.93193846949527	4.28614617979363
"0a2b2d365687ce2b521870ff1b9fa4ff"	0.85880567645736	4.18710914109555	3.20493558972245	3.36808875691612	1.21449485290549	3.94887005752182	1.05649605420276	2.9425329533264	2.40872550445407	0.442651702561981	0.197119853222468	3.07001310576655
"0a2bedc2b9e2f372d7ea96ac9331bd11"	3.86120956380198	3.88388959073767	4.00673547901372	3.78083414217331	4.2436001328969	3.90407362652256	2.14066598356824	2.08205063503366	1.0606957913222	1.45688329156018	1.05649605420276	0.719367893303026
"0a3d2dbba6357dd3b8d7cc68bd934825"	3.24439385280714	4.66240285929296	3.88189108458551	5.01359990861411	2.70186283208594	4.89635505647358	3.39929741119417	4.47580700855797	3.99270812209745	2.77246965265128	2.26245608746811	4.23926614176117
"0a4182a68004d1f4a635b111f35aff10"	3.13294680010583	2.96798135410708	3.21140607562693	2.32104328753362	2.51985993708472	2.76226739007414	2.54963070058888	1.18284160486848	0.255045237925484	1.66031351960249	0.945325124792503	0.226501905723844
"0a482fc1bd46974488a8258ac09ef7ae"	2.8557858341603	4.69744996056739	4.19292665619987	5.07186590011031	3.61245759159489	4.27568964241792	1.79768852425836	1.6393879002885	0.950017534948856	0.593898505053564	0.2827964070012	0.633219347180054
"0a5a7c8b3e26ce811cf9a5a0f0698842"	5.08927583765853	5.45990250219601	5.06228630183009	5.09488168313852	4.96521647255944	5.21357437482609	4.91181640931292	0.73109063605915	0.0813357175297303	1.05227860487871	0.207010104335413	0.344702560113685
"0a6615421c77de34c12671148d5b177b"	3.12343934363198	4.19251706095778	3.5734453609286	4.23724877909425	2.87514997808084	4.27655915186421	2.46172587296446	3.36975814083701	3.24012191966764	1.75046253555316	1.59862567024205	3.36767403432027
"0a8072d5e752c9bb771c9801625bf602"	2.60025086207898	4.09044844888658	3.28055009796088	3.6699402339745	2.30360976783542	3.6605177360811	2.26245608746811	4.02349595205962	3.81393619434855	2.05915273371699	1.81360575845787	3.93926864894279
"0a86845c7d4c1c002a7e9103f5010edb"	3.53620403555345	0	0.673066914725753	0	2.10824860512588	0.175672836288781	3.4977775123132	0.135631685464559	0.166848294259004	2.61105533634609	1.99044774645155	0.0701135765956515
"0aa642a7708a378ae2d52b09a6251f52"	5.07387101696057	5.67675630911446	5.18503883038354	5.2234544356385	5.04449894016464	6.55638003251953	4.40518906274197	3.94032057210035	3.9562291348983	4.24717151144131	3.34695096048957	3.8677017755577
"0ab9f370c6f47a86452d576a2fc304ad"	3.6743115364886	5.34053368880028	4.64586605684603	5.58299366904729	3.35760861524435	5.27767614548481	2.68143377249727	3.4256293098708	2.24593960640795	1.15653522500106	0.906971441872821	2.67644876076185
"0ababa66302abc185f7420fe8592e464"	4.84324237131355	4.93882664743143	4.93867409720045	5.71908881888486	4.61399953507578	6.19195366622928	2.63738164071821	3.88056536152731	3.37225334874455	1.63467769237428	1.48194652789455	3.18906836371359
"0abfe6fab9f2f0326a0cf0b2819a045d"	5.21043396581984	5.71487923721425	5.1024049347946	5.8058419117446	4.9621973438922	5.52174188638689	4.2777843824153	4.40280703134677	4.75388165724667	3.73794910303339	2.70518376345902	4.79926005706515
"0ae7bfa0558543127382041ced659532"	2.92167617697779	3.95838813634175	3.4541583913059	3.96751371831647	2.76327750710864	3.52824885823852	4.75440313643882	5.19589284220211	5.41976552188455	4.0747826359551	4.15519543295212	5.21797580588906
