"sample_008Ab"	"sample_008An"	"sample_008Ao"	"sample_012Ab"	"sample_012An"	"sample_012Ao"	"sample_020Bb"	"sample_020Bn"	"sample_020Bo"	"sample_020Cb"	"sample_020Cn"	"sample_020Co"	"sample_020Db"	"sample_020Dn"	"sample_020Do"	"sample_024Bb"	"sample_024Bn"	"sample_024Bo"	"sample_040Bb"	"sample_040Bn"	"sample_040Bo"	"sample_040Db"	"sample_040Dn"	"sample_040Do"	"sample_043Cb"	"sample_043Cn"	"sample_043Co"	"sample_056Ab"	"sample_056An"	"sample_056Ao"	"sample_106Bb"	"sample_106Bn"	"sample_106Bo"	"sample_16_1_1"	"sample_16_1_2"	"sample_16_1_4"	"sample_16_2_1"	"sample_16_2_2"	"sample_16_2_4"	"sample_18_0_14"	"sample_18_0_14_resequence1"	"sample_18_0_17"	"sample_40_2_1"	"sample_40_2_2"	"sample_40_2_4"	"sample_7_1_1"	"sample_7_1_4"	"sample_7_2_1"	"sample_7_2_2"	"sample_7_2_4"
"34434e753152df03a7612e2190d584d2"	8.60350938422837	4.98606862407342	8.01057431687936	10.9648097904523	5.1693091648965	7.61639919154187	11.4027338014661	6.45228357384827	1.98863789219683	10.7724830219626	6.54990095094104	3.02235429840472	10.2389926669583	5.56832543082587	4.39596592502254	9.13686582136883	5.77984094572906	10.6127951258714	9.91007194481599	6.40921936993557	4.1497256151953	9.44243300041392	4.93149576696569	3.56741875410133	8.32684414742975	8.57994677978761	7.15297254630571	9.28084109989064	9.11620124093922	6.42635601103839	17.152538196878	8.51544176556005	5.02810702873958	1.904361104584	6.46455925653912	2.62946965727925	0.994247573332822	2.50573489474938	2.34340222350247	3.41801844432576	3.52387803401993	6.41057139567974	4.99627668666639	8.49809585323919	5.07317355359417	1.7375666891692	4.04497253476255	5.55281397022709	6.93047238866499	1.74421994195306
"34e017d807ad873dd3f704b75539c76c"	3.65048913608717	4.21269491840324	5.50516223298354	3.61995680337574	3.82103821761399	5.12644194836734	3.87294465654059	3.87460745239251	4.51479224666324	4.02830781708503	3.59106859020379	4.90136611250955	2.968803733139	3.33444357303061	4.88782646024706	2.98298866763787	3.96442426080018	4.75812570904279	4.85075210367072	4.55830706387986	6.02814092040283	4.60581397870908	4.60062688078949	5.48754709024915	4.50920826484651	4.82424157730174	5.60161094654591	4.3931713138902	4.65947601563123	5.19360521288036	3.74283541919547	4.14431561616825	5.29949764474561	5.13742651101831	3.68663112852309	3.07109639213962	5.09070168148943	3.51196254585964	2.87780411486777	6.4522546115218	6.4859174666607	5.46504420536443	5.23315279348085	5.10492263582851	3.39285662741196	4.62785727666801	2.86698086714262	3.05984703304228	3.69617353749102	5.03958980375745
"34e4e1d6eff5ca51a3de09e7fb53f6c4"	8.18548658668957	8.79166289761597	10.1005205885068	7.03929552507774	9.00445021497399	9.76156312754156	9.68648474262711	9.99392401420046	9.87765329486286	9.87734819440091	9.68721625265887	11.4381776377697	9.22799907015155	9.38457532280716	12.3839073324586	7.46421946784162	9.36742411917524	10.0711455241055	4.74197297176617	6.28332599877471	6.4003954756493	5.06616145060278	6.04347737007275	6.91918995319698	7.27043930996821	7.54985138919064	10.8349342344575	8.31660423578052	9.1303697985443	10.6767994820558	2.63738164071821	2.88133409654457	3.88056536152731	7.58735367285574	7.45068556754912	6.97203940088797	6.83337066887536	7.18538134132189	7.28086226578191	6.15985514208936	6.15578971936671	6.27509134553981	8.55094395287783	10.1576336617249	7.54785773565514	3.37225334874455	1.63467769237428	1.48194652789455	3.06945102711484	3.18906836371359
"34f45f5b24c59c837397829901508045"	7.85228556502539	14.4218325054159	15.2425412963985	9.2141680080994	15.8319804120319	14.1741283728082	9.79144984315225	10.8045733688976	12.9387656951551	12.184183058831	11.6558351432658	13.3091392718777	9.69935196870085	11.8493094868689	13.7295498406406	6.54424111577518	14.4178807315142	14.1311243078411	2.35793464961553	3.68707031861474	3.91064205235121	1.98502096606034	3.33293995395583	3.98723436862202	5.12538503169909	7.47050626233748	10.5601317915954	6.59225637716884	9.09420642952141	11.4090281762614	5.96650600764263	7.12209097360633	8.15963460250262	8.21013640752931	6.52524525229881	5.46384223362972	8.73562588414929	6.33093357400205	5.32665379832798	3.89411765715931	3.80155390760082	2.02107062835351	8.30533057583177	6.34758852893234	3.1886902808622	7.2028516026684	5.1940107298199	4.28297718968799	7.71074559179884	6.93885314821896
"3518211c9a0bebebf2085518da190aeb"	4.94797071381202	3.92291981891834	6.27434477789919	4.34843617684487	4.06590976471716	4.78704747744415	7.22984522938491	6.24366010870599	1.46231178083718	4.72441168254977	6.92371762335392	2.27188745279786	7.13677287156358	7.69060811807092	3.21224096019488	4.45781053649404	3.95986862842088	7.12828248665229	3.71755194136427	3.24451238204657	2.09361561323572	4.03738259967257	2.83313098772385	1.80172630159524	1.79733158279546	2.16082104774781	2.52027990686272	2.18189738034501	2.06638353073718	2.994138303859	4.57201089325283	4.48335565350802	2.15339401067214	1.44515601806187	2.1683149132478	1.95382928122099	1.48618177665217	1.57276313962257	1.25339533993497	2.00994407862225	2.504635744969	4.36443403845897	1.97005152960584	2.0982825548125	0.609178986570039	1.70969402275258	3.6364424796578	2.48115169208334	4.14489119876338	1.51441599107932
"354f69cba5b9eda7511c477b9a43936e"	2.40320659725467	2.73497219668925	0.92297633335255	2.4604880100803	2.54226319214735	0.630276600967509	2.77531998893279	3.16723232179633	0.494793798052954	2.00816195049832	3.08873233253729	1.08264820472888	2.09257689397283	3.2841548217859	1.0095755893699	2.38376868806952	3.02907492740871	1.81845657554291	2.36893447353558	2.43981339362535	0.766537037787997	2.89779965816933	2.87920969318997	0.249902320614901	1.50360484069479	2.60468317859737	0	2.32930374933196	2.48536537788951	0	1.76920876943714	2.13065317648333	0.645990057253149	0.808128071651538	3.24057265702508	3.15847728749275	0.932094787291107	2.6743604890559	2.5448375408328	1.07745674659532	0.710692359775694	2.33232834424324	0	1.33530181097794	0.739488157441084	0.991286880910561	1.55357418953179	1.17912565479535	2.00685203146365	0.759810006264008
"3557a8f76577f231891eb760826e5756"	2.96535713790499	4.53508974344758	5.17286954085266	2.37635403401982	4.46018470026506	4.14834916634578	4.23605647932724	4.50244875494607	7.20333515366597	4.08600832596775	4.03013503076167	5.73795781134437	3.96121163503107	4.45683336751448	5.38112595619194	2.87897697044579	5.02872875286695	5.1239045570607	5.01914378408208	5.54162195864613	6.20243023796205	4.68745444197557	5.38920905572933	5.91592495623857	2.83469536683445	3.93255170757006	5.23428126746926	3.3649214734906	4.55944895081743	5.358601989699	1.10576498040289	0.37842958638172	1.05649605420276	3.4053023447607	3.26744615535217	2.35611353757127	4.21924802440315	3.0254436855093	2.82037814774203	5.87260059031678	6.34175530392762	5.37921876192067	4.65279416178229	4.94252970576982	3.91306996535796	0.65231476931877	0.683351862691644	0.695501906016622	1.97880250118421	1.24049227625611
"355f55986e15a15f6373818b0f38ede9"	2.00144013455063	3.27735923828616	4.24544559660421	1.367901240003	2.9225813048648	3.45446686377051	4.21657246038039	4.72777715883884	6.79182165111642	5.50918374889972	4.8061688022238	6.38041275918798	4.84770533111618	5.25753568371525	6.16749755569859	1.26823128625619	2.88092870113551	4.07770353180728	2.69423521206848	3.41527778587016	4.63848599948599	2.33717973775854	3.3203451797699	4.09880626069263	1.34646146061817	2.7797379182287	3.8513243771233	2.17707288912537	3.25359604134639	3.77766558030413	3.58964598828214	5.23089004755027	6.09453427117067	4.66263986915649	3.23301026141714	2.50452576351457	4.63887482894519	3.01096683605235	2.43307040100984	4.33160795769699	4.29425496873784	3.34596652066274	3.03529268861743	3.21552453556609	0.985011246275282	5.67477273444209	1.46555790604419	1.52884443257007	5.17620271210824	5.89164601609762
"3586f4b73a9bc5e6bfd919bb258d753c"	3.59579110421651	5.37390146476285	4.67196678075737	4.2302695150778	5.15379360719664	4.80059892546495	11.7532447235771	13.0773292807312	10.6195564323056	10.8159567511921	12.9653031915082	13.012697940249	11.2580198218879	11.8178319264597	12.3468527931323	3.41981335745343	4.59153155119661	4.75938089258514	6.28092210495233	6.24421738482628	6.40512729588933	5.95506297643568	5.8479973863814	6.13365484299251	7.12622164529974	6.77277573200236	7.15526980755786	6.29948912131808	5.99635651440021	6.83893693405025	4.8662529758715	4.5988022536759	5.43666768261265	9.77569743032352	7.56732690412346	7.8349471770678	9.24328556158849	5.65392132618777	6.44077752794598	5.50025035589103	5.41675529882392	5.27319082232295	6.95670079679785	5.97215311850397	5.65032779352268	5.41944385108922	4.58097999841113	4.51312572790506	6.01731705992466	5.14245724729473
"35b1d87bc29795415f01362c1d49a8fa"	5.6023415501937	5.65189894254456	9.16566575766172	4.29972111391004	5.01707145889714	7.74123387751949	3.35644126975146	2.79311608685042	5.25695205779266	4.59988234999318	3.21591063302883	5.5307251361663	3.3575564175781	2.91475863269659	5.6011272445595	4.22152519854939	6.03903935290377	10.849408965225	5.10586416877723	5.56287809087664	6.65210998769509	5.47175615561547	6.99468348509817	7.34747943451276	7.12267591958383	11.2915653630739	7.81731778970264	9.53781773255118	11.2241263855851	9.22267721588905	16.4889534307283	17.8906007026268	20.7710553574327	5.72988376913216	5.81895190067739	3.22146767191993	6.31826690743013	5.02824077691731	4.42519278003566	4.88431173028321	5.12585739718452	5.29467286681949	6.45304553543536	11.4576779540436	3.0552772262474	15.6831217060988	12.4571404294648	10.5727748975807	17.0201800211478	17.9782911640172
"35bcb9e75bdce8dc716b3b1ee3871081"	3.40224716378137	4.91796652602372	4.76834939995009	2.75970356399065	4.81126608836583	4.00403183266911	3.28834397539218	4.07913819591662	5.14992665620067	4.03143727878147	4.17340186146326	4.45858639160257	3.33956308362753	4.80367862545873	4.37916865453656	3.22533015082131	5.10721926834047	4.80942380057734	5.84018820027494	9.35776420202162	6.94548424988716	6.96752525089878	9.68373168193827	7.90345937020063	5.08589219285459	7.80983662632965	7.45364953061797	5.78281892458803	9.18837267860928	7.60028932884768	3.21224368073934	3.98553579335201	3.91180168093769	4.50226172824422	4.84767108900743	3.24692723914396	4.11295638275003	5.14427226781357	3.63642169252386	7.98679139484211	8.00257284169639	6.74350372631228	5.62953491272868	5.70208827205451	1.91547007815186	4.0844057521359	2.55057578154444	2.43345500953107	4.06879843757726	3.96920745781798
"35ca7c797a1669bc5adbcb0ece20bf78"	1.91118042202476	2.36769235861581	2.63803394899704	2.05908193429904	2.85905192817778	2.50057533561373	2.876734074886	2.48580224861961	3.35196820113914	2.91475863269659	2.58105375200231	3.17862666624613	3.19580599086014	2.70186283208594	3.37358785567994	1.56415180189178	2.94522656367716	2.89205922221595	4.70401882369609	4.84694260259754	5.14878456806683	4.58703227153827	4.82958337337321	5.14560609418496	1.72654071678562	2.31536290789259	2.78061988593654	2.31536290789259	2.47464880082265	2.95418611063709	3.67614622960173	3.50616832144515	2.9589930788853	3.04677342615647	2.52488476834507	2.25114905157652	2.37969167909355	2.08169450185804	2.68249441608568	5.90617409528592	5.77828441613429	6.37535645586997	2.03900098481965	2.02970427289839	1.13282432547163	2.79713254327343	2.99294464171624	2.55434719883018	3.91855909855776	2.92124334422992
"35f5b971d8a7f0c32ca540499e3d91b3"	0.0890497148335058	0.943902007848974	2.97826103645446	0.460849356454254	0.906989610239071	2.58629792341684	1.18067265181289	1.18067265181289	3.64098249092172	2.60853508627049	1.0095755893699	4.07425150875632	1.23797183125075	1.03263344187047	4.00583162208694	0.363993597142208	1.08378118285415	2.82412837690315	1.58056507486498	1.10548859260754	3.83781656688831	1.03090430564403	1.15404699555621	3.27654832876343	0.345255691748679	1.2288302813742	3.03460908142478	0.250276111638924	1.08593966239559	3.27048255213054	0.695501906016622	0.587192043705526	3.76747480718263	4.27081852735122	1.82405013523494	1.10314068664627	4.58566250239174	2.73669272608475	0.890432059700478	4.31478178807226	4.39559911050366	2.46568135580287	2.56719867200964	0.639639330590146	0.0417722628722337	3.50870813390347	0.327402660646713	0.226501905723844	0.793218734284161	3.37017444142683
"360d2cee7ee0b8ea6ab5b45118353b59"	4.0743157343445	3.75943239139851	4.57754181326792	3.49201780058756	3.44432375905158	4.14294415267796	3.20038120895204	2.72415711877977	2.13320266347487	2.92597546748617	2.25781155138516	2.62025189638434	3.03634413399763	2.07464756893315	1.70130945963931	3.75881226705082	3.60451475340283	2.95705147462079	4.73334262000979	3.70899575769876	3.12574247405154	4.48422440411854	3.99371911471037	3.11912178573089	3.37647331191035	3.36915916187038	1.28545029758679	3.21609504207308	2.83550671227582	1.40396334125998	3.07449839751039	2.23951376167358	1.51972653007191	2.43436903471518	2.66100010214083	3.17035955518625	1.81926016797178	2.16662011302504	3.19552907819385	3.10798895589966	2.89595613619007	5.00548337907663	1.47474081206481	3.26777813512998	3.2812276694703	1.33401505446619	2.40545435806244	1.93081609045896	2.35849792586444	1.44838731617197
"36170b566496a9f7e01f74147d68d386"	1.51566225464839	1.65967464886081	2.32438229842353	1.7186366526748	1.48600054613721	2.15913957457523	12.6480381409666	11.7711278080984	14.7453583865642	13.6175414311009	11.3023581316542	13.732422540621	11.2860141669397	11.7460152908308	14.9453913930693	1.86279946614541	1.78776316128266	2.34116425424306	11.7584762142935	11.8953317379912	14.3409308341409	12.0042596405758	11.7900229521119	14.3898309528134	5.26599484564697	7.15628716588179	10.8554084158487	7.28262202065745	9.05197298299366	10.8714752288337	7.86011365551244	8.23028204460636	9.41854980624274	9.06283071564719	6.5965243520479	6.38255872233443	8.20201443167485	5.66556002629745	5.655136807932	13.8708285096887	13.8669496944338	12.3921107887747	7.13916914832603	7.12763742624311	3.57117382129296	9.32071831515626	7.67693118486852	6.5812053431119	8.41102448772511	9.01222948870227
"363297f4629fe73a926362f772b792c2"	3.28052610271256	2.99504809039531	4.497076159566	4.15327609059183	3.413442595319	4.09665044570484	7.16668167135009	5.54779014247201	9.55899545912773	8.048617287729	5.20185009988395	10.3113204415069	5.32614551324009	5.11778213373388	9.73198417790037	3.10752631649329	3.56171402666014	4.89105262568701	7.46909921841674	7.29239987201583	11.0794979448161	8.37532119766776	7.56773614126345	11.3134871901515	6.19845049511251	6.23606572851295	9.11247251327236	7.07181119483754	6.48211822153158	9.55849713582656	6.99420633229444	5.91392317954555	8.88044258133072	9.23952994598477	5.79474501856025	4.96723231632449	9.56086628904893	4.7714129012265	3.72191707721268	11.1934482325173	10.5821184648643	8.47845985264676	7.68870676360179	6.88514781202233	3.5712251918543	7.97816129615897	3.31322192680786	3.25868519461765	5.41897699645656	8.0285343452491
"3646fee57017bb27e7555c8f766f0425"	0.822981748340178	0.999287226666272	0.984483816950536	1.7765688402986	2.23738982291076	0.525828515443912	2.46968336129649	2.79507402245885	0	1.18557499780681	1.88485447006137	0.189009144943771	2.95556381543229	3.1990761383677	0.120474521467807	0.874228385101655	1.38136221807433	0.644345516324388	2.22279485344775	2.83313098772385	0.685770036220896	1.71843580480921	2.46568135580287	0.625082449645816	2.05369825857846	1.47798937772566	0	2.27086829094497	2.22890378365295	0	0.851711676581753	1.53026374413768	0.14614586950682	0.666589630053395	0.840589984234444	0.821239558524762	0	1.99695355508051	0.45579947620616	0	0	2.85643572286732	0	1.46163997778986	0.46825084401481	0	0.580440301891119	0.798679931384444	2.64428649083227	0.0813357175297303
"365f7d101b63f63bf73a57b5d2037dec"	2.97961407042341	4.27586385284215	3.54024544609868	2.19533390224707	4.14779069592057	2.55887556465466	4.40452415688839	4.37796419412496	5.22681217038609	4.84820749770064	4.93483720526887	5.41982765181592	4.33150619944847	4.8187860607982	4.91319709165703	2.63422136947233	4.55261377841938	3.73907886292676	4.36994266673511	5.29050744837643	5.61451036231087	4.27166753577739	5.29579518852946	5.25591756544537	5.15841613522262	6.09423820122277	5.20490891181775	5.96859521352129	6.16929349389209	5.63546817645774	5.68740347883027	6.46506453056196	5.5379496698786	5.0597037560452	5.42956494700774	4.03647075137025	4.33374571956513	4.63284426179175	3.8508251168257	4.59726603028998	4.63395295904152	4.42201868488562	5.63399540930935	5.5000306860161	4.68618562655739	4.50008484147332	3.04690469179206	2.80592191669041	6.22682386620296	4.69115555965263
"368c876871c982fd96a95fd1f033ea37"	2.68541153605002	2.89058229128801	3.72986267563642	2.16067411810178	2.42463191467074	3.459081624617	5.88981806056566	6.09106871916714	7.91887883158159	6.53566079239326	6.03978443271317	8.06110375574267	5.50986036298764	6.40422540800726	7.8848520776438	2.37884959530702	2.81699488594492	4.04748947458384	7.04530592297878	8.01570113334562	10.4267538541576	5.2358890804025	6.41511438650059	9.44790058298323	4.2027560661384	4.39537322767984	6.78928852466894	5.20187116399194	5.16450804252176	6.54274754420912	6.19320393192071	6.20966295246764	8.90020785710031	6.55570898295861	4.78468064648759	3.75185341958803	5.97686508493602	3.54733992120385	3.73059174916249	10.1474003718642	10.2210011468832	9.12315545692521	5.66253861452044	4.96040348440771	2.97887228398207	7.06801904623175	5.06733247276866	3.85714382601755	6.28119432943664	6.63585833969238
"36bfb5c0aba70c630637bf0bc0bc0808"	4.93914935320703	5.12446498483146	5.7484607521503	4.9679785619182	5.35867399951749	6.36818824123844	5.88317046608515	5.75854509197732	7.06045140431487	6.66182813661087	5.66017720764628	6.94630991651014	5.35324371340106	5.55447909654554	7.20339931868291	4.36751630468478	5.18086602275083	6.09562216582529	9.82737472658589	10.3698701230046	13.2514618957208	9.19755527921484	9.52968146284548	13.1051810579573	4.37954478242487	4.76906539048481	6.59336726835952	4.69882451380771	4.82046532291418	5.96703008731831	4.86541351054413	4.87423919258485	6.35322367962857	15.0665840705682	11.3944565385858	10.9276470970577	14.6390396652935	9.35534697499873	9.63644835324616	14.3062666548067	14.2983868746944	12.1290535341032	6.4424059377147	4.66712312989986	3.5681976366714	7.05802522277028	5.00245418657742	4.58666842919286	5.2589693372904	6.94662324723594
"36d47377527734f9bb3af76464068804"	3.42502360278364	3.16033888482688	4.43061779094732	2.00502977338474	2.02630114771685	4.24754057221137	2.44083458784903	2.64100229408786	4.65785841899622	3.92482881986124	2.80189676488843	4.86365088841182	2.72730182695177	3.51119074907037	4.52107884698937	1.89130536268789	1.9924092553807	4.40575549031676	1.51301511389905	1.86058566015791	4.31053063296881	1.79619959725408	1.82891073485885	4.2036712023998	4.14034339232659	4.25278554496476	9.05440138200208	4.00359662241333	4.74393583602133	8.5846744290176	2.90679422353949	2.87589046382589	4.94751695513352	4.52690014288259	2.06117293217649	1.70223912923957	4.2100586739454	1.47608204726088	1.1788125223953	3.98475288559201	4.03087924277531	2.55258866247485	6.64075580584222	2.41196513509111	1.35015383930293	4.37896106561493	2.02299155331788	2.22129857043672	2.49622568050772	4.40694806254745
"36f2c62c8acb6627d58ddaee60a6e9f2"	25.9077914914819	28.8716034003326	26.879159169811	16.9076264894348	24.5152382780964	22.5491662389427	25.5302368420538	25.8982528163014	21.1493937663829	21.8038483718896	21.0598025578113	24.7030800518989	17.5216052807063	18.9736149163948	19.3396169111497	25.1249403520123	27.9932607698134	28.1978874835634	17.4390303636525	20.2604109603452	17.5445219728977	17.1056613223078	17.0837967183477	16.435804584301	20.8650969636198	21.9659398603213	21.1973028346181	21.9387006028188	22.2904085566561	22.381633855745	19.7415590666169	19.3290828440362	19.6954590039405	26.4135207664395	20.8203507454585	17.5796703533263	25.5882815005768	20.386416996053	16.5053137027317	18.7816277532394	19.4954638187696	17.9355408852944	19.7171755931335	22.9324850596257	17.5679752967066	20.5096352341689	17.266119713488	16.3288250612032	20.229906139583	19.7116311119297
"36fc3a1427f22f12ab7a50a0841759b5"	5.58063145573084	3.95879814720764	3.93643976323457	6.97002787279472	3.67822615766648	1.54615559639374	7.48955928211265	2.28042711472647	2.47159231648164	4.08891732044587	1.62190285184544	1.50707473083915	5.47450263146915	2.17409968156142	2.45509758239545	4.17587379832457	4.16040084085002	2.88958369929843	7.58413853482844	5.32278919198623	7.03169061903573	8.60396948788061	4.61067045513632	7.29752248380808	6.27911081243836	4.2976136650861	3.94877678607416	8.60689882912135	3.51744876803307	4.81295053710641	7.54783836795573	5.83853090373025	4.79576699570312	0	0.212605015502418	2.44341255445859	0	0	2.9469890932808	4.69079176037434	4.38745114338741	6.76717627461472	6.0906759139362	2.30247710797547	4.67840464282481	4.22992985016795	5.12226934693573	4.20611759681292	6.17822580174551	4.11991578439802
"375aa3c58abf1e76e0984c77182bbe62"	3.58735891740197	4.80398555230013	4.50904863711289	3.27383927598345	4.79290924988775	4.5590436262726	3.08946120384199	3.13573331777681	4.30722636139657	3.93426438204651	3.53246830468257	4.54226467742605	2.9208140963497	3.40755367091926	4.38297323650497	2.97351094856539	4.40054473633975	4.62743106381884	6.16490756969185	5.77306625223003	8.31624177935687	6.51884084797211	4.98975562483455	7.5546985507016	2.55732831401862	3.07087100714771	4.90580020334155	3.24587539389929	3.22969045537412	4.78534668545737	3.52309888772747	3.36181532215992	3.32200030245517	4.8768659303017	3.48872169374475	3.27699121177444	4.89265035805936	2.73188521028352	2.39870003979562	8.3008035473319	8.33615928680387	7.74633885353389	4.23815103906732	3.18068445056387	3.19476647614638	2.98195961440262	2.15198775921515	2.00195893955442	2.74095550112842	3.16636431507327
"377e7ad3e51df504efc6896925313981"	2.2288325192173	1.90921059795758	3.28983034439826	1.17410311376363	1.91510846761645	2.43284156641987	3.59150970485174	3.51119074907037	5.13430423893911	4.06852002758294	3.25802915113565	5.00042912118497	2.79897843053362	3.24750915044461	4.93137838426937	2.33731641698011	2.06077782807517	2.79853024973311	4.50663714775024	4.40382665995955	6.33653054124591	4.54783128707346	4.98315138241772	6.87278670549973	1.57084094071368	2.42306112151016	3.14151877092935	2.34441748888687	2.62959808887189	3.48327432656375	1.36848928738449	1.29167869008851	2.32118061948809	3.57114277988285	3.70755669349666	3.18333038481708	3.60713053335301	4.07619878559049	3.1515329913196	7.30437335369173	7.29966696452643	5.84269976188888	2.95344472646935	2.32930374933196	0.872740853392665	1.86927051340576	0.830835234784504	0.707506096138806	2.28241656876575	2.06837490674104
"378d330a4e890fa8999a4413a7dd3bb6"	3.92689790881315	5.456163873334	4.55043608677461	3.22835309507751	4.76232543320164	3.92013214243461	3.13155062409558	2.98753416066989	3.87825589988659	3.38612218642959	3.47071685224924	4.29355125928864	3.25556379487213	3.50591997389009	4.03738464632719	3.08777469640145	4.8240933260434	4.6320641399423	3.2670448437859	3.28408661997898	3.52878992417507	3.18205000167527	3.17649010837176	3.52141301171573	2.83467186812797	2.71880047594126	3.25139621784984	3.24919154445901	2.994138303859	3.17416331375997	2.29347169181751	2.29712973957608	2.6714387741323	3.83623807720001	3.06074461991866	2.55409108070405	3.33189510517155	2.80884338234963	2.6516449153548	4.01654156674187	3.9672079176386	3.53902702356403	3.38758545835384	2.96377441788366	1.93781201896164	2.0895682183693	1.70750157066227	1.13342264947386	3.04035782537043	2.65965026078555
"37b0feb5cbfc02e139fee39d16a22133"	6.59894599820787	7.70512106605145	8.07760251795098	5.51440016499779	7.95770307656882	6.62607047779511	7.41690371353382	7.50449604528947	9.65216338894581	7.51943603714714	7.55952046313023	9.04288194005713	7.37098999216973	8.867082890489	8.56178369222191	5.1096541963683	8.25648724053015	7.3796066169115	7.50462505236495	10.5109763171381	8.53480562153914	7.41163592382551	9.67925784200453	8.95307639119812	3.03192677986603	5.18514301885355	5.25528424810181	3.69027618295409	6.32922707663555	4.83718360520637	5.88451314579139	8.36747033623336	6.61605862826567	8.20009874159571	7.2023261794837	6.10511601087981	7.58540199230916	6.65002708758202	6.57880498022151	8.17777822559676	8.48157606965677	8.04149821696737	2.07316254441994	3.83664052283572	1.25452351972232	5.47938939593621	4.64651420824735	3.723645127352	8.70001842752244	5.76518451285004
"37c358ce4a35cad10e5dc4e845531dce"	2.80338007768225	2.4222738671323	2.76138683977252	2.40800760672995	3.03995392269424	2.83746546742315	3.08727299422908	2.84094992760102	3.29251565317397	3.68048592681302	3.25061477313525	3.42019550242318	3.95991486147772	3.25123474196143	3.62788547034177	2.47515004183601	3.22215245086132	2.77641016123191	6.5409763276486	6.86003623974852	7.56991599022361	5.45980916623855	7.2834012542811	7.09026932391573	3.2308225278883	5.57257296569853	5.14466157437349	3.74138948371414	6.065606963279	5.36881952678364	3.98642024121575	5.13683122237546	3.72266202946619	3.15279918276216	3.55857211577931	2.96394465835313	2.75003209867476	3.45281516339799	3.51240423413985	5.35133602331402	5.83428657731722	6.70830695348465	3.40020925715549	5.40440007246236	2.95546809557266	2.7067705851595	3.38221075905597	2.66047963156431	5.31768718910707	3.29093882804745
"37c44baa6b5c30adc37319585df274d0"	2.34371011816867	4.2144026215877	5.511846669272	1.36806622180922	4.79404234379115	3.97384899290919	3.28055009796088	3.32297216579376	4.36868148293153	3.11960375914826	3.16385618574756	4.00378960507092	3.47021908828893	3.60552360571265	4.01280133488737	1.98744948088363	4.55735673111353	5.64803784169945	2.39667634839359	2.77237619965846	2.93574869622463	2.66095160542375	3.23798016920589	3.54819971569281	2.38973873486355	3.33985963479915	4.12987478799891	3.40000009853801	4.13557628079399	4.38114711050587	4.64865517428056	5.2512254365406	6.32193953676943	4.05973037737336	3.15721826975981	3.00217904837351	3.95108724480158	2.7631958722153	2.73860927959964	3.33532107720248	3.24516326260958	3.13086176354042	3.41740551729089	3.84374129529172	2.77087519248585	5.69888354910304	3.50678964022252	2.61354531916683	5.84936061079499	5.90219233422805
"37fbc0f5b6ef4e4629a922234a4c42f4"	1.74686321394558	1.50094137348036	4.97305674917967	1.66472312848959	1.4769277125005	5.01587282094211	1.98644483373462	2.12559060215573	5.7572816988572	4.77411385656648	2.22894630306482	5.60012180233463	1.49802981361956	2.06047684322321	5.57100282987464	1.01869026815603	0.768966366323585	5.22656558562512	3.91879759518702	4.58749556862184	9.51779581320862	3.73976358440527	4.94216637981975	9.6083423519981	1.10495811127768	1.0517613929016	3.90314138030552	1.24942167831157	1.09549409882999	4.34694694961636	1.16412221284094	0.945325124792503	4.50057149118217	6.64669037118503	2.35751598330009	2.04979926845469	6.5951760307517	2.00096527316629	2.09271308387308	11.1091103815473	11.1654848434163	7.20176491101808	3.65054142927668	1.30105559394695	0.293606488391722	4.30626024965188	0.713454582396802	0.37842958638172	1.04804329331618	4.38350404276888
"38028a162cf3a9e2e4ae25c7eb1e5619"	7.86085782904952	9.87812009506297	13.2488819598852	6.82289888908137	8.81618049664958	12.3967266075857	11.6309619062124	11.2609916670163	17.2094192642646	14.7165832126583	11.0061158199119	17.111884776725	10.2497453554276	10.8765279131704	16.6561389055142	6.77160119136708	8.57178754788073	13.0884008847666	12.6885709019441	11.3573697545804	20.6140677454959	12.0318251090569	12.1748535465355	17.9678577591827	3.10751216921352	4.0234170475364	7.45328060893752	3.74189156717283	3.69109150774092	7.24998785955533	1.42245752009938	1.4901632648776	3.29992055342801	11.6488905362903	9.81956640887481	9.43199010457259	12.0987169100728	9.38943437575042	9.52124622522497	20.7314965718034	20.7266142112066	15.6055644427694	4.71997755008199	3.46718381133844	1.47583721635192	2.93355629275224	1.19756884266532	0.921526998669401	1.7031021930346	3.25657653725155
"382b79eba7d6042e2ba9b0f598978c26"	3.0696242920798	4.61908780461196	5.39883504822032	4.83459405460795	5.3288208495343	6.75459155836329	5.14071370502735	5.37952519620007	8.41592096575909	6.84677996665063	5.55751510946421	8.63036773920681	4.68224250935997	6.01487020066412	7.93455610583389	3.16395886023716	4.73931469035532	6.06343392362679	2.98465874775348	5.75849147088171	5.63399006776885	3.41047451567214	4.43175698815537	6.65825384924143	2.02220416884035	2.63471147146712	3.34938911259264	2.05552032211435	2.36198958251643	3.42668921950237	1.83315250067569	2.18927920742713	2.61105533634609	4.89475841556751	3.77803701806252	2.63053684746961	4.07166538963366	2.84563993085841	2.41205957467708	7.00745375151199	7.12181690111903	4.89162288867444	2.9071481877787	2.11041802785285	1.0517613929016	2.50120026823033	1.57635361292377	0.830835234784504	2.41198598532597	2.2472198351943
