"sample_002Cb"	"sample_002Cn"	"sample_002Co"	"sample_008Ab"	"sample_008An"	"sample_008Ao"	"sample_012Ab"	"sample_012An"	"sample_012Ao"	"sample_016Bb"	"sample_016Bn"	"sample_016Bo"	"sample_016Cb"	"sample_016Cn"	"sample_016Co"	"sample_020Bb"	"sample_020Bn"	"sample_020Bo"	"sample_020Cb"	"sample_020Cn"	"sample_020Co"	"sample_020Db"	"sample_020Dn"	"sample_020Do"	"sample_021Ab"	"sample_021An"	"sample_021Ao"	"sample_024Bb"	"sample_024Bn"	"sample_024Bo"	"sample_028Ab"	"sample_028An"	"sample_028Ao"	"sample_029Db"	"sample_029Dn"	"sample_029Do"	"sample_032Ab"	"sample_032An"	"sample_032Ao"	"sample_032Bb"	"sample_032Bn"	"sample_032Bo"	"sample_040Bb"	"sample_040Bn"	"sample_040Bo"	"sample_040Db"	"sample_040Dn"	"sample_040Do"	"sample_043Cb"	"sample_043Cn"	"sample_043Co"	"sample_056Ab"	"sample_056An"	"sample_056Ao"	"sample_088Ab"	"sample_088An"	"sample_088Ao"	"sample_088Bb"	"sample_088Bn"	"sample_088Bo"	"sample_088Cb"	"sample_088Cn"	"sample_088Co"	"sample_106Bb"	"sample_106Bn"	"sample_106Bo"	"sample_16_1_1"	"sample_16_1_2"	"sample_16_1_4"	"sample_16_2_1"	"sample_16_2_2"	"sample_16_2_4"	"sample_18_0_14"	"sample_18_0_14_resequence1"	"sample_18_0_17"	"sample_40_2_1"	"sample_40_2_2"	"sample_40_2_4"	"sample_7_1_1"	"sample_7_1_4"	"sample_7_2_1"	"sample_7_2_2"	"sample_7_2_4"	"sample_8_0_12"	"sample_8_0_15"	"sample_8_0_16"	"sample_8_0_2"	"sample_8_0_4"	"sample_8_0_6"	"sample_8_0_7"	"sample_8_0_9"	"sample_CFAb"	"sample_CFAn"	"sample_CFAo"	"sample_CFBb"	"sample_CFBn"	"sample_CFBo"	"sample_CFCb"	"sample_CFCn"	"sample_CFCo"
"4a94c695bb643efe671cc8487105582c"	7.69046357612606	7.78970676302371	10.0370064762876	3.38751909226515	5.16768679105371	4.16921120484592	3.56802860816095	5.2304177365405	4.25323193475861	3.65716758092775	3.31677320044795	3.71776113395596	3.79357058578428	3.79001531346479	4.0507647232033	3.88255060985344	3.7943843093543	4.56134025549416	3.96143925927681	3.62062973499228	4.7486521569905	3.88977682388353	3.696892960037	4.37736141946014	2.80748640261449	3.05938477729405	4.23870086189239	3.3391595534064	5.31913548296253	4.09558046484639	3.2257748914843	3.50528144299868	3.63513584436469	3.13008395464992	3.17888431873032	4.0096116784034	7.46152752858076	7.5113234181794	10.0396458767924	6.36570329071903	6.91603437803799	8.05246577467943	7.3522992064079	6.62511109160996	7.83380524799875	6.90086836305365	6.73749957037358	7.83331721051048	2.43059573679027	2.75381649639764	3.70096026141437	3.09626583318124	3.15130281632718	3.85223049481114	3.52616874152108	3.53636560062192	4.14751401219524	3.31845904404061	3.31213153205182	4.40993723471592	3.57321492284164	3.89130342986337	4.08532938064718	3.91034770289219	3.61614611364409	3.55231489465771	3.80871079056922	3.29141555082357	3.21176476107883	4.43559344391684	2.63266781723073	3.52947965506717	8.05532779995727	7.93915766761032	7.72319174838039	2.87397839577879	2.95270279224329	2.07534692014707	3.47217419494557	3.35676610372999	3.23537043769316	3.61516926821739	3.38832218422062	5.92460576448361	6.40566302436856	5.28522168261949	5.18671636625763	6.45240832486919	5.86819370980913	4.43234222373038	4.31526597306253	3.66095147335985	3.61658420721135	3.96705770801109	3.76589141987931	3.23569549777244	3.77569969617178	3.91960173417569	2.2271233433585	3.91202652542195
"4adf8744d215874538e56416339f47c8"	4.90143918965582	3.13573000282851	4.74666303816983	3.79518898149078	1.19041937008487	4.64177117257536	5.75347785095304	2.10696857089153	4.73045761533587	4.74155869231007	2.20109173127142	5.04190242918621	5.3292084283924	2.65911424018256	5.39627983048057	2.4799303277869	1.57170507537323	5.02659947902187	5.63671542649002	1.42672734488767	6.3109965403293	2.20066114864113	0.392123165570211	4.77221978448735	2.87163509559071	2.65995179761118	0.130273591749212	4.79346407514113	1.05176523543527	5.17906882944379	4.26405308369283	2.53918840703155	4.83491530265528	2.49832620344747	3.10822042714173	2.17030092226484	6.56028356032135	3.28627306395303	5.12076171350526	5.99728303586156	3.40194053519349	4.3601180771787	3.29032540949602	3.01860833770666	6.49454994148684	3.18877371402927	3.11631501969422	6.49900488751547	1.56400903553933	1.16881101060287	4.08185426555176	2.44444320178226	2.17012305235569	4.56075719948364	6.01411843225447	8.75456581262522	5.80652809623252	7.03417376971659	3.77374122187859	5.57022529503863	6.47487841275167	5.12355454273122	5.29459554917014	1.90914485941544	1.06392993560842	3.37225334874455	7.45263352758142	4.59609252293023	3.29795161726435	5.3578440399573	3.14442902812688	2.57184411016484	7.54442468313356	7.41726532395371	6.85857202027117	4.40748138359383	1.61986634679935	0.431991485478171	3.49741109255324	1.25385448971214	1.62533841299344	1.37125293561364	3.4977775123132	0.606503735874923	5.09675143492599	1.24431365911703	1.08223355315898	0.842353083676023	5.17128867119943	0.926792197953112	0.211912720971393	9.40987860244998	4.200173775887	11.1264739491068	11.6652250024452	4.41157811323812	13.1464603021597	10.8576077810041	7.16303449438367	14.2265171199578
"4b24cf8b99f1edf10c7ebeee3ac70859"	1.87854539024884	2.05943090775178	4.15660282930532	0.718373796886402	1.64437446164833	3.07436113606548	1.14064954445917	1.78330045913641	3.34198686369608	2.25725712848857	1.30587060168869	3.46877372145275	2.61658477408783	1.45573366627383	3.00940872310357	1.42762630559356	1.42762630559356	3.60421811362418	2.90866627689092	2.0846479647072	4.59050700508273	1.24260180398978	1.88485447006137	4.33360815142254	3.27003479275595	3.08022248256884	5.35452370795616	0.89074315390502	2.10226655773843	3.55822150063472	1.53883839383776	1.3359193292108	2.81847831476796	5.0278331593787	4.16580551132228	7.19516628311422	2.14584332586418	2.20329257419331	3.77426844491319	2.04862801885554	1.90897804931307	3.44785530596903	2.36994571388448	3.30234212750064	6.56527666889651	2.66871501323695	3.8916399228644	7.00390689348098	1.44166118490928	1.52549244890675	3.83517941179479	1.78786021032262	2.31395807476567	3.76522813186795	2.45475839051746	2.63996691581628	4.69058520614456	2.31013849409896	2.94783006503523	5.05444405578342	2.54756214915234	3.95836407778092	4.72748161962263	0.776653881674644	0.411056115921325	2.04202130669253	4.13452164483137	2.28937765752993	1.39872576996783	3.25037642991019	1.77508556237762	1.54472742984534	7.66883071162285	7.55885887141447	5.05058192332408	1.8206248272092	1.1002373009535	0.193331557022263	1.48743184732784	0.14614586950682	0.273631321354119	1.43694588711816	1.42537203519742	1.03864145308687	2.57867503557793	2.16635016339032	1.74135420148074	1.40713958198137	2.12210727546777	0.849107650300474	0.132451810084945	1.85135202924011	1.77701530630096	4.28621086708159	2.83314369457192	2.26572855896563	3.72749767811476	3.80388262953666	1.50697275672892	4.09674022366566
"4bcffd337c35593fcd274426c693a42a"	2.97570832576824	2.69583051053237	3.62701394396393	2.26539659349508	2.13110732918321	2.79365678627815	2.0068197722718	2.14833132452	2.65688181119447	4.12041831985466	3.4140749037778	6.31733325002025	4.56008286694623	4.8832996088052	5.93243061579364	3.41967193791978	2.90953888918988	3.91657869250945	3.30375183024047	2.80577467626986	4.53043526041707	2.73563968687157	2.76226739007414	4.20660911010709	3.31018601537124	2.5611405747874	2.49450543370727	1.87307367589634	2.33474294197008	2.73497219668925	4.55042860100557	4.28105248894625	5.69756981661283	2.71976926385618	2.77138424715081	2.88034835770683	3.59282403919089	3.03575920009145	4.08750333093928	3.38821338656595	3.25251270818897	3.72104630873898	2.69761595318006	3.24581371980264	3.41252959555882	2.72206486859887	2.83116418714401	3.74713185266767	3.05959639546051	3.0012339117504	4.11164138922272	3.41833777554718	3.31278717221698	3.92161921418154	4.34203892745584	4.21664626220906	4.70203497494299	4.35308277331743	4.34836462327166	4.71756736615029	4.3984365032637	4.88371317393738	4.67087983358928	1.69201832049743	1.5561310131569	1.77947347115996	3.95364694390537	2.95164192293872	2.08721896893249	3.99209671569802	1.9989614258573	2.26045808064165	3.81305092905713	3.91364768492138	3.59238232015816	3.23025293936153	3.27855219488303	1.57673495250509	1.15653522500106	0.68944533718473	0.559907174049794	1.58878816643417	1.5788529238434	1.77124378776917	2.25433054535647	2.98431979828847	2.82318772566313	3.03096465927707	1.72746696227096	2.27233287439494	0.589194562238273	3.59007893013907	3.034992216707	4.17991436731274	2.80409707917469	2.50832495485836	4.04537712234026	4.15827539875678	2.84647420535894	4.37024075322799
"4bd0b15fb136ced19de0022dd26fb420"	7.7090008060683	7.63093891322399	8.66798150195297	4.57781533027119	6.05612825962753	6.09655087517983	4.32599912523807	6.17105198418407	5.84689621376928	5.9090570613829	6.59381229687144	6.17170236150122	6.51327349721146	7.10378797042154	7.39094512048986	10.0554084231698	10.6886727714017	7.21094616093882	8.59182371399787	8.73191571875059	11.6252432206883	6.49200178912572	7.7173120771209	8.15385169755254	7.12021621378747	6.98215047559725	6.65984679246234	4.57191816470118	6.15468673113931	6.90489654669798	6.39983619878965	7.41314897711609	6.41055580775999	7.70025194309101	7.62929428015449	7.72412505614748	8.64511690302133	8.33606032784647	8.83583731982624	8.34239827204855	8.37561356429263	8.72610941237906	5.72126443743605	7.47120433910449	6.71971966803073	5.82158032501766	6.87474560532706	7.46991063947165	5.14441760273872	5.04877010376714	6.45438096189954	5.51485403640772	6.40204176110802	6.59715707835673	7.38923899366853	7.25521017630382	7.27043001718411	7.77842616952752	8.22313765684625	10.1236955450068	9.27336509424835	6.84460746266016	8.73953664072382	5.72780108780224	5.43360612347796	5.81359183451492	7.31006925682347	6.70106557513318	6.57466743643296	7.17894470078604	6.58627182087237	6.70712779036433	6.84830119681678	6.87857010493289	6.82790817717653	5.20272095428311	5.75639640462058	4.43869752135844	4.50620031768558	4.53504805212433	4.02673912066611	6.45505271937207	4.68935433680424	6.33254466540315	6.26628828435755	7.1359700586538	6.81286283911234	6.81121776150697	6.01867338646486	6.91976804393145	4.93733401186532	7.16523439358869	6.5936214964348	6.78100097052879	7.12012449585345	6.5516309034528	6.76406122558119	6.39580960152347	5.27124762482363	6.59455799649946
"4c369b1d83ceed15cb741bbbb59060d8"	4.22242691845068	7.19655189850265	7.93619174931454	3.81690915919162	8.42227775426625	10.239259854997	4.43108121657242	9.52321986433613	9.45052880394999	5.33438409637308	7.65895780247144	7.90708086442147	5.16069924948066	7.1587728352629	7.67281530813877	8.38386643718328	11.8628697479793	15.542688278384	11.97127155486	11.9796326111641	15.2543124411489	8.67366621047356	13.1347664745991	13.890833261612	5.26948111613653	7.95690961762616	10.8916105445687	4.13670809783756	10.1065284468971	10.2178225412073	5.24039852346655	7.22686854921156	8.25970004759038	6.18340974749253	7.21259486639935	9.45718076392933	3.06840660159468	7.74824245771852	7.96640943303488	3.41795268449449	7.12530860643951	7.38669341256636	5.20067756897339	8.87457495071624	9.32499413156772	5.11508621478675	9.80469884596239	9.9383156068848	4.63953170102479	7.20400381695047	6.94292808414189	4.21325785394938	7.24177221867737	8.2074579266867	6.56410499781023	10.7015797131085	11.1555128081777	6.83151609991716	10.154068653448	9.8555499384632	6.53942695003034	11.5696294379532	12.3756621230921	5.30890215285158	8.7695234801852	9.09801391676307	7.12825134567681	6.43824096191524	2.93764095534191	6.60384217450198	5.59043279199718	4.02025277231155	8.72733085282893	8.10379323643395	5.9919038354982	7.99796604955988	6.63134195189581	3.53861870272118	7.37865406015098	2.67875323925466	2.64146133112536	6.71114881000752	9.25812956622435	4.18846991759375	7.49122339302199	6.04821612591451	5.85639241566726	4.39855584805066	7.66725891860099	6.22489459023412	3.85754456659936	6.30075462365079	10.6630557079448	11.9807840555969	5.13400300598061	8.85999248285296	11.5576403243783	10.7735931923884	7.29123920980445	11.6863577836839
"4c4b44cbaf00c409f25d531b00ecb13a"	2.13593918865032	3.09698629911097	3.31687427893225	2.41334082797191	5.27297961776852	5.96154385060716	2.50374626115775	6.63000535199038	4.961198836014	0.371811801479201	1.5508485929839	1.23640214282742	1.41006581786914	2.79467281364384	2.71891245925758	4.45980743755518	6.04883823760224	7.83930107358683	6.36273977756258	6.45333045928916	7.93440948220444	5.44841279920708	7.11260100006854	7.51795086696526	6.48139209213055	7.08220444041539	7.16454215407407	2.75898717802557	6.2961214717722	5.8198843006903	1.21324666880355	2.31449291265587	1.58141635003372	8.5336968530571	7.40031044178743	8.00492491123986	2.67746754957248	3.60297480084326	3.70625158111618	2.38022016617879	3.63726887255403	3.26931609353274	4.98116644999169	6.60362406291305	6.91013022791699	5.3582499556945	6.38812566023588	6.60905722545349	2.47831980068208	5.03286204411197	5.92877907669117	3.98848444606187	6.26661805093908	6.44048305476414	3.66472199830163	4.73378167068937	4.78338549032171	3.26001623268956	4.49960253776869	5.47584696020426	3.33658561339763	5.45796556443599	5.82466393486342	1.01349910896156	1.65570107690374	2.04828492611418	4.24079343052371	3.45281516339799	2.13386083254529	4.23416386527095	3.45375213341104	2.06868413773078	7.4411195851765	7.5589348392932	5.90582698890611	3.60911144034809	4.55520592699749	1.04814115051222	1.80567881081687	0.626772307693485	0.166848294259004	1.50101493444404	1.88041040418543	0.842353083676023	2.15364693765913	2.48486198212375	1.93166632863846	1.69910017272582	1.66990515716153	2.42959546993679	0.478532157737582	2.32841578942857	3.37765877628258	4.48668165152594	2.29373484482797	3.03718319026122	4.43359132722962	4.14342395440235	1.95126379269702	4.22228244027099
"4c6170190f514c83a853ddbffe5dc7c5"	7.22190812946772	6.28906230748614	6.29308980683162	6.37001230368663	6.13032050311445	5.92583501770394	6.84215076053794	6.76857285790207	6.18219095481234	12.6364541604865	11.0640449667699	11.1711388112308	13.1025230489589	12.8874357213164	12.8220363897822	15.7611743533775	16.6932946182957	7.90066614109157	12.8039014944318	10.4002449500419	14.0027470236918	10.6027473552524	10.6529522860716	7.79265632510174	13.0589984146433	13.1152047752676	12.7456779847623	7.71715751954912	7.13589451107774	6.03016439145958	14.5743029790108	11.1994213888781	11.1220787625323	14.3355240704699	12.1197959357049	11.986452548197	6.70542403379233	6.08317338166441	5.76812996817416	7.70655522179171	5.74721365109889	5.97579227359463	13.619554215075	12.3558548337307	11.8745178089042	14.3889884631272	11.6588633733316	11.2305332633749	14.7812694842601	13.7323293049434	12.2062636653243	12.513859195693	10.8151767959474	11.9485094931689	7.19224389652134	7.19795611667981	6.77236454013708	7.71388977529199	7.30839589497941	9.20805962049214	8.64630506963279	6.95731032341093	8.66413966171693	7.00873944939543	6.94597099691224	6.65673660767511	9.71761834968603	6.96714112666524	9.12501116112575	6.99798577075896	6.67041596543549	8.24959873472133	11.2813649819659	11.2072027120843	15.2388872977786	9.16809487512224	13.8959233267014	13.7337439411511	5.28359344974121	7.05632596240304	7.39817170472512	7.18975873733096	5.79380194086111	15.9937386080008	11.4412383798388	12.4501900072345	12.0150307747543	15.3003422394086	11.1306425923543	12.9115368682928	14.777180667902	14.0772502026564	14.1188981588437	12.0195356577118	14.1737354959057	15.7333153477558	11.8339934911656	13.4800975400278	14.6510444815293	11.5914800153554
"4cff3860c3eb391f0e0df4645a078c71"	1.72882410678903	3.71859567114959	3.77078120960982	2.74099807595045	4.28139671762512	2.97961407042341	2.60613670061847	4.35375382394069	3.3734832003941	1.45310428504292	3.58238482336842	2.29992385503946	1.54365979664978	3.65104746423796	1.26222520287967	3.75493613360372	7.06824899356926	6.25472468402552	5.45508020583343	7.40358915077253	5.68275988939454	3.73691068928388	7.10633296369873	6.22797151918989	2.45372517782175	6.77976352440759	7.07478720085002	2.15913957457523	4.0223096577267	2.83434329365794	1.48930098354351	3.60529024210512	2.15566179924429	4.59737889500658	8.16565969011232	6.28614280951647	1.27014024804846	3.90565354340465	3.33444150623277	1.78409584520015	3.94359052670616	3.07075718233566	2.88854787340738	4.61891232872859	3.42890657799667	2.76819156891533	4.59945186752461	3.09370708189851	2.01843291645603	3.68823622228469	2.93321671817403	2.10523513333612	3.48414718271893	3.10075639263683	2.84040737940685	7.31918246217295	1.40114263762774	3.64326848496725	8.41107095169362	2.28179605692145	3.0855339384371	8.35325685454307	2.38382525893586	2.38448484452454	4.57363627750775	3.40453912514585	2.5858203429699	4.23050955055375	2.08538086890509	2.76878487176501	3.88151530192216	1.74451306285115	4.11692926367106	4.05837535718233	3.18135670318667	3.97295013207362	3.73105771249243	1.37202630479133	4.14258687793727	2.97085257471408	2.47709328815544	4.46444578559877	3.69677420836986	2.6127139409578	3.54238300577354	4.55676089727639	4.00227868729808	2.46499505655525	3.68320096195146	4.75872059425985	2.13335285606042	5.94096043266051	10.3616624111437	7.0573751577957	5.96535001600404	9.53844900723361	7.4432031859241	5.05233561616911	6.12862109137927	5.75492626256641
"4d05fee532f178e4273ce736ae0d4a6b"	5.49968516579506	4.62303644954541	6.77143992558963	8.42594996986735	8.90254072759494	11.6052374312402	8.51742833695736	8.41257501248147	10.9700862756455	12.2118625379376	11.2447412440685	18.810593302337	13.6202035313482	12.9678389465581	21.3271289158239	7.65065900091941	7.76780578565474	6.48878560329803	6.68582988403632	5.00388569964826	9.78286360868747	4.49318886777424	4.86803468830998	6.8847826454159	4.45289740846471	4.33838739419028	6.204263254559	8.64631388206341	8.19356503535397	11.4201433407726	11.964198713529	12.1583398985883	18.8026801352338	5.12588819833457	4.98698488156002	6.49882067914209	4.97318445113165	4.54437690932523	6.63467363694535	5.42281970151064	5.00430118256662	6.01839228433545	12.8322464681372	13.4573332820121	17.7016980404377	12.2933413726697	13.0199043855033	17.0155927022673	4.15828496702375	4.28799296353559	5.81180623572552	3.48676118920628	3.76950047914513	5.40985178687394	5.57082003478203	5.34335650770438	6.53337279209595	6.88239065972786	5.82221860260612	9.64107728733715	8.06733128765769	6.72193282692358	8.89707767044731	8.09179748167032	7.87827312370398	10.4474659565877	6.20141659182922	4.39587118015181	4.80106000945432	6.15718512535424	3.84292378542925	3.8957621107858	14.56403433829	14.3975988069868	12.2580822907259	3.98650397372444	3.0859253377711	1.54083824934488	9.38772478185518	6.05103790824714	5.38613807978842	8.83115188710251	9.41914374651284	9.78029796319987	10.5742150040652	7.95755549084575	7.62638825516926	9.02686502342427	10.0753384507834	7.43012616736632	6.76812964201452	8.66556996115801	8.27801193410189	13.2666619965864	8.67258997307196	8.84573593742365	13.2367026869074	12.0755327763119	8.6448621911234	12.7627715129519
"4d21a489d84fc6d491e647584566388d"	6.35962368231055	6.47660845052777	7.64264385704186	4.67594136867531	5.9434385277805	6.19502699378805	4.86603875553832	5.88364929883557	6.19380511914077	4.94247210689752	5.53458612820006	5.22802617582358	5.75650376214278	6.12844738351696	6.76257838915578	6.27814033092114	6.5058183853986	6.1549036895799	6.21073708771858	6.54024010577664	6.51460667043775	6.28072024326427	6.61438524738414	7.40072377302368	7.02376741418619	6.86284983351278	6.75158364506882	4.78014641512652	5.98342516772345	6.61467232130457	5.22257585088833	6.10999270731233	5.39321262846766	7.85476182117568	7.57709565300966	7.53420098223376	6.73307424650082	7.06382620652451	7.61530713722428	6.89499696876235	6.84434245787314	7.733317756063	6.94489324780535	7.2784838662352	7.75398845851205	6.50363496623122	6.84238195616125	7.34265931159664	6.02899874995961	6.32974820461531	8.15620184835859	6.924113296101	7.02361330121073	7.73294985070593	6.83380677718926	6.43264094832149	7.16340427720447	6.31360137818826	6.4106043949754	7.81363900534312	6.50948181887014	6.42842987266191	6.99095032972029	4.56055862428642	4.318588840847	4.59428460242242	8.752225192949	8.39125158212259	8.48878529093312	7.54374900368984	8.48366929255868	8.62616710201234	6.75782280666177	6.73789440442151	6.83986501368722	5.35508950885029	6.51548412953349	4.66350810116499	3.85858984421041	3.41255002913963	2.98929635740462	5.94866034190973	3.99493896596981	5.46670087175537	5.40344051403627	6.04373892008052	5.9193373903051	5.92241924567518	4.94788932715078	5.38996345996085	4.04423246468364	7.48680147032517	7.0110714776472	7.89978187213637	6.63848890647421	6.92316166873615	7.12839151039527	7.06169404149937	6.67469389818658	7.13950196022034
"4d87b695737839ccb30e66963e105f86"	4.43391664411659	4.68993771409734	4.11291060827328	9.25538865207152	9.67225103118582	7.93167063720785	8.19920901088947	10.2916672954433	7.93034928801512	11.4806610962062	10.8955604739191	10.2885565424319	10.0870665780549	11.3432413914408	11.1118072484402	8.11811062173824	8.04387212455957	8.76479172187261	9.27730978173376	8.57405835699483	8.29204793511314	10.0475588171953	8.95956700747574	8.33926657008521	6.59898900246912	8.17052622972589	7.12367222099881	10.4610401943133	11.0902949876774	8.43421109529175	10.052815207644	11.0518983906503	11.0748637914671	8.06744870350335	6.88047606233432	7.67680717158866	3.20239678832033	4.36049060264941	4.22887420226517	3.60846845571303	4.22641619825354	3.73159688316268	6.55561375746651	7.17593090497666	5.48085085550778	6.61542761239505	6.99510261714549	5.92536026550034	9.77143370640508	10.5047660213996	8.47934682649833	8.8936710621249	11.2876341804275	10.800206395451	4.99726213738577	5.25527833287837	5.05577703307137	4.89080781999908	5.18708017254748	4.97645011599551	5.42689781092948	5.30321336158027	5.33595451883808	8.8381208128909	8.48194813655511	7.97225042740836	4.06584264761135	4.51238502364236	4.51140981660693	4.16210934213543	4.06660406120182	4.31393353684061	5.68975721777954	5.83989511424453	6.66758133832673	8.30895648523436	11.5918431267796	12.5524171912649	7.13482142320306	5.27470648472042	6.29218907001357	7.57376561395712	7.35839954762576	8.10893883332264	8.39609022502452	8.24112013337865	8.67597946566354	9.03389686146096	8.05069669952557	8.06647170049036	7.17201646888281	4.9498722360313	5.24536825995451	5.1459829629587	5.65662243710811	5.05277594520662	5.27335481852838	5.572456131028	3.66874041823874	5.09157502701463
"4da838d72332a656534414b9ad004fac"	3.78434131871899	6.13680950568862	8.06938436950061	5.24486490287336	6.72530695428097	8.72129098120466	5.01556870681068	7.17022463415702	8.09189425080664	2.21268850323268	2.90717878084217	4.46508810437383	2.00840287362024	3.21769156390792	3.91896280918874	3.16114704604813	3.14266582962648	4.75128301437845	4.08776711147494	3.455169777384	4.79973409840383	3.46222098269932	3.39313792464641	4.74309078195108	4.57652064134962	4.93234755902903	7.71618299186077	4.34237408735055	7.18085557547058	8.26012562280582	2.00537631861236	3.04433118133985	4.00237451130476	4.46290280318703	5.93915675993239	6.83031705929083	4.49688528972077	6.31007367457959	8.12076186724888	5.36182765440099	6.74792354529936	6.81738667151895	2.31598491305706	2.9765749380123	3.3221541743217	2.53421255395657	2.71213517953848	3.25487597294923	3.01038356724947	3.55324682686993	3.73071686092859	3.04684307629095	3.65422830259296	4.0673518994598	3.05680197277937	4.38550084261837	4.98958242957913	2.79297941188752	4.22687024095257	4.67153210622267	2.93680464852366	5.11932011811312	5.04920605248495	2.45551216737855	3.12627796340063	4.06734859477882	7.48455855192055	6.02557397977816	4.31163674058716	8.18108603930158	5.56242087169696	5.29522320786279	4.01984548795689	3.94580394983106	2.39667634839359	4.67005907698897	3.21381106057556	2.69891022515613	3.25890524938781	1.274905992181	1.00467333497008	2.26998803492407	3.56814666596216	4.16462000802892	8.1066910453749	5.40361795336146	4.9827785968095	4.2758987804471	7.99913670689766	4.79691002606043	2.81139831305539	1.80241318301248	3.03645339898713	3.26225740804477	0.893946958599673	1.92276901800907	3.08420861029923	3.04227687070494	2.10332699934	3.27786236222716
"4dd949ca8f3083aad33afa19263d55a8"	1.40287661248893	1.57384741805593	3.81519341991135	2.91175001266048	2.84780245284926	5.43870879325092	2.63410079797832	2.53894161860265	5.86665818515962	2.35696825382385	2.22371373235896	4.69358415055839	2.6639711024169	2.46692273762636	4.56321058630705	1.70422504638288	1.8799821678269	3.6325524592553	2.81636203732585	1.19530817460474	3.54409642716518	1.54349467180658	1.42377991591006	3.35532487698171	1.29298867098315	1.44611866276556	3.70359711603588	2.75340618872383	2.80643300682724	5.36307030650793	2.6369385150837	2.42398168078853	4.16580384516971	2.12518182158164	1.72678351909904	3.57406662801463	1.28888988981727	1.86558659242359	3.70085478771981	1.29352288108858	1.84715743624226	2.75220876707193	4.83957356183979	4.37638352649722	8.23949965539801	4.27845174716612	3.30753106597255	6.69800092115128	2.78764776355947	3.33683136120104	4.36174761066881	2.7797379182287	3.30811627562591	4.42312596673253	3.93428853004635	3.9312853218572	7.54332081926335	2.46713527143417	2.54428183246269	6.71108779901425	3.42192490983765	4.79537240204145	6.62784971406061	1.7525628891169	1.87671087871856	3.05984703304228	4.74021124599115	2.70353642934456	2.60679148377806	4.79090582483253	2.00096527316629	2.13210656981032	8.28444214852953	8.12997615421619	6.15678673615343	3.84860108732398	2.95418611063709	1.40046473544678	3.20343137092321	1.49831303695334	1.62757051856991	2.18927920742713	3.28235340841046	1.56702632184185	4.25413303407753	1.59933424182499	0.926792197953112	2.06190059485513	3.99535334905315	1.11372419314332	3.0024584023484	3.7623650183263	2.3561850050924	4.0062922072392	2.60276197912743	2.91223935407233	4.00905635426902	3.748491987471	2.29219934736162	4.26357040997659
"4dffec54815b5d5a3224cac93c6487bf"	6.48365616444136	10.8457940011243	8.4054258912337	3.44432375905158	4.03509646651707	3.9834335785843	2.94732349914624	4.82907932416588	3.58846280847736	4.89817912017574	4.66508284999754	5.72737535588226	4.99076400235258	5.30716957233099	5.75511833234954	7.41502012424506	7.7061141838866	9.13804565352297	8.0049467626822	8.11835917663621	9.04699581237067	8.01792396694048	8.91170731608963	8.70610578820789	3.96193825074208	3.86373193668987	4.44585154187458	3.26625451718927	5.09089954645772	3.94864447809613	4.29379314631311	5.00129888629892	5.86168146550042	3.95099522617128	4.03999502332618	4.38627659080285	8.00792367932662	11.6769169206011	8.77321366944945	7.53556164438502	10.393638877494	8.91182784980502	3.55107896183721	3.33947444858933	4.56806004401171	3.41362977815515	3.79105465202942	4.50879804249989	1.36841395517194	2.85041593906334	2.91179817506417	2.32791837835856	3.14519901513522	3.50615142472119	3.83984922306124	4.28922251208339	4.98172375433515	3.69936083205545	4.1826774267734	5.49534722401404	3.53940449272493	4.8480114179153	5.12295954655801	2.03571820692285	2.01495435255809	1.889599778886	4.04920136975961	4.50521132177417	2.51535567055416	3.92512330062346	3.24980239032416	3.78814308146304	3.6697730843742	3.72924854608932	3.06840636104341	1.77829827249153	2.64788517782085	0.866782369862384	1.40775615046087	0.613752179745692	0.361708255546583	2.04202130669253	1.61561181461756	4.48550953882153	6.70780194284048	5.94600143548736	5.52670088148904	5.54912024171914	5.46551499934706	5.279722928203	1.9852743848406	4.1956127155764	4.50112968761287	4.83103489559057	3.61371917463287	4.3650336685804	4.68623870579794	4.60414590158789	2.87261367908557	4.71744052573066
