"sample_002Cb"	"sample_002Co"	"sample_008Ab"	"sample_008Ao"	"sample_012Ab"	"sample_012Ao"	"sample_016Bb"	"sample_016Bo"	"sample_016Cb"	"sample_016Co"	"sample_020Bb"	"sample_020Bo"	"sample_020Cb"	"sample_020Co"	"sample_020Db"	"sample_020Do"	"sample_021Ab"	"sample_021Ao"	"sample_024Bb"	"sample_024Bo"	"sample_028Ab"	"sample_028Ao"	"sample_029Db"	"sample_029Do"	"sample_032Ab"	"sample_032Ao"	"sample_032Bb"	"sample_032Bo"	"sample_040Bb"	"sample_040Bo"	"sample_040Db"	"sample_040Do"	"sample_043Cb"	"sample_043Co"	"sample_056Ab"	"sample_056Ao"	"sample_088Ab"	"sample_088Ao"	"sample_088Bb"	"sample_088Bo"	"sample_088Cb"	"sample_088Co"	"sample_106Bb"	"sample_106Bo"	"sample_16_1_1"	"sample_16_1_4"	"sample_16_2_1"	"sample_16_2_4"	"sample_18_0_14"	"sample_18_0_17"	"sample_40_2_1"	"sample_40_2_4"	"sample_7_1_1"	"sample_7_1_4"	"sample_7_2_1"	"sample_7_2_4"	"sample_8_0_12"	"sample_8_0_15"	"sample_8_0_4"	"sample_8_0_6"	"sample_8_0_9"	"sample_CFAb"	"sample_CFAo"	"sample_CFBb"	"sample_CFBo"	"sample_CFCb"	"sample_CFCo"
"49a5b0874d0239bad034d0427bdb011b"	5.31813958678953	3.15252142669008	3.48306795623023	3.64424812996834	2.74185595930095	2.48184530197421	1.53399363243401	2.57373251848033	2.40281831652617	2.52265689130195	2.72310668127879	3.83909457119213	2.97535853120265	3.94794412706553	1.76356710631625	3.56740660696804	4.97871921833399	3.28561592076061	1.8461379578391	2.1498825308048	2.12251623696337	3.11871421588913	2.89070503568629	3.28503727833836	4.08410422515453	3.30209881162742	4.20853793310457	2.07436153526905	6.13028104268914	3.16174658707322	5.83460750003709	3.62049086429775	2.86348451386295	3.47977526315533	3.96569949774223	3.14642275952358	4.21330083529216	4.38506675880995	3.67139193488582	4.20319687445636	2.80569946130558	4.53254594333239	2.43132873008648	2.88336784320372	2.83613284287501	1.63815752770528	2.70749471351421	3.2063821023348	3.46297271370657	2.25658303843225	2.23956115762549	3.19301702955101	3.71874913035925	4.13040130092402	0.897148686345789	2.94571947477137	5.78199665620972	4.87479944253042	8.16021525986711	4.74390057040328	5.42696022473516	3.69967952284749	4.99144486336951	2.60501231937403	4.63443418749862	5.19547811427726	5.73307061243971
"52ce2bf56ca429438a585907ec8d6487"	0.111502912454782	2.62026441524451	1.1104305108892	3.21469831119601	0.579415614107231	2.55371378180422	1.86048265990996	4.65277425655033	2.11710948741352	3.90568125899539	0.759067871061208	4.12337228495456	3.01616470248348	4.41192945540418	0.359147484688998	3.75771638010869	0.631920502544043	2.93848550286951	0.768966366323585	2.97078644765784	1.77836736058031	4.81740878990772	1.08634400677424	2.99265253602707	0.442171766235885	3.14891351219639	0.96871125070545	2.41092833589495	0.550892132979074	2.74055611265847	0.531451441559647	3.00593009853044	0.375011398890127	1.86784281048349	0.485899123826105	2.34985724842814	1.02756731305503	4.00831924437087	0.443043447662953	4.01021593520407	1.30364074799714	4.32119961737686	1.69868337532767	4.06423469233734	3.96494477512971	1.40601071018441	4.05177966083281	0.902513865161984	3.44980340189401	2.04727985487144	2.07890990038364	0	3.25470965515722	0.872161190111893	0.68944533718473	3.01277570561275	1.59295562271113	4.12269266422425	0.69669288710644	4.25703479038076	1.25782442340836	0.656321357367017	4.83357965598322	3.25758656185189	4.88465656530919	4.90851928710095	5.30738433705628
"57c283fe82fd46e25aee517bdf54251e"	2.38643770299468	5.48350408152008	2.40440901226068	4.71245439017012	2.39474896472169	4.86295903766168	1.67844761044615	4.22630700802633	1.58833970223272	3.84711976712269	2.16675758058864	4.47439704303595	3.8635815564505	4.7860715681446	1.56714567096362	4.50422594864627	2.88898635422308	5.1430080324067	2.57521646981731	4.1338197301785	1.43718113538933	3.74978481299062	3.67540102684145	5.22936699415799	2.62271436506406	5.82549510673274	2.15760024496188	4.16684224689191	2.18782498368836	4.76671574191148	1.77378217499739	4.93092664173114	1.79733158279546	4.06418180563684	2.07890990038364	4.18807039670485	2.26233376894375	5.23125930068837	2.66936619722807	5.14350595181687	2.75603496165613	5.29477038343433	2.12921455602709	4.22272407123841	4.94448473654812	2.02860551115228	4.96886211122865	1.95382928122099	5.18666878906912	3.85846609836987	3.04006489859345	0.609178986570039	4.25879628932927	1.91845085558771	1.50907709962851	4.34829190097986	2.99697270390207	5.63938485736899	2.9715047427963	5.32117336676869	1.78454013912854	1.35828575670058	4.21399619170985	3.28358073216283	3.813998184317	4.15374754402249	4.3488547822202
"5fee38761daf5711baf496c8f312b281"	4.68216687463699	5.65670196070163	2.57622896437476	3.19363534722718	2.90233710893704	3.74223726591807	3.46912443647937	4.59986829577468	4.12460919944591	5.21648488860746	4.63419952770179	4.99372384491387	4.36563578563762	4.96432286580251	4.49765397070075	5.08115576265689	4.04677345470108	4.27548514416191	2.19829178544479	3.68313222035981	3.74260835500243	4.22696459802045	4.03481251000075	4.2537531094924	4.32656191513541	5.71123902866405	4.25838525990976	4.95506064426326	5.23789728631155	5.39303737223387	5.19271904483881	5.01106320253038	4.92539778287605	6.04009850145825	5.22262584123558	5.80809808058595	4.64141435825091	5.38465917776186	4.80956874251563	5.28731283822392	4.42569417678074	4.90096758987927	3.38422652112719	4.36643724919609	5.58587860419959	4.73554351467397	5.52968834755143	4.2623017210423	5.47110402701728	4.88162319786022	5.9239323654369	3.98597589698607	4.37637752093469	3.02519374096157	2.64428649083227	4.55916535666955	4.53539309279395	5.60431661061162	4.51803257557681	5.49978973694658	4.44540989500459	4.11726272335549	4.76793318169929	4.25410950965677	5.17211566314344	4.85157059578841	5.14881263092229
"61629e0f4bbcff583e33ef20425621e6"	3.6310392755723	2.0551237463367	0.101147654004846	0.984483816950536	1.51858060386695	2.55887556465466	0.274028282251079	1.07339327922189	0.593684792256794	3.09146481869497	0.240643922608539	0.689263649405143	0.743971464979513	1.82475894749116	0.475085693652529	2.1758819915791	1.18085565004913	0.871878968503343	0.124913111698797	2.50166625308667	1.38219471905944	1.37367962889975	0.401938898331606	1.44247146029473	1.95772733596494	1.51634868448933	3.27824846328038	1.5126428307084	0.0954919814592207	1.0887639526133	0.481129012029154	2.84095973374522	0.746252781727041	0.304151946407675	1.37562565229504	1.59131976560375	0.0835136002278176	0.617118904263404	0.963197218274146	2.06001149496689	0.723977019352384	0.644922856272928	0.83609534587921	1.42827808057634	4.42996412589723	2.5880486563734	4.44415238805188	2.95086795316561	0.140022777919828	0.38362841349899	0.431991485478171	0.261285991031888	0.114265746128343	0.023921583716672	0.023921583716672	0.0924333183310872	3.59602946555587	4.78837288779307	3.91300476334609	4.56022336271311	2.30110960499681	0.154683109489998	1.94910048309479	0.90631150460349	0.446412534761481	1.17420696465362	0.446412534761481
"658f3c2c703b1123c746dc1eca8140a8"	3.70707927799887	4.23694301412962	2.22596373415935	3.61960038096091	2.23312032446691	2.81858450958194	2.15305021063103	2.95403932694839	2.70996263789531	3.48822676404524	5.38968578781963	6.24562730171997	5.4042586715151	6.19565027306035	4.65222501676569	6.04459096280155	4.45935751481854	4.23736178014402	0.89074315390502	3.96669431788281	2.35803399088836	3.05658938598945	4.1450104264832	4.2537531094924	4.20978986009015	4.16160436169582	4.14144636540398	4.94179062591237	3.80043424557258	4.60964515834706	3.57709277929742	5.02235040344506	3.14458658090112	4.21342419397139	3.70621452970301	4.01358664607017	4.8321728413722	4.8978524864376	4.67900282023981	5.03071082532724	4.38723529601474	4.73408797730222	3.05129563820128	3.82085551283351	5.54426625603593	3.93847796660859	5.70326335326934	3.74359289811626	4.32874979541388	3.78689959501813	3.06491793312279	1.87658931563146	2.31162956813924	1.36230899836938	1.76092046454361	3.79042865342411	3.10346820567488	3.69578197679794	3.93508244120856	3.07334865546299	2.6011068037182	4.77103005632263	5.12703141287234	4.61203099670988	5.21880132016409	4.73749164694041	5.26788252990038
"6bf7a3c1838a5c811cd7a1a8ffa14ec1"	4.41738182139335	4.8667133365107	4.38657035880708	4.95333914135898	3.63200019248385	5.37980548296104	4.11803361450367	5.25689668243226	3.98053648469167	5.20449973034615	3.97355150098055	5.03569331633915	4.60549765236512	5.41078714738789	3.36200461478504	5.02080754091831	3.59932284075658	5.52497465744265	3.81107960880934	4.74917983320833	4.05350508491013	5.06832211460111	4.25660512501274	5.34506191606422	4.35249547580026	5.08318360108053	4.27516717671871	3.96555279599262	3.33888216492844	5.29160086124012	3.52042529890015	5.38142521801893	3.73105771249243	6.18335812062908	3.98280156695455	5.55310245456023	2.72683270040158	5.43824520820463	3.31213153205182	5.07141714276759	3.14159815761131	4.91563324014962	5.12684541930324	5.04342389111204	5.63141491531023	5.03062096346274	5.8376120028339	4.43979473345152	5.36780891367562	4.09185479866486	4.63147953972837	2.74197479917899	4.70064062567739	4.5100684794517	4.58605168662302	5.39435921043908	4.82060235285698	5.23723020527672	4.44356199458363	6.03168155225907	3.95698413390231	3.05883288639675	4.46399769726001	3.14168579111526	4.50247881610037	4.16491087963796	4.49282632118614
"70c5cf9f8a48025c75db0a33a58ce351"	4.14625748043649	2.65639796510985	2.95912378556776	1.38469933974935	4.03580207334499	1.12349350135854	3.90568125899539	0.522832650051581	3.76267865002975	0.282552187060332	3.17328079082971	1.54690782637318	2.38935674125104	1.63803236634608	3.16790618336256	1.8799821678269	3.72842271139811	0.269416263644888	3.41326214219918	1.99059325132468	3.06555418795654	0.265431095391893	4.15863367726056	1.84588458355934	4.08806872696692	2.52511901852421	3.83867777615825	3.20239678832033	3.21812354197437	0.406131552651325	3.72482799261516	0.428139425147037	1.89599365080974	0.632110786476946	3.30551187476476	0.35527296162064	3.84358697887427	0.507997628754944	3.88559606976858	0.272741008582481	3.91067770091169	0.680831654837296	3.31806175695925	0.573642664005221	4.26625755402299	4.7702827979815	4.2422843658552	4.81231642795126	0.481129012029154	2.37981461660405	0	0.830266067923065	0.15655065472505	2.6562564306202	2.11763047272898	0.114265746128343	2.80906384277772	0.764876039151746	3.30496720545756	0	1.37184852058817	3.81063768929589	2.68490329995083	2.69316990324056	2.62504069683667	2.63926016618539	2.81052351279504
"798ee29169714eebb94c08cd9e3b862b"	2.73267146155358	5.27492736581534	2.51466527025226	4.12826197488311	2.5038445242082	4.09602331898778	2.9047154490956	4.72543327266294	3.10770208958763	5.00137083791061	3.22294848033691	4.99155122617444	4.177091916731	5.35324371340106	2.45879125886172	5.08641163375063	2.45414499107125	4.26054068920122	2.46162352257293	4.17659107051143	2.76462830956052	4.68093076611841	2.57654038276636	4.2698800903628	3.27888344696769	5.48741706640726	2.69241304218414	4.59806382551468	2.70657578134608	4.59574995460737	2.76923936941463	4.58830476088716	2.83800707105919	4.91052619521056	3.41833777554718	4.67789046073499	3.82323506947356	6.05675750233857	4.02308125810966	5.84488577787409	3.92281417079968	5.78327235262447	2.92384817291777	4.93645337561883	6.08912269554803	2.96241506835603	5.89086650064704	2.47505915531366	4.28509714449391	3.45667308424098	3.76192924516289	1.34275539773019	3.92311862078663	1.38680423111409	1.91667184544859	3.87831429722593	3.16044808813163	5.2093282387343	3.35508893846256	4.78166855421524	2.03758567956928	3.01951950079696	5.07583669548016	4.2231741520084	5.13771349627087	4.74479264037438	5.15181040559335
"a97b1681b28638728e311ffa82af05e2"	3.03332777253111	4.79394510828712	1.40775248007835	3.58919805945527	1.08378118285415	3.03676648555452	0.892470059033809	2.28971178640648	1.18610960312656	3.21498253584447	2.50166543360295	4.39883561882186	3.38341066505193	3.87659916462361	1.76081973393722	3.95869366789705	4.27160807085281	4.35837333805751	0.999287226666272	3.85934875796366	1.14397117590881	1.50442155976762	4.10961011515913	5.3227578497955	3.78159069140922	4.73932230966922	3.44839125656652	4.27680658137298	4.3353332706817	4.85855968204813	4.22904589519944	4.54845802550348	1.72906706518941	4.77592146452231	3.35932299329192	4.53164867567815	2.53383331257758	3.89945110927353	2.14916581229589	4.05136120586346	2.58502947264956	3.43670415539038	2.17562917731626	2.96462827060449	3.58479040757434	1.55416027001073	3.63016076485359	1.64389576268037	4.92439452919975	5.02893090405909	3.50444299248452	1.82292458583362	1.86552946760841	1.09772022423025	0.65859973068175	1.93432111197049	2.58106011029482	3.72466292054336	3.21372305210723	3.33679623775457	1.14925216962759	2.95273875631733	4.15326973294608	2.96457550324127	4.00988411067202	3.99459862564553	4.08810580827114
"ab8f0e8ab623b836965384dbb7c3c6cd"	1.84715743624226	3.3967127741586	4.72575125903986	4.94086279735192	3.869673490676	4.79884649126936	3.31432003205409	4.02434976039911	3.17767367476463	4.16300459387958	3.24189460811922	4.56484552610979	3.74380106818145	5.07637177239653	3.61805626576141	4.24473360452516	2.7790937684743	4.5833482091774	3.25861178987183	5.18385418594454	2.97437328575688	4.06670962732708	3.42673386573509	4.87957824727558	2.50467798574494	3.84229789449074	2.20886006617063	2.95836700599642	2.56935502286514	3.75693054893509	2.37049604608497	3.41637495076189	2.7122142527264	4.42568140908183	3.4127311446933	4.54472407948685	2.6032495287029	4.29897078788597	2.71306162292513	4.28323146433821	2.77793192189	4.27865414158901	2.46172587296446	3.65539673712855	5.49666655849585	3.42814059795436	5.36645607734359	3.79415805641696	4.16578576742587	3.10873501288923	4.31667178042709	2.10869337933684	3.39036374247369	0.959336811283002	0.897148686345789	3.03745945826596	2.98113139766009	4.30277896920385	3.28159549289486	4.37920285154835	2.10882557136799	2.97005173312357	4.05991128299748	2.86916764230723	3.85668702406652	3.57613261550131	3.74920812625923
"b03900de7497c2facfeb0c35f2b9162b"	2.6981023515793	3.64785871588713	1.64950057873764	2.97758383233731	1.55856768643523	2.72281039812609	2.66944706254381	3.54603825945386	3.25747022654477	4.00750449783036	2.33042591549876	3.32872431846999	2.45467593853281	3.5389967037052	1.9552260495629	3.17193984463679	2.80748640261449	3.49375954670595	1.77431485962168	3.44389888879148	3.1625420591478	3.49883488145816	2.73693822826263	3.93993112565509	2.80353733494621	3.89542621753314	2.77663016957867	3.27951802770656	2.57826796208614	3.73723619103401	2.6070062814501	4.00595587353766	2.20253865480443	3.93142918159894	2.50877664770091	3.77701482002462	2.23661621605183	3.45887303208257	2.32387484925971	3.54595724836272	2.06444211054593	3.39843356583942	3.16432100696423	2.89146171922799	4.14419372101429	2.3589164649291	3.80936727298844	2.08721896893249	4.45825824317203	3.228762787377	2.74927857703835	1.42811673509372	2.81396906085696	2.50516219737611	2.99355139717094	2.87452491283308	4.40066898126152	4.54228729620291	4.69850539864624	4.59912402473685	3.92332687527951	2.89976263635543	4.12097169266951	2.76560388496082	3.90378032770508	3.88552066025918	4.11254486072324
