"sample_016Bb"	"sample_016Bo"	"sample_016Cb"	"sample_016Co"	"sample_028Ab"	"sample_028Ao"	"sample_106Bb"	"sample_106Bo"	"sample_7_1_1"	"sample_7_1_4"	"sample_7_2_1"	"sample_7_2_4"	"sample_8_0_12"	"sample_8_0_15"	"sample_8_0_4"	"sample_8_0_6"	"sample_8_0_9"
"071b0bb19ae446effcc7396e499699e0"	4.67286140402497	4.73882059527985	4.8127539329697	5.27590190166272	4.3874151529969	4.81886468326891	3.83481372148232	4.62785727666801	3.70603876248745	3.04842884538703	2.72044374948768	3.81686944335862	4.33028987354844	4.96296630117938	4.58091134530508	4.65305334847964	3.39387544156168
"071e5d424e87c89efdb0787e90ca3dd4"	2.83646299937865	1.97146524674132	3.1413550078868	2.80562569193882	1.93473854990036	2.6818520741269	3.5561236178107	2.67644876076185	1.775380225462	2.60302037150246	2.43875101220381	2.18247748260614	3.48954348972405	1.34351211322445	3.32497875286977	0.998874454586633	2.53224305935539
"07221cd2ba8179933ff889fc5d719210"	1.97303186473362	2.48491023311491	2.34409002226127	3.27635638459137	1.83205236379962	2.1332428196956	2.83052679734266	3.85552048232719	3.79397658508906	2.41090033913324	2.67394690493955	3.85858984421041	3.11470784230449	3.51139139711646	3.57288481831677	3.60119621511193	1.82085602872955
"074ab73e94b5b691fd24173fcc2238da"	2.09518533027817	5.2490621990313	2.39463678787979	5.39280295647155	2.05128869312206	4.86541024978412	3.83585930633035	5.48160143914167	5.44108511305135	3.33501787039202	3.22097901161959	5.81961136517705	3.03324075243969	6.02230377197694	3.04529318823797	6.08731768857285	3.31816266906935
"0775ec0b486373ce0b27201c56bfe8d2"	2.72925367681728	3.59328388358955	2.83646299937865	3.0324636408553	3.3413779834828	3.33618486376142	3.18807016562343	3.76439280433255	4.14008452369384	2.90281704855454	2.57206971666103	4.08460949653106	3.03702276631181	4.05028051235977	3.33847310711685	4.30107413826806	2.90828458321171
"07b26260fa14dba027ae60b10b7aea9b"	3.57263115889073	1.36796235193461	3.98284677047277	0	3.86048570232552	0.371811801479201	4.64195755634732	1.83121493046687	1.0265934148793	4.08175329048577	4.25776882345007	1.14118634742703	3.60548154069414	0.993062125398682	3.19068274879796	0.571580495923011	3.55595450613611
"07f0f13f4bddb571a6264f1f8dccd48e"	5.54422931154981	6.1401840009215	5.5435247083696	6.44460369834145	5.92081642698827	6.0626887915629	5.53864616201338	6.40309055450812	4.97774247485821	4.46806211896843	4.38108369024148	5.32757345307289	7.39501578805305	7.73434240448539	7.48897386564951	7.1131155546086	5.94665574080462
"07fc30857c57357859df2392a266d89b"	2.1062074912258	3.89268019360063	2.40383631706644	4.21022660695446	1.96675061296286	3.69926926758839	2.57852069499926	4.48676810876501	3.77694138324704	1.274905992181	1.23346509950157	4.05252302318473	3.07553039747321	5.15625695070537	3.2225417371931	5.13332342378906	2.721927333421
"08efe5fcd6cb80bbf1bdd7cdc72815db"	2.81241081702687	3.96890430976569	3.04754348879738	4.15137413350294	2.73511528171623	3.77075094239453	3.0216614383716	3.98147863649203	4.04830681916398	2.21471189019376	2.34001333524617	3.86647569751205	3.33118627766667	4.37028669041749	3.21625062203662	4.2636991883529	1.92709539936162
"09223f4c05a9b6996c78ca7d307a1035"	0.764731757342127	1.79346717693155	0.72190274767315	2.27708706364266	0.67715701658107	1.3708250763186	0.977718795550604	2.25105071691706	1.77332730242176	0.264381459330454	0.502997060371407	1.66261178742096	1.85343639991834	2.77236419703588	1.97407880379732	2.58225051782161	0.786608379324596
"092e895c47c72506995e40c49bcdecff"	3.41249841706481	3.63513584436469	3.91358141048394	4.18449656754932	2.98694618870335	3.31922036553076	2.89615306941832	3.92216044748779	3.37183791288571	2.21471189019376	1.93606902652441	3.29140074465547	4.38745348266077	5.57676722294049	4.73468080612976	5.59166415416209	3.9845819269937
"0937f201738587ee1fe025efbf2cd803"	6.78286185318452	7.55942098250686	7.45257139344862	7.85703082808599	7.0243141265148	7.42854993600066	6.72558673048182	7.17176606411329	7.9920385339714	6.47112236961248	6.47814104125747	7.51900199772809	7.87861986822798	8.96650406573972	8.10697734520089	8.66675734175067	6.82343046014306
"094460b06f8e9ea03e474cce4556813c"	3.00774142417658	4.16458013678918	3.23998587162876	4.91658715891183	3.66872233249207	3.95992954121775	0.620283434036384	4.23190880156101	3.46840857801928	0.18713080712185	0	4.05189172471114	0.386676366655982	3.86205144768806	0.727571795414228	3.86337395930109	0
"09630c2a75f52a8ca527183170393184"	1.97303186473362	3.35089499966749	2.21391954862362	3.81563315498919	1.61779906041273	3.03083437261751	3.67553303557753	4.25725469435681	3.5827226492798	2.89414518511197	2.31162956813924	3.73274919951955	2.53723340996577	3.12651313693873	2.40717138902119	2.96097021381639	1.32695191696226
"09631c9c758f08f83eb13c21ab8efdda"	1.60657100678454	2.95813933086324	1.20653112902081	2.61246383649571	1.26540669859307	2.82384091265758	1.25784716489452	2.67728132368159	2.5967260121161	0.626772307693485	0.926332147687873	2.56836467247411	1.56373737046274	2.83803651736244	1.13418018455413	2.57986828400889	0.855816898688543
"0982d8d4753176bffb10d96f1501d54e"	3.44714411027217	4.29248030194262	4.35873148486489	5.1636721138116	3.51905244435416	3.93888900085155	3.7604564671625	4.36119809380829	3.88156421031449	2.09255949881826	2.42385094548553	4.0408854152964	4.27448975244749	6.01936226176925	4.44983097346893	6.22843133177842	3.34736922810921
"09b994dc5b09d0df686ec6f5dc17e374"	4.0168754580438	6.24192643152106	4.13978614200858	5.6487186104208	3.71694041184529	5.30980572195563	5.44965378290525	5.84414039881922	6.33090965500795	4.74244529963589	5.03479612303834	6.32120748735951	5.26339750346579	7.74595193217148	4.08819797727965	8.18801909113312	4.92940065413135
"09e5d6814c27b51b7a71e62498680ecb"	0	2.65767592288639	0	3.1625420591478	0	2.97781796625885	0.15655065472505	2.78525071973415	2.6339112541098	0	0.207010104335413	2.6417027559588	0	3.33174869202018	0	3.00869114351835	0.132451810084945
"09ee35e325223496d9a12176184c3e70"	2.95930767961336	5.18797848492041	2.34947612161329	4.48293123873669	2.34516956543721	5.02295470425243	2.39115442241196	4.93514881326153	5.00432378502684	2.27497799992848	1.35920447110479	4.91679260034071	3.05941930727903	5.54672031614072	2.7322202706867	5.11610186812969	2.36075588309706
"0a17a69afa2c1e41b2dcae60bacdfc6e"	1.79159212189294	2.40688411546727	1.70744608574219	2.75679528489046	1.67844761044615	1.51684970470027	1.72058475496659	1.96192761043661	1.28164886755061	1.15272003543301	0.559907174049794	1.12559820458643	1.78980956940842	2.53224305935539	2.06788805646115	3.13954443747973	2.29637062311413
"0b82000f5823e58f43190ea1a51943c9"	1.22323616859889	2.9356773394347	0.997453304572412	2.65688623168516	1.17920868917932	2.99542887753407	1.39583743083568	3.25983521794884	3.08838665712415	1.13731203280726	0.664845437887849	3.39362159102227	1.14425337270122	3.28218649250209	1.06067501821644	3.4122000958594	1.01611145115629
"0bc0f0eae3935d6350679d6646319544"	5.26128770847949	5.23704455251291	6.73146772015173	7.37264611326357	5.95289092414668	5.56759413069858	6.33499615583891	7.48963156752543	6.23924717787237	5.83964184086294	5.08645324388073	5.33716719362389	7.05705976180018	6.58573418538576	7.2869853558503	7.1144089996728	5.33620946671661
"0bf3ffb48ec7c92d628fc9334b81c08e"	2.2525335536253	1.44517440321817	2.77028676226176	2.4764301589655	2.89728883521783	1.49688985036148	3.29230099253542	2.3152219110168	0.906971441872821	1.58631359442664	1.90593080535749	0.695501906016622	2.76347128443488	1.58007501100274	2.97713154768483	1.82593800476239	2.00633629739568
"0bfdb2d52c60ed35051d4b5a0d9d42f0"	1.08867137443727	0.212235473968254	1.38501704569977	0.221300253484127	1.41554801972247	0.780331250970541	1.11374553461925	0.300878367083592	0	0.954688029190568	0.825547308545849	0	1.2488375598643	0	2.18244929175406	0	0.835552582437043
"0ca882f46432f0735d95b87ebdd387d6"	2.40992265301109	4.35743415332021	2.00385959914992	4.34641127043245	2.45345863744566	4.20788422229617	2.75028240081555	5.46062265697661	5.21541458317112	2.33299256414045	2.42813080981616	4.81371058845992	3.07189151185064	4.71682704600223	3.210554579135	4.53454907535323	2.76743345666385
"0cc64169322e6897a3c4d9911329b52f"	4.3166591433688	0.24801175824309	4.15013262830504	0.0653700503213339	4.74490930201577	0.212235473968254	3.5964255662213	0.264381459330454	0.226501905723844	1.81754579244194	2.13208973028354	0	3.19584888826902	0.842353083676023	3.95246067010315	1.49909969521682	2.53224305935539
"0cd098819981cf114a0ce75b1e48b5f2"	5.24182130330549	0.67715701658107	5.72478241756363	0.754195242124879	6.16854769695805	0.332223939658722	1.09772022423025	1.62280418448942	0.458082858350042	1.18284160486848	1.07319020174269	0.510290480602427	3.2886645395879	1.49204620020072	3.42200891160956	1.09810282558049	2.00845024610155
"0cf1809ca6a55b5831619dd62eaa2f29"	5.2278449761125	4.52430363988618	5.58071043559746	5.55826152029317	5.49111744800958	4.3302387706385	3.7824683806842	3.55300846963465	3.29185096990122	1.85611516115338	2.61902625479836	3.48487225426188	2.42403641447771	4.22025883477233	2.28522487259236	4.3315319686662	2.37549348880081
"0d164a7dccf73ee947151b1880787d46"	0	2.05128869312206	0.126727800591516	3.10265620643795	0.136597811353376	1.38783142922524	0.419049093262551	3.16329778510844	2.48620164425393	0.14614586950682	0.245621029377808	2.60302037150246	0.342976750614841	4.37604176099241	0.365065246699411	4.05492907810219	0.146141549339198
"0d48b836af6c8fc52cb11b88d35973a3"	0.340267881182674	1.62669160768682	0.529485245138535	2.17503429519281	0.402391054710501	1.90669861300278	0.502997060371407	1.21208233303107	0.402998735777541	0.177040972350029	0.10340911290936	1.47088478914267	0.199100008032773	2.22585522513532	0	1.22138198136859	0
"0da1bf4aa2eaa6653c164285626ad471"	0.743546525493722	3.21271939287078	0.754195242124879	3.543762810883	1.18610960312656	2.68339193625528	0.517531091780994	2.87247308359728	3.42207916502201	0.759810006264008	0.517531091780994	3.36055540565982	0.998874454586633	3.66724878897425	1.35980253090779	3.72882951661192	0.46873282211229
"0da5f98e1c0cc248ae954bc3b69751ec"	1.11115957454563	1.48165408515143	1.15111871358184	0.785477470353404	0.348247633700645	1.1367721829417	1.31144149621782	2.40981351303177	1.77947347115996	1.24398743301409	1.32440299982767	1.30489719491473	0.91425666456116	2.21560833358704	0.998874454586633	1.95198082799712	0.562655734042106
"0dc9d9b9a7278c17880e74587b1ea6c2"	4.18877423328023	4.00216876344267	4.64284842167288	4.30502287762544	4.34990532501283	3.9590705855128	4.1133256920509	4.42522847511306	3.77249768505579	3.62036811845571	3.50325775784503	4.31584429654249	4.07971784476418	5.48605943909952	4.21748012160533	5.37265678905792	4.24582780187767
"0de0248b015ab05af9023c480aafc60b"	2.50257988735923	2.98751394541779	2.81982166266067	3.74713286683484	2.62722040597882	2.90409866686429	2.61016574402089	2.79046639751385	2.22392114273086	1.63467769237428	1.38680423111409	2.59220566034992	2.78409971581321	3.53139161215009	3.58735844698949	3.36002032411448	1.40713958198137
"0de6dada9a2fc516e4204d05ff983a03"	3.01494639438087	3.39149883577516	3.37660918778663	4.01342249858397	2.946380146513	3.55926290277439	5.54972182966457	5.80837208824537	4.91154912755192	4.20083826058582	4.17082925535463	5.83076126244675	3.94609324687491	5.23438252449291	4.51044966430124	5.28515755481672	4.52726096747383
"0e5c68461f5ba31bc24c84b4b3166d11"	1.99317765797475	4.21970721468453	2.35696825382385	4.46405140752703	1.89998512644499	3.96314406998499	2.13638705091276	4.01195177583106	3.85346899466628	1.26811734161206	1.43117570532037	4.24448843981344	2.46365645527176	5.23480181000373	2.82318772566313	5.22705867288082	1.68460920477677
"0ec9ccd26102cce681627e42597c3a7d"	4.20166709187106	2.66161505170735	5.23055953030528	2.60417066233062	5.77777979806953	2.35054986900532	4.60668958112248	3.15145486014536	2.61105533634609	3.38873082944419	3.25797441518018	2.17287666921732	4.94688352116891	3.77859930986123	5.15734464147125	3.77895888647142	3.56222538695124
"0fdc4388c59117604269b115e66fcb30"	2.14780648272639	3.47820011945983	1.91003852999179	2.96686885397787	1.51931690555313	3.0759991407173	1.93606902652441	3.08783481438054	3.1204178760331	1.00909595872004	1.50370955135166	2.85729630169125	2.15364693765913	3.43831460197349	2.48092004717045	3.41995187816176	1.74410865575205
"0fdedf0154a40d89a1517a791566c30f"	1.11854464611106	2.95872367586814	1.56507298245684	2.89666745390293	0.780331250970541	2.29653140635221	1.96871177625298	3.46727612230246	3.33415528474803	1.66719253739376	1.23346509950157	3.3110213661184	1.5735719498074	4.11166987514135	1.70769501850996	4.23677089398633	1.20265033024245
"101c549a4022c49617f880139522a702"	0.116759400809843	2.73657533012905	0.593684792256794	1.21991741078588	0.502605127885228	2.27245644942377	0.236107159466067	0.394875906553896	0.0924333183310872	0.0356711516762793	0	0.245621029377808	0.407830308814445	0.199100008032773	0.28552174061444	1.2488375598643	0.664830007178165
"10418ce4c3879800a9ddaca53f4f20f2"	2.55203626426701	3.74180778235484	2.20029397302911	3.26093071026607	2.08823427207899	3.7139253213757	2.714046851865	4.08297837785456	4.21381232607479	1.47643095369865	1.70969402275258	3.48003613410313	2.96584609773156	4.20276383510877	2.82785170199005	4.60638009375441	2.01686163453833
"105f8e31542e8e47d717df759ef403b9"	2.40891083267325	3.06397799265877	3.04003198978376	3.47715711919197	2.56250922892177	3.18562017489792	3.45435118589407	3.69977216257199	2.57576108415269	1.54069108210511	2.26748368384616	3.16687449040574	3.27149468830078	3.6559288983741	3.41271875500927	3.53918964313333	2.41563945496356
"109ae163003fe639901a6a1d10ae9cc2"	1.12221682984862	2.30330483391839	1.22323616859889	2.54587599649371	1.3708250763186	2.659253436911	1.89142756375556	2.42385094548553	2.18656406658722	1.37463161492011	0.626772307693485	1.83121493046687	1.37583181910898	2.40005947467768	1.49557916666987	2.19479407049043	1.01611145115629
"11074d6de8f52614cf4abf36c8fc3559"	3.22174139519697	3.76450712986154	3.46349818221951	3.61866504220733	2.96396747188395	3.48166895120745	4.41678790002317	4.54653781581979	4.08460949653106	3.15249026567223	3.46462872760741	3.88131459163639	3.02486962777549	4.02051515639338	3.28513626265602	3.7512557643574	2.62646697410454
"1183204fc1f0228e3e344ef30e4ff230"	4.34231938318002	4.27132476825524	4.61469866549825	4.34772297198999	4.60629931827823	4.29739369967457	4.25536728963423	4.23489329644464	4.25913854349258	4.21470708295927	3.77804922925216	4.44289599124621	3.21182317328444	4.33483669945487	3.78254755917846	3.52353229364462	2.49659540270294
"119edac5518fb3e59bdf725be4bec594"	2.88163727870682	3.32287992100487	2.71295482043567	3.70010461558949	2.53789947831556	3.34694057760738	1.55357418953179	2.31402589669891	2.00195893955442	0.798679931384444	0.613752179745692	2.4184752271311	2.08368154016861	3.6756554004731	2.84537904095509	3.42098092380889	1.61510502398013
"11a433a1e7cca72376050085d4fe2721"	4.25003323016764	4.63664892067827	4.52332657850084	5.00023381242319	4.31153773844975	4.278530518831	4.7646728185325	5.11288205705377	4.20572328210548	3.50689464061559	3.08396336472309	4.62560638704383	5.47200573101424	6.31547750251924	5.5918401686811	6.21788440546206	4.26877865011049
"11def7a94942fa7bcf500b97f9cd71d9"	2.78150850988943	4.05154845027475	2.96860565116365	4.41774633459921	2.96105764727106	4.30942127725974	4.07107252347208	5.11688115771789	4.66022478280056	3.38176104727254	3.44009336260846	4.99780571250937	5.64373886735147	4.74362658085468	6.18361344039293	4.5969051646028	3.73711098608698
"11eab915633610e477be17aefb7c1553"	2.74890041922418	2.89666745390293	2.76249810779733	4.22284754815686	3.00495640019064	2.90100903646508	3.23011759867754	2.32236811225485	1.38377494004226	1.79366931098537	1.84661138254698	1.93081609045896	3.03399830037003	3.39493165962632	3.58036708770002	3.11120900729504	2.39720048603539
"120d3c304292423e1c171b519522fbf6"	2.45442639397181	2.76887514795028	2.76533736961588	3.01880459857738	2.6345178273625	2.49888581766364	2.84540896830862	3.16891259292373	2.85868556658855	2.17837412990621	1.7855820951469	2.73311607735437	2.91853627681796	3.39070007724622	3.27982039549556	3.15911257196702	2.29953243838147
"12562f02c7b1b0cd789223e9eea80b39"	2.3484012200484	4.31635860921974	2.65846499096748	4.62810262599295	1.47136640047602	3.97039230473917	0.394875906553896	4.83211223387105	5.30076636530107	0.502997060371407	0.318639168469421	5.25467927512976	0.407830308814445	5.26665124546902	0.354081985124743	5.28619340747573	0.640248387522574
"125f4bf2979e3d7f71b04e37403bd81f"	3.35089499966749	0.91075061372076	3.24657838107874	0.574853952277435	4.31048006778064	0.432062896567824	4.02522695081259	0.664845437887849	0.207010104335413	0.336090020728881	0	0.361708255546583	2.96178451391419	3.62117946078543	3.48521249656059	2.91256890166907	2.69890289174096
"1275487750f4514be2e5118072b7067b"	2.41898325904992	3.86686671473565	2.6639711024169	4.42989417097213	2.1621610865028	3.66267273834765	3.62811606485725	4.6195393532487	4.0706594377784	2.21073895645798	2.57299383677537	4.01806718733294	2.72914349839339	4.112700391777	3.30438952089338	4.29186054134072	1.97407880379732
"131efc7397b4a492448bd22aaabbcbe1"	1.33887513178971	4.70118186513875	1.20989453621091	4.78002149315012	1.50941136804695	4.55483919685733	0.419049093262551	2.27497799992848	2.58675412694573	0.264381459330454	0	2.52279915754894	0.526138185789306	4.28948987538096	0.963482667175007	4.28212662770968	0.118572057629995
"132480b0ae4357bbc93eb8dd8436b48e"	3.1418415506506	4.39702750687613	3.26394884137736	4.35048648235401	3.35522687850968	3.78568113471411	3.59542925597078	4.445171431122	4.06610419712687	3.12733975414606	2.96836750016991	4.41371417682159	4.21539100789954	5.78044322379562	4.56005875497478	5.94021676747409	4.01740433686932
"13839a3219dc7e5e95101fe26bca43ce"	3.28017590792109	4.34305130641127	3.40878068890151	4.17137894943377	3.25920196527312	4.29800618041226	3.52702030691195	4.39641401319649	3.70693079389899	2.60212359932194	2.36306617509738	3.80373643526739	3.65633539442205	4.84404862017966	3.60419787013858	5.08542622916818	3.31301994326892
"13ac567926df64b444852a04e199186d"	3.12268874870262	3.45179308945941	3.23068272825324	3.78925182212304	2.9674481216005	3.41472243767737	2.81396906085696	3.1790412593461	3.89544433559169	2.77095520127058	2.18656406658722	3.10208467213327	2.77922664241996	3.15106180112427	3.29626669953858	2.87865403946662	1.66693822337613
"13e2cfb5d99f37dcdd86534733144e4d"	1.4291234600578	2.13457558842624	2.02488714620392	2.86059484909334	1.82117910321009	2.1621610865028	1.59371901534947	3.1315756789161	1.77332730242176	1.19756884266532	0.488248671587006	1.84661138254698	3.09780065608343	2.48486198212375	3.16776171442625	2.51965712991083	3.77065573520347
"143e6bd05c944e61c95ff5da42592ddf"	2.39975808214574	3.09860108749982	2.01292560006778	3.32733459995962	2.09795228092632	2.83448059957218	0.15655065472505	1.47088478914267	1.55868131610364	0.0924333183310872	0.114265746128343	1.65106726095639	2.96178451391419	3.67685059662013	3.37520871622468	3.4871396985217	1.70769501850996
"1461d538dddbaf830d2cf90aa5f70eb5"	0.282552187060332	2.02933609415436	0.892470059033809	1.83744497766775	0.474982464251211	1.47652347231238	0.0813357175297303	0.426978689188451	0.0587640685306927	0.0701135765956515	0	0.135631685464559	0.211912720971393	0	0	0	0.159646407754736
"1473a183d69955bd79050e2620b02391"	1.89152938657264	3.25356281467325	2.24182321800883	3.21724056856511	2.11439511062458	3.51235857083614	2.32355419655492	3.82376856524641	3.82482575661997	2.13495666160719	2.02459127085071	3.85705634089113	2.43925007080818	3.75604919804667	2.31052072243126	3.75898762342499	1.23061785113897
