"sample_016Bb"	"sample_016Bo"	"sample_016Cb"	"sample_016Co"	"sample_021Ab"	"sample_021Ao"	"sample_028Ab"	"sample_028Ao"	"sample_029Db"	"sample_029Do"
"05425468abc7b6696e6644b43e20a070"	4.6758032569455	3.69031519794033	4.30487086307901	3.43161089943644	4.48389838401442	3.28843133647635	3.34376574226421	4.2246611386916	3.85652880099893	3.6935381187228
"058b63372cbe61fbfecc853d367548c1"	1.05396144567602	2.98808137996744	1.21658760213423	2.88100609220412	2.48681981851306	4.12121561329954	1.19977018568233	2.59664754248111	3.99804656134982	4.78539170591406
"05c4489613b115ee4ec2ef8199067913"	1.50633695474711	3.33727629020441	1.90479021163134	3.702163463408	1.78399292676822	3.60118101736997	1.35865451378079	2.9756241686941	1.6264088196528	3.37434388595407
"05e856ee9d148f9da62ea0b0ccf6db24"	2.82450921989423	2.4495782185347	2.89666745390293	3.03300614090914	4.01353030698227	4.61476758328041	2.30555248592555	2.54145245472513	4.3573834708609	4.73005187757367
"06094dd96a7550292ac7a15406ee3eb7"	1.65290440717926	0.495770664437372	1.41006581786914	0.915269010094177	1.75801263349992	0.0915689450849225	2.00537631861236	0.348247633700645	1.52716454518143	0.30133897202949
"062dc7bf1a892776a0d4259124cbb2fd"	3.58050442715688	4.49040974020105	4.58779775537044	4.46651180995953	3.44613569251584	4.48111987693802	3.98179730218949	4.24906919159452	3.84141897958592	4.33616435506417
"0639cd2e7dadf3ff0a4ebc918d2008b9"	1.59427645699301	3.61301897710042	1.97539618399787	3.91832924064372	3.5605362935928	5.63497887097125	2.00186177741882	3.57103863391844	3.78370769962476	5.455377182162
"067925bf2c68cfbf03151580d443463a"	2.25492835343121	3.17469137067358	2.4625518881805	3.47174739822635	2.64752641468401	2.47846178660987	2.53404652574631	3.20912628613673	2.90285116969451	3.0425264031306
"06850915424790786904937314f04f24"	3.18840981323663	4.83608268075805	2.83712292696179	4.49783272857914	2.95311178771735	4.98233060246249	3.1335379558735	4.23856543284276	3.48574132815844	4.74171827380866
"0691bcbf69519fb5dba78151aa18c728"	1.73634482335276	3.23964988110872	1.78419834974656	3.01393018073926	1.9890647889637	3.06908699386717	1.62189102358586	2.91404503731912	2.17880938897623	3.40487862690533
"06bde0cecfbcada397af9c0bf5f83820"	2.64782716772889	3.51854619974135	2.50582539753621	3.63626884361557	2.46076592654535	3.5128371415372	2.61543471654572	3.76398337775841	3.0709232304965	3.89880442365648
"06da80a2c361f6c3363b72be33e8e8d4"	0.967954857495304	1.68264209057474	1.29359364869219	1.92164116814894	4.05485574746664	4.21442557092784	1.4291234600578	1.78971354441713	4.03888006760386	4.11195834710751
"06f154fee6b1d89c4fb222e23f2b939c"	1.23312686447627	2.72409643557544	1.63988389383134	3.41657201724266	5.54183961449274	4.73359330356357	1.08867137443727	2.50442181747097	5.5647813694377	5.55130767863975
"0723628f526fba7f82f84bebd97bad25"	0.165636464930348	2.84041604807555	0.282552187060332	2.46213491404852	0	2.72990431742629	0.106690630662525	2.78984294579805	0.292759162192064	2.49322859283083
"073587e420e91ec5e53de8257bfaba94"	2.79398425910319	3.12367991853441	3.78312281506934	3.78874250385887	3.26987383566384	5.05589555293429	2.80766606781548	3.2759310911664	3.71231859851436	4.91422101166155
"0770ab0e479e6e586e8685465d538066"	5.03613864786586	3.73215058305456	4.78886792873695	4.39146638966082	4.99455455596969	3.71080727257121	5.02967887521983	3.98389513852693	5.73187022779784	4.31034157105907
"077896f52217cf2755311d9ba92258b3"	4.45624173323222	3.36344508053071	4.22630700802633	3.56851242970731	4.73146496782478	3.60089256063283	3.94370004805052	3.1563288339838	5.27853943817661	4.31840546769363
"07ce16e204c2f9e6a2bc0ebd87ce73b4"	2.12520868875303	2.1116733459362	2.21514908040493	2.87974252275073	3.06083438584423	3.42371527353711	1.40178574757394	2.0924107023666	3.27865001458151	4.47497539215024
"0808113a681a013933c03815ed511b06"	4.46819176202861	3.00272278290937	4.58366495728839	2.31226528835401	5.03449448762319	1.75769184919226	4.63741233628521	2.70017574546174	2.29409637875104	3.8637036308705
"081419daef27076e9e23740f0f3d0cfa"	2.14385556288011	2.65767592288639	2.05562196975353	2.9163626060048	2.60775537287494	4.21152568969909	1.40455339572884	2.82384091265758	3.69603915366807	4.3350548484071
"08278cb30c0ecfa025df1080741366fe"	3.03738204840135	2.87536131239215	3.43999761210808	3.11267726458559	3.72879415716974	4.13985347595661	3.32460125336941	3.10161137325034	2.98643014257389	4.73807020433782
"082b8027abcaeb2baea3b91658963091"	2.6528402221731	2.49973448464142	2.64753086781366	2.30342840854812	3.39469396273338	3.69466231387144	2.36121566739601	2.30698885381743	3.63689347653427	3.41169521593184
"0834e59536ad310cbadacdf155bdda3b"	2.24769165799625	3.70085707139529	2.54602753625375	3.58446617237977	1.73226774710502	2.70126322157323	2.22727096702822	3.66980812038643	1.64964275655622	2.65886976078495
"08d7a738a4756ac72191feaf26591930"	1.87093903527124	2.97091669840403	1.47136640047602	3.08992897002942	1.22722828717891	3.37201570829858	1.34769047768804	2.92485874187661	2.30698539743853	3.37941655902714
"08ffb091e6fb80698e54de15a34c082d"	3.00718503954247	3.18282273270214	3.16444608011645	4.16597853847491	4.47285999025616	4.18132835549797	2.78429438041602	3.35836559107635	4.63882253994993	4.8185326177321
"0974d5a60d20f55cae8db1bb4d3ae6a9"	3.68609021780847	4.41188985659447	3.78389099842203	4.37374395277091	4.07527692475471	5.86394947720749	3.49849443481058	4.39841296738908	4.89218833809353	5.650969851234
"0977ec1ec766483e434b5ced6346bd40"	2.01742796352248	0.402391054710501	3.41249841706481	0.299385074400038	3.47439021201216	0.483443787698047	2.35162246470041	0.146371356345521	3.13942304390256	1.18442198626432
"0989c13d0c860d464a6d08c86ae36452"	3.22711578297637	4.23563708628246	3.48478064493427	4.12624636183691	1.60594980521782	3.73091972000322	3.78337894175979	4.46249434432897	3.33439343853626	4.05138260118709
"09947d9e52474a7c0a88c03dd1c4cdc5"	4.16772379510032	1.27173948434731	3.86332673585048	0.72190274767315	4.45828372439064	3.22909305079478	3.9344951448355	0.348247633700645	3.16657992277432	2.98798937452948
"09b2d834bd6ac6da3f312992a5ada13a"	2.50924924761688	4.16854284794903	2.51457681725697	4.22267973999844	2.7621485429338	4.56998818813138	2.38504188926345	3.86559021298067	3.13453393430021	4.63347632209096
"09c649de9578b51089151c3f67c6d1f1"	3.0120015412072	3.16534646468454	3.50891967358137	3.59674426137754	3.27214095731047	3.49521100544381	3.77283658129066	2.74933561068801	2.36026197784201	3.0534104526374
"09d19cff22a275f6b41de4a94d82edbc"	5.12539858082276	4.19439287809809	5.20270498858645	3.88923058033746	4.58998305754708	2.31475344553768	4.61145927812447	4.06051743881105	4.29298923699772	3.20246853183252
"09d8ddc69c0a38c3720e026fdcb1ea1d"	1.74550259357198	3.67644699031594	2.03376533660333	3.79812315543765	1.85560087243538	3.84141897958592	1.89829968876155	3.55798036536426	1.90741580060673	3.42421900543207
"0a133b520b03346a629160a1e02b66b7"	6.47028516410228	1.43450245115513	4.44308852558013	0.665650590496445	7.16854512007996	3.61067139577495	7.54662958165371	0.91976708235976	9.39179069602375	3.24065610316601
"0a179124b7265fd051af45cf7bbb5a2e"	2.72352103431974	3.77976921429329	2.43154539952272	3.59840739458752	1.70454079802719	1.92109331446399	2.06879836278768	3.35509954561678	2.2467150253502	3.36134713706219
"0a2bedc2b9e2f372d7ea96ac9331bd11"	2.40799460444665	2.22351593484476	2.74563398878731	3.03067205518997	3.42514162961473	3.50112229691904	2.43758852853735	2.24314577915505	3.7310397746117	3.6725908108372
"0a3d2dbba6357dd3b8d7cc68bd934825"	3.16492151944491	4.45741707964339	3.29154771778214	4.79410118554697	2.5156518487928	4.50925838184346	3.23600940322404	4.50083655401581	3.08460968261118	4.46437251160902
"0a5a7c8b3e26ce811cf9a5a0f0698842"	3.21859294486142	0.924245012537992	3.75295789286734	1.18610960312656	6.04182894770725	0.0600032523358097	4.52112469368376	1.68473275141124	0.891087789087478	4.9257313675993
"0a6615421c77de34c12671148d5b177b"	1.85129181886369	2.96353264102381	2.35815340732465	3.71209954121199	2.66608693789066	3.91118585236987	2.2113181247944	2.7720282709695	3.43986570450919	4.0198972892168
"0a8072d5e752c9bb771c9801625bf602"	1.61993733193679	3.5743383246317	1.81296778758145	3.69805019052044	1.81439981037791	3.98155423022014	1.60844160943089	3.20445722301639	1.87838349690536	3.63700477929071
"0a88346680428af1533158ede0201b34"	3.62107772115402	0.146371356345521	3.14911142726007	0	3.52520456263183	0.245515424289892	3.55121992387075	0.0965194483443099	1.84588458355934	2.40233992613104
"0aa642a7708a378ae2d52b09a6251f52"	4.79189484264108	5.17623402930923	5.06993062872072	5.18149190203929	4.65284074515144	4.71190936995355	4.00937487076029	4.84698787499153	4.72308672513213	5.27116863819536
"0abb4e308d2287c078352db4a8e5e722"	3.79103239600282	1.43181657229526	3.91492947754298	1.49688985036148	3.76597474549736	2.17382401857358	3.64577167208742	1.41281067560825	5.41058808168763	3.14217532578804
"0abfe6fab9f2f0326a0cf0b2819a045d"	4.42113556273329	5.4159905606165	4.91005135979586	5.70421275540549	5.23843571865811	5.21401119990242	4.84984072017975	6.84835681893452	4.93855179439153	5.12211536700987
"0ae7bfa0558543127382041ced659532"	2.97953586702029	3.296560641053	3.00885326561352	3.40430109349503	2.71568630504166	3.30168344510725	2.86637774567217	3.13989395763775	3.35812424410857	3.53200983130898
"0b0887152c48ecaee3708409b923f793"	4.19007456193284	5.00747065321429	4.06999164282998	5.28574043698785	4.02067821682726	4.82939448056754	4.05738659487698	4.87319889731261	4.77798311603236	5.44885908315446
"0b181d48c37772c1041becbb17b33ac1"	1.92493163067012	3.4743704550294	2.7321887740621	4.83884947301023	2.10654831101811	3.32364152365754	2.2040284892534	3.3669465965978	3.25328266219891	4.46684193538556
"0b7adfa1cd85552388da8b57c7886d6b"	0.989113592911916	2.52355997444276	0.869139164471469	2.94223154457443	1.36658642933995	2.93684707556242	0.984917509690329	2.21022185668316	1.07056940351011	2.44480141222498
"0c23f91edb5ca911f16c5ea6d2e6f7bb"	1.07750790507216	0.329923672184455	1.80943988112237	0.341430479150787	4.44639529763637	1.70172534652407	1.067167049951	0.237491232125606	3.8450623532982	2.5611405747874
"0c641f1bb166c036145c1c358b3548c0"	2.92727300967317	3.73188099170364	3.16587172051105	4.10734781891025	2.6380854289013	4.44947100785594	2.40383631706644	3.55894242259847	3.39664771427025	4.34362228820262
"0c69526b39e6c700505869e1bb26de49"	2.55972022202223	3.17472651628101	2.74476466125389	3.12818009654149	3.26149954026815	2.28555632975489	2.80169799524808	2.52263262020589	2.59590605546271	2.63758490881907
"0c8a4e5e6583e8f749e0fc431bc19e9b"	3.19443170846829	2.48973866497019	3.2297096566486	2.68169208750136	4.0101724235054	3.48384530818874	3.66949171614098	2.56497759955361	2.96274513126479	3.65761528355811
"0cc5c86249ec081e574cccf28c21ad70"	3.98452363220841	4.58377998816844	4.35873148486489	5.36691213747014	4.47743771847814	4.78241789254652	4.33452788189868	4.35714562871359	5.45133909506379	5.86386166039807
"0ccd6ae37ee2caebd21b05bdc79a677d"	0.993292142565792	2.31893332937355	1.52423312076787	2.73803324990803	2.72889542196369	3.15147967793784	1.45835615198608	1.90836996587732	3.58869883294208	3.7670476367319
"0cd52318943a4637efa5e3e02936878c"	2.92524246766934	3.74074365258671	3.23970636447495	4.29624364060464	3.78078416611454	4.44425557551792	2.96987608966347	3.72251058380913	3.59754125658713	4.16894650211817
"0cddc551cd3c2f10d16fc8fce5d9e9cd"	2.2842050810362	2.8721685840076	2.55061489271856	2.82227753019392	2.6179883579863	3.39974899993022	2.23083571257003	2.4077061463697	1.90511791599694	3.15346225431988
"0ce4a8bb4c43849083fda1f51b3cd7f9"	3.14086822828391	3.90227628004598	3.2998886833317	4.50594730755211	3.87982661981979	4.64493267543101	3.14086822828391	3.98158727630204	4.31386475710154	5.05283720010058
"0cfa7e4119733f2ab8a1c59fc7d11cbe"	2.66082846630413	4.82566107008955	2.78290241528673	4.29140227051767	1.44247146029473	3.77594391302803	3.13206543131641	4.78172156058767	1.67022063939832	3.21491438873093
"0d08c5ce5bbbc77fcc000171f26ad75a"	2.24076418597818	3.32841451904052	2.47466700070573	3.85140388632532	2.7955098276141	4.29365649846186	2.19688529922866	3.02579408675923	3.12756685199039	4.20669953405067
"0d2dbee63533ea7f83cee53a256eff67"	1.41006581786914	3.16682101955216	2.1062074912258	2.98864849271772	2.56827765867087	3.75155843487749	1.51189696631975	2.53967754447469	3.03515777342935	4.49932999975117
"0d44a1331a11189eb5b80b54e2250401"	4.28335744596041	5.88150849088837	4.42666914970248	6.41795132022958	5.56513661589462	6.55877065997486	4.04328852038969	5.65386045367845	5.47603869181675	6.73965681277874
"0d44dd70f99f6ea29c8a575ed17cb12e"	1.78026735376893	3.92052694422581	1.91999186778273	3.56150339279453	2.9801687883849	4.08572720589685	1.96201364607876	3.28777146496167	3.23397801061267	4.45935751481854
"0d5570f6ca39afa62394372bd3e733df"	3.10389772787989	3.1436518508453	3.63859689858249	3.51892531082385	4.37994198337064	3.1762643392664	3.21460799920685	3.01409511933386	3.88149083730666	3.43240830551294
"0d5e0b463b926da9fe06e368a558024f"	3.19426958897566	4.39434095714038	3.40754288730288	4.50249637802161	2.17784962904641	1.61974733701958	3.16847678337051	4.2184064795454	3.00525544331738	2.29970897967429
"0d62240701ddae50db5a78fc3050341e"	2.18814009703568	3.59763181478726	2.72625775875983	3.7478935894662	3.0464149882417	4.42090829589289	2.27449287701902	3.1371353261605	3.33895216316441	4.33468331762126
"0d9c5b930278f3286c85e7e96e510d76"	2.9967792874739	4.72430482441256	3.15185901169335	4.80770211067517	3.22213293443326	4.7902161204394	3.1570767478279	4.74045251910306	3.34720459970897	4.55211857709857
"0da050ad9cf6f11cd603486a9b421c28"	3.12318445642072	2.00385959914992	2.88478724906892	2.63613227008241	4.38627659080285	3.03812583251968	3.47122614753631	2.31337972079356	5.78694517163578	3.79106277783862
"0dc234c33dc875f3feba6a2584b42647"	2.21268850323268	2.97781796625885	3.19811271565691	3.56946441245993	3.10337338667136	3.26457091853032	3.2257748914843	3.00885326561352	3.25566974959718	3.33911415493192
"0de15ab815820a6f3a1b6b637cd8294d"	1.36509140882615	2.82317215848765	0.91976708235976	2.86188283035675	1.50145972860093	3.21489946126554	1.4609717782519	2.93388234823473	1.81535776115628	2.94313134196265
"0e03fc1668d5ef45b41be1b7a8aa03e0"	2.97370300292008	3.73585984269603	3.15831822679711	3.84742390102392	3.14653987927236	4.03333402298147	2.97232040528199	3.5214365057626	3.59482711573543	4.19149175535552
"0e81b8aaf32285299deb80c42a5db6fa"	3.6959208799846	3.61987210930796	4.89432384262853	4.79083361084871	3.0410851082982	2.0759931026427	4.05330959363559	3.57231493513947	2.46734331340741	2.69710384104327
"0e90cbae4007b66a6ff1e5cf3db5b129"	2.18284533720895	3.84869636444102	2.32515379554443	4.2383114791166	2.36382881724466	4.98349620465369	1.94455596004036	3.69409207360814	3.02620037099918	5.02873647475268
"0ed39007b4097d5a839142c460e7ce33"	2.74890041922418	2.89666745390293	2.76249810779733	4.22284754815686	3.33691838240142	2.86019315250521	3.00495640019064	2.90100903646508	4.32087410791515	4.04026704460252
"0ed56e5826035952f1596f35b3a1652a"	1.83923607264148	3.39641318897434	1.53883839383776	2.72851855446603	2.62768983929422	3.45880623510541	1.8248166756557	3.52867965687828	3.21331012669194	3.22846924956916
"0ee7da30f91829c08ffe33d299c7c873"	2.69258164413984	2.17118970320463	3.0248375749213	2.61740692766304	4.05672195807876	3.58140949291724	2.43686184526904	1.85345050261764	4.22001581136241	4.53842721015809
"0eed7f124c859e041f7ab7dbf2997013"	1.54845806503253	3.47889484910072	1.83744497766775	3.48719417469106	3.0469775167871	3.8473739715176	1.88300153698923	2.97033943711411	3.43971015197534	3.99235613246436
"0f305930e0740d28db8aa4e92a98b77d"	0.522832650051581	1.13315315815882	0.780331250970541	1.95247185958285	2.65126254205362	3.84208239926825	0.859652229915422	1.07723474183697	3.25983349018476	3.86145786692337
"0f30d986b98245db48bc614583a24454"	7.06290921880431	7.52671816124483	6.93513038412863	7.76875054963026	6.95397249786963	7.30418301949266	7.00033090147218	7.47438877538439	7.53663565615257	8.06512045297798
"0f4e7af4faf4d15c1bd07d2b6f172788"	2.61216743960156	0.251302563942614	2.83251684366606	0.255392107006309	4.70560376419842	4.35817544298963	2.79278128257998	0.115141800194199	4.37932498851218	4.35520230784434
"0f6ca61140a663b107ab4b112c24c6a1"	4.09223084656494	3.78644735607174	3.66929658017022	3.77359971266166	5.82239669071236	5.15020510207275	3.26952988899161	3.39980134098401	5.28806701069187	5.16665257359904
"0f780630855deba5873b5ef483524a6a"	2.6994189252467	3.83624830351329	2.79673563718378	3.98494240865644	4.05618672401707	4.80507868195909	2.09795228092632	3.37314140095177	4.16801284248741	4.77735503956263
"0fb8a9f0acdd3c042174e505d1b76f7e"	2.14651427774376	3.77988357027	2.46590396456268	4.1218732754051	2.35957707424133	3.83198592454469	3.04118368011831	3.41349460369559	2.56910354856084	3.87276503717783
"0fcfc6d9b1bb1293c34aba3e297354f0"	1.39343654489537	0	1.84636854366938	0.146371356345521	1.98071712662831	1.06809875671986	1.22654394868085	0.106690630662525	2.02396386860445	1.57006810419588
"0fee0391287bd1e2297a106e2c515428"	2.39992898718234	3.40648127622865	2.59671099238511	3.38797921897669	1.43513690486987	2.38255641350419	2.4509577682438	3.39798334448829	1.62559468598883	2.05046062243175
"0ffcb8ad15c9755aed7f5f9923b534d1"	1.20989453621091	2.44665799070371	1.56507298245684	2.2040284892534	1.56281579634904	2.25970890673254	1.63988389383134	2.10208840461401	1.87238047119567	2.21347187231409
"105dbe61dca20dce26a128cf913e46dd"	5.08148453568375	5.2782595364904	5.60800866305793	6.69676137834227	5.59229127879765	5.90338010367935	5.30930472880514	5.30500816316386	6.16485092885371	6.46812587088987
"107bdcfc1c2e0a8019d8880f44d9d703"	3.87950787154136	5.07101089353664	3.9344951448355	4.27509076769039	3.4923844504559	4.56475273982837	3.61745651633469	4.46028434634337	3.6508349712031	4.73532045039694
"1085c781cda7640574bc9cffac175441"	3.1620654869134	0.467955909097169	3.15344811918987	1.3240079687022	3.98106824681	0.825382006850798	3.19719267529786	0.394833458543438	2.76653924128387	1.50651172446526
"108a3795b35b81fe95805f7c4727d6ab"	2.74905036074343	3.22549705042821	2.8758407890994	3.97059892734743	5.12239682185183	6.04250577901403	2.75267735981403	3.00869485840861	5.59606190458164	6.35344022336427
"108b5d1a533ff8ed2a046632ed920ea1"	1.95725413349882	2.78568441067135	2.47358741157521	3.23201705936911	3.32310130853984	3.18920894743171	2.16086460391782	2.61246383649571	3.22784578018158	3.46456877175829
"108f625c1bfbab3dcffc9c920a072041"	2.12116728769366	2.58991247755151	2.67644380664045	2.83844147705008	1.75074133868261	2.1549098154822	2.90224603435823	2.54852075941388	1.85425904728138	2.6301841829473
