"sample_043Cb"	"sample_043Co"	"sample_056Ab"	"sample_056Ao"	"sample_088Ab"	"sample_088Ao"	"sample_088Bb"	"sample_088Bo"	"sample_088Cb"	"sample_088Co"	"sample_40_2_1"	"sample_40_2_4"
"0160f5a856b526939ba1062b1cc9df76"	1.6338397510465	3.14336058605601	1.69310383295278	3.87403002630092	1.91138056161224	3.42576880218575	1.61122536738821	3.08384445912122	1.66002961054623	3.76678122545621	2.82206484156436	0.866782369862384
"017a60cbade7b309db182bcabe59d6a4"	5.55854297649261	2.59517768906569	5.73742113066673	2.0982825548125	4.17520754875954	4.41120696724656	3.21836929660442	4.08151359632087	3.22808211661667	4.59252679409913	0.979687226147219	4.74894969928041
"017d459400583fe36857c77a1d541f39"	5.46412205103575	6.70772535285013	6.77947434028354	6.41982516781033	3.5858462282152	5.07773565591595	3.63207203749079	5.45595886067287	3.60639255349965	5.48340326569125	7.08856145817121	4.36138478758126
"018de0ee05bc68de9383baf688539f9f"	2.32473676631554	4.08644096121936	2.53886083207771	4.16835352960701	2.74277756042271	3.89299809115043	2.73049382060838	3.20686919140612	2.73538683068147	3.73597417820307	4.60467304362235	2.21675275451157
"019ee757485f09fa0c7881843036a765"	3.20462260866746	4.41197629498648	3.7162951605945	4.33825739765221	3.19366631871136	3.12642802454425	3.00033765249798	2.58896181384501	2.5678083435862	3.24315703577133	3.79283778967657	2.44918758536726
"019f94720ba42ef1861b87fc58cdd3de"	0.28294863740296	2.26939949186115	1.96208856978278	3.13905772863429	3.96895177067865	5.06208452299206	3.85656018854496	4.67835540396367	3.88952337649042	5.58288055533468	0.293606488391722	0.639639330590146
"01ac16555e036cea2ece2a239591aae6"	1.31606864651989	2.77792319057198	1.78394244339511	2.98960981594162	2.39145640589668	4.23573127090585	2.23661621605183	4.06938293011589	2.28563626972274	4.59868238565136	2.37630799717925	0.817506323046977
"01e013346904f75a91f713c559585ff7"	1.2575409642437	3.32257688439001	2.52711887748613	2.88832895056311	2.96233281187041	2.51245046938849	2.84970785629012	2.22398778614692	2.9145962953114	2.16473311421427	1.23298262095099	0
"01e9bb0d97f8ed373a8d529ffb971acc"	2.32514186532502	4.03493798786791	2.84464429054576	3.93560417132211	3.61158147622099	4.56425714565663	3.64261821451745	4.30439801075395	3.62187923882541	4.45668433070174	3.14703407059416	1.74657502164243
"01feb696b69822d637cdf0956d28bad4"	4.69506258883429	1.46163997778986	7.10513232761236	2.42179981441021	4.69902621812289	2.74602269966225	4.69393828570306	2.9010665860199	4.51896699142196	2.39781163293702	1.1373941234771	1.19066231144613
"02104476719f02b32307edfdb1e6a0c4"	2.61825575496584	3.55649842813534	2.61721822582201	3.93699197007367	3.54746334435798	4.86722871141447	3.22254349075137	4.71585341086258	3.14535500338471	5.11650348086729	3.92020990115503	1.22466062795551
"02266378f920e88e1dac1ed916c48ff6"	1.59848254244313	3.34583188778111	1.82462780259456	3.67091830099841	3.52616874152108	3.87733424743514	3.18288961905158	3.53788620103113	2.44724977986089	4.06848951593406	2.14218857378361	0.304589493285019
"022b87e073ba519506a6d0d9dac1bba1"	4.64126485469027	6.45534263315025	4.08640317941415	5.96228335766175	4.01651238175426	6.07186028476679	4.27478323639348	5.52056059269114	3.96300999290853	6.4745029780054	5.72222862352785	3.56779648591435
"02556710e6071f6303dfb662fc79f6b6"	1.8411347003077	3.65753490637757	2.39493808644789	3.46253976935244	2.4636949301874	4.23623525169929	2.39463906802219	4.57813397932521	2.16127725633982	3.99590228250986	4.11582517633547	2.70843112854014
"026f6d9d6a5c591d5465aaeddf6222f1"	0.569750543082658	2.88117941525289	1.70609681866154	3.15373394307853	1.34985856647868	3.72614922695863	1.33162695977758	3.53889865158484	1.38535391904283	3.49863317952676	2.18029180140774	0.503241335624878
"027ee5073ec17a7192c3036f2b817f18"	1.2695976102425	2.7055843634218	1.74905132203968	2.80155705892871	2.36234722532628	3.8543481288325	2.36398682454718	3.92384761832081	2.49723039947683	4.12580672990737	1.30876786014148	0.272175971851484
"028a375a3a51f2d5d05b85cf4ef10890"	1.62827379807631	2.94823958979269	2.11213970707661	2.85533669047095	2.51288005355444	3.46977585618743	2.50152283321081	3.34889796727049	2.38345515062689	3.87408268821802	2.64586971539035	0.577761581255031
"02a63d174c8502c109303db99cf1e437"	2.35621529351449	4.17105312227518	2.65945454509169	4.02737368735065	4.51934668501249	5.61632459800043	4.53609873998567	5.71554818641085	4.42715223538219	5.7983883458874	3.30279969570926	1.76592211143782
"02adf979cb3500c39977fffbf7d2a048"	2.69343198218794	4.46335682306685	3.4033624123688	4.39769008427229	2.40923642176885	3.48323363735382	2.10325306243478	3.06743389333525	1.9018297022389	3.65274528106419	3.67190990684254	1.84227584033027
"02c00510d4deae8d414f84d4af078919"	1.22727246803004	2.2870638867794	1.60495108111418	1.81909578367721	1.48879228346424	0.66303842712296	1.53862910742317	0	1.21980875120797	0	1.30942549866089	0.913038656992923
"02c19d40dee2d87c409a2e2f7b713d7f"	1.31260180266995	2.05004414141229	1.53778787093855	2.18829404076051	1.69736087380441	3.22323749892327	2.08197084030556	3.37486709548279	1.664933166212	3.89803888176102	2.35796180387685	0.585708952396034
"02ccf6f06e50ce9c5e49ffe2278c9f27"	2.62032758942696	4.98169371106907	2.60363146405388	5.22714006271076	3.29549013923488	6.46689784647965	3.30448528629993	5.94170113448588	3.44729567201981	6.37102552153038	4.79362455690785	0.485899123826105
"02db2ad8ae83f16a31add624ea4ad90e"	3.80683591917502	4.20433673517617	3.59510514176114	3.76654464542628	3.10009859516466	4.46613751762798	3.38613044326929	3.68021653918514	2.99599323949942	3.65800727477015	3.60327058406059	2.69315386624531
"02ed78575eba82d038ec26a744d9b6c5"	5.05857648211438	6.00932507406128	5.31563052022359	5.87546603698833	7.8310396820265	8.12337391657838	7.85064957689931	8.37412525646484	7.91685650905811	7.26748454771834	4.72274840067009	4.34933717139804
"03202b02066380ba1d7fadbf07ec658a"	2.01274923614625	2.27233493582175	1.90661333014892	2.28399129476951	5.14136830824282	4.46693793304127	4.82897479875303	5.01868719039899	4.82016220364297	4.29208551563267	1.23711778987763	1.19927086752599
"03355cd11fa9d7ee1d42bfd508147739"	3.93449254394137	3.25249673450092	3.54671173267161	2.09303621394561	2.78575845847151	2.35219839704591	2.29354459900798	2.56919080119267	2.48702390216675	2.35005092296931	1.16881101060287	1.9896858570658
"03734cd02763530410103ffac1802bfc"	3.52533324053022	0.0907714602009842	4.14653757924743	0.282891230121603	3.80943331415516	0.115059329734787	4.28034296224683	0.518424677681289	4.15300490316022	0	0	1.11867101527973
"0381b98525605c48d762e395044ca5b2"	1.81923606902695	3.8165041516984	2.3195843593955	3.89493057875544	2.86895970283231	4.42256258828834	2.81409048566479	4.55055305799127	2.69086199323128	4.76336245899221	2.86599753142405	1.29143212464847
"039c7e0354d3997945bfb6b56867ef87"	0.585708952396034	4.05461077747009	1.04177770474254	4.19687851190346	1.71004313960807	3.95336224215558	1.48879228346424	3.55645259412574	1.84262683958951	4.20475799038856	2.60678329517914	0.35527296162064
"03ce41b70baf38697859cf6c9998b33f"	1.23298262095099	3.32718087712002	1.3240162167382	3.8277818532746	2.5268333594665	4.3263221364027	2.30310695480952	4.15662192596415	2.22027897816334	4.46523889303548	1.85234989438136	0.250276111638924
"03e263884fc71d9f491555f67c1f630d"	2.39623371135119	3.29132968687858	3.1141083333368	3.35932299329192	2.14100924806395	3.38376973187289	1.76520328793836	3.23770150451816	1.63482101828644	3.70194324993268	3.22856453734385	2.72160991786875
"03f86a1233871340db1328f6fc35aff1"	2.91719597234695	4.6016783165018	3.44409427808387	4.67457956272469	2.44574126843722	4.13810974132235	2.00525395097203	4.11931485983165	2.27494870173584	4.3644493045663	4.09992706766885	1.3240162167382
"03f8d34575dc20b78b31c3c1177379b9"	2.89114654479417	4.79897184471008	3.79155588638415	4.79529166549176	3.60781038657994	5.76459681965053	3.25867790745506	5.49670524928389	3.18649477182079	5.66987333674485	3.91655167028953	1.61825225875625
"040ffbbb2858152fe7b1bfe2be12eebb"	1.18197900416292	3.26180254689475	2.03343333552431	3.38228635677039	2.79723743142739	3.82779364594578	2.77359072007224	4.11534255321771	2.66936619722807	3.8228542484214	2.97035902813564	0.345255691748679
"041c4b843dce3deada3d6b1daf849177"	0.345255691748679	3.03460908142478	0.250276111638924	3.27048255213054	0.431795403354194	3.8517611927885	0.578801978775085	3.34767353125771	0.324428573418785	4.05166424486682	2.56719867200964	0.0417722628722337
"04270753eac3e84e5b3f45e5131fd1e7"	1.85256507370396	3.79027207722776	3.00575509038497	3.76741836668033	3.66650500251093	3.52463020494673	3.24315703577133	3.40597461913714	3.4406193566122	3.05925715613353	2.78583040485358	1.34195436282276
"042f95fd86a3be60cda5e0a13e76be0c"	3.75163298466578	4.96991539158666	4.14327850970501	4.55479355554627	3.49091814395761	3.20634643025577	3.59722147540423	3.98611428582076	3.89344615423695	3.52005547861074	2.67763958350229	4.70502021777936
"04356242a8d119e65547c999cf90c0a1"	7.22876755314529	8.84626104642193	8.14564401683034	8.90735799062065	6.62870815773532	7.01878818327697	6.36712981175963	7.58213680438262	6.82263284640555	6.54570725758557	6.86233163496931	6.26003151956252
"04731e32cb646050ab7f27f284c04106"	3.53558598594243	4.25625263268348	3.28708863752169	4.4548569221861	3.76618877921424	0.0652333506258388	3.3994868642453	0.478338918571493	2.82099562766534	0.264372062134168	4.83683987824067	5.10172576525769
"0495aca4ee75b03118200f39e55de807"	3.2764066493547	5.01998202367691	4.39562903858249	4.96734503369024	2.82963636605607	4.63230099449327	2.91059586498471	4.74232298838551	2.7482563260137	4.44693688358712	4.66698947273165	2.24560047581529
"04b93fa3ee523f9634c9c795a5f49e4b"	1.39017276502318	2.72535734386265	1.69051344028933	3.13066354637251	2.87093519692287	3.91797724371636	2.60195904822363	3.62234480871193	2.49723039947683	4.53404339645953	1.41240338141871	0.689894540081846
"04bd54b9e03f729a1a5670b1416e260b"	2.01843291645603	2.93321671817403	2.10523513333612	3.10075639263683	1.42020368970342	0.700571318813871	1.82163424248362	1.14089802846073	1.54276696921855	1.19191262946793	3.97295013207362	1.37202630479133
"04ca9aedc6db942a0474cdc0a762451a"	1.45833777496759	3.77179343573237	1.960087882615	4.12414060169284	2.62575719506176	4.11892144337942	1.96223525956854	4.23115189180425	2.13482205440441	4.12381973815704	3.77310133992148	1.17321963611323
"04eea75f54ae1103d2c566b1e826e22d"	1.36114987144845	2.0717711996756	1.14647154348538	2.03343333552431	2.77359072007224	2.23101819726155	2.23475368959896	1.74715254310483	2.44120203227719	0.805055214362159	1.31260180266995	0.739488157441084
"04ef5fcaf6bf35657ee641e7ab693ee9"	4.16779867422729	5.20639087560625	5.2794888523496	5.12448449272222	5.321336482062	5.12098550051654	5.20272751763995	5.38545781020821	4.83757234382083	5.01845675986325	4.47692086434658	2.70843112854014
"04f27efead94a16b3e810b74f86514f0"	3.3895054634591	5.13525417720303	4.93239274017327	5.37845858167725	4.53460436377681	4.5255909042495	4.10160216201599	4.4725229737894	4.22483379048681	5.13379902779836	4.49850847970435	2.88038185792682
"05425468abc7b6696e6644b43e20a070"	3.42575948807116	2.89414767627473	4.09447953546483	2.95700897806287	4.23850002733178	4.37129576427897	3.38317868222006	4.00641894926428	3.68852839249902	4.52256827300713	2.1766618857124	2.51516088501481
"0575b5bcc7abd6f7a59549c280abbd34"	2.38662821501551	0.157293678613881	2.60121400071692	0.283521505198277	2.88430113018634	0.129695308393597	2.73246867364425	0.13637050429124	2.31618613272767	0	0	1.48704765019561
"058b63372cbe61fbfecc853d367548c1"	1.87222562569603	3.94884819776504	2.81612672506801	4.40678806196964	2.05778880398438	3.08905229248308	1.51210288400675	2.93031656780246	1.46089149932667	2.6681583294391	2.94898484158577	1.01121429149598
"05c4489613b115ee4ec2ef8199067913"	1.48604586752504	3.3963260976151	1.79071957007138	3.64548443146251	3.02178103932354	5.04931778551112	3.23221604710601	4.54094009728035	3.15208196235919	5.39348844576923	2.40603397339616	0.89819725545676
"05d75b81fb54d3ff766fc90129feed63"	0.922532446973951	3.40180904958594	0.989990523832956	3.48408391921812	2.68255733506111	4.92199830560685	1.60727156760268	4.58810662801421	1.98152271230596	5.37001150632246	2.63366793014148	0.309369651817718
"05e856ee9d148f9da62ea0b0ccf6db24"	3.30446821223475	4.41542022277457	4.33341777344308	4.52720069854086	4.92199830560685	5.35802203592619	4.62907458558117	5.48275160672066	4.62019080947244	5.43323472328044	2.28108991814703	1.77589343337836
"06094dd96a7550292ac7a15406ee3eb7"	1.50360484069479	0	2.32930374933196	0	3.2699969844414	0.408912492378074	3.40481815208771	0.497460709853747	3.45832475798341	0.298918704377769	0	0.739488157441084
"060f5656d8e6b35f013adc46dccda6cb"	0.39436775968178	2.89385457473126	1.37562565229504	1.95406169191327	2.7176730856114	3.15208196235919	2.47255231496478	2.7107478923921	2.78870318405836	3.23427662144422	1.38278571300672	0
"06122d6c188a53fa3820d7ba9c64b053"	5.13173314375522	4.78344494051206	6.01742810536318	4.58918681982015	4.42902376374478	4.76187423177163	4.04222706862655	4.89303094247493	4.50385259778525	4.81692545629417	4.19216185416843	3.83302743764555
"062dc7bf1a892776a0d4259124cbb2fd"	5.42825026171487	5.55947423702406	5.43124253483071	5.28454727754859	5.07469032337047	5.05921235619598	4.46433423707433	4.84445240558907	4.24276399262757	5.04022671716496	4.60025042377998	3.80557142811229
"06308be651a239379c2200605a63c9b6"	2.29318027243503	0.0787701784732573	2.27397695598038	0.119571832044598	4.14004751378942	0	3.84717680096151	0.586660867321519	4.07504245405285	0.46812118383793	0	1.15156152671144
"0639cd2e7dadf3ff0a4ebc918d2008b9"	2.68154077744298	4.58324548668896	3.14213308630233	4.48481035198663	2.05778880398438	4.5080846712088	2.25687827043754	4.18533177509132	1.85632923987735	4.90974138089382	4.18871753025337	1.24533717973108
"067925bf2c68cfbf03151580d443463a"	2.7055843634218	3.86810465965618	3.34588880875216	4.07656111999898	2.11451458204045	0.985461635811254	1.99170766821697	1.47412889354691	2.07632655947389	0.864718258020642	4.6470085949841	2.61617961909333
"06850915424790786904937314f04f24"	2.80831940011799	3.6741363978305	2.68274642544466	3.62443359957152	3.2719812363793	3.79817501730677	2.83374143988318	3.04940004663441	2.78977395656129	3.78599845156627	3.3348956055082	1.66951701600416
"0691bcbf69519fb5dba78151aa18c728"	2.24107440999131	3.79571702838341	1.8634407016102	4.09945562844196	1.64310083506578	2.95430358783173	1.32323894713477	2.63161019187226	1.11153398798542	2.89664867777655	3.00827952651381	0.785906837817867
"06da80a2c361f6c3363b72be33e8e8d4"	2.43478107656637	3.05830845188444	3.46599493627652	3.19679399394822	2.47693246374248	1.84157916020668	2.19064160981052	2.22449678364283	2.33525951209974	2.04310389903593	2.16923844203431	1.15467652669377
"06f154fee6b1d89c4fb222e23f2b939c"	2.30406859206496	4.88956268371698	2.61097034300722	4.56948916233568	3.22808211661667	4.96933471284942	2.68612492257505	5.23636898144347	2.65599872463041	5.1243079678515	2.96816897197598	0.817791512484192
"07110273e3d6af343dda0d8332e78b96"	0.947133757691183	1.94393663152145	2.12410917225384	2.84712193432333	2.85907349670363	3.96047610469375	2.90038313313352	3.55384473449127	2.67754848816539	4.19612554278233	2.05915451958344	0.842586924188816
"0723628f526fba7f82f84bebd97bad25"	1.45170047454041	1.83207109353158	0.779406066165602	2.10176488635566	0.626473047291953	4.21536088369034	0.887249075889431	3.81251687492209	0.66303842712296	4.1227071800646	2.29694431366964	0.261285991031888
"073587e420e91ec5e53de8257bfaba94"	2.28108991814703	4.16006182586967	2.15753874269738	4.24612356040596	3.50178874296073	4.83632888997474	3.39376449272469	4.68625751708331	3.23770150451816	4.91678194593054	2.97979423510539	1.10495811127768
"0760f91983ac07c0e8e9f3efab81a287"	0.937429713672618	2.36122667957907	2.00178382792758	2.62263197457567	1.54981050960875	2.83299648221873	1.67041847801308	2.78765611757022	1.43054011780907	2.74865703885434	1.35810372617834	0.498924579459017
"0770ab0e479e6e586e8685465d538066"	3.99124415725554	3.98966659135535	4.2276285971729	3.88402326581662	5.32176198120064	3.82968693667793	5.00125584425951	4.3980079996498	5.27722283310036	3.53636560062192	2.73369377601869	4.3145824428276
"077896f52217cf2755311d9ba92258b3"	6.32469176362766	5.66047595876724	5.52816229340299	5.12744086848929	5.54678568182234	4.16064184832545	5.38585688737848	3.98850652516167	5.52097896174005	4.00990006978188	5.09773697311965	6.30178537381659
"07ba0efc76158deb7ed94f5c6b5e148b"	2.81612672506801	0.785906837817867	2.3606487913847	1.71124710961864	2.26414567455055	0.245859577597942	2.048848304595	0.568988865930157	1.80035574845341	0.454166379437856	1.6366111530382	1.22466062795551
"07ce16e204c2f9e6a2bc0ebd87ce73b4"	0	2.21658320629759	1.24533717973108	1.63106064703546	3.19152024973833	3.99590228250986	3.26800878741841	4.41837182323549	2.9713094495674	4.1687600823162	1.29328338611731	0.204982839337034
"07d44546198c8221cf2a9765f78709b8"	2.56758083713649	0	2.18185557551237	0.0525134523155049	4.87763692016545	2.39936630790227	4.48661154635185	1.98459248883777	4.68230553213982	2.46074529431664	0.0316285147349478	1.16094063256243
"0808113a681a013933c03815ed511b06"	4.47169132702617	1.71747167433245	5.07941345403083	1.84748840181046	6.26004787821399	3.21173219222331	6.30742090157435	3.78908726542799	6.2849860344741	3.17340870170533	1.72613740735354	1.53063166711085
"081419daef27076e9e23740f0f3d0cfa"	2.7401404889851	4.76289090847992	3.07153027751339	4.31856739756638	2.99773327022416	4.29184724482652	2.66088032355915	4.09088023503088	2.98019519585212	3.98753781609177	3.40000009853801	1.67993980477616
"08278cb30c0ecfa025df1080741366fe"	3.88606835880774	4.06295985786873	4.26807445503468	4.28015182853249	4.17091385997014	4.30180605701575	4.70456166232345	3.99269345449236	4.05559541786278	4.3269681027731	2.63164658057834	2.14263357076622
"082b8027abcaeb2baea3b91658963091"	3.82702685258198	4.28345153542187	4.07523022776519	3.76781101985053	4.74582623507204	4.84120623492515	4.79838698508562	4.78443291880607	4.66096680347805	4.36332659378703	3.97125857817276	3.71573458982155
"087615d55895b273be3ec65195fa1639"	2.27086829094497	4.18893314840703	2.73369377601869	4.42568140908183	2.88757117325072	4.30674851662795	2.82137531497426	4.19902194459751	2.8914456255383	4.88107270107154	5.27963373444315	3.16099206096667
"08b5865dd5287e44cb75455288ca80c8"	4.07462937210318	0.66189074815939	2.32235762179805	0	2.61223656124981	0	2.14713289989905	0.189826656279728	1.88318331914701	0	0	3.51845103277482
"08c119aa2b071004f6bc3b8b3b1c8ce4"	1.75152150551749	2.55953016164734	1.34646146061817	3.19067966301042	1.09971168411141	3.45116970395011	1.08804329981887	3.43782434934864	0.92248749223406	3.77885954510823	3.78769858398224	1.49407576905189
"08d7a738a4756ac72191feaf26591930"	1.68522622916065	3.83056235461488	2.06638353073718	3.65900100579103	3.32599958509625	5.40412273324497	3.39434932045723	5.97328331563888	3.69806711797293	5.35283935807885	3.40473421967023	1.02661275885349
"08ffb091e6fb80698e54de15a34c082d"	2.89306706673012	5.14615747877861	4.0992198254567	5.32923302939115	2.25528852452354	2.68666501467287	2.00114460651917	3.83222184143736	2.36037099669301	3.1324104568097	3.42159385220637	2.64081321571602
"090545e39b003a74981d7d9c506623af"	0.718915312133346	1.52858050631723	1.97400935678716	0.739488157441084	2.57180885415185	1.30364074799714	2.91154381746217	1.23512257331815	3.15579970057359	1.48089974716088	0.459308514860155	0.520287914754996
"09092441bfed8bc0bf33e10aed6db4b6"	1.11699405789752	2.78425653533895	1.87113917152917	2.89738940034718	2.0841404843363	3.27132025644303	2.10345831618699	3.30895269841835	2.26051857437484	3.4853767523047	1.74178858909232	0.188479312479854
"092f5a8619fb9350043cc4ea36653dd6"	1.59996962937722	2.96230526443759	1.89599365080974	2.60887901051277	3.23564798257347	3.60875449305768	2.77032240608426	3.310861210939	2.79723743142739	3.23838507580041	1.60283637012423	0.304151946407675
"096c8afcca0cf3953b7deb7a22aa2c64"	2.60046966747147	4.60224890319346	2.19623275230701	4.57756102665707	1.91815593101015	3.83008468272764	2.13729884779568	3.342369149221	2.0000670681154	4.32444067157294	3.95458775566709	1.61986634679935
"0974d5a60d20f55cae8db1bb4d3ae6a9"	4.91178269666619	5.2812260536149	4.55059774211437	5.40449576814595	3.06322870255976	2.61269922558732	2.87596746594975	2.28282988757456	3.11539992012457	2.35006788048422	5.29871838113094	4.99420256670379
"0977ec1ec766483e434b5ced6346bd40"	3.04616732225405	0.384736412142731	3.47053154157025	0.227885888635805	3.84656715700786	3.95469851313106	2.60453834598838	3.84545063074527	2.82654646383317	4.57526628820793	0.0280411463298189	1.94393663152145
"0989c13d0c860d464a6d08c86ae36452"	2.16266703636918	3.201781916482	2.78538297581179	3.22921577269701	4.21149480511477	4.65807473161292	3.87985594864612	4.79656280930782	3.93207697368456	4.96933471284942	2.17011834953123	1.59017688724711
"09947d9e52474a7c0a88c03dd1c4cdc5"	3.04886760285305	2.34441748888687	3.16400079741034	1.09072829147633	3.69070428809116	1.12830053236993	3.37962502932598	1.07623715531378	3.73575302087863	1.40691528097435	0.422717427307924	1.42470176285586
"09b2d834bd6ac6da3f312992a5ada13a"	1.23529534201325	3.82062151517585	1.91675849413262	3.99651383835281	3.34270748239208	5.04334616624214	3.30622999957377	4.83790106989664	3.28036646003417	5.29899081641299	3.2858192712377	0.842435855438406
"09c649de9578b51089151c3f67c6d1f1"	1.58259442837722	2.22122122964523	2.29264525608582	3.18540052716097	4.6351789840537	3.52308929762965	4.49902158209251	3.40481815208771	4.67981150160319	3.98332919912081	1.7806973422252	1.2695976102425
"09d19cff22a275f6b41de4a94d82edbc"	3.13100512687706	1.95500004702654	4.07614007434044	2.14732111292372	5.25271582391882	0.382836674417789	5.39837384510959	1.22975130844493	5.13980945743728	0.264372062134168	1.60142811810885	3.04465998704671
"09d8ddc69c0a38c3720e026fdcb1ea1d"	2.15441106996965	3.99523456045236	2.06808061959269	4.00716096323993	2.61351385514456	4.60427738756216	2.49291946129786	4.57094927297718	2.98196290946799	4.53926689397427	4.3664693445094	2.60118453278123
"09d91bd09f3acddc13ab643e76870fa7"	2.28628618140018	1.62567702996898	2.3360084188396	0.696832006890402	2.38497521196259	1.76692143825608	1.90270709811093	1.32913630762762	2.05970313286243	1.0688284092211	0.418222735686655	1.49273469883692
"09fcb9ad80345395a0bea7730d6fe7e8"	1.22047351570451	1.24533717973108	2.47942590792366	1.80671408939547	4.18488924401393	3.25481675329748	3.52432975156154	3.43335448538001	3.48379564352544	2.40501162830574	0.601416686030339	1.22047351570451
"0a133b520b03346a629160a1e02b66b7"	9.32674156515008	2.07534692014707	6.81986862341158	1.43152008497497	6.31605974439329	0.465166951354208	7.72185881045908	4.47391437369417	8.26851655253649	2.9010665860199	0.553533327219064	8.59299177530882
"0a179124b7265fd051af45cf7bbb5a2e"	0.73267746117689	3.24753484378534	1.64487957086963	3.4052064014592	3.01858993864177	4.58127683549589	2.93966389895261	4.60172796469871	2.85546456282089	4.43988045833143	1.97598241168652	1.09549409882999
"0a21b5f060a23977f11f70419b706824"	1.31642110220563	3.49542552172711	2.35930620011824	3.52391592135993	3.33099520783522	4.62070548588618	3.42088823800631	4.78615117795975	3.49493905928254	4.40845383954981	1.61704808150078	0.272175971851484
"0a2b2d365687ce2b521870ff1b9fa4ff"	1.37184000746588	2.61902513223212	1.47187214991283	3.22121098210537	1.28639712727785	2.88771530974891	1.15273537198778	3.81165738449116	1.14700680899783	3.32295252469266	2.54751339653586	0.157293678613881
"0a2bedc2b9e2f372d7ea96ac9331bd11"	3.21658976832563	3.74448086797833	3.09937331633003	3.79765429495645	4.45668433070174	4.3980079996498	4.30768717419034	4.0379357497138	4.34904000915318	4.16687171410904	2.88802973885023	2.2770177970996
"0a3d2dbba6357dd3b8d7cc68bd934825"	3.06092943711401	4.96536332979738	3.68324392933208	5.05204959316953	3.89803888176102	5.19116046056907	4.0525728112704	4.9342321772914	4.008635609437	5.01151903681393	4.65664385110786	2.1035015151719
