"sample_106Bb"	"sample_106Bo"	"sample_7_1_1"	"sample_7_1_4"	"sample_7_2_1"	"sample_7_2_4"	"sample_8_0_12"	"sample_8_0_15"	"sample_8_0_4"	"sample_8_0_6"	"sample_8_0_9"
"000433c54653efa9a040c1a0e79d63bf"	1.57133617299615	2.26998803492407	1.88593415611939	0.620283434036384	0.877208889077939	1.37463161492011	2.41000205272059	3.34459768230044	2.49269953952629	3.28218649250209	1.43375220957934
"00089b46831e8ef8664d2a632b8145c5"	2.87862296622622	3.66343165615638	3.18944840120543	2.19102137987819	2.19881913563229	3.31937342396269	2.98033270654521	4.74513259522495	4.13837509985828	4.45019851590721	2.88130410403568
"002707428636a815354367f102120956"	5.5104570770623	4.032335816281	3.87630908827194	4.99477667496481	4.86895313595295	3.40614644813785	2.64416378138233	2.97889636373308	3.14221533085692	2.51465750155899	1.50981277846196
"00361d4ec0f6bc9593b3365b7718c95b"	2.79408360218255	0.622035548536212	0.624310863920072	3.27028505749177	2.7803191248118	0.319314372917983	3.28028454729276	1.49116699045806	2.69209448117653	1.33112151170073	3.63886664518327
"0036d59b9c2c58b22fd5945b4aa3f348"	2.39115442241196	4.93514881326153	5.00432378502684	2.27497799992848	1.35920447110479	4.91679260034071	3.05941930727903	5.54672031614072	2.7322202706867	5.11610186812969	2.36075588309706
"0046281d7bcee40b30209fff59cb8a72"	2.81396906085696	3.1790412593461	3.89544433559169	2.77095520127058	2.18656406658722	3.10208467213327	2.77922664241996	3.15106180112427	3.29626669953858	2.87865403946662	1.66693822337613
"005cfea3993b55186791d40ea700bb91"	1.50907709962851	1.97712776887267	0.370103870920096	0.473279507692021	0.18713080712185	0.830835234784504	1.51651879176817	2.09342728365445	2.60692721294783	1.66396246069339	1.93621645955265
"005e34772346d65b74ff2f90ea4ec0ee"	3.11021431135138	4.35655240419982	4.99715156246176	2.52279915754894	2.49122622249109	4.78186238597663	2.4378765358211	4.72760535257226	2.81095859275988	4.55692604871883	2.46900014274866
"008277a5fd42cb04f88c34a26df200ce"	4.12239048925325	4.55140362507052	4.05315392337199	3.15507409889706	3.14678222250868	4.27795230541249	3.95788637642822	4.3968001666545	3.96447806470545	4.23790750352365	3.10699418169055
"00b05a391e262ebf75433a5901c94f69"	2.00055759435131	3.59375907940331	3.78687194401829	1.18723247411525	1.42676762193938	3.44829692833912	2.47965446520454	4.78224559125134	2.51684830201988	5.39607781787786	1.93907256589414
"00b65cc09893d47765ac0925658ae35e"	1.77332730242176	3.17145439355643	3.26539694050249	1.46530769301408	1.64641187275818	3.23155292974123	2.91853627681796	3.87813292954869	3.70782073016146	3.90130335472433	1.86325126025759
"00c799f63b8289b2b606e7f2e056cf59"	2.01505143032951	0.645113611052734	0.706968673963198	1.75776786975936	1.54680390889314	0.36682524342425	3.47600722173467	1.26228774912606	3.87160026452889	1.28431036083497	2.52848388514382
"0104f91f1cc33e553be3bfc68a517ce7"	1.63609233658954	3.4664814414221	3.05443842640389	1.10056977977122	0.802075621261634	3.36465742616014	2.0277665191774	3.80900112511352	2.28075900899645	3.60165904281392	1.16039619628125
"010f0a7d84a28949c78be5930457dabc"	3.67614622960173	2.9589930788853	2.79713254327343	2.99294464171624	2.55434719883018	2.92124334422992	2.98113139766009	3.36111289289544	3.04529318823797	3.12305543492882	1.95866164491774
"0141cc500b9cfd472681696cfe8f2eb1"	0.787727548661939	2.27497799992848	2.25866873252447	0.76545621416499	0.10340911290936	1.58878816643417	1.04419552483347	3.57420929343105	1.48494259976513	3.13544760614728	1.09810282558049
"014e0244ce0227c40879daa0bae73ee2"	1.52500901615062	1.34353559643721	1.03092035630706	0.804111465731776	1.03522865594567	1.99539734915032	1.28431036083497	1.56702632184185	1.72466622088546	1.40713958198137	1.20265033024245
"01532d9e56ecb072ab5a8eaa9b39de5c"	1.31144149621782	2.40981351303177	1.77947347115996	1.24398743301409	1.32440299982767	1.30489719491473	0.91425666456116	2.21560833358704	0.998874454586633	1.95198082799712	0.562655734042106
"016131c962c5b8b9fa691ffd928a7ad7"	2.98011698709666	3.70989849813796	3.55508631295054	2.06069568080927	1.9113157465765	3.78659367371572	4.447438649205	5.47701941414788	5.05779075143166	5.17716760984118	3.29276519027207
"01651ac01a6d8f5ab55e823ecd4020b2"	1.95680911043858	2.25993277862657	1.97880250118421	1.00467333497008	0.725246442419945	2.19198699623455	3.55819862334617	4.42225097863662	3.6867553999071	4.57427921520393	1.72466622088546
"01748fb97de74d17bdb942aeaa74a1aa"	5.94594025105596	4.76591049217278	3.89593650875754	4.65459524380798	4.2613603448697	3.63580444183037	6.40360607822134	5.93639989746025	7.31755121417248	5.69307646261458	5.08775982803955
"018166381b3825f4433929cd661c73b1"	2.60968650251607	2.49550691897746	2.42084612504322	1.90483470134016	1.77169155763311	2.63992281811768	2.5487321641009	2.50246905050156	2.80865647636154	2.16726132571736	2.16114811879166
"01b59402bea919155f2b72585914dc28"	2.88065526081286	3.16585387932908	3.51412896432482	2.1714975688317	1.66490478531386	3.0467048165063	3.21940112687294	3.62998067966581	3.26610561037504	3.55054798811941	2.5471400160965
"01ba5a538d3091e6f291367ab4c114de"	5.33821458159154	2.02138927258793	1.92553541528028	3.76017470642019	4.40812807147839	1.93781389120319	3.50853576166785	3.16607730272451	4.75685910427466	3.22008437285146	1.72500015910892
"01bea577aa60b2f19561a6239f841214"	1.21567803009345	2.44401911492558	2.37101073697122	0.273631321354119	0.226501905723844	2.52667659486112	1.11372419314332	2.96908352898436	1.27994446729997	3.53093100521563	0.320389311219641
"01ec87fc65833175cd78632f91b9c013"	1.9438925506522	2.86140588089194	1.42812599797945	0.993507837159321	0.838110353641257	1.65202493475284	2.08554621780622	2.57448868265541	2.54512896970992	1.97485634514329	1.56946589451074
"01f55d0674a1fc462804f5dcf6ed0312"	5.03526865289864	5.40131771921105	4.33426512251052	4.33124498568929	3.774999694576	4.69711352251293	5.40230661044234	5.46895887639209	6.03590501744115	5.50971042240461	4.66927141152588
"021b2869c2627d813d2146e5a70b97da"	6.494414279807	6.79285597449833	5.67048882437792	5.19004216286653	5.86678030279705	6.2549956785982	5.82584179396459	5.62097930708333	6.26730392080737	5.48892466822019	4.42602275432481
"022ffb62b99d7950cce0c04b7db390a5"	3.86672904740117	4.97280981248794	4.04576853762315	2.28980021360125	1.9023246669993	3.69587306669533	3.33623665585318	5.29657216456858	3.03551167676476	5.32570032763497	2.67641917328354
"029ac96df8a3842cd51b0e24cb25d147"	4.1045774439131	0.954688029190568	0.9867846096207	3.64596451570548	3.42641652227898	0	3.84780487063812	0.825985029904507	4.08781043837919	0.665558873461503	3.08352544492526
"02a0cf41fc307b0bf084a940a0245da0"	1.31949499883854	3.83441481807984	3.82864766302962	1.32157585061759	0.985340418798839	3.92370763248371	1.48811525155565	4.67116380204161	1.1865178880448	4.26785490566071	1.16340066284381
"02a7f8b0c2948b30f12e8f1ba0c89a9c"	2.97023188480028	4.40428794037301	4.6549408217191	3.38627644947946	3.61582060451556	4.8804171114866	3.61738366723161	5.50684034832177	3.64324485590513	5.72629111060889	3.03172393276566
"02b33d576f65cc2a7b11d181440278fe"	1.04378996756688	2.26245608746811	2.30561350272872	1.15272003543301	0.633219347180054	2.40981351303177	2.02520286126684	3.84267584261601	2.38568208543366	3.84738719955857	1.12910528224873
"02c5ba36522584f868e4d3548c1e02af"	2.10591062419321	3.24955768556384	3.59708922201856	1.38680423111409	1.62757051856991	3.84029088562383	2.46900014274866	4.46079890491419	2.55082983683311	4.62429320985715	1.31011285606654
"02d5baf4915b88cd26c96b95b5015208"	2.58674400460507	3.75461302725645	3.50210642455563	1.59440852694801	1.40677666360534	3.4704349262567	3.71244225797902	5.3425526778689	3.76118579000955	5.25988788269028	2.55938683837488
"02de9d9c220bb2b88a240926da4a39e9"	2.07599561127554	4.06069384115476	3.76998939977866	1.16412221284094	0.65859973068175	3.50216410875277	2.24936404694985	3.16444396823764	2.43236345178926	3.10276151611229	1.23061785113897
"02f7ae8d3ebef446b8cdc7951ccb98e4"	3.786319183	0.935873727209864	0.587192043705526	1.05649605420276	0.995768972573873	0.607177987580577	1.55712683712532	0	1.80545327955994	0	1.830994284846
"0308e44d8c5c89fef7d2aa63090a9a8c"	8.11714720630129	5.11142386432103	3.73129997031736	6.57889903889332	7.29421254386957	3.97581624891531	8.12066250503294	5.94595606731721	7.44802850036006	5.74930796318564	6.53301421240705
