"sample_043Cb"	"sample_043Co"	"sample_056Ab"	"sample_056Ao"	"sample_40_2_1"	"sample_40_2_4"	"sample_CFAb"	"sample_CFAo"	"sample_CFBb"	"sample_CFBo"	"sample_CFCb"	"sample_CFCo"
"02ccf6f06e50ce9c5e49ffe2278c9f27"	2.62032758942696	4.98169371106907	2.60363146405388	5.22714006271076	4.79362455690785	0.485899123826105	1.80741625950409	5.31840042510793	3.58207300470868	5.42818737949507	5.20762409241359	5.42363606210899
"02db2ad8ae83f16a31add624ea4ad90e"	3.80683591917502	4.20433673517617	3.59510514176114	3.76654464542628	3.60327058406059	2.69315386624531	2.54598481579654	3.58376379736461	2.48958037755388	3.49088987236324	3.19541557260981	3.46411834525863
"02ed78575eba82d038ec26a744d9b6c5"	5.05857648211438	6.00932507406128	5.31563052022359	5.87546603698833	4.72274840067009	4.34933717139804	6.99035410898968	7.17076777022832	7.02696388647241	7.02221448929058	6.6741177479645	6.90102426041787
"03202b02066380ba1d7fadbf07ec658a"	2.01274923614625	2.27233493582175	1.90661333014892	2.28399129476951	1.23711778987763	1.19927086752599	4.81612156997053	4.00739878308088	5.32634330523391	3.28642770128694	3.49873755802336	3.42973663521431
"03355cd11fa9d7ee1d42bfd508147739"	3.93449254394137	3.25249673450092	3.54671173267161	2.09303621394561	1.16881101060287	1.9896858570658	1.8887845046757	1.24786690744402	1.80868413802593	1.5949329430021	1.65137375223432	1.54213068138448
"03734cd02763530410103ffac1802bfc"	3.52533324053022	0.0907714602009842	4.14653757924743	0.282891230121603	0	1.11867101527973	5.41656735094466	0.768165595277886	3.49135320967974	0	2.72755997506352	0.446412534761481
"0381b98525605c48d762e395044ca5b2"	1.81923606902695	3.8165041516984	2.3195843593955	3.89493057875544	2.86599753142405	1.29143212464847	2.38471349087024	4.69093190345555	2.93941289592756	4.76460508355477	4.19057537990868	4.59184803915902
"039c7e0354d3997945bfb6b56867ef87"	0.585708952396034	4.05461077747009	1.04177770474254	4.19687851190346	2.60678329517914	0.35527296162064	1.40786601100782	3.33254045373985	1.41896675769385	2.84382228150985	3.0247037188692	3.16506720126978
"03ce41b70baf38697859cf6c9998b33f"	1.23298262095099	3.32718087712002	1.3240162167382	3.8277818532746	1.85234989438136	0.250276111638924	2.18183295390923	4.18825594598542	2.32841578942857	4.45802517571834	4.26890631165795	4.58617377121524
"03e263884fc71d9f491555f67c1f630d"	2.39623371135119	3.29132968687858	3.1141083333368	3.35932299329192	3.22856453734385	2.72160991786875	2.87003026543823	4.33520270619549	2.55429588715606	4.33121048959039	4.06749053211758	4.43989055514105
"03f86a1233871340db1328f6fc35aff1"	2.91719597234695	4.6016783165018	3.44409427808387	4.67457956272469	4.09992706766885	1.3240162167382	2.05581256323007	3.71387075380019	2.39297701615981	3.60590102475664	3.54149344224035	3.83195225736148
"03f8d34575dc20b78b31c3c1177379b9"	2.89114654479417	4.79897184471008	3.79155588638415	4.79529166549176	3.91655167028953	1.61825225875625	3.62998131606633	5.33268188437168	3.74310453660768	5.12594786733843	4.87854298739545	5.13565776833335
"040ffbbb2858152fe7b1bfe2be12eebb"	1.18197900416292	3.26180254689475	2.03343333552431	3.38228635677039	2.97035902813564	0.345255691748679	3.30780379069418	4.16017574750925	3.01951950079696	3.93814429453501	3.33741519665251	3.89701056046747
"041c4b843dce3deada3d6b1daf849177"	0.345255691748679	3.03460908142478	0.250276111638924	3.27048255213054	2.56719867200964	0.0417722628722337	0.823066055894185	3.22849152548149	2.07509008782214	3.40882739890616	3.59007893013907	3.60961197920315
"04270753eac3e84e5b3f45e5131fd1e7"	1.85256507370396	3.79027207722776	3.00575509038497	3.76741836668033	2.78583040485358	1.34195436282276	2.77037828101363	2.80133020027161	2.29679878455363	2.27827272810035	2.39158668818491	2.72954655662928
"042f95fd86a3be60cda5e0a13e76be0c"	3.75163298466578	4.96991539158666	4.14327850970501	4.55479355554627	2.67763958350229	4.70502021777936	6.77638104601482	5.77420614428535	7.90390148721853	5.60526692313243	6.66721661617845	5.51542269241611
"04356242a8d119e65547c999cf90c0a1"	7.22876755314529	8.84626104642193	8.14564401683034	8.90735799062065	6.86233163496931	6.26003151956252	8.84474141752591	9.03238650133904	8.52937760148863	8.6841784920523	8.44455260022459	8.62830749392922
"04731e32cb646050ab7f27f284c04106"	3.53558598594243	4.25625263268348	3.28708863752169	4.4548569221861	4.83683987824067	5.10172576525769	4.3555139592736	1.86557854251166	3.41033550157318	0	2.85613819708856	1.71054652153513
"0495aca4ee75b03118200f39e55de807"	3.2764066493547	5.01998202367691	4.39562903858249	4.96734503369024	4.66698947273165	2.24560047581529	4.01593347828187	4.77821901696939	3.87104933273867	4.91053841229129	4.721103903821	4.86971060399188
"04b93fa3ee523f9634c9c795a5f49e4b"	1.39017276502318	2.72535734386265	1.69051344028933	3.13066354637251	1.41240338141871	0.689894540081846	2.37616412528374	4.23711472897298	1.33454622646608	3.85925544589822	3.96705770801109	4.1475181211372
"04bd54b9e03f729a1a5670b1416e260b"	2.01843291645603	2.93321671817403	2.10523513333612	3.10075639263683	3.97295013207362	1.37202630479133	2.97048021633026	3.52868757889785	2.98267500800202	3.72160159296205	2.52616780808455	2.87746313128321
"04ca9aedc6db942a0474cdc0a762451a"	1.45833777496759	3.77179343573237	1.960087882615	4.12414060169284	3.77310133992148	1.17321963611323	1.92941717025393	3.24344167820545	2.18696771061684	3.31280031777901	2.83045613468081	3.3050171167769
"04eea75f54ae1103d2c566b1e826e22d"	1.36114987144845	2.0717711996756	1.14647154348538	2.03343333552431	1.31260180266995	0.739488157441084	3.09940484543592	3.39310902559088	4.19675733755919	3.90714810237316	3.24403506028052	4.04989209662072
"04ef5fcaf6bf35657ee641e7ab693ee9"	4.16779867422729	5.20639087560625	5.2794888523496	5.12448449272222	4.47692086434658	2.70843112854014	4.36154715436437	4.06410003959473	3.86946366927018	4.13201676936626	3.95285150232726	3.94640696339387
"04f27efead94a16b3e810b74f86514f0"	3.3895054634591	5.13525417720303	4.93239274017327	5.37845858167725	4.49850847970435	2.88038185792682	3.52818803018075	3.95780308192103	3.34602316271079	3.95080546871783	4.03735945101144	4.04697297140155
"05425468abc7b6696e6644b43e20a070"	3.42575948807116	2.89414767627473	4.09447953546483	2.95700897806287	2.1766618857124	2.51516088501481	4.0437787224735	3.52191772882188	2.12171815772504	3.7795267796906	4.06383875571353	3.93041020009948
"0575b5bcc7abd6f7a59549c280abbd34"	2.38662821501551	0.157293678613881	2.60121400071692	0.283521505198277	0	1.48704765019561	2.95506764706644	1.0941991922976	1.62461227906322	0.265187050560876	2.4220036382418	1.45157219245917
"058b63372cbe61fbfecc853d367548c1"	1.87222562569603	3.94884819776504	2.81612672506801	4.40678806196964	2.94898484158577	1.01121429149598	1.51368971671481	3.25053912953685	2.70544307215979	3.3166693186943	2.93915218656847	3.48157775539701
"05c4489613b115ee4ec2ef8199067913"	1.48604586752504	3.3963260976151	1.79071957007138	3.64548443146251	2.40603397339616	0.89819725545676	2.87089214509185	5.37778906815171	1.85611672393786	4.91679418933923	4.84847526489195	5.01321984459965
"05d75b81fb54d3ff766fc90129feed63"	0.922532446973951	3.40180904958594	0.989990523832956	3.48408391921812	2.63366793014148	0.309369651817718	1.0806601082386	3.60713954033391	1.37380468886667	3.94552493593259	3.51425055282815	4.0421777636338
"05e856ee9d148f9da62ea0b0ccf6db24"	3.30446821223475	4.41542022277457	4.33341777344308	4.52720069854086	2.28108991814703	1.77589343337836	4.34531130043619	4.7719315078004	4.32659965045596	4.66997992034403	4.07112902155703	4.36657933714471
"06094dd96a7550292ac7a15406ee3eb7"	1.50360484069479	0	2.32930374933196	0	0	0.739488157441084	2.82505924841799	1.13098395956164	1.59405296878842	0.416782161336348	1.17420696465362	0.375857771355506
"06122d6c188a53fa3820d7ba9c64b053"	5.13173314375522	4.78344494051206	6.01742810536318	4.58918681982015	4.19216185416843	3.83302743764555	4.72326847861244	4.70002673564509	4.0485662777858	4.438274539682	4.50651531493493	4.52974225383957
"062dc7bf1a892776a0d4259124cbb2fd"	5.42825026171487	5.55947423702406	5.43124253483071	5.28454727754859	4.60025042377998	3.80557142811229	4.04564327410308	3.93368961991052	4.37866870312696	4.34452215195428	4.08938026044102	4.38816048409702
"06308be651a239379c2200605a63c9b6"	2.29318027243503	0.0787701784732573	2.27397695598038	0.119571832044598	0	1.15156152671144	3.76706005976035	0.0902031953501191	2.77952260099954	0.126914742547285	2.51736132039461	0.149972289824486
"0639cd2e7dadf3ff0a4ebc918d2008b9"	2.68154077744298	4.58324548668896	3.14213308630233	4.48481035198663	4.18871753025337	1.24533717973108	2.22383794571959	4.88200809243506	2.4417833982948	4.88626525166598	4.86585106512645	5.10245556092933
"067925bf2c68cfbf03151580d443463a"	2.7055843634218	3.86810465965618	3.34588880875216	4.07656111999898	4.6470085949841	2.61617961909333	2.64059585784864	2.92156259534959	2.10136418611821	2.56087469142591	2.29903452406891	2.03188880271374
"0691bcbf69519fb5dba78151aa18c728"	2.24107440999131	3.79571702838341	1.8634407016102	4.09945562844196	3.00827952651381	0.785906837817867	1.15582728897325	2.67295449502231	0.900965129756271	2.5676071292843	2.34440341963025	2.4016779378484
"06da80a2c361f6c3363b72be33e8e8d4"	2.43478107656637	3.05830845188444	3.46599493627652	3.19679399394822	2.16923844203431	1.15467652669377	5.62363792796428	4.69635467352138	4.85283677391235	4.91412740090534	4.57211213728124	4.60089675388218
"06f154fee6b1d89c4fb222e23f2b939c"	2.30406859206496	4.88956268371698	2.61097034300722	4.56948916233568	2.96816897197598	0.817791512484192	3.66835240849015	6.22007778437943	4.2616424940752	5.78786111314704	5.75058987444686	5.96931423014375
"07110273e3d6af343dda0d8332e78b96"	0.947133757691183	1.94393663152145	2.12410917225384	2.84712193432333	2.05915451958344	0.842586924188816	2.26887938420886	3.65781882870031	2.25302503253051	3.70866580676788	3.6818439629849	3.90469993709636
"0723628f526fba7f82f84bebd97bad25"	1.45170047454041	1.83207109353158	0.779406066165602	2.10176488635566	2.29694431366964	0.261285991031888	0.36535952357165	4.44275703913043	2.85613819708856	3.95197514333281	4.24825932850966	4.44864333864284
"073587e420e91ec5e53de8257bfaba94"	2.28108991814703	4.16006182586967	2.15753874269738	4.24612356040596	2.97979423510539	1.10495811127768	3.69591127282495	5.08839083434917	3.3708888157514	5.12594786733843	5.09540135224309	5.4321196024912
"0760f91983ac07c0e8e9f3efab81a287"	0.937429713672618	2.36122667957907	2.00178382792758	2.62263197457567	1.35810372617834	0.498924579459017	0.875497914880333	2.25296347357651	1.02252074116078	1.44341671879942	1.40155821440687	1.88618061363643
"0770ab0e479e6e586e8685465d538066"	3.99124415725554	3.98966659135535	4.2276285971729	3.88402326581662	2.73369377601869	4.3145824428276	6.47667031112279	4.49112325240254	7.06106801240177	4.09598135527853	5.487622018017	4.11129960959644
"077896f52217cf2755311d9ba92258b3"	6.32469176362766	5.66047595876724	5.52816229340299	5.12744086848929	5.09773697311965	6.30178537381659	5.80303201226441	5.16597178485746	6.664970240388	5.17332268940287	5.84064523876233	4.85666886396065
"07ba0efc76158deb7ed94f5c6b5e148b"	2.81612672506801	0.785906837817867	2.3606487913847	1.71124710961864	1.6366111530382	1.22466062795551	3.57361127954449	0.669271079041189	2.53457767176657	0	1.80136919452773	0.600968196517218
"07ce16e204c2f9e6a2bc0ebd87ce73b4"	0	2.21658320629759	1.24533717973108	1.63106064703546	1.29328338611731	0.204982839337034	3.21697802518504	4.03359575769531	3.86469153684482	3.99459862564553	3.61043476892206	3.8220175944249
"07d44546198c8221cf2a9765f78709b8"	2.56758083713649	0	2.18185557551237	0.0525134523155049	0.0316285147349478	1.16094063256243	2.98168649177862	0	3.3550886592124	0.14156900430699	1.88654587552334	0
"0808113a681a013933c03815ed511b06"	4.47169132702617	1.71747167433245	5.07941345403083	1.84748840181046	1.72613740735354	1.53063166711085	5.71824035622475	2.06788976524886	4.28891280023661	1.55797724608407	3.40498795330159	1.82916839693511
"081419daef27076e9e23740f0f3d0cfa"	2.7401404889851	4.76289090847992	3.07153027751339	4.31856739756638	3.40000009853801	1.67993980477616	2.54209920811357	4.19046398578506	2.92714682883294	4.01979045966785	3.48061097794707	3.65728470014024
"08278cb30c0ecfa025df1080741366fe"	3.88606835880774	4.06295985786873	4.26807445503468	4.28015182853249	2.63164658057834	2.14263357076622	5.59858760453765	4.87692182013403	3.5854517360655	4.52908605944994	4.41867587133673	4.57542140650201
"082b8027abcaeb2baea3b91658963091"	3.82702685258198	4.28345153542187	4.07523022776519	3.76781101985053	3.97125857817276	3.71573458982155	4.23359263345766	4.01976410923612	4.65098587364226	4.24847661330442	4.37675948757684	4.42870466509651
"087615d55895b273be3ec65195fa1639"	2.27086829094497	4.18893314840703	2.73369377601869	4.42568140908183	5.27963373444315	3.16099206096667	3.62634532284419	5.40897190808905	3.18225134179111	4.93336045012917	5.04369496437811	4.94609426984444
"08b5865dd5287e44cb75455288ca80c8"	4.07462937210318	0.66189074815939	2.32235762179805	0	0	3.51845103277482	3.81231934842163	0.842900778806099	3.02986119937821	0.375857771355506	2.34604373649839	1.10613856175358
"08c119aa2b071004f6bc3b8b3b1c8ce4"	1.75152150551749	2.55953016164734	1.34646146061817	3.19067966301042	3.78769858398224	1.49407576905189	1.03309622322309	3.83261107210797	0.988830160220261	3.57528110044969	3.73151337410534	3.6818439629849
"08d7a738a4756ac72191feaf26591930"	1.68522622916065	3.83056235461488	2.06638353073718	3.65900100579103	3.40473421967023	1.02661275885349	2.86310835476479	4.71458192435027	4.57306855830449	5.21161254620148	5.09679757737449	5.63453931470685
"08ffb091e6fb80698e54de15a34c082d"	2.89306706673012	5.14615747877861	4.0992198254567	5.32923302939115	3.42159385220637	2.64081321571602	3.96330833978402	4.8110593650845	4.71512705023307	5.24761063693983	4.52744368716396	4.81944127717771
"090545e39b003a74981d7d9c506623af"	0.718915312133346	1.52858050631723	1.97400935678716	0.739488157441084	0.459308514860155	0.520287914754996	2.89585931495555	2.38489253821322	1.72076496378859	2.15094621078853	2.38418466650484	1.61138996116177
"09092441bfed8bc0bf33e10aed6db4b6"	1.11699405789752	2.78425653533895	1.87113917152917	2.89738940034718	1.74178858909232	0.188479312479854	2.04209371358191	3.46078064576754	1.97896906009479	3.51062202754339	3.41284396283795	3.56887152020602
"092f5a8619fb9350043cc4ea36653dd6"	1.59996962937722	2.96230526443759	1.89599365080974	2.60887901051277	1.60283637012423	0.304151946407675	2.7115236284298	2.97238953946754	2.84205041714519	2.97704881974946	3.08837599241809	3.20902328763308
"096c8afcca0cf3953b7deb7a22aa2c64"	2.60046966747147	4.60224890319346	2.19623275230701	4.57756102665707	3.95458775566709	1.61986634679935	1.63706440564908	3.74635973640515	1.2484332557903	3.73917404084059	3.60702977026535	3.74766973763069
"0974d5a60d20f55cae8db1bb4d3ae6a9"	4.91178269666619	5.2812260536149	4.55059774211437	5.40449576814595	5.29871838113094	4.99420256670379	2.74833345533516	2.34564187133207	2.59361015181704	1.93808185910796	2.88332134478038	2.03026142522644
"0977ec1ec766483e434b5ced6346bd40"	3.04616732225405	0.384736412142731	3.47053154157025	0.227885888635805	0.0280411463298189	1.94393663152145	3.26996582169131	0.853896815844846	1.46388979787898	0.354237683090483	1.42750579008092	0.643827128686617
"0989c13d0c860d464a6d08c86ae36452"	2.16266703636918	3.201781916482	2.78538297581179	3.22921577269701	2.17011834953123	1.59017688724711	2.06103024717076	2.77462272489477	1.85774022726851	2.95200267421787	2.50288023608397	2.89473658658578
"09947d9e52474a7c0a88c03dd1c4cdc5"	3.04886760285305	2.34441748888687	3.16400079741034	1.09072829147633	0.422717427307924	1.42470176285586	4.60657871354724	3.1377351813503	3.52952656623643	1.81487425233405	3.90070884097659	1.19743628777223
"09b2d834bd6ac6da3f312992a5ada13a"	1.23529534201325	3.82062151517585	1.91675849413262	3.99651383835281	3.2858192712377	0.842435855438406	2.89316366480356	4.83194091096192	3.12393394736589	4.69493128995879	4.51057446920708	4.77622005998294
"09c649de9578b51089151c3f67c6d1f1"	1.58259442837722	2.22122122964523	2.29264525608582	3.18540052716097	1.7806973422252	1.2695976102425	4.00116750252237	3.95395188413262	2.10004549378598	4.2444585098875	3.84361378759235	3.8618433691035
"09d19cff22a275f6b41de4a94d82edbc"	3.13100512687706	1.95500004702654	4.07614007434044	2.14732111292372	1.60142811810885	3.04465998704671	3.19562096738717	1.03515153251707	3.46113807104997	0.607653883360975	2.85233766492034	1.22639098187478
"09d8ddc69c0a38c3720e026fdcb1ea1d"	2.15441106996965	3.99523456045236	2.06808061959269	4.00716096323993	4.3664693445094	2.60118453278123	1.68549335845754	3.76095096837988	1.93602141630494	3.75135347062763	3.62877078667015	3.91899782472533
"09d91bd09f3acddc13ab643e76870fa7"	2.28628618140018	1.62567702996898	2.3360084188396	0.696832006890402	0.418222735686655	1.49273469883692	2.60566901536432	1.68387070933181	1.43983924961172	1.18394912753483	1.10764898653477	0.873897193419562
"09fcb9ad80345395a0bea7730d6fe7e8"	1.22047351570451	1.24533717973108	2.47942590792366	1.80671408939547	0.601416686030339	1.22047351570451	3.71803235786179	3.46230121442731	3.6839361477955	3.24400745393251	3.4230087297933	3.15943227258922
"0a133b520b03346a629160a1e02b66b7"	9.32674156515008	2.07534692014707	6.81986862341158	1.43152008497497	0.553533327219064	8.59299177530882	9.17727761158912	1.95126379269702	9.58864837862785	1.99564462912287	7.64199050506763	4.05859869014299
"0a179124b7265fd051af45cf7bbb5a2e"	0.73267746117689	3.24753484378534	1.64487957086963	3.4052064014592	1.97598241168652	1.09549409882999	2.0340310989711	3.48869354748277	2.77089922560569	3.75390361214097	3.83877309677535	3.96620795732342
"0a21b5f060a23977f11f70419b706824"	1.31642110220563	3.49542552172711	2.35930620011824	3.52391592135993	1.61704808150078	0.272175971851484	2.78831589929613	4.24912818455613	2.68074422999658	3.64081063970919	3.56285195104166	3.89731927344294
"0a2b2d365687ce2b521870ff1b9fa4ff"	1.37184000746588	2.61902513223212	1.47187214991283	3.22121098210537	2.54751339653586	0.157293678613881	1.92720602675296	4.05623167253907	2.00797131837505	4.25583634438462	3.78989044428521	4.19675733755919
"0a2bedc2b9e2f372d7ea96ac9331bd11"	3.21658976832563	3.74448086797833	3.09937331633003	3.79765429495645	2.88802973885023	2.2770177970996	4.24504012492096	4.26019446998743	3.42881551862681	4.09279539579057	4.08415624920909	3.73817198808829
"0a3d2dbba6357dd3b8d7cc68bd934825"	3.06092943711401	4.96536332979738	3.68324392933208	5.05204959316953	4.65664385110786	2.1035015151719	3.62326850640902	5.08996643591247	3.141756833554	5.04527330616092	4.36014065327962	4.64282266263997
"0a482fc1bd46974488a8258ac09ef7ae"	0	2.03157054244885	1.54083824934488	2.50761901028986	1.24123592957678	0.792365622240539	2.64818353518226	3.72399905735884	2.4297909835856	3.79670254050051	3.58569671166026	3.68627361656579
"0a5a7c8b3e26ce811cf9a5a0f0698842"	5.0164070056775	0.35527296162064	6.94350762082192	1.05671610630351	0.107734495536399	0	4.95223967287785	0	3.95080546871783	0	2.41632155229279	0
"0a6615421c77de34c12671148d5b177b"	1.6758627028026	3.96061988499749	2.446783417659	4.09667807408977	3.8720979709375	1.6118414614875	2.53129243682165	4.75634047692333	3.17532873055306	4.84009555463751	4.42650501975722	4.6744788889981
