"sample_088Ab"	"sample_088Ao"	"sample_088Bb"	"sample_088Bo"	"sample_088Cb"	"sample_088Co"	"sample_106Bb"	"sample_106Bo"	"sample_7_1_1"	"sample_7_1_4"	"sample_7_2_1"	"sample_7_2_4"
"017a60cbade7b309db182bcabe59d6a4"	4.17520754875954	4.41120696724656	3.21836929660442	4.08151359632087	3.22808211661667	4.59252679409913	3.71874913035925	3.34701658912809	3.16176098654941	3.56163781090741	2.73390279106512	3.20882589305502
"017d459400583fe36857c77a1d541f39"	3.5858462282152	5.07773565591595	3.63207203749079	5.45595886067287	3.60639255349965	5.48340326569125	2.21338933197381	3.37100652304839	3.11720693122557	1.33719865027583	0.963964082162872	3.35253885882762
"018de0ee05bc68de9383baf688539f9f"	2.74277756042271	3.89299809115043	2.73049382060838	3.20686919140612	2.73538683068147	3.73597417820307	2.55434719883018	4.18659043060404	4.31584429654249	2.40326763397008	2.07599561127554	4.38997986125506
"019ee757485f09fa0c7881843036a765"	3.19366631871136	3.12642802454425	3.00033765249798	2.58896181384501	2.5678083435862	3.24315703577133	3.53552312537297	3.03803980411899	2.54584141958201	1.66490478531386	2.72917319815653	2.75028240081555
"019f94720ba42ef1861b87fc58cdd3de"	3.96895177067865	5.06208452299206	3.85656018854496	4.67835540396367	3.88952337649042	5.58288055533468	2.04828492611418	2.31402589669891	1.10976321864564	0.327402660646713	0.166848294259004	1.52500901615062
"01ac16555e036cea2ece2a239591aae6"	2.39145640589668	4.23573127090585	2.23661621605183	4.06938293011589	2.28563626972274	4.59868238565136	1.60350836737701	2.40981351303177	2.09851534953006	0.434845900979473	0.664845437887849	2.12777386295997
"01b2f3b340d5c58058b29719f8ce8d4e"	5.82984744613471	6.00776211729343	5.61835050429248	5.68347622456335	5.46882086437005	6.2507977996193	4.04619203222079	4.44914103460403	3.5474463536316	3.33113036205604	3.10913417046667	3.66567044668697
"01e013346904f75a91f713c559585ff7"	2.96233281187041	2.51245046938849	2.84970785629012	2.22398778614692	2.9145962953114	2.16473311421427	1.13342264947386	1.23698486051778	0.68944533718473	0.197119853222468	0.177040972350029	0.759810006264008
"01e7154d4b5f3188595e288aeab7f7a0"	2.3491327446107	4.1133504669904	2.35245277167425	4.0568019070084	2.2513928461326	4.80828995275266	2.32236811225485	3.73564137230623	3.19751305718567	1.24747041618755	0.995768972573873	2.86007290410623
"01e9bb0d97f8ed373a8d529ffb971acc"	3.61158147622099	4.56425714565663	3.64261821451745	4.30439801075395	3.62187923882541	4.45668433070174	3.19404446265255	3.58842715122646	3.64248362124424	2.21998470056503	2.18384153368248	3.72781322706535
"01ea06c562e6b8f6bbc5be68d99c0373"	5.54963499482382	5.42044340215704	5.44300463781337	5.55665569163232	5.25409553663157	5.0409029712402	3.19652325723577	3.21419147039133	2.84611214857988	2.069903700741	1.81360575845787	2.70275286160873
"0202a0b2dfad6a6e5b225afdddaf5729"	0.785508371812018	0.273040365605805	0.979346204589569	0.414667694373663	0.911164008519446	0	0.771070721307639	0.0924333183310872	0	0.434845900979473	0.465710050012165	0
"02104476719f02b32307edfdb1e6a0c4"	3.54746334435798	4.86722871141447	3.22254349075137	4.71585341086258	3.14535500338471	5.11650348086729	2.70975793572381	3.72619714661614	4.12518801393315	2.12993342514446	2.26932361114243	4.21184900733355
"022b87e073ba519506a6d0d9dac1bba1"	4.01651238175426	6.07186028476679	4.27478323639348	5.52056059269114	3.96300999290853	6.4745029780054	3.49741109255324	5.96947840091856	5.72179544591738	3.9335983742147	3.0157463980909	6.18705291759001
"026f6d9d6a5c591d5465aaeddf6222f1"	1.34985856647868	3.72614922695863	1.33162695977758	3.53889865158484	1.38535391904283	3.49863317952676	2.07599561127554	4.17008139753384	3.86317629465999	1.89689095866138	0.968570039990359	4.52696520948507
"028a375a3a51f2d5d05b85cf4ef10890"	2.51288005355444	3.46977585618743	2.50152283321081	3.34889796727049	2.38345515062689	3.87408268821802	2.82479862766106	3.61614611364409	3.52274163137276	1.79165363029398	1.95338216389401	3.5931006645292
"02a63d174c8502c109303db99cf1e437"	4.51934668501249	5.61632459800043	4.53609873998567	5.71554818641085	4.42715223538219	5.7983883458874	2.33650911108402	3.54220362204113	3.10588672989387	1.89870547732821	1.36230899836938	3.17398974981554
"02adf979cb3500c39977fffbf7d2a048"	2.40923642176885	3.48323363735382	2.10325306243478	3.06743389333525	1.9018297022389	3.65274528106419	2.44376345184205	3.4089438937047	3.01545126585414	1.36179149001676	0.935689752482658	2.96086797365903
"02c19d40dee2d87c409a2e2f7b713d7f"	1.69736087380441	3.22323749892327	2.08197084030556	3.37486709548279	1.664933166212	3.89803888176102	1.03092035630706	2.4565504699395	2.82766681398724	0.921526998669401	0.867087882561922	2.80522016558592
"02ccf6f06e50ce9c5e49ffe2278c9f27"	3.29549013923488	6.46689784647965	3.30448528629993	5.94170113448588	3.44729567201981	6.37102552153038	2.67332712078397	5.26419334213029	4.91432877148502	2.47869828945877	2.15586353895436	5.26558156117338
"02f7b0f943947c68160210ebf8af9e7d"	3.60255985185538	4.74856146301128	3.37776573473527	5.00703651550686	3.26554177830427	4.83960263090567	3.44974926347635	4.31713678516106	4.20734633397964	2.26371535824064	2.06377445125075	4.29427345989302
"03202b02066380ba1d7fadbf07ec658a"	5.14136830824282	4.46693793304127	4.82897479875303	5.01868719039899	4.82016220364297	4.29208551563267	2.68968729690717	2.68886500315729	2.22261071631923	1.80368721664108	2.63130053762425	2.204082121651
"034f5e1b4e4a4747a0048a61ae79aa98"	1.06742393297567	1.8753447098135	0.928164619938677	1.18407441152516	0.915764054582556	1.44648608909089	0	0.841327932921629	0.411056115921325	0	0	0.226501905723844
"03734cd02763530410103ffac1802bfc"	3.80943331415516	0.115059329734787	4.28034296224683	0.518424677681289	4.15300490316022	0	3.19364995064155	0.0406678587648651	0.216803495568011	2.05581934677661	2.03859049239552	0.154618406949549
"0381b98525605c48d762e395044ca5b2"	2.86895970283231	4.42256258828834	2.81409048566479	4.55055305799127	2.69086199323128	4.76336245899221	2.00055759435131	3.59375907940331	3.78687194401829	1.18723247411525	1.42676762193938	3.44829692833912
"03dbe23a9e8b7382924fd20ec95338af"	2.16789898973471	2.64655932248299	2.22434953900362	1.93468362362863	2.07459750220739	2.07841533304578	1.61801502362486	2.2027454205083	2.7393925251913	1.17165207146304	0.782206043352542	2.76334834868228
"03e263884fc71d9f491555f67c1f630d"	2.14100924806395	3.38376973187289	1.76520328793836	3.23770150451816	1.63482101828644	3.70194324993268	1.72921274093126	2.63130053762425	2.56836467247411	0.851711676581753	0.902072124876585	2.19198699623455
"03f86a1233871340db1328f6fc35aff1"	2.44574126843722	4.13810974132235	2.00525395097203	4.11931485983165	2.27494870173584	4.3644493045663	1.79969208930355	3.95932711358214	4.15081956666511	1.76092046454361	1.90412936170675	3.94420390095705
"03f8d34575dc20b78b31c3c1177379b9"	3.60781038657994	5.76459681965053	3.25867790745506	5.49670524928389	3.18649477182079	5.66987333674485	3.10394105699794	4.00714115563065	3.10061774544292	2.31858423883583	1.73001094612663	3.52078059689585
"040ffbbb2858152fe7b1bfe2be12eebb"	2.79723743142739	3.82779364594578	2.77359072007224	4.11534255321771	2.66936619722807	3.8228542484214	0.559907174049794	1.20485191779243	0.68944533718473	0.273631321354119	0.135631685464559	0.921526998669401
"041c4b843dce3deada3d6b1daf849177"	0.431795403354194	3.8517611927885	0.578801978775085	3.34767353125771	0.324428573418785	4.05166424486682	0.695501906016622	3.76747480718263	3.50870813390347	0.327402660646713	0.226501905723844	3.37017444142683
"04270753eac3e84e5b3f45e5131fd1e7"	3.66650500251093	3.52463020494673	3.24315703577133	3.40597461913714	3.4406193566122	3.05925715613353	2.59104032592807	2.73392421590798	2.34999637954989	2.11998412331827	1.94499930015959	2.48770339232018
"042f95fd86a3be60cda5e0a13e76be0c"	3.49091814395761	3.20634643025577	3.59722147540423	3.98611428582076	3.89344615423695	3.52005547861074	4.72326846084027	3.60961571379987	3.14469846569187	3.81099431607073	4.13409197959108	3.1850695789956
"04356242a8d119e65547c999cf90c0a1"	6.62870815773532	7.01878818327697	6.36712981175963	7.58213680438262	6.82263284640555	6.54570725758557	6.74166531031883	6.51545716183339	5.86014207017473	5.91799884365555	5.51314602475144	5.98911383635112
"043b4a5d64c5e405fa8ce60a25bebd8b"	3.79465513357934	5.97986958458926	4.75003871967705	6.44159350833767	4.61347579869695	6.25190604115971	1.59371901534947	2.69050891504555	2.04359089347314	0.707506096138806	0.68944533718473	2.23822362284869
"04731e32cb646050ab7f27f284c04106"	3.76618877921424	0.0652333506258388	3.3994868642453	0.478338918571493	2.82099562766534	0.264372062134168	1.1998897084055	2.47382351247519	1.32204208995919	0.452003273893997	0.968621051466462	2.89874550533036
"0495aca4ee75b03118200f39e55de807"	2.82963636605607	4.63230099449327	2.91059586498471	4.74232298838551	2.7482563260137	4.44693688358712	1.88041040418543	3.56266834556909	3.87856466586429	1.05649605420276	1.41660288225198	3.61223299349217
"0496149b2d1f183353cbf9189b7049e2"	1.85087078971867	3.65350561225421	2.08197084030556	3.67581397120902	1.81180389735342	2.78763126377255	1.56122513154686	2.71324435476666	2.30440593425598	0.9867846096207	0.671052378236645	2.39667862389024
"04b93fa3ee523f9634c9c795a5f49e4b"	2.87093519692287	3.91797724371636	2.60195904822363	3.62234480871193	2.49723039947683	4.53404339645953	1.28164886755061	2.34814241811837	4.67658764910909	1.84661138254698	1.89870547732821	3.46576418364982
"04bd54b9e03f729a1a5670b1416e260b"	1.42020368970342	0.700571318813871	1.82163424248362	1.14089802846073	1.54276696921855	1.19191262946793	2.38448484452454	3.40453912514585	4.14258687793727	2.97085257471408	2.47709328815544	3.69677420836986
"04c1a513f665c225f7ed173aa4fa12bf"	3.22808211661667	5.01267867164431	3.04111091079158	4.18294317888012	2.96683679126711	5.45930113328622	1.66585227488055	3.52289932159308	2.91540310721069	1.43633588668498	1.32468146208513	2.8825204935623
"04eea75f54ae1103d2c566b1e826e22d"	2.77359072007224	2.23101819726155	2.23475368959896	1.74715254310483	2.44120203227719	0.805055214362159	1.81360575845787	2.59762763560211	1.74413487551738	1.08961022473438	0.820231271429188	1.50370955135166
"04ef5fcaf6bf35657ee641e7ab693ee9"	5.321336482062	5.12098550051654	5.20272751763995	5.38545781020821	4.83757234382083	5.01845675986325	2.55528783489924	3.10371589585748	3.03919948639737	1.72274874043881	2.01495435255809	2.17837412990621
"04f27efead94a16b3e810b74f86514f0"	4.53460436377681	4.5255909042495	4.10160216201599	4.4725229737894	4.22483379048681	5.13379902779836	4.2467776908109	4.6624077335246	4.53292334055709	3.76924389931665	3.90733105282702	4.39485304055832
"05114c017775551aa7d1fa1a490e42d9"	0.607676434370808	3.12948051766453	0.349303844007951	3.16907026535936	1.1395110802394	4.19745184124783	0.264381459330454	1.88225504711188	2.2687366433567	0	0	2.15339401067214
"05425468abc7b6696e6644b43e20a070"	4.23850002733178	4.37129576427897	3.38317868222006	4.00641894926428	3.68852839249902	4.52256827300713	2.64040070062328	2.05199576193108	2.07428514003629	1.90526278568756	1.97945840737019	2.24812141997911
"0575b5bcc7abd6f7a59549c280abbd34"	2.88430113018634	0.129695308393597	2.73246867364425	0.13637050429124	2.31618613272767	0	3.56306260642636	0.751399252782819	0.391103021676271	1.9789521887406	1.19529084847741	0.0782753273625249
"058b63372cbe61fbfecc853d367548c1"	2.05778880398438	3.08905229248308	1.51210288400675	2.93031656780246	1.46089149932667	2.6681583294391	1.29830978345134	2.18384153368248	1.62994519336437	1.04378996756688	0.419049093262551	2.11032167931102
"05c4489613b115ee4ec2ef8199067913"	3.02178103932354	5.04931778551112	3.23221604710601	4.54094009728035	3.15208196235919	5.39348844576923	1.72039465316229	3.25046134661373	2.32912879394342	0.514462337094419	0.626484013752523	2.76763269876057
"05d75b81fb54d3ff766fc90129feed63"	2.68255733506111	4.92199830560685	1.60727156760268	4.58810662801421	1.98152271230596	5.37001150632246	1.69201832049743	3.50979465336885	3.55681455708748	0.707506096138806	0.748421041968167	3.24012191966764
"05e856ee9d148f9da62ea0b0ccf6db24"	4.92199830560685	5.35802203592619	4.62907458558117	5.48275160672066	4.62019080947244	5.43323472328044	3.54290424304976	3.08174435975218	2.76258447118295	3.15041838144263	2.13638705091276	2.81396906085696
"06094dd96a7550292ac7a15406ee3eb7"	3.2699969844414	0.408912492378074	3.40481815208771	0.497460709853747	3.45832475798341	0.298918704377769	1.76920876943714	0.645990057253149	0.991286880910561	1.55357418953179	1.17912565479535	0.759810006264008
"06122d6c188a53fa3820d7ba9c64b053"	4.42902376374478	4.76187423177163	4.04222706862655	4.89303094247493	4.50385259778525	4.81692545629417	1.98713434839465	1.37463161492011	1.56122513154686	1.69201832049743	1.58631359442664	1.95851818976271
"062dc7bf1a892776a0d4259124cbb2fd"	5.07469032337047	5.05921235619598	4.46433423707433	4.84445240558907	4.24276399262757	5.04022671716496	3.43737291809581	3.54709769202561	3.28371573808262	3.47517651218282	2.9977884082595	3.23346350538696
"06308be651a239379c2200605a63c9b6"	4.14004751378942	0	3.84717680096151	0.586660867321519	4.07504245405285	0.46812118383793	4.0513198180023	4.66693331383273	4.38294288057956	4.01016068864306	3.46345604668837	4.48949984612531
"0639cd2e7dadf3ff0a4ebc918d2008b9"	2.05778880398438	4.5080846712088	2.25687827043754	4.18533177509132	1.85632923987735	4.90974138089382	1.70969402275258	3.45855109124546	3.09553303739468	0.736900873449868	1.10576498040289	3.07896366121039
"067925bf2c68cfbf03151580d443463a"	2.11451458204045	0.985461635811254	1.99170766821697	1.47412889354691	2.07632655947389	0.864718258020642	2.16191168615572	3.46680307195946	3.34959980074249	1.64713628693708	1.4337318526067	3.15744442624473
"06850915424790786904937314f04f24"	3.2719812363793	3.79817501730677	2.83374143988318	3.04940004663441	2.78977395656129	3.78599845156627	3.18415816417804	3.00983335651177	2.42027799199069	1.48076078601373	1.93701777437489	2.34626598830562
"0691bcbf69519fb5dba78151aa18c728"	1.64310083506578	2.95430358783173	1.32323894713477	2.63161019187226	1.11153398798542	2.89664867777655	2.58499666757999	4.09510058963347	3.54904670699252	1.79303320074642	1.45927232702686	3.51204822498498
"06bde0cecfbcada397af9c0bf5f83820"	2.79918484991644	4.90738092384874	2.74106564819957	4.76892371002351	2.98651939342846	4.5954233824152	1.21547077928678	2.01552395626233	1.72374549290316	0.825533253106846	0.458082858350042	1.92860562484799
"06da80a2c361f6c3363b72be33e8e8d4"	2.47693246374248	1.84157916020668	2.19064160981052	2.22449678364283	2.33525951209974	2.04310389903593	2.96727366981203	2.53763979899166	2.09920521279335	1.89787076694395	1.95034730846214	1.60215646052269
"06f154fee6b1d89c4fb222e23f2b939c"	3.22808211661667	4.96933471284942	2.68612492257505	5.23636898144347	2.65599872463041	5.1243079678515	3.55370156389874	4.58555801855328	4.69257616427905	3.1850695789956	3.03745945826596	4.64008896677743
"0723628f526fba7f82f84bebd97bad25"	0.626473047291953	4.21536088369034	0.887249075889431	3.81251687492209	0.66303842712296	4.1227071800646	0.327402660646713	3.67215373078998	3.73013907286274	0.15655065472505	0.236107159466067	3.93003805556771
"073587e420e91ec5e53de8257bfaba94"	3.50178874296073	4.83632888997474	3.39376449272469	4.68625751708331	3.23770150451816	4.91678194593054	3.14208764879005	3.45205287189412	2.82551644584491	1.61320281628096	1.72706271334981	3.02519374096157
"0760f91983ac07c0e8e9f3efab81a287"	1.54981050960875	2.83299648221873	1.67041847801308	2.78765611757022	1.43054011780907	2.74865703885434	0.255045237925484	0.882231236691572	0.945325124792503	0.226501905723844	0.0924333183310872	0.524719653155948
"0770ab0e479e6e586e8685465d538066"	5.32176198120064	3.82968693667793	5.00125584425951	4.3980079996498	5.27722283310036	3.53636560062192	4.5569563426024	3.44879391236464	3.02804019984243	3.99511829895652	3.84244773485209	3.12358127305047
"07ab66989a508e3777a908855686e414"	0.549068936341987	2.86698029843879	1.0337821694644	2.62745745329544	0.617118904263404	3.04940004663441	0.370103870920096	2.01817698858855	1.38680423111409	0.236107159466067	0	1.60350836737701
"07ba0efc76158deb7ed94f5c6b5e148b"	2.26414567455055	0.245859577597942	2.048848304595	0.568988865930157	1.80035574845341	0.454166379437856	2.80367852160728	2.00684187524858	1.54584566684951	2.0205371298412	1.70376556260348	1.72065617290447
"07ce16e204c2f9e6a2bc0ebd87ce73b4"	3.19152024973833	3.99590228250986	3.26800878741841	4.41837182323549	2.9713094495674	4.1687600823162	1.8729976159257	2.76867921506586	2.39777981158753	1.46250743741486	1.4901632648776	1.71406455887577
"07d44546198c8221cf2a9765f78709b8"	4.87763692016545	2.39936630790227	4.48661154635185	1.98459248883777	4.68230553213982	2.46074529431664	2.79408360218255	0.622035548536212	0.624310863920072	3.27028505749177	2.7803191248118	0.319314372917983
"0808113a681a013933c03815ed511b06"	6.26004787821399	3.21173219222331	6.30742090157435	3.78908726542799	6.2849860344741	3.17340870170533	4.11108531011617	1.43290169433563	1.16718172620254	2.07158760618372	2.18596225353287	1.34212025142947
"08278cb30c0ecfa025df1080741366fe"	4.17091385997014	4.30180605701575	4.70456166232345	3.99269345449236	4.05559541786278	4.3269681027731	3.27871142961016	3.53163497258047	3.38176104727254	2.46275774713925	2.03571820692285	3.32200030245517
"082b8027abcaeb2baea3b91658963091"	4.74582623507204	4.84120623492515	4.79838698508562	4.78443291880607	4.66096680347805	4.36332659378703	3.36558557523075	2.40545435806244	2.3955762222417	2.39667862389024	2.55151997016526	1.94649283640292
"0834e59536ad310cbadacdf155bdda3b"	2.26467124215805	3.56564359339394	2.3490353270986	3.32361230976284	2.14200841465771	3.9040839849532	1.25784716489452	2.53150234437735	2.45758769554635	0.748421041968167	0.74267754690262	2.5140195597541
"084de90dee50689f7517a25348a908b6"	1.33162695977758	3.32097888076012	1.08215765059615	2.90964701304063	1.56081893361162	2.73929172916103	1.87856235226211	2.04359089347314	1.33401505446619	1.22638819186006	0.841327932921629	1.66031351960249
"087615d55895b273be3ec65195fa1639"	2.88757117325072	4.30674851662795	2.82137531497426	4.19902194459751	2.8914456255383	4.88107270107154	2.67227551689829	3.89149820542802	2.87384143742592	1.31469765617041	1.50907709962851	3.15197269691687
"08c119aa2b071004f6bc3b8b3b1c8ce4"	1.09971168411141	3.45116970395011	1.08804329981887	3.43782434934864	0.92248749223406	3.77885954510823	1.57635361292377	3.45588046588149	4.05315392337199	1.30489719491473	0.977718795550604	3.43931684763965
"08d7a738a4756ac72191feaf26591930"	3.32599958509625	5.40412273324497	3.39434932045723	5.97328331563888	3.69806711797293	5.35283935807885	4.01370285574015	3.46311277791386	2.87110285481054	3.6297226919642	3.54953577425482	2.96712264320625
"08ffb091e6fb80698e54de15a34c082d"	2.25528852452354	2.68666501467287	2.00114460651917	3.83222184143736	2.36037099669301	3.1324104568097	2.67894437291909	2.95016361475945	2.62166917085687	1.46530769301408	1.6740245574137	2.57760167061878
"09092441bfed8bc0bf33e10aed6db4b6"	2.0841404843363	3.27132025644303	2.10345831618699	3.30895269841835	2.26051857437484	3.4853767523047	0.877208889077939	1.36230899836938	1.6393879002885	0.664845437887849	0.531856907719062	1.72274874043881
"0974d5a60d20f55cae8db1bb4d3ae6a9"	3.06322870255976	2.61269922558732	2.87596746594975	2.28282988757456	3.11539992012457	2.35006788048422	4.39551870595528	5.07615171193695	4.66194179447294	4.14527473652287	3.67767757164668	4.78226808152193
"0977ec1ec766483e434b5ced6346bd40"	3.84656715700786	3.95469851313106	2.60453834598838	3.84545063074527	2.82654646383317	4.57526628820793	3.00860185409992	0.626772307693485	0.327402660646713	1.92022670646927	1.49288724210354	0.318639168469421
"0989c13d0c860d464a6d08c86ae36452"	4.21149480511477	4.65807473161292	3.87985594864612	4.79656280930782	3.93207697368456	4.96933471284942	1.41848693029398	2.12465923289527	1.80771468092825	0.645152878338489	0.728842544780987	2.12195638931919
"09947d9e52474a7c0a88c03dd1c4cdc5"	3.69070428809116	1.12830053236993	3.37962502932598	1.07623715531378	3.73575302087863	1.40691528097435	3.6478580907627	1.17912565479535	0.488248671587006	3.03338757940404	2.86698086714262	0.135631685464559
"09b2d834bd6ac6da3f312992a5ada13a"	3.34270748239208	5.04334616624214	3.30622999957377	4.83790106989664	3.28036646003417	5.29899081641299	2.60209234702784	4.85449132820921	4.1676793980016	1.44598479709058	1.38820252877353	4.22233801120108
"09c649de9578b51089151c3f67c6d1f1"	4.6351789840537	3.52308929762965	4.49902158209251	3.40481815208771	4.67981150160319	3.98332919912081	3.97604336109117	3.79343156810317	2.92319760157577	2.34234268123487	1.92376897520369	3.07225826636662
"09d19cff22a275f6b41de4a94d82edbc"	5.25271582391882	0.382836674417789	5.39837384510959	1.22975130844493	5.13980945743728	0.264372062134168	4.52781578430624	3.53131243892538	3.51263021349051	4.39375051760732	4.74709758580868	2.42926196007665
"09d91bd09f3acddc13ab643e76870fa7"	2.38497521196259	1.76692143825608	1.90270709811093	1.32913630762762	2.05970313286243	1.0688284092211	0.892200887582466	0.419049093262551	0	1.0265934148793	1.03951847373538	0.517531091780994
"09fcb9ad80345395a0bea7730d6fe7e8"	4.18488924401393	3.25481675329748	3.52432975156154	3.43335448538001	3.48379564352544	2.40501162830574	2.43663597566025	2.00522365964009	1.42537203519742	0.502997060371407	1.24747041618755	1.5788529238434
"0a133b520b03346a629160a1e02b66b7"	6.31605974439329	0.465166951354208	7.72185881045908	4.47391437369417	8.26851655253649	2.9010665860199	7.90044774931554	4.63045725599997	3.62747269056689	6.58064662685468	6.65507041064852	4.08399813876795
"0a179124b7265fd051af45cf7bbb5a2e"	3.01858993864177	4.58127683549589	2.93966389895261	4.60172796469871	2.85546456282089	4.43988045833143	4.76405340679946	4.89129661154846	4.25364837041872	3.44435345011132	3.93193846949527	4.28614617979363
"0a2b2d365687ce2b521870ff1b9fa4ff"	1.28639712727785	2.88771530974891	1.15273537198778	3.81165738449116	1.14700680899783	3.32295252469266	1.05649605420276	2.9425329533264	2.40872550445407	0.442651702561981	0.197119853222468	3.07001310576655
"0a2bedc2b9e2f372d7ea96ac9331bd11"	4.45668433070174	4.3980079996498	4.30768717419034	4.0379357497138	4.34904000915318	4.16687171410904	2.14066598356824	2.08205063503366	1.0606957913222	1.45688329156018	1.05649605420276	0.719367893303026
"0a3d2dbba6357dd3b8d7cc68bd934825"	3.89803888176102	5.19116046056907	4.0525728112704	4.9342321772914	4.008635609437	5.01151903681393	3.39929741119417	4.47580700855797	3.99270812209745	2.77246965265128	2.26245608746811	4.23926614176117
"0a4182a68004d1f4a635b111f35aff10"	2.9982089005768	0.381916727674921	2.93047869194416	0.168471777052552	2.8129633441517	0	2.54963070058888	1.18284160486848	0.255045237925484	1.66031351960249	0.945325124792503	0.226501905723844
"0a482fc1bd46974488a8258ac09ef7ae"	3.4385912112992	4.46666187519408	3.28241218252993	4.14714305346142	3.33471446622719	4.45069915091773	1.79768852425836	1.6393879002885	0.950017534948856	0.593898505053564	0.2827964070012	0.633219347180054
"0a5a7c8b3e26ce811cf9a5a0f0698842"	7.04301321527198	0.130466701251678	7.125866493302	2.48278773981633	7.0359431780397	0	4.91181640931292	0.73109063605915	0.0813357175297303	1.05227860487871	0.207010104335413	0.344702560113685
"0a6615421c77de34c12671148d5b177b"	2.16127725633982	3.53839255444	2.00525395097203	3.52565615896185	2.17917374807881	3.86023611555818	2.46172587296446	3.36975814083701	3.24012191966764	1.75046253555316	1.59862567024205	3.36767403432027
