"sample_002Cb"	"sample_002Co"	"sample_008Ab"	"sample_008Ao"	"sample_012Ab"	"sample_012Ao"	"sample_016Bb"	"sample_016Bo"	"sample_016Cb"	"sample_016Co"	"sample_021Ab"	"sample_021Ao"	"sample_024Bb"	"sample_024Bo"	"sample_028Ab"	"sample_028Ao"	"sample_029Db"	"sample_029Do"	"sample_032Ab"	"sample_032Ao"	"sample_032Bb"	"sample_032Bo"	"sample_040Bb"	"sample_040Bo"	"sample_040Db"	"sample_040Do"	"sample_043Cb"	"sample_043Co"	"sample_056Ab"	"sample_056Ao"	"sample_106Bb"	"sample_106Bo"	"sample_16_1_1"	"sample_16_1_4"	"sample_16_2_1"	"sample_16_2_4"	"sample_18_0_14"	"sample_18_0_17"	"sample_40_2_1"	"sample_40_2_4"	"sample_7_1_1"	"sample_7_1_4"	"sample_7_2_1"	"sample_7_2_4"	"sample_8_0_12"	"sample_8_0_15"	"sample_8_0_4"	"sample_8_0_6"	"sample_8_0_9"
"01d167a6dbdb0cbe980b5f2ea54e71fd"	3.42343530917997	5.11252527641407	1.35425658876937	3.59286622722992	2.48517619679028	3.75071545955592	3.23866213830582	4.49770737316244	2.83514183626036	4.14764498431386	3.84373902547535	5.05825690275469	1.49200369093498	4.06133640445466	2.06423259475949	4.51251542044858	3.54325003169536	5.48454461950448	3.43490555686403	6.44595619779521	3.57787289059401	5.46855036694638	2.5019030557439	4.1611102887953	2.83313098772385	4.8387930371376	1.88309935358744	4.8944723304143	2.97762476772726	4.6003933048366	3.75961094665633	5.40273634409794	5.17170032319287	2.54599892694251	5.6152618429508	2.21786759214861	4.41112902209441	3.13740543187014	3.99019272322766	1.79968547528995	5.14922469423991	3.35887304391146	2.89615306941832	5.63291472167685	3.51092148301704	5.54635200441389	3.71128887684305	5.26437473816665	3.2054640477161
"03f20837ac22d72ee3fafdf1f4e68653"	2.13194990382348	3.86233187951454	1.65205381693525	2.89941133310319	1.21834749167933	2.96256812234554	1.32100782695699	3.2492032636718	1.69512099095913	3.680428999384	2.44747992647222	4.64804785815449	1.08827234859379	3.55442377732752	1.88128720530663	3.09910887755987	4.06789620087321	4.97744149190681	2.81873760367199	4.16997185937875	2.30242848073099	3.92380320560324	2.32582298946122	4.59000172434022	2.07701359660517	5.08545824868435	2.24107440999131	4.3279919545408	2.50297501267873	4.3462103458861	2.51988118117057	3.32025175258886	5.39723498625512	3.24404379762775	4.55935139491397	3.29964361114716	4.97202889887773	4.25592613587245	3.30394597222354	1.16881101060287	3.28914657285641	1.32117833992793	1.21208233303107	3.21467782558665	3.93508244120856	5.05347825947849	4.10572370681808	5.54862110202878	3.31645136407995
"094460b06f8e9ea03e474cce4556813c"	0.264913320554078	5.4222988233506	0.0890497148335058	4.3820902576499	1.33693472233056	4.90276815800722	3.00774142417658	4.16458013678918	3.23998587162876	4.91658715891183	1.34265068105334	4.82277007958731	0.0890497148335058	4.99473898120963	3.66872233249207	3.95992954121775	2.93766662477144	5.04539903842145	2.56349144907553	5.72183149993124	0.853597972935684	4.45919273580229	0.943828074867243	5.15691450359881	1.47554073863409	5.13856871393447	1.82750829697153	4.99680101353254	1.44501882583956	4.92951838689916	0.620283434036384	4.23190880156101	5.43235280462031	2.33912895735152	5.10346661011545	2.21463938874752	5.64212335960277	3.85528967769688	3.44045514541111	0.107734495536399	3.46840857801928	0.18713080712185	0	4.05189172471114	0.386676366655982	3.86205144768806	0.727571795414228	3.86337395930109	0
"0fdedf0154a40d89a1517a791566c30f"	1.19141508518839	3.80474300429176	0.969457969333098	2.98298866763787	0.743989998498214	2.33345371665651	1.11854464611106	2.95872367586814	1.56507298245684	2.89666745390293	1.7777078730051	4.09323594793631	0.345329325123889	2.92114880375379	0.780331250970541	2.29653140635221	2.58240080661375	4.53826192590248	1.58771997610404	3.34162138900859	1.14959940285395	3.56603475482454	1.57712131095756	3.89785105607001	0.8972709980369	3.35649983131222	1.27755536704772	3.82095234614337	2.37132511918499	3.9586673642412	1.96871177625298	3.46727612230246	3.93530064668687	1.68041255225368	3.94250728219862	1.0527623976559	4.33160795769699	3.01087701088044	3.71491075562617	1.52239482585082	3.33415528474803	1.66719253739376	1.23346509950157	3.3110213661184	1.5735719498074	4.11166987514135	1.70769501850996	4.23677089398633	1.20265033024245
"11074d6de8f52614cf4abf36c8fc3559"	4.08608844071877	4.18803526471399	3.55061157631824	4.15386826452349	3.6252879510798	3.30556971813187	3.22174139519697	3.76450712986154	3.46349818221951	3.61866504220733	4.49173941547057	4.17540582791233	3.40887069964579	3.58182110907026	2.96396747188395	3.48166895120745	4.37466359389729	4.58996273667128	2.36608773404305	4.30176545105288	3.09926794018719	4.25599881966538	3.76508789730445	3.83565586789635	3.48317667448207	3.41032559248903	3.52475402901048	3.893628010153	3.60249578916279	4.42653177408102	4.41678790002317	4.54653781581979	4.22316061341078	4.20034029608612	4.18962959019497	3.3148238375775	3.96847138947881	4.01080895591882	2.91334337823342	1.35749794568765	4.08460949653106	3.15249026567223	3.46462872760741	3.88131459163639	3.02486962777549	4.02051515639338	3.28513626265602	3.7512557643574	2.62646697410454
"143e6bd05c944e61c95ff5da42592ddf"	1.66714156649247	4.51031691978285	2.60515405380016	4.79202665284937	2.00860657278707	3.81166816268138	2.39975808214574	3.09860108749982	2.01292560006778	3.32733459995962	3.65041145759839	3.79732435815162	2.01926084475167	4.56626271177037	2.09795228092632	2.83448059957218	2.91278317976243	3.99235613246436	1.56683829721528	4.36863581399225	1.58771997610404	3.08009327473185	2.21917087482767	4.21286066245431	2.24780150408262	4.25687290834221	0.866782369862384	2.9422574961986	0.82404824189418	3.08787234295476	0.15655065472505	1.47088478914267	5.28366384621796	3.09081097202312	5.28291233603345	3.39740707418036	3.98599439682657	2.9926174274538	1.88309935358744	0.422717427307924	1.55868131610364	0.0924333183310872	0.114265746128343	1.65106726095639	2.96178451391419	3.67685059662013	3.37520871622468	3.4871396985217	1.70769501850996
"174188bb261f1d47eeb4a6bcfd8fc50e"	3.8971380521277	3.96171198458995	3.48551677740834	3.72538289709945	2.9639425421395	2.80499147419277	3.21226614900834	2.93507936696255	3.18422243201007	2.82584449595447	3.74134191476017	2.82230583760955	3.03548866051613	3.50008509385328	3.52205013055374	2.49424895754876	2.95230480439732	3.46129355014623	2.65165493128789	3.38250672789419	3.57031264576296	5.35932382604342	4.62891014983075	4.94243496560697	4.13232091173239	4.15037826974288	3.5805541589486	3.61328866774979	4.72009011352596	3.89333830861476	2.98011698709666	3.4714222050957	3.00217904837351	2.21786759214861	1.39506330133656	2.39330584839184	2.63494172928157	3.3570817747059	3.02912333495168	2.17222500930651	2.48013863417939	2.01333913163858	1.68755014254971	2.97395025856188	2.99224660566594	2.21389026342931	3.42303584373643	1.80286293035042	2.20871827104743
"176f710f54f966b27a08cde901ee53ec"	2.99865205683517	3.06605624540031	2.86437651252577	2.90888897334776	2.69264379624379	3.39557946400582	1.77264562466658	2.6369385150837	2.27824137453304	3.06817567178721	3.5045063944262	3.77168357633963	2.58629792341684	3.20233029945206	2.27824137453304	2.82784407293099	3.82637448115091	4.03945075868607	2.94958225612798	3.52271568436644	2.81672420110254	3.3138140082177	3.14246551205339	4.35225018374858	3.32636247869157	4.08232258699478	2.69699511823519	3.3018542805519	3.02291568396936	3.48065117749961	3.27276477761801	3.24532260532318	4.07141293069403	3.44150250662835	3.90624112251149	3.37232474995176	4.90218333819071	4.12397941335179	2.93397324604265	1.65851013206025	3.69044909658041	2.64600527947067	2.4461186096849	3.36809120324846	2.66662635884127	2.90742551246199	2.9715047427963	2.72914349839339	1.95643966151394
"1c8339c87b0f53623affa792350456a3"	2.12994927759711	3.84482420220929	1.65460055270628	3.99965349905884	2.07591282306905	3.80220947870576	1.61556351257834	2.47453589223458	1.7591661993095	2.56077133397158	2.64579316428779	4.02547096933546	1.367901240003	3.71571525623692	1.76496535836952	2.54322422024996	3.94203374436587	4.09735469389326	2.58277612755119	3.8229601802022	2.2505445721339	3.32478742864907	2.0853490578943	2.9472088238131	1.87349305425473	3.04404136964778	3.29080053830326	4.24917306941533	3.80462200940548	4.18439537516513	1.29499973318475	2.56557685285281	3.85772701799289	2.96394465835313	3.85678864998835	3.76027419879269	3.02719218017226	2.16509157579593	3.40473421967023	2.02970427289839	2.56278123956086	0.426978689188451	0.977718795550604	2.79713254327343	1.99996750561528	3.48279825937339	1.98278305331591	3.80731401081772	1.15917541839787
"1e3b4ef47aa1250abdaa64be54b7917d"	4.56282911116604	5.58722257191768	4.25266425391581	4.28763051199203	4.05812256176565	4.68642279220834	3.67929289958614	4.31063123209759	3.85763657432694	4.50756235159594	4.87463105603193	5.23687516685587	3.55594459781195	4.49459018358868	4.00525054531544	4.63817516953332	4.77095746859625	5.26595738466353	5.70671283030054	5.80768215281031	6.0414178298308	5.82961445565287	5.42480771660821	6.09477288348561	5.52644646932155	5.97240404436924	5.53531168360494	6.8234021232443	5.60140094334107	6.20512503194402	3.58943045871631	4.15481568206163	5.78519002896422	4.77291535487446	5.81074717891518	4.77990181199153	5.84630928690571	5.68902308881233	4.50450187801898	3.38035242733184	2.714046851865	1.74624854746125	1.72921274093126	2.97456864551633	4.70905650354968	4.95467992101837	5.13248792806317	4.9653840047163	3.60974858059325
"24c356015e6b437ed6219dbe78a48098"	3.94228348376753	6.12454663537292	4.51051230339168	5.88361224898163	3.60052585857004	6.21253842813146	3.51971937385252	5.63381700177439	3.24526335149943	5.38214391568651	4.63657776362763	5.03730319030116	3.46284156198351	5.67518162526461	3.38656021238724	5.62994553243721	3.97885477007166	5.56181606422586	3.87430240494302	5.93084893993842	4.43651309173676	6.1380629069686	3.87211517626472	5.79241068275857	3.542416233244	5.31437278574274	4.64126485469027	6.45534263315025	4.08640317941415	5.96228335766175	3.49741109255324	5.96947840091856	6.71442971961789	4.28335712864629	6.97971557052	4.36114185806529	6.85243980118597	5.74862071326019	5.72222862352785	3.56779648591435	5.72179544591738	3.9335983742147	3.0157463980909	6.18705291759001	3.46916975039103	5.4974714252251	4.00543684285676	5.40993562562401	3.33231079024156
