treatment_SS	species_SS	Residuals_SS	treatment_MeanSq	species_MeanSq	Residuals_MeanSq	treatment_F	species_F	Residuals_F	treatment_pvalue	species_pvalue	Residuals_pvalue	treatment_pvalue.adj	species_pvalue.adj	Residuals_pvalue.adj
14d04c405a06dcb6ad881d35c3eb4817	0.5304	0.359	1.0936	0.5304	0.359	0.2187	2.4253	1.6415	NA	0.1801	0.2563	NA	0.2145	0.408	NA
14e38619e757ffad0f8aba9907df6568	6.3475	3.7545	0.1919	6.3475	3.7545	0.0384	165.3763	97.8188	NA	1e-04	2e-04	NA	0.0016	0.0092	NA
14ff388b88bee21be9a4b02c9c9cf541	2.5194	0.2512	2.1821	2.5194	0.2512	0.4364	5.7727	0.5755	NA	0.0614	0.4823	NA	0.0822	0.6227	NA
1513c16907fb2a942da624ddb2b46308	5.3694	0.0276	3.405	5.3694	0.0276	0.681	7.8846	0.0406	NA	0.0376	0.8483	NA	0.0541	0.9088	NA
151a40a5e23f9e681db3f2662fc82639	2.8589	0.7058	0.8714	2.8589	0.7058	0.1743	16.4032	4.0497	NA	0.0098	0.1003	NA	0.0177	0.2169	NA
154025e33393dc96c9f98aeede08cd7b	4.7162	1.3498	0.5267	4.7162	1.3498	0.1053	44.7688	12.8128	NA	0.0011	0.0159	NA	0.0041	0.0704	NA
15416e8feb2aec777e0f617908b29bef	2.2431	0.8598	5.9597	2.2431	0.8598	1.1919	1.8819	0.7213	NA	0.2285	0.4345	NA	0.266	0.5817	NA
1550c1e25611c333e43dab48ae76364f	8.3617	0.0094	0.3576	8.3617	0.0094	0.0715	116.9138	0.1309	NA	1e-04	0.7323	NA	0.0019	0.8271	NA
15530feb3e5a46aed1e34bf4a43fa0a7	0.9019	3.4206	13.4324	0.9019	3.4206	2.6865	0.3357	1.2733	NA	0.5874	0.3104	NA	0.623	0.461	NA
155c306387c63a6a49716985367e163a	0.3305	0.7733	0.3608	0.3305	0.7733	0.0722	4.58	10.7173	NA	0.0853	0.0221	NA	0.1102	0.0846	NA
1574db2d6bad2f48c513a318410f429f	1.2686	2.3132	0.7158	1.2686	2.3132	0.1432	8.8614	16.1579	NA	0.0309	0.0101	NA	0.0456	0.0541	NA
157a601240f9c76c36f348e8c5c91165	4.2557	2.3478	0.5193	4.2557	2.3478	0.1039	40.9724	22.6035	NA	0.0014	0.0051	NA	0.0046	0.0387	NA
1588a108e01db48d963a4b4c21e217a7	1.9727	4.2581	2.3262	1.9727	4.2581	0.4652	4.2401	9.1524	NA	0.0945	0.0292	NA	0.121	0.0989	NA
158de77ce7b7573f23b11aab1a3aba8b	3.8147	0	1.0818	3.8147	0	0.2164	17.6316	0	NA	0.0085	0.9986	NA	0.0157	0.999	NA
15b4bfd4fdd829cbd7ac38f3117822bf	4.4214	0.487	3.5705	4.4214	0.487	0.7141	6.1915	0.6819	NA	0.0553	0.4465	NA	0.0751	0.5909	NA
15c174eed7e56e1729b200b699fa722f	8.2112	0.4581	0.6307	8.2112	0.4581	0.1261	65.091	3.6317	NA	5e-04	0.115	NA	0.0026	0.2383	NA
15e68d156ccef24464136af25c13aa2c	1.6732	0.1444	0.2956	1.6732	0.1444	0.0591	28.3011	2.4428	NA	0.0031	0.1788	NA	0.0076	0.3222	NA
15e6dc14cf61666a69d231a0c43cf59b	2.691	0.4969	2.3653	2.691	0.4969	0.4731	5.6885	1.0503	NA	0.0628	0.3524	NA	0.0839	0.5003	NA
15ef6f9bad84e6c5acd607ad72faf1ff	6.1643	0.2897	0.5971	6.1643	0.2897	0.1194	51.6168	2.4256	NA	8e-04	0.1801	NA	0.0034	0.3238	NA
16262345160fffa6bde4e6ee21e3924e	1.2863	1.8842	1.0016	1.2863	1.8842	0.2003	6.4213	9.406	NA	0.0523	0.0279	NA	0.0716	0.0962	NA
1634ceee4141bc77a61862b786fa2a35	4.0439	9.8482	0.2032	4.0439	9.8482	0.0406	99.4931	242.2972	NA	2e-04	0	NA	0.0021	0.0053	NA
163f610b58eff1d1c63f97bcacf3e8f8	8.1091	0.3969	0.2799	8.1091	0.3969	0.056	144.8539	7.0902	NA	1e-04	0.0447	NA	0.0016	0.1306	NA
164c933dbf383408971baa134cf09e51	8.0323	0.0031	0.9653	8.0323	0.0031	0.1931	41.6046	0.0159	NA	0.0013	0.9044	NA	0.0045	0.9464	NA
1681b878f58b8e8eeb7eabe0269d8807	2.9122	0.5164	0.9325	2.9122	0.5164	0.1865	15.6149	2.7687	NA	0.0108	0.157	NA	0.0192	0.2955	NA
16874df11a87a0e3198242f4836f987e	22.5942	0.3413	4.0636	22.5942	0.3413	0.8127	27.8006	0.4199	NA	0.0033	0.5456	NA	0.0078	0.6773	NA
16a7850458d67c8afb0c2a65ad0e04f6	6.4769	2.4598	0.2426	6.4769	2.4598	0.0485	133.4831	50.6947	NA	1e-04	8e-04	NA	0.0017	0.0158	NA
16b8e02b5ab247e0cf4327d01b6a897d	0.2392	0.0129	0.7837	0.2392	0.0129	0.1567	1.526	0.0825	NA	0.2716	0.7854	NA	0.3105	0.8651	NA
16b9d062b87465862f7931af6d57a2f8	0.4516	0.2667	0.9794	0.4516	0.2667	0.1959	2.3056	1.3616	NA	0.1894	0.2959	NA	0.2244	0.4467	NA
1704c85e61468069fc9e8466b1eacfc5	0.6313	1.3407	3.0218	0.6313	1.3407	0.6044	1.0446	2.2184	NA	0.3536	0.1966	NA	0.3939	0.3424	NA
17270620545200d2bca33d7993d189d7	1.6751	0.1503	1.3083	1.6751	0.1503	0.2617	6.4017	0.5742	NA	0.0525	0.4827	NA	0.0718	0.6228	NA
1744cbdbd57db1d683f0de4deec8ff8c	1.6069	9e-04	1.0745	1.6069	9e-04	0.2149	7.4771	0.0042	NA	0.0411	0.9506	NA	0.0582	0.9711	NA
174ae236b16bf81a35781676f71e422b	1.1594	1.1475	0.8472	1.1594	1.1475	0.1694	6.8429	6.7728	NA	0.0473	0.0481	NA	0.0656	0.137	NA
174baff82abae5fad4edb4838d5a658a	7.4469	0.0745	2.7542	7.4469	0.0745	0.5508	13.5191	0.1353	NA	0.0143	0.7281	NA	0.024	0.8243	NA
1763334555f226f540d90d52f9dfab71	10.0778	0.8969	0.4539	10.0778	0.8969	0.0908	111.0137	9.8802	NA	1e-04	0.0256	NA	0.0019	0.0917	NA
176433cfcb7be3045007e3d4cd47acf9	6.1031	1.0599	0.8187	6.1031	1.0599	0.1637	37.274	6.4732	NA	0.0017	0.0516	NA	0.0051	0.1426	NA
176d533ee6056b775c58dad7b1d2bd57	3.4536	16.251	0.3674	3.4536	16.251	0.0735	47.0022	221.1707	NA	0.001	0	NA	0.0039	0.0053	NA
1776e1363956d86bcd2a094c627969d7	2.6236	3.4203	0.2418	2.6236	3.4203	0.0484	54.2413	70.712	NA	7e-04	4e-04	NA	0.0032	0.0114	NA
17806e3b6a8c9a337ae2db75714c2f9e	0.3164	0.0035	0.5417	0.3164	0.0035	0.1083	2.9202	0.0319	NA	0.1482	0.8653	NA	0.1796	0.9192	NA
1788fee6fc5648864c536118337fb5d3	2.2202	1.1668	0.4453	2.2202	1.1668	0.0891	24.9287	13.1007	NA	0.0041	0.0152	NA	0.0091	0.068	NA
178d56b47358efeeadb963a9cd93702c	0.1775	12.0184	4.0916	0.1775	12.0184	0.8183	0.2169	14.6869	NA	0.661	0.0122	NA	0.6936	0.06	NA
179d0994e58a9cf212efd27736193f3a	3.1369	3.4589	0.1447	3.1369	3.4589	0.0289	108.3773	119.5018	NA	1e-04	1e-04	NA	0.002	0.009	NA
17b5007981777682922d63200238d4ff	3.7206	14.9581	0.8306	3.7206	14.9581	0.1661	22.3977	90.0473	NA	0.0052	2e-04	NA	0.0107	0.0092	NA
17cbe46505b7c97a525c4920164cb2a7	1.0407	6.6201	2.3105	1.0407	6.6201	0.4621	2.252	14.326	NA	0.1937	0.0128	NA	0.2289	0.0614	NA
17ed4d250753fcb4a6e5b6511952ced1	0.9941	1.2304	2.3719	0.9941	1.2304	0.4744	2.0956	2.5937	NA	0.2074	0.1682	NA	0.2431	0.3097	NA
17f27a2b8f0bb2c30154987c69cc63e7	10.1766	1.3872	0.5677	10.1766	1.3872	0.1135	89.6326	12.2176	NA	2e-04	0.0174	NA	0.0021	0.0737	NA
180d93520a14324ce8e2394625811021	2.8143	0.0726	1.4627	2.8143	0.0726	0.2925	9.6204	0.2481	NA	0.0268	0.6396	NA	0.0404	0.756	NA
180f52d60e25a1b5f36bf94a96421ed6	0.0138	0.1526	0.4079	0.0138	0.1526	0.0816	0.1693	1.8705	NA	0.6978	0.2297	NA	0.7288	0.3789	NA
182a3fdc7aa304c24c5ca66e3a4af66e	0.519	0.1608	2.9743	0.519	0.1608	0.5949	0.8724	0.2703	NA	0.3932	0.6253	NA	0.4339	0.7462	NA
18354ad66a4420289185f9d2028f5e9d	6.6942	1.7066	1.485	6.6942	1.7066	0.297	22.5395	5.7461	NA	0.0051	0.0618	NA	0.0106	0.1593	NA
183a28eab8992727d0f3da5448c552b0	1.9132	0.5568	2.0276	1.9132	0.5568	0.4055	4.7181	1.3732	NA	0.0819	0.2941	NA	0.1064	0.4449	NA
