"sample_043Cb"	"sample_043Co"	"sample_056Ab"	"sample_056Ao"	"sample_106Bb"	"sample_106Bo"	"sample_40_2_1"	"sample_40_2_4"	"sample_7_1_1"	"sample_7_1_4"	"sample_7_2_1"	"sample_7_2_4"
"042f95fd86a3be60cda5e0a13e76be0c"	3.75163298466578	4.96991539158666	4.14327850970501	4.55479355554627	4.72326846084027	3.60961571379987	2.67763958350229	4.70502021777936	3.14469846569187	3.81099431607073	4.13409197959108	3.1850695789956
"04356242a8d119e65547c999cf90c0a1"	7.22876755314529	8.84626104642193	8.14564401683034	8.90735799062065	6.74166531031883	6.51545716183339	6.86233163496931	6.26003151956252	5.86014207017473	5.91799884365555	5.51314602475144	5.98911383635112
"04731e32cb646050ab7f27f284c04106"	3.53558598594243	4.25625263268348	3.28708863752169	4.4548569221861	1.1998897084055	2.47382351247519	4.83683987824067	5.10172576525769	1.32204208995919	0.452003273893997	0.968621051466462	2.89874550533036
"0495aca4ee75b03118200f39e55de807"	3.2764066493547	5.01998202367691	4.39562903858249	4.96734503369024	1.88041040418543	3.56266834556909	4.66698947273165	2.24560047581529	3.87856466586429	1.05649605420276	1.41660288225198	3.61223299349217
"04b93fa3ee523f9634c9c795a5f49e4b"	1.39017276502318	2.72535734386265	1.69051344028933	3.13066354637251	1.28164886755061	2.34814241811837	1.41240338141871	0.689894540081846	4.67658764910909	1.84661138254698	1.89870547732821	3.46576418364982
"04bd54b9e03f729a1a5670b1416e260b"	2.01843291645603	2.93321671817403	2.10523513333612	3.10075639263683	2.38448484452454	3.40453912514585	3.97295013207362	1.37202630479133	4.14258687793727	2.97085257471408	2.47709328815544	3.69677420836986
"04eea75f54ae1103d2c566b1e826e22d"	1.36114987144845	2.0717711996756	1.14647154348538	2.03343333552431	1.81360575845787	2.59762763560211	1.31260180266995	0.739488157441084	1.74413487551738	1.08961022473438	0.820231271429188	1.50370955135166
"04ef5fcaf6bf35657ee641e7ab693ee9"	4.16779867422729	5.20639087560625	5.2794888523496	5.12448449272222	2.55528783489924	3.10371589585748	4.47692086434658	2.70843112854014	3.03919948639737	1.72274874043881	2.01495435255809	2.17837412990621
"04f27efead94a16b3e810b74f86514f0"	3.3895054634591	5.13525417720303	4.93239274017327	5.37845858167725	4.2467776908109	4.6624077335246	4.49850847970435	2.88038185792682	4.53292334055709	3.76924389931665	3.90733105282702	4.39485304055832
"05425468abc7b6696e6644b43e20a070"	3.42575948807116	2.89414767627473	4.09447953546483	2.95700897806287	2.64040070062328	2.05199576193108	2.1766618857124	2.51516088501481	2.07428514003629	1.90526278568756	1.97945840737019	2.24812141997911
"0575b5bcc7abd6f7a59549c280abbd34"	2.38662821501551	0.157293678613881	2.60121400071692	0.283521505198277	3.56306260642636	0.751399252782819	0	1.48704765019561	0.391103021676271	1.9789521887406	1.19529084847741	0.0782753273625249
"058b63372cbe61fbfecc853d367548c1"	1.87222562569603	3.94884819776504	2.81612672506801	4.40678806196964	1.29830978345134	2.18384153368248	2.94898484158577	1.01121429149598	1.62994519336437	1.04378996756688	0.419049093262551	2.11032167931102
"05c4489613b115ee4ec2ef8199067913"	1.48604586752504	3.3963260976151	1.79071957007138	3.64548443146251	1.72039465316229	3.25046134661373	2.40603397339616	0.89819725545676	2.32912879394342	0.514462337094419	0.626484013752523	2.76763269876057
"05d75b81fb54d3ff766fc90129feed63"	0.922532446973951	3.40180904958594	0.989990523832956	3.48408391921812	1.69201832049743	3.50979465336885	2.63366793014148	0.309369651817718	3.55681455708748	0.707506096138806	0.748421041968167	3.24012191966764
"05e856ee9d148f9da62ea0b0ccf6db24"	3.30446821223475	4.41542022277457	4.33341777344308	4.52720069854086	3.54290424304976	3.08174435975218	2.28108991814703	1.77589343337836	2.76258447118295	3.15041838144263	2.13638705091276	2.81396906085696
"06094dd96a7550292ac7a15406ee3eb7"	1.50360484069479	0	2.32930374933196	0	1.76920876943714	0.645990057253149	0	0.739488157441084	0.991286880910561	1.55357418953179	1.17912565479535	0.759810006264008
"06122d6c188a53fa3820d7ba9c64b053"	5.13173314375522	4.78344494051206	6.01742810536318	4.58918681982015	1.98713434839465	1.37463161492011	4.19216185416843	3.83302743764555	1.56122513154686	1.69201832049743	1.58631359442664	1.95851818976271
"062dc7bf1a892776a0d4259124cbb2fd"	5.42825026171487	5.55947423702406	5.43124253483071	5.28454727754859	3.43737291809581	3.54709769202561	4.60025042377998	3.80557142811229	3.28371573808262	3.47517651218282	2.9977884082595	3.23346350538696
"06308be651a239379c2200605a63c9b6"	2.29318027243503	0.0787701784732573	2.27397695598038	0.119571832044598	4.0513198180023	4.66693331383273	0	1.15156152671144	4.38294288057956	4.01016068864306	3.46345604668837	4.48949984612531
"0639cd2e7dadf3ff0a4ebc918d2008b9"	2.68154077744298	4.58324548668896	3.14213308630233	4.48481035198663	1.70969402275258	3.45855109124546	4.18871753025337	1.24533717973108	3.09553303739468	0.736900873449868	1.10576498040289	3.07896366121039
"067925bf2c68cfbf03151580d443463a"	2.7055843634218	3.86810465965618	3.34588880875216	4.07656111999898	2.16191168615572	3.46680307195946	4.6470085949841	2.61617961909333	3.34959980074249	1.64713628693708	1.4337318526067	3.15744442624473
"06850915424790786904937314f04f24"	2.80831940011799	3.6741363978305	2.68274642544466	3.62443359957152	3.18415816417804	3.00983335651177	3.3348956055082	1.66951701600416	2.42027799199069	1.48076078601373	1.93701777437489	2.34626598830562
"0691bcbf69519fb5dba78151aa18c728"	2.24107440999131	3.79571702838341	1.8634407016102	4.09945562844196	2.58499666757999	4.09510058963347	3.00827952651381	0.785906837817867	3.54904670699252	1.79303320074642	1.45927232702686	3.51204822498498
"06da80a2c361f6c3363b72be33e8e8d4"	2.43478107656637	3.05830845188444	3.46599493627652	3.19679399394822	2.96727366981203	2.53763979899166	2.16923844203431	1.15467652669377	2.09920521279335	1.89787076694395	1.95034730846214	1.60215646052269
"06f154fee6b1d89c4fb222e23f2b939c"	2.30406859206496	4.88956268371698	2.61097034300722	4.56948916233568	3.55370156389874	4.58555801855328	2.96816897197598	0.817791512484192	4.69257616427905	3.1850695789956	3.03745945826596	4.64008896677743
"0723628f526fba7f82f84bebd97bad25"	1.45170047454041	1.83207109353158	0.779406066165602	2.10176488635566	0.327402660646713	3.67215373078998	2.29694431366964	0.261285991031888	3.73013907286274	0.15655065472505	0.236107159466067	3.93003805556771
"073587e420e91ec5e53de8257bfaba94"	2.28108991814703	4.16006182586967	2.15753874269738	4.24612356040596	3.14208764879005	3.45205287189412	2.97979423510539	1.10495811127768	2.82551644584491	1.61320281628096	1.72706271334981	3.02519374096157
"0760f91983ac07c0e8e9f3efab81a287"	0.937429713672618	2.36122667957907	2.00178382792758	2.62263197457567	0.255045237925484	0.882231236691572	1.35810372617834	0.498924579459017	0.945325124792503	0.226501905723844	0.0924333183310872	0.524719653155948
"0770ab0e479e6e586e8685465d538066"	3.99124415725554	3.98966659135535	4.2276285971729	3.88402326581662	4.5569563426024	3.44879391236464	2.73369377601869	4.3145824428276	3.02804019984243	3.99511829895652	3.84244773485209	3.12358127305047
"07ba0efc76158deb7ed94f5c6b5e148b"	2.81612672506801	0.785906837817867	2.3606487913847	1.71124710961864	2.80367852160728	2.00684187524858	1.6366111530382	1.22466062795551	1.54584566684951	2.0205371298412	1.70376556260348	1.72065617290447
"07ce16e204c2f9e6a2bc0ebd87ce73b4"	0	2.21658320629759	1.24533717973108	1.63106064703546	1.8729976159257	2.76867921506586	1.29328338611731	0.204982839337034	2.39777981158753	1.46250743741486	1.4901632648776	1.71406455887577
"07d44546198c8221cf2a9765f78709b8"	2.56758083713649	0	2.18185557551237	0.0525134523155049	2.79408360218255	0.622035548536212	0.0316285147349478	1.16094063256243	0.624310863920072	3.27028505749177	2.7803191248118	0.319314372917983
"0808113a681a013933c03815ed511b06"	4.47169132702617	1.71747167433245	5.07941345403083	1.84748840181046	4.11108531011617	1.43290169433563	1.72613740735354	1.53063166711085	1.16718172620254	2.07158760618372	2.18596225353287	1.34212025142947
"08278cb30c0ecfa025df1080741366fe"	3.88606835880774	4.06295985786873	4.26807445503468	4.28015182853249	3.27871142961016	3.53163497258047	2.63164658057834	2.14263357076622	3.38176104727254	2.46275774713925	2.03571820692285	3.32200030245517
"082b8027abcaeb2baea3b91658963091"	3.82702685258198	4.28345153542187	4.07523022776519	3.76781101985053	3.36558557523075	2.40545435806244	3.97125857817276	3.71573458982155	2.3955762222417	2.39667862389024	2.55151997016526	1.94649283640292
"087615d55895b273be3ec65195fa1639"	2.27086829094497	4.18893314840703	2.73369377601869	4.42568140908183	2.67227551689829	3.89149820542802	5.27963373444315	3.16099206096667	2.87384143742592	1.31469765617041	1.50907709962851	3.15197269691687
"08c119aa2b071004f6bc3b8b3b1c8ce4"	1.75152150551749	2.55953016164734	1.34646146061817	3.19067966301042	1.57635361292377	3.45588046588149	3.78769858398224	1.49407576905189	4.05315392337199	1.30489719491473	0.977718795550604	3.43931684763965
"08d7a738a4756ac72191feaf26591930"	1.68522622916065	3.83056235461488	2.06638353073718	3.65900100579103	4.01370285574015	3.46311277791386	3.40473421967023	1.02661275885349	2.87110285481054	3.6297226919642	3.54953577425482	2.96712264320625
"08ffb091e6fb80698e54de15a34c082d"	2.89306706673012	5.14615747877861	4.0992198254567	5.32923302939115	2.67894437291909	2.95016361475945	3.42159385220637	2.64081321571602	2.62166917085687	1.46530769301408	1.6740245574137	2.57760167061878
"09092441bfed8bc0bf33e10aed6db4b6"	1.11699405789752	2.78425653533895	1.87113917152917	2.89738940034718	0.877208889077939	1.36230899836938	1.74178858909232	0.188479312479854	1.6393879002885	0.664845437887849	0.531856907719062	1.72274874043881
"0974d5a60d20f55cae8db1bb4d3ae6a9"	4.91178269666619	5.2812260536149	4.55059774211437	5.40449576814595	4.39551870595528	5.07615171193695	5.29871838113094	4.99420256670379	4.66194179447294	4.14527473652287	3.67767757164668	4.78226808152193
"0977ec1ec766483e434b5ced6346bd40"	3.04616732225405	0.384736412142731	3.47053154157025	0.227885888635805	3.00860185409992	0.626772307693485	0.0280411463298189	1.94393663152145	0.327402660646713	1.92022670646927	1.49288724210354	0.318639168469421
"0989c13d0c860d464a6d08c86ae36452"	2.16266703636918	3.201781916482	2.78538297581179	3.22921577269701	1.41848693029398	2.12465923289527	2.17011834953123	1.59017688724711	1.80771468092825	0.645152878338489	0.728842544780987	2.12195638931919
"09947d9e52474a7c0a88c03dd1c4cdc5"	3.04886760285305	2.34441748888687	3.16400079741034	1.09072829147633	3.6478580907627	1.17912565479535	0.422717427307924	1.42470176285586	0.488248671587006	3.03338757940404	2.86698086714262	0.135631685464559
"09b2d834bd6ac6da3f312992a5ada13a"	1.23529534201325	3.82062151517585	1.91675849413262	3.99651383835281	2.60209234702784	4.85449132820921	3.2858192712377	0.842435855438406	4.1676793980016	1.44598479709058	1.38820252877353	4.22233801120108
"09c649de9578b51089151c3f67c6d1f1"	1.58259442837722	2.22122122964523	2.29264525608582	3.18540052716097	3.97604336109117	3.79343156810317	1.7806973422252	1.2695976102425	2.92319760157577	2.34234268123487	1.92376897520369	3.07225826636662
"09d19cff22a275f6b41de4a94d82edbc"	3.13100512687706	1.95500004702654	4.07614007434044	2.14732111292372	4.52781578430624	3.53131243892538	1.60142811810885	3.04465998704671	3.51263021349051	4.39375051760732	4.74709758580868	2.42926196007665
"09d91bd09f3acddc13ab643e76870fa7"	2.28628618140018	1.62567702996898	2.3360084188396	0.696832006890402	0.892200887582466	0.419049093262551	0.418222735686655	1.49273469883692	0	1.0265934148793	1.03951847373538	0.517531091780994
"09fcb9ad80345395a0bea7730d6fe7e8"	1.22047351570451	1.24533717973108	2.47942590792366	1.80671408939547	2.43663597566025	2.00522365964009	0.601416686030339	1.22047351570451	1.42537203519742	0.502997060371407	1.24747041618755	1.5788529238434
"0a133b520b03346a629160a1e02b66b7"	9.32674156515008	2.07534692014707	6.81986862341158	1.43152008497497	7.90044774931554	4.63045725599997	0.553533327219064	8.59299177530882	3.62747269056689	6.58064662685468	6.65507041064852	4.08399813876795
"0a179124b7265fd051af45cf7bbb5a2e"	0.73267746117689	3.24753484378534	1.64487957086963	3.4052064014592	4.76405340679946	4.89129661154846	1.97598241168652	1.09549409882999	4.25364837041872	3.44435345011132	3.93193846949527	4.28614617979363
"0a2b2d365687ce2b521870ff1b9fa4ff"	1.37184000746588	2.61902513223212	1.47187214991283	3.22121098210537	1.05649605420276	2.9425329533264	2.54751339653586	0.157293678613881	2.40872550445407	0.442651702561981	0.197119853222468	3.07001310576655
"0a2bedc2b9e2f372d7ea96ac9331bd11"	3.21658976832563	3.74448086797833	3.09937331633003	3.79765429495645	2.14066598356824	2.08205063503366	2.88802973885023	2.2770177970996	1.0606957913222	1.45688329156018	1.05649605420276	0.719367893303026
"0a3d2dbba6357dd3b8d7cc68bd934825"	3.06092943711401	4.96536332979738	3.68324392933208	5.05204959316953	3.39929741119417	4.47580700855797	4.65664385110786	2.1035015151719	3.99270812209745	2.77246965265128	2.26245608746811	4.23926614176117
"0a482fc1bd46974488a8258ac09ef7ae"	0	2.03157054244885	1.54083824934488	2.50761901028986	1.79768852425836	1.6393879002885	1.24123592957678	0.792365622240539	0.950017534948856	0.593898505053564	0.2827964070012	0.633219347180054
"0a5a7c8b3e26ce811cf9a5a0f0698842"	5.0164070056775	0.35527296162064	6.94350762082192	1.05671610630351	4.91181640931292	0.73109063605915	0.107734495536399	0	0.0813357175297303	1.05227860487871	0.207010104335413	0.344702560113685
"0a6615421c77de34c12671148d5b177b"	1.6758627028026	3.96061988499749	2.446783417659	4.09667807408977	2.46172587296446	3.36975814083701	3.8720979709375	1.6118414614875	3.24012191966764	1.75046253555316	1.59862567024205	3.36767403432027
"0a8072d5e752c9bb771c9801625bf602"	1.93412327032252	3.86823957701279	2.5417105445466	4.24373618505462	2.26245608746811	4.02349595205962	3.56373856284658	1.1558602367292	3.81393619434855	2.05915273371699	1.81360575845787	3.93926864894279
"0aa642a7708a378ae2d52b09a6251f52"	4.29936857617981	5.07312948502112	4.27059279589461	5.32907457601353	4.40518906274197	3.94032057210035	4.93349783454251	4.27441201867709	3.9562291348983	4.24717151144131	3.34695096048957	3.8677017755577
"0ababa66302abc185f7420fe8592e464"	3.63521965498411	5.41746711722876	4.15830211789026	5.33839974102792	2.63738164071821	3.88056536152731	4.27547197643891	3.77392886782757	3.37225334874455	1.63467769237428	1.48194652789455	3.18906836371359
"0abfe6fab9f2f0326a0cf0b2819a045d"	2.91873286368179	4.27798469375861	4.07752559637791	4.71780594377626	4.2777843824153	4.40280703134677	2.93472920200949	1.84787889906656	4.75388165724667	3.73794910303339	2.70518376345902	4.79926005706515
"0ae7bfa0558543127382041ced659532"	2.56501366308619	3.86124679838052	3.76192924516289	4.13830149368856	4.75440313643882	5.19589284220211	3.21438254518966	2.12750286888355	5.41976552188455	4.0747826359551	4.15519543295212	5.21797580588906
"0b0887152c48ecaee3708409b923f793"	3.35435867311498	5.06111273770033	3.57221565800234	4.94143379725522	4.3087055931936	5.1299300457932	3.74149784257282	2.79066079489323	4.60535916812984	3.4830149748326	3.18956708935736	4.65009182945195
"0b181d48c37772c1041becbb17b33ac1"	1.15546730463573	3.80367168844611	1.86784281048349	4.04469824415749	1.63231424243507	3.04900286180695	2.81527553690162	0.46825084401481	1.54844084626888	1.01349910896156	0.495650055104257	2.09106497706321
"0b7adfa1cd85552388da8b57c7886d6b"	1.44166118490928	2.86914874566407	0.974334709042683	3.12103170133844	0.793218734284161	2.00359263189632	3.33834664430478	0.632110786476946	1.95338216389401	0.370103870920096	0.426978689188451	1.79969208930355
"0c0a8b8a1b3690c0f6820fcb1603de6f"	1.34646146061817	2.75562591383823	1.6366111530382	2.85778801568896	1.1450457096447	1.6740245574137	1.96607797576451	0.403907228577095	0.973154880200032	0.327402660646713	0.18713080712185	1.06487796438846
"0c23f91edb5ca911f16c5ea6d2e6f7bb"	2.15190951152516	2.2202325420448	2.07902212487946	2.53304173934028	2.88808477567181	1.51993468921656	1.25489255771807	0.90975049301428	0.668424348038348	0.893906126406674	2.12325272959941	0.727047344819195
"0c641f1bb166c036145c1c358b3548c0"	2.55732831401862	4.90580020334155	3.24587539389929	4.78534668545737	3.52309888772747	3.32200030245517	4.23815103906732	3.19476647614638	2.98195961440262	2.15198775921515	2.00195893955442	3.16636431507327
"0c68649e567b8069a4e74d232b8bf5ea"	2.994138303859	4.77111510806549	2.91719597234695	4.43886545230952	1.29830978345134	2.07751280786802	5.1708494282593	2.32791837835856	2.50020732843815	0.719367893303026	0.273631321354119	1.69646662260684
"0c69526b39e6c700505869e1bb26de49"	2.68047361057903	3.57761629873079	3.33173676275641	3.69087861900131	3.09425776269196	2.96441135435033	2.92270544192264	1.57303034495391	3.01391765021527	3.09049325675232	2.22479109200537	2.10021533797604
"0c8a4e5e6583e8f749e0fc431bc19e9b"	2.48184779603811	3.05708818015412	3.67696065871702	3.78306073344924	4.45619065436405	4.60014141287704	3.20393654627675	1.55496709039051	4.42014355377443	3.05472497627922	2.84047281258939	4.53257798754567
"0cc5c86249ec081e574cccf28c21ad70"	3.83179565570932	5.9492051736993	4.56060854101677	5.54995655320034	5.01120299958766	5.41153042016995	4.70759047441106	3.99019272322766	4.98488915507508	3.92694215932742	3.84314794842937	5.01120299958766
"0ccd6ae37ee2caebd21b05bdc79a677d"	1.55595211099544	3.48371084987607	2.42934390336986	3.19709432088645	3.01098904486995	3.80562317208898	1.33530181097794	0.431991485478171	3.61516926821739	2.3955762222417	2.21471189019376	3.51592939731655
"0cd52318943a4637efa5e3e02936878c"	2.19814217863476	3.70761923596994	2.94920621005166	4.07733662733257	2.58467730803113	3.18997936358646	2.84208587464896	1.5957867205886	2.84160126432515	1.49161412930093	1.88680843055708	2.84163216094868
"0cddc551cd3c2f10d16fc8fce5d9e9cd"	2.56237126538083	3.94598918073768	3.10585658986423	3.85913232417213	2.88065526081286	3.16585387932908	3.47690265584567	1.53179647971704	3.51412896432482	2.1714975688317	1.66490478531386	3.0467048165063
"0ce4a8bb4c43849083fda1f51b3cd7f9"	4.5809173082002	5.66900202997063	4.41919489442727	5.29708251443189	2.90480761328582	3.7318799140544	4.76410459977866	3.59822365336303	3.78164127597426	2.46378855764721	2.4565504699395	3.63452714359847
