"head_ratio_002C"	"head_ratio_008A"	"head_ratio_012A"	"head_ratio_016B"	"head_ratio_016C"	"head_ratio_020B"	"head_ratio_020C"	"head_ratio_020D"	"head_ratio_021A"	"head_ratio_024B"	"head_ratio_028A"	"head_ratio_029D"	"head_ratio_032A"	"head_ratio_032B"	"head_ratio_040B"	"head_ratio_040D"	"head_ratio_043C"	"head_ratio_056A"	"head_ratio_088A"	"head_ratio_088B"	"head_ratio_088C"	"head_ratio_106B"	"head_ratio_16_1_1"	"head_ratio_16_2_1"	"head_ratio_40_2_1"	"head_ratio_7_2_1"	"head_ratio_8_0_1"	"head_ratio_8_0_2"	"head_ratio_8_0_3"	"head_ratio_CFA"	"head_ratio_CFB"	"head_ratio_CFC"	"ovary_ratio_002C"	"ovary_ratio_008A"	"ovary_ratio_012A"	"ovary_ratio_016B"	"ovary_ratio_016C"	"ovary_ratio_020B"	"ovary_ratio_020C"	"ovary_ratio_020D"	"ovary_ratio_021A"	"ovary_ratio_024B"	"ovary_ratio_028A"	"ovary_ratio_029D"	"ovary_ratio_032A"	"ovary_ratio_032B"	"ovary_ratio_040B"	"ovary_ratio_040D"	"ovary_ratio_043C"	"ovary_ratio_056A"	"ovary_ratio_088A"	"ovary_ratio_088B"	"ovary_ratio_088C"	"ovary_ratio_106B"	"ovary_ratio_16_1_1"	"ovary_ratio_16_2_1"	"ovary_ratio_18_0_3"	"ovary_ratio_40_2_1"	"ovary_ratio_7_1_1"	"ovary_ratio_7_2_1"	"ovary_ratio_8_0_2"	"ovary_ratio_8_0_3"	"ovary_ratio_CFA"	"ovary_ratio_CFB"	"ovary_ratio_CFC"
"17b8736deba29655e623be13e03617b7"	1.93738968625639	0.881580355187924	0.963052556000132	2.07776803654277	2.42670966153115	0.849703163264729	0.885098899943843	0.843991467496077	0.95248046070054	0.897813545355024	2.48197447897117	0.857847039246465	1.93508836902948	1.7407529374016	1.31457416628356	1.30428448135827	1.06760292766824	1.12120670752656	0.949826978822093	0.997084259693773	0.923501956500155	1.75844074590121	1.02940411698213	0.90104988849325	1.23106807125957	2.60846410717479	2.04975722728994	2.18845385882442	2.09939535003343	0.955371771675382	0.857025676076898	0.671523527526925	1.7154945075127	1.00072347327377	0.865325978999262	1.0842169856247	1.83234758734533	0.855504235109803	0.847085541164206	0.807748404195564	0.856261368870054	0.765918912084292	1.17308146124975	0.793130208558664	1.68060604797612	1.72763016501873	0.942164327485879	1.41756561183223	1.06999590350391	0.954460542258068	0.814923743237986	0.984249121016809	0.83029566220588	1.50322758553904	1.01508394994368	0.829374576710189	0.794996457191331	0.658373048840848	1.52321635066716	1.67840443246976	1.78653462790131	1.59410384616341	0.810319531029736	0.689828390526676	0.781979984596808
"180a3c65af07d01ef8a710e29c173563"	1.49612682145671	3.82055622367158	3.9972381105634	0.826977979193764	0.897353359194547	2.21696502449703	1.37954892709565	2.4153576851464	0.79557295517918	4.38379485824498	0.982569988022126	0.797074366928116	1.02792638487451	1.20774521599561	3.54375559703139	4.92889811609606	2.27658164066196	2.63875522539601	2.41465301914673	1.96090390066055	3.07086419145377	0.815489680437794	2.54234428689242	2.2134422148594	4.30657678435903	2.03315835070081	1.2932547287591	120.239017657227	1.76678031568139	1.00540724809014	0.626988071490781	0.535710970726514	3.04929169439604	8.47184205838339	8.31429174763962	1.54940178211997	1.68698865992552	4.46791556884387	2.37025091623711	4.23917094325039	2.60915314051235	10.1564811801019	1.87969804171294	1.36011804789757	1.97817538522195	2.45438978331485	6.29103157411561	9.43740943939847	5.40731342465487	4.71316286913593	4.04288770570841	3.75166237976613	4.02568524575027	1.95129727812699	4.87173049796823	4.54285800494259	3.69913406367501	8.05188860234172	2.79484869835208	2.34021725809708	160.910402497052	2.87399532391339	2.27335897069865	1.39254064997746	1.09062889760752
"180c330e279c54af32386ab5069ba23a"	1.00083700362383	1.57289868821538	1.64942862026159	0.962672783704417	1.0087585543631	2.01239540991572	1.92736680199795	2.4501628693868	0.97779242556182	1.6709317041333	1.19039958020575	0.92542003983606	1.07702830974109	1.01762795451076	1.91489214377666	1.94544032226889	1.22174311412618	1.11002117702337	1.18558253995593	0.935458800459089	1.5422795116728	0.922600992861224	1.15866157923814	1.01719888437351	1.74497503928391	1.15494345489278	0.948120945828019	1.12899784244555	1.03565159943188	1.19198373514451	0.894596644502722	0.527288978532269	1.35070918340806	1.80029092524326	1.74223300770446	1.32715376585116	1.22954586248173	3.43957719823139	2.59960748406	3.0379367461935	1.243576381932	1.93570034468233	1.10600106036126	1.43793955212212	1.38808402114479	1.18046451359705	2.48811907816977	2.10060250361213	1.7814057951215	1.50351355031076	1.54404344066327	1.52362807692565	1.64306034307336	0.914041684146751	1.75362609130188	1.82115808104318	1.86337151054221	1.91867496546345	1.12277811101129	0.960371417499308	1.17181311670399	1.03210812589724	1.41969370320999	1.41006443639573	1.05827826887946
"187419fd3c47a70be86747c340a7ea44"	3.92011077501773	1.30643281020189	2.00312926282211	6.38378451622931	1.18982814148882	1.16050333324145	0.845977841078386	1.24519630514439	5.39938568501145	1.70068569833136	1.72584496577818	2.71786341282169	4.12299208145679	3.42982203129278	1.07398236235026	1.06555952936223	4.4530689683556	3.98188383269723	2.35949111930534	1.78842513749126	4.14761478793214	0.936969131539374	3.28657013028521	2.1192414709704	6.99303914717291	3.03249289709578	1.66615193657249	2.99330156132552	4.71748186623691	1.31537599137954	3.28318106631741	0.496230848159365	4.53254890396345	2.38752176576747	2.85481479667942	9.32752525060159	2.03886654607353	1.81792696446697	1.16397131099743	1.84014794045823	9.77157562117744	2.1610941454703	2.23196436596422	4.40034294639512	4.37801723420608	2.83016775122776	1.52025184701928	1.36860168113998	5.32570418157453	6.08381676733988	3.41080184402384	4.16421336254071	5.0667682937577	1.42026533523919	3.85817572690291	5.08855751370308	1.8168126856943	9.65050503894809	2.90217295116631	4.43561026857396	3.53712975560001	7.12664166650188	2.5309318985627	6.55385337714008	1.06321899250617
"187fc137f6effe743b0d6140be1a72fb"	1.36535293832444	1.18792868950377	1.59137400941879	1.53858336922349	2.97354057694338	0.848727241945668	0.636572456782098	1.17911855312753	1.14906519188977	1.3751464966871	2.28330172321581	0.859896678417561	0.982301741215545	1.78456100638883	2.78351243292125	2.37164662500221	1.70398058234107	1.27434263520182	1.24551470857132	1.91010445733341	2.08527991490384	3.34337334711862	1.27911105212684	0.827109394987483	3.13515404344681	5.87813523926321	1.00614989521929	1.78889864986399	1.05947523307791	1.39598694893488	0.535406364765191	0.283275435676458	2.88809306938713	1.695826724139	2.22576923878617	7.06524327907837	5.82091665412284	1.84072818723583	1.43360116972764	2.92172005141576	2.36149435743926	2.13459616426875	5.35991654659763	1.75155451028597	1.54724223893153	2.40220256012121	5.57303234798529	6.21352948866716	2.6648856648371	1.98532394867335	2.23836883113508	3.68355153140586	2.81297140000086	6.67420026558718	2.25739428330866	1.79385670454194	2.92565723143921	4.2553023183556	11.8432524520469	10.9373283411355	4.8986676685049	2.73133565262916	2.85746893112659	1.44790225472759	1.06140855671958
"1890ea868a1adaf5e4418e1589a0d57d"	0.869010331120224	1.11270114161082	1.0314753531576	0.845009977648202	0.788910544699785	0.976547285215113	1.10450871309736	0.948531824506909	0.916456425736822	1.26934525140362	1.18624946481955	1.04241239179831	0.613110702021235	0.631024012554822	2.23491590122672	1.25329045370502	0.827691222448728	1.08220258778019	0.20606605455227	0.583944613043559	0.680619916446259	1.93099048655911	1.48012288053202	2.29466798754947	1.74904700533899	2.50190740444291	0.862671964431527	0.871320139540975	0.812205597918404	2.68542336238374	3.92744913372883	8.77181293940171	0.0920909162731743	0.408478984428045	0.319719879863701	0.0450412907173746	0.0229223760208175	0.106124921739726	0.37816793371111	0.27354129010214	0.142359494372174	0.222577178145923	0.00380365645603227	0.527263355601377	0.032329126615355	0.0567827404176084	1.18583099405986	2.10321318393875	0.432694829991962	0.280090736338	0.150279630651345	0.00429415696189399	0.00375959209689981	0.539931227503783	0.448227446023853	0.0128266390471409	1.64981564214612	0.993585212764954	0.533424294508535	0.277637968126887	0.0432619136061131	0.0153834481709059	1.02941777971671	1.61942989216825	5.22580304441963
"189c5e39281b181e9c4b7f469d17e553"	2.80823395929662	22.8111659414506	65.0826528384651	3.44392018190781	72.0902615748377	5.42487875204433	3.30760014399652	6.16295818093654	6.10120665374654	81.2126737891985	6.1307743141752	1.70655882613608	3.46096301809097	2.40235748066033	89.6331032680228	8.2875268103092	3.6524697411211	3.53388281252998	13.6967696358109	11.8073694047567	8.8390278951138	4.84038335706421	10.011514793152	7.31244036223003	4.49425402057182	29.0761935972251	3.34711152249449	24.4629103014436	2.32509381511187	9.6386236157752	3.75955978687906	1.46554835199816	2.07071164616613	314.075260922725	265.621073050938	22.8462954747999	335.85242234195	7.57608572787441	3.44926181264502	12.2904309725369	13.1963446455851	366.547251618056	9.03407624586417	1.84173053160209	2.35033340218748	2.67971698732783	401.959000173089	23.3165360113527	1.32207252158779	2.01311922615353	21.4943489776487	20.9741327372969	9.00449033317565	31.7178024573408	22.7667471513877	16.2766210407937	2.25239401877359	1.11025390320526	27.7607087067508	66.1856685164942	65.3730713285465	2.49402138552775	24.044551650477	3.57146090784323	3.09596847038924
"1911b058cdb939a0b91c73b6d99abf36"	2.30975849429538	2.52363731598459	2.18398510622904	2.17837870434049	2.01030905387931	1.89014770662259	1.78895344795001	2.04205632879562	1.04758167660972	3.28663402630376	1.81477669607372	0.937070044560452	2.4049848038621	1.98968322354623	2.17361221586718	1.96651840018612	1.1463731277751	0.964740989047435	1.60579348754113	1.60683365616017	1.72509660468068	1.05537174703728	3.10833860340407	1.68333483919982	1.35273455791284	1.89631672320223	1.10016459925935	1.67223139203773	0.981831511256547	1.84669771657238	2.2651214985683	1.35362972047618	3.00670919937914	3.29038267819672	2.29586483520445	2.6150609529968	2.83065247774951	2.47487301598321	2.0789957598026	2.34314882433946	1.26525645262008	4.42646912727315	1.60522241264982	1.2677681609507	2.69080248034503	2.82780739033	2.37337589091169	2.27124106561344	1.21976245803324	1.06063941882777	1.85213489251612	1.79631168063241	2.08543118300324	1.24030357095396	4.46328112939464	3.1226347543757	2.34566116623425	1.68453927382401	1.95603860517066	2.00550305448135	1.8333223573729	1.27114679385696	2.74079235779369	2.837899729216	2.10364784374432
"19363d5755d0e76518b8f1111d46da4e"	0.950782575752512	0.826604306587707	0.886444853352837	0.952749009741565	1.03302813183765	1.0970950171753	0.935235962466325	1.21824215520454	1.06753451389172	0.902792032989867	1.1495542658261	0.848018622587736	0.949833903193164	0.802388123200127	1.15912335098914	1.17483461050576	0.971880511623006	0.970454107237199	1.27696618867072	1.06241566670309	1.37480031831543	1.0311352417436	0.857817631633664	0.97450284204735	1.26069996297758	1.00587969309374	0.997787997136643	0.890501064432875	0.797276482774506	0.629805886979534	0.685492857047965	0.551436764456458	1.10148921715903	1.12891156885879	1.47990258047877	1.27588512456082	1.30671646540504	1.26663187738307	1.17447511745784	1.49193376511408	1.53352163318325	1.24550658987482	1.24973932811343	1.2551107400754	1.16749315370837	0.927747420822174	1.58309567197131	1.52713193498204	1.65550991099329	1.39328297719624	1.99071182078656	1.52956530882123	1.56290015218276	0.983760163800585	1.11919046407226	1.31413073031756	1.3110675968896	1.68659957973201	1.04216134049562	1.17586998122077	1.52299110566794	1.08624759853672	1.45788247939207	1.43176671634629	1.07854429735195
"1940c4759a5d670b12735d17b469263d"	1.02199810804379	1.66234704145244	1.82856676642079	1.67449168249255	1.88157158862842	0.974322642810154	0.951724984996759	0.951629960509966	0.930492391198201	1.97888317332623	1.96626290840617	0.897109923612694	0.719528033335831	0.805971768723677	1.07581393381112	1.16615302658296	1.17957639354665	0.941945069335604	0.932269686544737	0.883207366498172	1.01198320780843	0.918913518574243	0.980194611777296	0.820585895626805	2.05285615663503	1.08881691476265	0.959876487252906	1.25649293427729	1.00992615549044	1.041236875289	1.14278091249969	0.747037058146941	1.23596891793907	2.2006561618426	2.40194264212557	2.11348655824919	2.07362232725287	0.952237846917138	0.973204444620641	1.01681747911476	1.17304799502421	2.05099644749112	2.50892820801642	1.05908864086095	1.2727806498652	1.12555500080629	1.20126309765487	1.21285180411124	1.34059292850712	1.01137252109072	0.904401899003599	1.01832286932329	1.03933600544399	0.973581972383779	1.31145149863426	1.07159460439307	0.839763611096437	2.28813306413156	1.07662645021886	1.21816479739037	1.30047419252464	0.908987782453973	1.17186561284478	1.16874362976496	1.03063390409592
"19436b830fb7627b23f7930b7712b194"	1.04853349682873	1.16811652986884	1.22541847424927	1.31557791295662	1.37278785992175	0.963058935397271	0.952040933457157	0.960400154049319	0.974548228203885	0.979624174124371	1.34382514450461	0.951112041964432	1.01731636419002	1.02176694737612	1.22344336721631	1.21381715978192	0.897472333945009	1.16705120074111	0.875146079285464	0.960598514018363	1.04114159071049	1.06695722853751	1.5727931339237	2.02134255936414	1.61909755277515	1.83778264211364	1.10833511614215	1.31231029153375	1.2125621946496	0.808101695392765	0.914623837936832	0.806565763366774	1.20307986123288	1.19436495049424	1.29357703485604	1.55210417985412	1.5998317730595	1.02049510623126	1.15308991409347	1.13193409541621	1.07532033698816	1.14203396088482	1.33017061269516	1.02027264334045	1.20670032802444	1.22157533861445	1.43170358754681	1.58829989915861	1.39066952967807	1.27997910193798	1.02792885274022	1.18719474756504	1.10900094541307	1.47962941075454	6.50058609679634	206.530645240961	1.1586914840436	1.41030949160114	1.69507139008824	1.77409929279445	1.56234763845348	1.06879431488786	0.984136734348984	0.923605804593487	1.06666953729983
"1989af0e6790a93e0127e1b2d2519d63"	1.22808681380164	2.7858571267036	2.65723182436028	0.93936379006505	0.980813813607106	0.905178971245643	0.653005564519026	1.0843062410799	1.1070728793506	4.84768094025165	0.967880487738707	0.904839703801183	1.02310876400231	1.05937839680073	0.812788350509748	1.02364647175933	1.33342387281136	1.2356652349879	1.68502429360714	1.90346975266533	3.0027006769021	0.954267253887005	3.01295721009268	2.88826990441579	1.78990855477212	1.84852766829881	1.50631751046102	3.38287769152068	3.23349969358738	0.877192005370811	0.891355362205816	0.562125297795175	1.89135137517506	3.83086399185228	3.46611305416707	1.18140876922149	1.2528103260122	1.965272015293	1.18212094991412	1.96425358706425	1.93361030767403	7.48664796081911	1.19529956449621	1.40427996768037	1.42856810639611	1.42438606933782	2.27241204932894	2.16504869360008	2.25556673819535	1.66553225562655	3.00625634607545	4.63162114084717	3.78309024081244	2.07863322136	5.42396094552834	4.3860384193431	1.24150527954841	2.26888931258444	2.27230007441117	2.71123595665737	9.50589310511773	5.98569773804947	1.88880568796081	1.5888761921466	1.04111922108455
"199818bad68f492aa9f5d01b961453b9"	2.65166078029932	1.56275534685548	2.12897107345565	1.12523023051424	1.57798316487945	0.888671662598376	0.519386623964308	1.26085753679857	1.24287364736958	2.29152730678743	1.46718759796975	0.750533418667697	2.55068077845331	2.11233762890437	2.84079022260291	2.69554314219248	2.24055820205883	2.46148615734345	2.16937618407058	2.37326952759198	3.48452462102822	1.03913138977892	1.06511511766462	0.992096513645419	4.51640879673224	1.75205111978342	2.09811402766964	5.37491934235057	2.4359656140226	1.23679033208838	0.884956311178723	0.437188561448198	6.06955713565747	1.62543536077268	1.90121490358478	1.95470449752774	2.9778538321879	2.01011838628091	1.13367758469497	2.50314397520515	2.94791887528396	2.62343278001051	2.06142186160723	1.64265850494093	4.60130273748254	4.29048636108315	7.27155504742023	5.66557342280527	4.04554474602667	4.1252409687948	4.50815000461059	4.36653420421132	4.39234392007128	1.98592092609525	1.85854656426314	2.35023561893013	2.99065690190927	9.20523990678452	2.94319335834158	2.17220124530523	10.3036137946501	3.66584965900445	2.22940944568734	1.36799693323618	1.09088723432587
"19b8a7f75845ae536e802bfca7906a86"	0.971620756822812	1.68910795810804	1.06024513361868	1.18355358893307	1.39181701088621	0.840739975456838	0.676438305049804	0.984099898679863	1.21205574497599	2.40261706704548	1.05311615876493	0.973659397645344	1.18045501287044	1.1661607229742	1.16203071613519	1.02538997488012	1.38111432802787	0.988509610368084	1.1926174181934	1.00819409322751	1.36313166357721	1.92037407326817	1.1054000755992	1.07451003296153	2.226612213324	3.1069741182081	0.885766271060298	1.5997082810684	1.19924541231999	0.846708820243592	0.348016490851373	0.261315569882469	1.22562934685932	2.42494130126382	1.42707481259267	1.93834631382615	1.66341069000967	1.36086207879145	1.2021419410105	1.60848931673339	1.38991545761474	2.89393723896835	0.994164936450424	1.22021034998946	1.45280369614272	1.2845393106574	1.55493818811644	1.32505812372009	1.52601066757502	1.12387229483571	1.76636119866767	1.7280280499242	1.78547047143025	2.74822227590911	1.48863034442678	1.82297391959734	1.24744885166561	2.08066832677895	2.85529403974178	4.39487201233303	1.8857263814429	1.18655455396205	1.89639215823559	1.49726618706869	1.14238270741209
"19b8e5f273428b2032e200f6c8d42db6"	2.26612795176759	3.55721686406044	3.63833479699523	1.91279720127358	1.96809856142545	2.01686561917881	1.80430965108965	2.26515541317695	2.39550384046784	3.76851360010576	2.05014509426545	2.58453767628416	2.43573819421499	2.57059207007362	1.99056716626826	2.2013753760964	4.086532673135	4.13839452446595	3.51061790548643	3.5794137859711	3.76565696827419	2.0638858948053	2.54752537268908	2.15221258580893	6.64955892688989	2.79244654554235	2.09072448585314	2.10548787988742	2.19663035238209	3.46396002265182	3.26763368802314	2.692378025709	2.51361733858132	3.93112118757344	3.50808916421066	2.27482683922593	2.25445029100089	2.30956892117917	2.28738898097465	2.59424181079984	3.45432639873755	3.81092886111607	2.35819773715024	3.26012250700597	2.49573290954633	2.5220985336886	2.13843099574816	2.08010291330077	5.1928089414739	4.4752566427154	3.73257541525674	3.5548147622408	3.91097783867799	2.60715362518871	2.66585438103784	2.50828180544725	2.09757562632026	6.16112504984759	3.5433322621703	3.06797611470978	2.88972171454731	2.52765035212091	3.88029483640292	4.08478874357444	3.30746585911596
"19cb5835b9f705a2e65b6e91193f9a62"	1.54919909446825	0.931128256988685	1.02541577348495	1.74518172957428	0.898954972204523	0.935189686347348	0.304861388466786	1.33577792366222	3.54750433361257	0.898444227549674	0.897324401077764	1.30305635405655	1.10332519412086	1.33424167526061	2.07258436115795	1.07767877599891	1.25593479243926	0.94956534059735	6.47975970586634	1.40800645618271	4.32993854603731	3.268695500443	1.17749308021962	1.0216809462951	3.01141782017716	3.57969500394965	6.4972129514478	12.2546106343244	3.53462685034588	1.11373722124202	0.452727345726925	0.557110238762031	2.73744448294978	2.49630747012303	2.45763921580007	378.771114491322	10.7023976056101	5.04161742094051	1.08596633783688	64.067467277588	13.9731852409366	2.02190513385837	5.50886828870683	3.6371840055588	1.82391210847317	1.89828975208201	6.23594325976946	2.55290248156785	5.12521948270581	5.10624737598449	14.3434001514145	4.6899155263726	5.31285006711233	18.7475502042477	1.77885656706671	1.81933378168811	1.55657780318979	17.3130768229333	15.0230438541729	37.296909950102	64.9023479830801	31.1784571444728	8.91528626835908	1.56813916743953	1.04676087889536
"1a2e635ac77d2e8532c65e9ee19a872d"	2.15681651141369	0.867668115762511	1.04414268223193	0.762721883771417	1.69204689207528	0.972539261286658	0.693430603801616	1.03670816736338	2.88730406721405	1.42089299243495	2.03047904971457	1.98404300355766	2.05582472479845	2.20433869733318	1.14058939114052	1.110278442688	0.851291183595996	1.00119033165005	1.02865482867836	1.02975960321826	1.19677950028336	1.02667358177459	2.84835162822928	2.34533117107753	1.47826218047804	2.58467023552579	2.01131124611318	4.18893026100978	2.32934729062702	0.950344374805547	0.838550780348612	0.501688269795301	4.28781012451121	1.76846019386931	2.12782836648076	5.22134530857685	3.42255912174148	1.70522524152225	1.22914894670062	1.71601223276518	3.9932325429453	3.10319095305294	2.87132863606787	2.90646937986374	3.65373588887628	3.79226843926693	1.37689621472016	1.82595453550061	1.77530199487417	1.99881298656653	1.9329344486892	1.78707798008672	1.658345127525	2.38889291091879	4.87315334357334	4.42535439230693	1.20693819797088	3.45622807995393	4.25215853899084	2.7420793437144	7.24339804442435	3.54058367956129	1.92613579137281	1.57367785717324	1.07453755802889
"1a3f61f7a49c3618f4c9fad19a80f3bc"	1.18921373105132	0.879077597190474	0.995824074697622	2.09725001378361	2.056154883181	0.997222512166818	0.710910188551229	1.28347368329986	1.93073632892407	0.895897241324334	2.04417991725838	1.8307765032822	1.29341562565913	1.15516547851798	0.968700974938488	0.961914218951402	1.14166678862981	1.11700789873386	1.10677925478585	0.902339576110685	1.2109712890653	1.03471213951129	2.10309902983453	1.85545601522066	1.1394007481895	0.7018302509723	1.94992097513479	2.66280968528425	2.12819772423028	1.8882924931632	1.71362020223244	0.834938305410684	1.9546374598727	1.31952081272288	1.47857699343167	3.2843808557555	2.99133882304179	1.62699654264204	0.90825121016213	1.70867522431646	3.25483494293052	1.49844419549297	3.27750374960546	2.58444229583094	1.97234757263989	1.58421253006788	1.27865717794872	1.24807958382112	1.43539102128685	1.67659901478646	1.53355212306317	1.3645955538794	1.70297612022829	1.19719756490443	2.96971751004987	3.22560424236397	1.11246321816855	1.76942826164791	0.879251082950182	1.1082254331671	2.93308833403994	2.72763886482539	2.96705024797439	4.35401400399193	2.18956950349104
"1a687b22f27d0de1c2511c6676044442"	1.66961114369865	1.43262877114439	1.61670136097502	1.22511532026719	1.28813839509919	2.48047984799756	0.839248220936399	1.69445720632779	1.06092439130522	1.87020626478479	1.44563783836341	1.27095949140835	1.74004331601326	1.88988941242112	1.43781358265345	1.6378350684249	2.88194983013036	3.60783748437054	1.31288365747314	1.23541981435329	1.59878115186419	7.16203491867192	1.42613189855285	1.24493956655123	6.29750978614781	14.6432158166886	0.99242948632661	1.91559759407107	1.0070470637083	1.02675315340097	1.01422271327053	0.401419462779504	2.69525066344669	1.83623088891127	1.89322090505474	1.29000546176478	1.64975647144304	4.14223026516828	1.38477186231849	2.38212869468538	1.04013562471188	2.25513773825878	1.34940464511948	1.36936470696047	2.77684517285315	1.93406436731604	1.89436382385032	1.88983526701826	3.36714970290972	3.71426038369109	1.30658300121895	1.21775256865555	1.68783477682227	8.89149785443586	1.70718689206782	1.55335485922434	1.33083700916741	4.37490896857339	15.3141706396088	13.3670565920943	2.03594914163245	1.2406184160924	1.37016410927221	1.58063861293234	1.03694658091524
"1a7a6bb61aa91b10bb10542e12f0cb56"	2.44846409205297	6.85226179464933	4.81154716636159	0.950120547351779	0.832163017022407	1.78187209942991	2.41998693090169	2.73362787480048	4.24201740711826	111.004691369618	0.947163306090632	3.7487719109689	2.82341282393004	2.17864117552633	2.2308415973962	1.99191276565169	1.48218447169762	1.51942150244058	4.22040719223816	5.61777133909045	4.66786328560071	1.03359599106466	2.24043453164393	0.94181531473884	2.63099630492559	1.02042207106294	1.07067060111944	1.35094655462636	1.11410674892919	0.59125867849045	2.16996371111159	0.631072565122548	2.71915152175216	12.4096987501411	5.83441591969166	1.19912525611533	1.30921898855108	1.87790916535934	3.13693565134266	3.4482933215439	5.04723084264082	136.623361817957	1.12706010099686	4.2908865604892	3.30129835973027	2.79224537121668	2.32620919623285	2.31143427358914	1.38875724806128	1.44964003763286	2.37219623761893	4.88478008593829	1.57884090938172	0.704050470613062	2.87803113052855	2.64636179439583	2.27195445357986	2.0409867044677	1.54054889021628	1.05865264202031	1.51280935212766	1.07666431179158	2.14940066484995	4.44619731187899	1.09978006182653
"1a7c7d66214ec8de9e3fcbcc4b4d59f8"	1.18472620495242	1.14765826762614	1.19144652142164	0.92589037644886	0.97837687827652	1.01912464016843	0.661112619647198	0.975693550563612	0.889279105150029	1.31471764278199	0.984813778674769	0.815053075086709	0.929775580360811	0.946115624170125	1.03115786442701	1.08636467038518	1.76891553850455	1.89245959908442	1.09205528411595	0.847991061758522	1.99025089546527	0.724134245701936	1.1462517881643	1.10993243352199	3.13994318333943	0.909393696472521	0.917165501263541	1.28788940623568	1.06532064853789	0.584919503531361	0.566849038646165	0.693981156440779	2.98043914365502	2.50805313795375	2.27164242032737	1.63064633337208	1.34046591738802	1.87115356911551	1.20798964296653	1.7603083500996	2.15017226262868	2.40419888622981	1.42283018083074	1.60015160320504	2.416583531591	1.98704862908718	2.06578493296008	2.11475440051278	2.86261202376057	3.75043877868161	2.14276857206243	2.084311762858	2.30328678282696	1.23106973961311	2.12555340017668	2.18390287399572	1.35323623870414	6.92883278915657	1.54393831163283	1.44958886248476	2.10432405353949	1.51205828264834	1.83806295838337	1.1607370227291	1.04833441053355
"1aaa3d594629893da64f17bc2ecb421d"	2.34237261093526	3.06187527362329	2.16663014620742	1.17167774753104	1.26577598108674	2.97678003793126	3.96654741005802	3.69820533493883	2.8764275067641	4.5871676290997	1.18241567863541	4.83472536733075	3.01290089373199	4.91850284683697	2.08529111140762	2.51740680503847	4.91075249003069	2.64422994624585	3.11628686823344	2.40503097475298	2.6273504749903	2.81622923358649	8.19552894845796	1.73041799747856	38.8745889652439	6.75505737063609	2.76572485284054	7.54633607741808	3.56854297540039	3.91547029057928	4.66160257990835	2.82530321662393	2.50157813057137	3.89068484389091	3.28537090969383	1.30370895259838	1.00800447036917	1.19304457545164	1.3963762336112	1.70177892686455	3.96273852266929	5.86762171555895	1.18050555527409	4.73261774677515	1.7769783750522	3.45212115184976	0.836146186699508	1.24100166562585	5.1053730406477	3.20136216387363	1.64338149071947	1.54617417841609	1.95520594557028	1.54676635715082	3.61489265347885	0.014521621795531	2.40806513948517	105.150352869986	4.4550700701873	3.01705350836125	3.77059115830419	1.91817558628513	1.80103112530211	2.07107603655355	4.94245086386424
"1aac7a8fbb1c28eb961eba633c9e5128"	0.961141782135592	1.06921672107191	0.854414406932587	2.236585839812	2.10583103320434	0.825249255333529	1.04040952010875	1.09550713463631	1.90921693200296	1.14097122933359	2.42005716243175	1.98998514330861	1.01044769776989	1.04239464938435	0.88660667619287	0.996939473539696	2.42827050306257	1.89793656149099	0.975841756454933	0.883596127968813	1.07920806871136	0.951486526607899	0.933498903172073	0.944651208934704	3.57998049340433	1.14095015534706	1.81599035502053	2.27252229161727	1.99883158566658	0.846808804340133	0.985697394930522	0.973344992677149	0.863990772856397	1.00706357943973	0.946175532946481	1.70060444462208	1.72039908384837	1.29384517414838	1.23279611640328	1.25463991932215	1.54389555979639	1.14899947661536	1.55392680391255	1.87716462879537	1.2252981345459	1.24542342270435	0.904101076285452	0.881744888093186	2.38024388953698	2.02622826377934	1.12466399562966	1.14121273528502	1.26736941325515	0.92025220417736	0.910235347368956	0.982966032577459	1.06794516473472	2.85677232457671	0.930235282236717	0.951731818588526	2.25049939377513	1.82357067881162	1.0886902720013	1.14799066781084	1.05563309395592
"1ab52b59c9e4f0c32f12f0ea09c7b9b4"	1.20298995381577	0.853309810235366	1.36917230483022	0.898944110156467	0.995463302249744	1.0919060842743	0.798592548977198	1.25197654621597	3.93645936764315	1.44928384924864	0.922171397359232	3.86503772086263	1.42909372869364	1.1986568722077	1.23286244474748	1.31185441904845	5.8737635220768	3.52908168072803	2.22415065989608	2.07399355890288	3.08175824621367	2.28354897536677	4.36825199381789	2.33593397678203	12.1769611894898	4.30034757165797	2.79880444848618	2.66313126728811	2.76413154174738	1.2077002809408	1.93285477505869	0.691205727389709	1.67963978589127	1.94189565648992	2.54712075068957	1.46438512002414	1.47986229441842	1.66770670259201	1.12066688743642	1.53738144206069	5.04767665113677	2.88152112741862	1.77479005606267	4.74851642134638	1.96832640530253	1.49229354421702	2.03330858807628	1.81996006574153	6.5076290512031	5.40269656877603	2.85642817410082	2.80977930175648	3.7538195238624	3.15852321365243	7.1039591861163	5.23831134358013	2.81095273222344	13.5562576996454	6.60156012085031	6.58983584390647	4.51154456946014	4.14997321559516	1.61845756251829	2.81581094785685	1.06112856158379
