"sample_16_1_1"	"sample_16_1_4"	"sample_16_2_1"	"sample_16_2_4"	"sample_8_0_12"	"sample_8_0_15"	"sample_8_0_4"	"sample_8_0_6"	"sample_8_0_9"
"04d5efa38f3a410566bdc4ede3702fb5"	3.67506400882022	2.6814812860234	3.82305477687094	2.32185090956646	2.24103133966858	3.38910860596477	1.70769501850996	3.52260359382834	2.27879964880197
"04eea75f54ae1103d2c566b1e826e22d"	2.69457258468514	2.59470395830774	2.13386083254529	2.67026857995912	1.61510502398013	1.5735719498074	1.49557916666987	1.86568999706804	0.951401472186501
"04ef5fcaf6bf35657ee641e7ab693ee9"	5.11197612563793	4.82320946865892	4.76487060320923	4.2880442804189	3.73636095283034	5.67747414549851	4.05710918365391	6.20985313146359	3.37413144830608
"04f27efead94a16b3e810b74f86514f0"	5.07091826069245	3.73337808949927	4.8395054359534	3.92248944070028	4.4807777965939	4.89313645805134	5.17770034895566	4.82579023594937	3.50903961530886
"05425468abc7b6696e6644b43e20a070"	4.63093409589428	4.63586310119548	4.63677774293067	4.32065886180169	3.36601473387109	4.46098068844027	3.97191625397399	3.72428327681523	2.77432970584794
"0575b5bcc7abd6f7a59549c280abbd34"	0.957213043546916	2.19704096815839	0.795513126646511	1.7004862597086	3.48931295216903	0.200888404404798	3.28770552359325	0	2.40077155946473
"058b63372cbe61fbfecc853d367548c1"	3.45140806023263	2.07984620979065	3.73691223630394	1.83356178307826	1.04419552483347	1.94525507739986	1.11887755402883	1.9497439335602	0.772172755744953
"059e24b38a4bff0d4f11ed6166a3437c"	2.19669554853627	0.259375186236246	3.00070687965799	0.781377813954305	0.457112185546232	0.574626084813797	0.91426767651004	0.706465509064177	0.411309200334024
"05c4489613b115ee4ec2ef8199067913"	3.96107723415012	1.96689861613133	3.87798193260971	1.71697153787187	3.07480367889688	5.49217067635504	2.91085737630168	5.17405429574087	2.58699802763307
"05c91f47ed9f3d030a1ff1f59465f00c"	2.17506553587564	0.890432059700478	2.32185090956646	1.35003434078699	0.875678715306986	2.36223945602633	1.84849260746597	2.96259815146681	0.807878453209858
"05d75b81fb54d3ff766fc90129feed63"	3.81873206741098	0.95827240241259	3.79507425369402	0.99915990937788	1.86080656146726	4.22072120388275	2.43374457486098	4.49616258334184	1.77658356213583
"05e856ee9d148f9da62ea0b0ccf6db24"	4.09536294349582	3.61592868906081	3.99809203521475	3.05308462969703	1.42314653861839	2.14938163553657	1.69904681834586	1.77943015217423	1.36880022222832
"06094dd96a7550292ac7a15406ee3eb7"	0.808128071651538	3.15847728749275	0.932094787291107	2.5448375408328	0.821811246947283	0	1.07688733488574	0.544563642070819	1.46332391842725
"060f5656d8e6b35f013adc46dccda6cb"	3.87293034807537	2.05739606607874	3.82208328684657	2.14432226988289	2.69146434644081	3.96238541868026	3.14971368191279	3.58430573995772	1.28431036083497
"062dc7bf1a892776a0d4259124cbb2fd"	5.01354411271171	4.61497117895824	4.65506252349366	4.49484945544585	3.7630139116312	4.21562334728713	4.36749648142594	4.50333163868983	3.28513626265602
"06308be651a239379c2200605a63c9b6"	0.383864734389722	4.02814831217654	1.31259473548749	4.30648331452106	4.71201892230379	0.160194655609821	4.57675728148874	0	3.92987303560442
"067925bf2c68cfbf03151580d443463a"	2.11662065749258	1.79532756982615	2.08610227551776	1.91887900808997	2.23669389470146	2.90642484911648	2.54120601502218	2.86834355533111	1.74727806866982
"06850915424790786904937314f04f24"	2.85618268734284	2.65300848655477	2.76913953657143	1.92048615624895	2.77799541056612	4.32425523069839	2.78205643230661	4.24687817040533	2.2014720624017
"0691bcbf69519fb5dba78151aa18c728"	2.24529887315872	1.04805403947753	2.33922166290851	1.69937975541061	2.20895269402531	3.38730005223997	2.24746909669325	2.91741061692259	1.28783218220114
"06bde0cecfbcada397af9c0bf5f83820"	2.7703150068312	2.06561272330467	3.63643611354032	1.55335772966885	2.16092567154355	2.95688873726057	2.59407729766459	2.89792670284997	0.933001525551467
"06da80a2c361f6c3363b72be33e8e8d4"	3.45200903551426	2.78903659031645	3.50069548134543	2.52538459511965	3.88203214186155	2.24936404694985	4.47074824837464	1.93848378460319	2.82318772566313
"06f154fee6b1d89c4fb222e23f2b939c"	4.89597684184095	2.01290475867956	4.53915355965773	2.66306720047973	1.54712837193909	3.11540614267976	1.90157484723513	2.3710949678569	0.69669288710644
"07110273e3d6af343dda0d8332e78b96"	3.32433929613094	1.58130712218336	3.05288167952486	1.94424653206822	3.01565685419787	2.9536115193437	3.39440369004356	3.0024584023484	1.12910528224873
"0723628f526fba7f82f84bebd97bad25"	3.06143808189669	0.31492022289764	3.47826724403753	0.0986156199039603	0.73514480375792	3.60548154069414	0.526138185789306	3.68399192960103	1.56043756617796
"073587e420e91ec5e53de8257bfaba94"	4.90166864513936	2.54831699001466	4.77854353866039	2.86146273516557	3.4365251694402	4.15906940942905	3.77264980571523	3.93740699647164	2.18490632685558
"0770ab0e479e6e586e8685465d538066"	3.38442656928562	2.76924290752437	2.11622292555645	3.18073782023618	4.805648179248	3.0549799478131	5.64635331357929	3.63663475992066	3.30669825952829
"0771eed1039e2a9a46dfc4bb7bc0681b"	2.81846058546736	1.17691214276279	2.58236118942057	1.24090926706744	1.87297072465288	4.64006918937671	1.65498166986581	4.555438702917	1.42999349270898
"077896f52217cf2755311d9ba92258b3"	3.18114045303795	2.77091598590434	2.76686740466477	2.83943566976243	4.92419525211334	4.01081114139258	5.09026788680224	3.64179491868254	3.78209362562505
"077bf3cbcf7f29f2b58fa95b52ec5fc7"	6.96586972612103	6.38124691471954	6.61895522982722	6.21793234698036	4.73854418622708	4.99266861561417	5.2341308687763	4.85501736060082	3.95366892922543
"07ba0efc76158deb7ed94f5c6b5e148b"	0.332548272226965	1.46077081811666	0	1.98608995180974	2.39940034014406	0.0522484714430866	2.02938956145579	0.105956360485696	1.85691234835962
"07c4d0f20a81938b97f1deefd4690bd8"	3.15089929387509	1.16505337378249	2.42130617743396	1.31089655749108	3.09851085889657	3.26189393416216	2.64227671326264	3.20354839770938	0.993062125398682
"07ce16e204c2f9e6a2bc0ebd87ce73b4"	4.15655960492301	2.72414478562667	3.89726585229324	3.36467571081497	2.66443709282314	3.78790653585373	2.44335939232815	4.1371194645759	1.884988697475
"07d44546198c8221cf2a9765f78709b8"	0	4.39203067695585	0	3.41848587076769	3.28028454729276	1.49116699045806	2.69209448117653	1.33112151170073	3.63886664518327
"0808113a681a013933c03815ed511b06"	1.13180782601649	2.62135781484383	0	3.56675106718022	2.84539404845866	2.46531433935047	2.87107698464589	2.51446114678686	2.58470540156622
"081419daef27076e9e23740f0f3d0cfa"	4.5412075843104	2.39600658125193	4.37391068930641	2.11617816241334	2.44199149391096	3.46916975039103	2.19479407049043	3.2576644446826	1.4412275231447
"08278cb30c0ecfa025df1080741366fe"	4.14724104581481	3.22539023991533	4.27638780251183	3.45234634896839	2.78944631578027	3.57521531344556	2.76736190491296	3.52602262399064	1.84217863596594
"082b8027abcaeb2baea3b91658963091"	3.68291439849162	3.84101813980921	4.13381024536778	3.78713705871838	3.69671561320585	3.81351396396318	4.14179782198783	3.78842963319093	3.32196669592263
"0833115e4467b0ceb8783aab127ff52b"	4.8936494655858	3.10351983156033	4.89653018158098	3.56905861229023	4.64006918937671	5.05839101865557	4.61014507070262	4.8082203464585	3.84805844221188
"0834e59536ad310cbadacdf155bdda3b"	3.63500529876405	1.23719108058206	3.2079588428082	1.14583120909779	0.88018990498759	2.57060783458847	1.16759466224874	2.6038037267589	0.644977646757877
"084de90dee50689f7517a25348a908b6"	1.78009132711494	0.7184376631709	2.0478910172759	1.68316706998949	2.52344956918842	3.14294568896662	2.74847173144739	3.03777745567518	1.69910017272582
"087615d55895b273be3ec65195fa1639"	5.99458616478579	4.48320892619749	5.88367755660639	5.2040250935008	4.07945167838589	4.92083020012909	4.48664130225617	5.46330427607617	2.91513070974945
"08ffb091e6fb80698e54de15a34c082d"	5.46239133584446	4.36585525491088	5.43176994231659	3.91984862523504	3.24709911332139	3.55465076706012	3.87340015343818	3.37511384118122	1.31412583615005
"090545e39b003a74981d7d9c506623af"	1.07826875510851	1.3839947189686	0	1.94962353162252	0.237055923894006	0.132451810084945	0.342976750614841	0	0.186120996439832
"091b05420d1d03c04bff4485b8b1cb93"	3.38994821301758	1.46587927171264	3.53726334288561	1.12260221540821	1.64591949297112	3.19391471223492	1.7685631699357	3.27388054339267	0.478532157737582
"096c8afcca0cf3953b7deb7a22aa2c64"	4.14019469444428	1.47608204726088	4.36491435115527	1.31884761519315	2.81101146774918	4.54270014605254	2.67987265234074	4.41077231066342	2.86232425554565
"0974d5a60d20f55cae8db1bb4d3ae6a9"	5.17697979475654	4.71107356826717	5.31843509125464	4.60435871683604	4.45276753746351	5.48246631930313	4.48894176129764	5.42391155776386	4.19591618909759
"0977ec1ec766483e434b5ced6346bd40"	2.68046712848754	3.57239119861783	3.23767080740597	3.22715386713682	3.62747393998044	0.0610424168808622	3.78826278192229	0.0309869082261777	1.80545327955994
"0989c13d0c860d464a6d08c86ae36452"	2.6310050226022	1.33206122138161	2.54425630334274	1.18408065188341	2.13404650034742	2.90559117952537	2.55562875420381	2.64011251756672	1.03063586677215
"09947d9e52474a7c0a88c03dd1c4cdc5"	1.60301895493584	3.83271811883102	1.49618052058566	3.94594810615988	4.78627440212348	1.86568999706804	5.24082010942483	1.49909969521682	4.41046723914973
"0996f829f4792e4b30cb5106215a8c42"	0.865746704060523	0.148331110471537	2.10979711738295	0	0	2.21560833358704	0.882212612887246	0.757525688896151	0.186120996439832
"09b2d834bd6ac6da3f312992a5ada13a"	4.83956054544249	2.11773935995304	4.89158794371668	2.39717911687489	2.48419128791805	4.08364766597142	3.08339187822157	3.85139824160959	1.37084282200565
"09c649de9578b51089151c3f67c6d1f1"	4.96318557912324	3.14070513720462	4.4572842350375	2.59470395830774	3.07873412938924	2.89077633528282	3.19189907194799	2.59848198836069	3.26026111746584
"09d19cff22a275f6b41de4a94d82edbc"	3.2717028599047	4.35370237909679	2.32907826218375	4.32099092044716	4.73575015956512	0.785786328683083	5.46731020539151	0.364803890356563	3.14467458951814
"09d8ddc69c0a38c3720e026fdcb1ea1d"	4.44814472794278	1.97869895805291	4.48069679976388	3.48600496541568	3.38325144564746	5.21550133676937	3.33118627766667	4.89725748118251	2.31829622426932
"09d91bd09f3acddc13ab643e76870fa7"	3.25894771412984	4.7800261276312	4.0676183783265	5.77342897781276	2.60616228783363	1.31950824925067	3.85010168491679	1.00785982582614	1.61962894305378
"09da4c4cd10311000e3aa404f8f9d09d"	4.83716009266208	3.96830938359993	4.54875533563628	4.18962959019497	3.9462140364248	4.03282909218911	4.28782202818169	3.85919102523289	2.6256250707396
"09fcb9ad80345395a0bea7730d6fe7e8"	3.42339219429901	2.01900329114498	2.63072704931276	1.77905060058597	3.74903563681814	4.64325533155156	3.95003976334887	4.78811081778223	3.41943695796498
"0a133b520b03346a629160a1e02b66b7"	1.93047564759129	10.2499420919181	3.6214874790796	9.86595752313129	8.43773177715894	0.951401472186501	7.59268168538307	0.993062125398682	8.0460172426324
"0a179124b7265fd051af45cf7bbb5a2e"	4.19633721298427	1.83592562579999	3.74183915177998	1.66931797478197	2.07781385039549	2.98640319302121	2.14227402403857	2.97728537744331	0.770919724544898
"0a2b2d365687ce2b521870ff1b9fa4ff"	3.20458142499516	1.2825591905395	2.37557102160657	0.972090934874321	2.10499817114401	3.75162530688131	2.19128251374723	3.15643617688787	1.19791207515497
"0a2bedc2b9e2f372d7ea96ac9331bd11"	3.82467183253261	3.33030699674903	2.86015719402329	3.39492696361679	3.040038112435	2.13521488564209	3.18483876056282	1.59933424182499	2.07778817562314
"0a3d2dbba6357dd3b8d7cc68bd934825"	5.11224367127837	3.26518695687024	4.93940994677423	3.02040059316636	3.11481223946497	3.97662270129877	3.25416342780097	3.62758848460852	2.06149479516513
"0a4182a68004d1f4a635b111f35aff10"	0.635082197944702	1.86845949399675	0	1.11987859566306	2.17889403931808	0.211912720971393	2.44335939232815	1.0715123808663	1.62444947303445
"0a482fc1bd46974488a8258ac09ef7ae"	3.80575127473997	2.96623466544005	4.03647075137025	2.90734981160226	1.85835587147507	1.91093057810195	2.61386727903741	2.23599818200439	1.2886572761704
"0a6615421c77de34c12671148d5b177b"	4.89896124552256	2.55409108070405	4.56260114543791	2.75003209867476	2.87951364111209	4.43746666998927	3.30910631354594	4.19223951322101	1.55238606355955
"0a8072d5e752c9bb771c9801625bf602"	4.68380236702881	3.09885639033502	4.88618760891906	2.44598146629486	2.1246763976256	3.80769949676696	2.14580804842156	3.80536849775848	1.07582775346288
"0a85e8423dc996333736f2f730379c04"	3.91984862523504	1.86386429356301	4.49501477092921	2.05360488116613	1.50405180490119	1.70884757015335	1.69165115916737	1.33909164209559	0.273552080529997
"0a86845c7d4c1c002a7e9103f5010edb"	0.696545400066098	4.28845082248416	0	3.22362349681682	2.81473735638442	2.49529846732999	3.78362165446665	1.719041095238	1.40327929695913
"0a88346680428af1533158ede0201b34"	0	0.643094576097711	0	1.31792789077686	0.855816898688543	0	1.13418018455413	0.172971312519481	1.2972948272373
"0aa642a7708a378ae2d52b09a6251f52"	4.53503280980543	3.32659157278778	4.63356409641431	2.65581358473337	5.60378663385989	5.11509042898021	5.55879882459022	4.68684418435775	4.04297806165836
"0ab9f370c6f47a86452d576a2fc304ad"	4.88998118083817	2.93526141491539	4.75574221866067	2.85590924431307	0	0.46873282211229	0.342976750614841	0.211912720971393	0
"0ababa66302abc185f7420fe8592e464"	7.58735367285574	6.97203940088797	6.83337066887536	7.28086226578191	3.53420242885449	4.36747071406087	4.20303176483	4.28107125557323	2.69226839187182
"0abb4e308d2287c078352db4a8e5e722"	4.53661972376658	5.18745584808048	4.43454035778524	5.29887265234834	4.99437609344218	3.29510089153785	5.28643229809652	2.86440051709793	4.93394170519159
"0abfe6fab9f2f0326a0cf0b2819a045d"	6.73036175625705	5.71543495998254	6.22966869612564	6.30585690381756	4.80435961036426	5.6124528127352	5.13295217853206	5.91594907103903	4.48059957678462
"0acda4757638930d0db16ac196907707"	1.26326798547885	2.27126977100455	0	3.55292210554964	2.05524338083635	1.03862594304642	1.70937504747596	0.483612117681161	1.04333337139653
"0ae2d3d6eaf65bba73ffe19f4553a17e"	4.74253696659986	1.25339533993497	4.27721024872841	1.65244184479572	0.562655734042106	1.68460920477677	0.957460313978846	1.90157484723513	0.199100008032773
"0b01334dee682a54a687843f4a0557ca"	3.69733217896632	0.902513865161984	3.66184150086103	2.0478910172759	1.53702892695403	3.55999029818705	2.32447338691195	3.45733849304019	0.606503735874923
"0b0887152c48ecaee3708409b923f793"	5.80130118356072	4.14653864078174	5.76788970280032	4.21597579886098	4.46709480604465	4.81256950184076	5.02080999791594	4.78113797772047	3.13470946260667
"0b0d9e2666375b366f136e393aeb0d1d"	0	0.391721375613744	0	0.821618723586556	0.895153710670298	0	0.365065246699411	1.17387806649657	0.516796562180768
"0b181d48c37772c1041becbb17b33ac1"	3.71226848570436	1.4310980182903	3.06765769424553	1.39506330133656	2.39433330013558	3.22941655565845	2.58462709008087	2.92277699064484	0.727571795414228
"0b261f13fd2e492ade805447726ad7eb"	3.75405127467509	0.304055296649722	2.34907165352387	0.436848781475911	0	2.9552514708212	0.386676366655982	2.01055973545348	0
"0b7adfa1cd85552388da8b57c7886d6b"	2.8552475231465	0.408291195071818	2.74278514136822	0.337081559074049	0.875678715306986	3.08132521170139	1.21673186028251	2.80144873669668	0.407830308814445
"0bb0e5616fbe852691de7ef68b926ac3"	3.51593073472323	1.94328155446848	3.7428917686137	1.88206563465839	2.02520286126684	3.35892656032123	1.66693822337613	3.84772287720606	1.81574809423991
"0bb191da42bbc249401f322288de381f"	0.0851092357321053	0.890432059700478	0	1.62074257329298	1.77391723909705	0	1.83853108957146	0	0.998874454586633
"0bc554d7aaa03639090507fee7831514"	3.2713875127129	3.85647566487711	2.86775832398166	3.67693874677502	4.64386106649715	4.56874584095049	4.57800509333645	3.65144650196322	3.40229411336535
"0bde0564069bf8fd2aeeae680bd6e8bf"	6.73940816089326	2.19008985227559	6.77232483630297	2.19669554853627	3.50762588681612	6.95764740338935	4.33215243815364	6.7593957805133	2.16635016339032
