"sample_043Cb"	"sample_043Co"	"sample_056Ab"	"sample_056Ao"	"sample_40_2_1"	"sample_40_2_4"	"sample_8_0_12"	"sample_8_0_15"	"sample_8_0_4"	"sample_8_0_6"	"sample_8_0_9"
"02c00510d4deae8d414f84d4af078919"	1.22727246803004	2.2870638867794	1.60495108111418	1.81909578367721	1.30942549866089	0.913038656992923	2.73120505724617	1.80547024372335	2.82231372105734	2.12570088183291	1.81878855316649
"02c19d40dee2d87c409a2e2f7b713d7f"	1.31260180266995	2.05004414141229	1.53778787093855	2.18829404076051	2.35796180387685	0.585708952396034	1.49770832119226	0.712215233549702	1.1132434629301	0.603262446267548	1.04892016578155
"02ccf6f06e50ce9c5e49ffe2278c9f27"	2.62032758942696	4.98169371106907	2.60363146405388	5.22714006271076	4.79362455690785	0.485899123826105	2.78891378871158	5.45332893475352	2.67012007087517	5.36619797702963	1.62591765943108
"02db2ad8ae83f16a31add624ea4ad90e"	3.80683591917502	4.20433673517617	3.59510514176114	3.76654464542628	3.60327058406059	2.69315386624531	3.27863524426965	4.02248974212148	3.28807735725062	3.93784652951649	2.41704385381084
"02ed78575eba82d038ec26a744d9b6c5"	5.05857648211438	6.00932507406128	5.31563052022359	5.87546603698833	4.72274840067009	4.34933717139804	3.95440058862732	4.33104509940061	4.56241604681644	4.07948019834384	3.55812443555441
"03202b02066380ba1d7fadbf07ec658a"	2.01274923614625	2.27233493582175	1.90661333014892	2.28399129476951	1.23711778987763	1.19927086752599	1.71054362925939	1.7871783251264	2.43374457486098	1.46332391842725	1.10333710910382
"03355cd11fa9d7ee1d42bfd508147739"	3.93449254394137	3.25249673450092	3.54671173267161	2.09303621394561	1.16881101060287	1.9896858570658	2.42237444545787	1.35950363164444	2.78101996663475	0.81505843816658	1.97579578737546
"03734cd02763530410103ffac1802bfc"	3.52533324053022	0.0907714602009842	4.14653757924743	0.282891230121603	0	1.11867101527973	0.0300736292207735	0	0.0487138497797326	0	0.904814925526267
"0381b98525605c48d762e395044ca5b2"	1.81923606902695	3.8165041516984	2.3195843593955	3.89493057875544	2.86599753142405	1.29143212464847	2.47965446520454	4.78224559125134	2.51684830201988	5.39607781787786	1.93907256589414
"039c7e0354d3997945bfb6b56867ef87"	0.585708952396034	4.05461077747009	1.04177770474254	4.19687851190346	2.60678329517914	0.35527296162064	2.50047614701169	4.50594167554301	3.04154238271945	4.14612504458098	1.88259662967757
"03e263884fc71d9f491555f67c1f630d"	2.39623371135119	3.29132968687858	3.1141083333368	3.35932299329192	3.22856453734385	2.72160991786875	2.70312877740534	3.55190236044552	2.75048471880785	3.32611026363486	1.19791207515497
"03f86a1233871340db1328f6fc35aff1"	2.91719597234695	4.6016783165018	3.44409427808387	4.67457956272469	4.09992706766885	1.3240162167382	2.6655323249428	4.37900557586769	2.64897654258682	4.4054840456924	1.52682644164513
"03f8d34575dc20b78b31c3c1177379b9"	2.89114654479417	4.79897184471008	3.79155588638415	4.79529166549176	3.91655167028953	1.61825225875625	3.39704075484587	4.76705336143708	3.67685059662013	4.82034859561654	2.78894915747479
"040ffbbb2858152fe7b1bfe2be12eebb"	1.18197900416292	3.26180254689475	2.03343333552431	3.38228635677039	2.97035902813564	0.345255691748679	2.88042152926521	4.28386404060122	3.09851085889657	4.14637404555606	1.66396246069339
"041c4b843dce3deada3d6b1daf849177"	0.345255691748679	3.03460908142478	0.250276111638924	3.27048255213054	2.56719867200964	0.0417722628722337	0.509455996151454	3.08884511910802	0.425388491341913	3.13122690262876	0.168660245918363
"042f95fd86a3be60cda5e0a13e76be0c"	3.75163298466578	4.96991539158666	4.14327850970501	4.55479355554627	2.67763958350229	4.70502021777936	5.60356312055005	4.94498090082711	6.07668102923715	4.63381921528841	4.82629493288727
"04356242a8d119e65547c999cf90c0a1"	7.22876755314529	8.84626104642193	8.14564401683034	8.90735799062065	6.86233163496931	6.26003151956252	3.55980215533305	3.57073299078487	3.67285937017169	3.35978537867497	3.05947312359436
"04731e32cb646050ab7f27f284c04106"	3.53558598594243	4.25625263268348	3.28708863752169	4.4548569221861	4.83683987824067	5.10172576525769	2.87231082789412	3.76046164122099	2.84971441792548	3.68032306162141	1.74805357230317
"0495aca4ee75b03118200f39e55de807"	3.2764066493547	5.01998202367691	4.39562903858249	4.96734503369024	4.66698947273165	2.24560047581529	2.58225051782161	4.48113414095386	2.72502635402033	4.41199554698355	1.70769501850996
"04b93fa3ee523f9634c9c795a5f49e4b"	1.39017276502318	2.72535734386265	1.69051344028933	3.13066354637251	1.41240338141871	0.689894540081846	1.88657208930637	3.39088915900071	2.27948614832231	3.03523253996517	1.0996645059565
"04bd54b9e03f729a1a5670b1416e260b"	2.01843291645603	2.93321671817403	2.10523513333612	3.10075639263683	3.97295013207362	1.37202630479133	2.6127139409578	3.54238300577354	2.46499505655525	3.68320096195146	2.13335285606042
"04ca9aedc6db942a0474cdc0a762451a"	1.45833777496759	3.77179343573237	1.960087882615	4.12414060169284	3.77310133992148	1.17321963611323	0.91425666456116	2.45423573604631	1.16410035884127	2.14815290688094	0.951401472186501
"04eea75f54ae1103d2c566b1e826e22d"	1.36114987144845	2.0717711996756	1.14647154348538	2.03343333552431	1.31260180266995	0.739488157441084	1.61510502398013	1.5735719498074	1.49557916666987	1.86568999706804	0.951401472186501
"04ef5fcaf6bf35657ee641e7ab693ee9"	4.16779867422729	5.20639087560625	5.2794888523496	5.12448449272222	4.47692086434658	2.70843112854014	3.73636095283034	5.67747414549851	4.05710918365391	6.20985313146359	3.37413144830608
"04f27efead94a16b3e810b74f86514f0"	3.3895054634591	5.13525417720303	4.93239274017327	5.37845858167725	4.49850847970435	2.88038185792682	4.4807777965939	4.89313645805134	5.17770034895566	4.82579023594937	3.50903961530886
"05425468abc7b6696e6644b43e20a070"	3.42575948807116	2.89414767627473	4.09447953546483	2.95700897806287	2.1766618857124	2.51516088501481	3.36601473387109	4.46098068844027	3.97191625397399	3.72428327681523	2.77432970584794
"0575b5bcc7abd6f7a59549c280abbd34"	2.38662821501551	0.157293678613881	2.60121400071692	0.283521505198277	0	1.48704765019561	3.48931295216903	0.200888404404798	3.28770552359325	0	2.40077155946473
"058b63372cbe61fbfecc853d367548c1"	1.87222562569603	3.94884819776504	2.81612672506801	4.40678806196964	2.94898484158577	1.01121429149598	1.04419552483347	1.94525507739986	1.11887755402883	1.9497439335602	0.772172755744953
"05c4489613b115ee4ec2ef8199067913"	1.48604586752504	3.3963260976151	1.79071957007138	3.64548443146251	2.40603397339616	0.89819725545676	3.07480367889688	5.49217067635504	2.91085737630168	5.17405429574087	2.58699802763307
"05d75b81fb54d3ff766fc90129feed63"	0.922532446973951	3.40180904958594	0.989990523832956	3.48408391921812	2.63366793014148	0.309369651817718	1.86080656146726	4.22072120388275	2.43374457486098	4.49616258334184	1.77658356213583
"05e856ee9d148f9da62ea0b0ccf6db24"	3.30446821223475	4.41542022277457	4.33341777344308	4.52720069854086	2.28108991814703	1.77589343337836	1.42314653861839	2.14938163553657	1.69904681834586	1.77943015217423	1.36880022222832
"06094dd96a7550292ac7a15406ee3eb7"	1.50360484069479	0	2.32930374933196	0	0	0.739488157441084	0.821811246947283	0	1.07688733488574	0.544563642070819	1.46332391842725
"060f5656d8e6b35f013adc46dccda6cb"	0.39436775968178	2.89385457473126	1.37562565229504	1.95406169191327	1.38278571300672	0	2.69146434644081	3.96238541868026	3.14971368191279	3.58430573995772	1.28431036083497
"062dc7bf1a892776a0d4259124cbb2fd"	5.42825026171487	5.55947423702406	5.43124253483071	5.28454727754859	4.60025042377998	3.80557142811229	3.7630139116312	4.21562334728713	4.36749648142594	4.50333163868983	3.28513626265602
"06308be651a239379c2200605a63c9b6"	2.29318027243503	0.0787701784732573	2.27397695598038	0.119571832044598	0	1.15156152671144	4.71201892230379	0.160194655609821	4.57675728148874	0	3.92987303560442
"067925bf2c68cfbf03151580d443463a"	2.7055843634218	3.86810465965618	3.34588880875216	4.07656111999898	4.6470085949841	2.61617961909333	2.23669389470146	2.90642484911648	2.54120601502218	2.86834355533111	1.74727806866982
"06850915424790786904937314f04f24"	2.80831940011799	3.6741363978305	2.68274642544466	3.62443359957152	3.3348956055082	1.66951701600416	2.77799541056612	4.32425523069839	2.78205643230661	4.24687817040533	2.2014720624017
"0691bcbf69519fb5dba78151aa18c728"	2.24107440999131	3.79571702838341	1.8634407016102	4.09945562844196	3.00827952651381	0.785906837817867	2.20895269402531	3.38730005223997	2.24746909669325	2.91741061692259	1.28783218220114
"06da80a2c361f6c3363b72be33e8e8d4"	2.43478107656637	3.05830845188444	3.46599493627652	3.19679399394822	2.16923844203431	1.15467652669377	3.88203214186155	2.24936404694985	4.47074824837464	1.93848378460319	2.82318772566313
"06f154fee6b1d89c4fb222e23f2b939c"	2.30406859206496	4.88956268371698	2.61097034300722	4.56948916233568	2.96816897197598	0.817791512484192	1.54712837193909	3.11540614267976	1.90157484723513	2.3710949678569	0.69669288710644
"07110273e3d6af343dda0d8332e78b96"	0.947133757691183	1.94393663152145	2.12410917225384	2.84712193432333	2.05915451958344	0.842586924188816	3.01565685419787	2.9536115193437	3.39440369004356	3.0024584023484	1.12910528224873
"0723628f526fba7f82f84bebd97bad25"	1.45170047454041	1.83207109353158	0.779406066165602	2.10176488635566	2.29694431366964	0.261285991031888	0.73514480375792	3.60548154069414	0.526138185789306	3.68399192960103	1.56043756617796
"073587e420e91ec5e53de8257bfaba94"	2.28108991814703	4.16006182586967	2.15753874269738	4.24612356040596	2.97979423510539	1.10495811127768	3.4365251694402	4.15906940942905	3.77264980571523	3.93740699647164	2.18490632685558
"0770ab0e479e6e586e8685465d538066"	3.99124415725554	3.98966659135535	4.2276285971729	3.88402326581662	2.73369377601869	4.3145824428276	4.805648179248	3.0549799478131	5.64635331357929	3.63663475992066	3.30669825952829
"077896f52217cf2755311d9ba92258b3"	6.32469176362766	5.66047595876724	5.52816229340299	5.12744086848929	5.09773697311965	6.30178537381659	4.92419525211334	4.01081114139258	5.09026788680224	3.64179491868254	3.78209362562505
"07ba0efc76158deb7ed94f5c6b5e148b"	2.81612672506801	0.785906837817867	2.3606487913847	1.71124710961864	1.6366111530382	1.22466062795551	2.39940034014406	0.0522484714430866	2.02938956145579	0.105956360485696	1.85691234835962
"07ce16e204c2f9e6a2bc0ebd87ce73b4"	0	2.21658320629759	1.24533717973108	1.63106064703546	1.29328338611731	0.204982839337034	2.66443709282314	3.78790653585373	2.44335939232815	4.1371194645759	1.884988697475
"07d44546198c8221cf2a9765f78709b8"	2.56758083713649	0	2.18185557551237	0.0525134523155049	0.0316285147349478	1.16094063256243	3.28028454729276	1.49116699045806	2.69209448117653	1.33112151170073	3.63886664518327
"0808113a681a013933c03815ed511b06"	4.47169132702617	1.71747167433245	5.07941345403083	1.84748840181046	1.72613740735354	1.53063166711085	2.84539404845866	2.46531433935047	2.87107698464589	2.51446114678686	2.58470540156622
"081419daef27076e9e23740f0f3d0cfa"	2.7401404889851	4.76289090847992	3.07153027751339	4.31856739756638	3.40000009853801	1.67993980477616	2.44199149391096	3.46916975039103	2.19479407049043	3.2576644446826	1.4412275231447
"08278cb30c0ecfa025df1080741366fe"	3.88606835880774	4.06295985786873	4.26807445503468	4.28015182853249	2.63164658057834	2.14263357076622	2.78944631578027	3.57521531344556	2.76736190491296	3.52602262399064	1.84217863596594
"082b8027abcaeb2baea3b91658963091"	3.82702685258198	4.28345153542187	4.07523022776519	3.76781101985053	3.97125857817276	3.71573458982155	3.69671561320585	3.81351396396318	4.14179782198783	3.78842963319093	3.32196669592263
"087615d55895b273be3ec65195fa1639"	2.27086829094497	4.18893314840703	2.73369377601869	4.42568140908183	5.27963373444315	3.16099206096667	4.07945167838589	4.92083020012909	4.48664130225617	5.46330427607617	2.91513070974945
"08ffb091e6fb80698e54de15a34c082d"	2.89306706673012	5.14615747877861	4.0992198254567	5.32923302939115	3.42159385220637	2.64081321571602	3.24709911332139	3.55465076706012	3.87340015343818	3.37511384118122	1.31412583615005
"090545e39b003a74981d7d9c506623af"	0.718915312133346	1.52858050631723	1.97400935678716	0.739488157441084	0.459308514860155	0.520287914754996	0.237055923894006	0.132451810084945	0.342976750614841	0	0.186120996439832
"09092441bfed8bc0bf33e10aed6db4b6"	1.11699405789752	2.78425653533895	1.87113917152917	2.89738940034718	1.74178858909232	0.188479312479854	1.1835610955773	1.57030449147074	1.49909969521682	1.23976919965097	0.331746803613881
"092f5a8619fb9350043cc4ea36653dd6"	1.59996962937722	2.96230526443759	1.89599365080974	2.60887901051277	1.60283637012423	0.304151946407675	2.39576792067951	2.50047614701169	2.51330426030796	2.25927249950548	1.41863182357884
"096c8afcca0cf3953b7deb7a22aa2c64"	2.60046966747147	4.60224890319346	2.19623275230701	4.57756102665707	3.95458775566709	1.61986634679935	2.81101146774918	4.54270014605254	2.67987265234074	4.41077231066342	2.86232425554565
"0974d5a60d20f55cae8db1bb4d3ae6a9"	4.91178269666619	5.2812260536149	4.55059774211437	5.40449576814595	5.29871838113094	4.99420256670379	4.45276753746351	5.48246631930313	4.48894176129764	5.42391155776386	4.19591618909759
"0977ec1ec766483e434b5ced6346bd40"	3.04616732225405	0.384736412142731	3.47053154157025	0.227885888635805	0.0280411463298189	1.94393663152145	3.62747393998044	0.0610424168808622	3.78826278192229	0.0309869082261777	1.80545327955994
"0989c13d0c860d464a6d08c86ae36452"	2.16266703636918	3.201781916482	2.78538297581179	3.22921577269701	2.17011834953123	1.59017688724711	2.13404650034742	2.90559117952537	2.55562875420381	2.64011251756672	1.03063586677215
"09947d9e52474a7c0a88c03dd1c4cdc5"	3.04886760285305	2.34441748888687	3.16400079741034	1.09072829147633	0.422717427307924	1.42470176285586	4.78627440212348	1.86568999706804	5.24082010942483	1.49909969521682	4.41046723914973
"09b2d834bd6ac6da3f312992a5ada13a"	1.23529534201325	3.82062151517585	1.91675849413262	3.99651383835281	3.2858192712377	0.842435855438406	2.48419128791805	4.08364766597142	3.08339187822157	3.85139824160959	1.37084282200565
"09c649de9578b51089151c3f67c6d1f1"	1.58259442837722	2.22122122964523	2.29264525608582	3.18540052716097	1.7806973422252	1.2695976102425	3.07873412938924	2.89077633528282	3.19189907194799	2.59848198836069	3.26026111746584
"09d19cff22a275f6b41de4a94d82edbc"	3.13100512687706	1.95500004702654	4.07614007434044	2.14732111292372	1.60142811810885	3.04465998704671	4.73575015956512	0.785786328683083	5.46731020539151	0.364803890356563	3.14467458951814
"09d8ddc69c0a38c3720e026fdcb1ea1d"	2.15441106996965	3.99523456045236	2.06808061959269	4.00716096323993	4.3664693445094	2.60118453278123	3.38325144564746	5.21550133676937	3.33118627766667	4.89725748118251	2.31829622426932
"09d91bd09f3acddc13ab643e76870fa7"	2.28628618140018	1.62567702996898	2.3360084188396	0.696832006890402	0.418222735686655	1.49273469883692	2.60616228783363	1.31950824925067	3.85010168491679	1.00785982582614	1.61962894305378
"09fcb9ad80345395a0bea7730d6fe7e8"	1.22047351570451	1.24533717973108	2.47942590792366	1.80671408939547	0.601416686030339	1.22047351570451	3.74903563681814	4.64325533155156	3.95003976334887	4.78811081778223	3.41943695796498
"0a133b520b03346a629160a1e02b66b7"	9.32674156515008	2.07534692014707	6.81986862341158	1.43152008497497	0.553533327219064	8.59299177530882	8.43773177715894	0.951401472186501	7.59268168538307	0.993062125398682	8.0460172426324
"0a179124b7265fd051af45cf7bbb5a2e"	0.73267746117689	3.24753484378534	1.64487957086963	3.4052064014592	1.97598241168652	1.09549409882999	2.07781385039549	2.98640319302121	2.14227402403857	2.97728537744331	0.770919724544898
"0a21b5f060a23977f11f70419b706824"	1.31642110220563	3.49542552172711	2.35930620011824	3.52391592135993	1.61704808150078	0.272175971851484	1.31856783034212	2.26255361926321	1.18836767519544	2.30425649542248	0.159646407754736
"0a2b2d365687ce2b521870ff1b9fa4ff"	1.37184000746588	2.61902513223212	1.47187214991283	3.22121098210537	2.54751339653586	0.157293678613881	2.10499817114401	3.75162530688131	2.19128251374723	3.15643617688787	1.19791207515497
"0a2bedc2b9e2f372d7ea96ac9331bd11"	3.21658976832563	3.74448086797833	3.09937331633003	3.79765429495645	2.88802973885023	2.2770177970996	3.040038112435	2.13521488564209	3.18483876056282	1.59933424182499	2.07778817562314
"0a3d2dbba6357dd3b8d7cc68bd934825"	3.06092943711401	4.96536332979738	3.68324392933208	5.05204959316953	4.65664385110786	2.1035015151719	3.11481223946497	3.97662270129877	3.25416342780097	3.62758848460852	2.06149479516513
"0a482fc1bd46974488a8258ac09ef7ae"	0	2.03157054244885	1.54083824934488	2.50761901028986	1.24123592957678	0.792365622240539	1.85835587147507	1.91093057810195	2.61386727903741	2.23599818200439	1.2886572761704
"0a5a7c8b3e26ce811cf9a5a0f0698842"	5.0164070056775	0.35527296162064	6.94350762082192	1.05671610630351	0.107734495536399	0	0.680888347164005	1.9935578922028	2.90570515377986	1.33526629471418	2.68932884502156
"0a6615421c77de34c12671148d5b177b"	1.6758627028026	3.96061988499749	2.446783417659	4.09667807408977	3.8720979709375	1.6118414614875	2.87951364111209	4.43746666998927	3.30910631354594	4.19223951322101	1.55238606355955
"0a8072d5e752c9bb771c9801625bf602"	1.93412327032252	3.86823957701279	2.5417105445466	4.24373618505462	3.56373856284658	1.1558602367292	2.1246763976256	3.80769949676696	2.14580804842156	3.80536849775848	1.07582775346288
"0a85e8423dc996333736f2f730379c04"	1.14647154348538	2.20880504194541	1.97203240124473	2.24860651223953	1.21626879780183	0.314587357227762	1.50405180490119	1.70884757015335	1.69165115916737	1.33909164209559	0.273552080529997
"0a88346680428af1533158ede0201b34"	2.14762668704385	0	3.85283411745245	0	0	0.0948855442048434	0.855816898688543	0	1.13418018455413	0.172971312519481	1.2972948272373
"0aa642a7708a378ae2d52b09a6251f52"	4.29936857617981	5.07312948502112	4.27059279589461	5.32907457601353	4.93349783454251	4.27441201867709	5.60378663385989	5.11509042898021	5.55879882459022	4.68684418435775	4.04297806165836
"0ababa66302abc185f7420fe8592e464"	3.63521965498411	5.41746711722876	4.15830211789026	5.33839974102792	4.27547197643891	3.77392886782757	3.53420242885449	4.36747071406087	4.20303176483	4.28107125557323	2.69226839187182
"0abb4e308d2287c078352db4a8e5e722"	3.1959310758739	3.35038695313226	3.61175394145311	3.03938454705337	1.28545029758679	2.0735606581326	4.99437609344218	3.29510089153785	5.28643229809652	2.86440051709793	4.93394170519159
"0abfe6fab9f2f0326a0cf0b2819a045d"	2.91873286368179	4.27798469375861	4.07752559637791	4.71780594377626	2.93472920200949	1.84787889906656	4.80435961036426	5.6124528127352	5.13295217853206	5.91594907103903	4.48059957678462
"0acda4757638930d0db16ac196907707"	0.441180325209062	0.647111618986803	1.58841977069947	0.739488157441084	0.0948855442048434	0.216499931261782	2.05524338083635	1.03862594304642	1.70937504747596	0.483612117681161	1.04333337139653
"0b01334dee682a54a687843f4a0557ca"	1.36478850915973	3.36670917517957	1.01121429149598	3.98041418927072	2.52142298826047	0.250276111638924	1.53702892695403	3.55999029818705	2.32447338691195	3.45733849304019	0.606503735874923
"0b0887152c48ecaee3708409b923f793"	3.35435867311498	5.06111273770033	3.57221565800234	4.94143379725522	3.74149784257282	2.79066079489323	4.46709480604465	4.81256950184076	5.02080999791594	4.78113797772047	3.13470946260667
"0b0d9e2666375b366f136e393aeb0d1d"	0.345255691748679	0.384736412142731	0.459308514860155	2.40781941068924	0.181542920401968	0.250276111638924	0.895153710670298	0	0.365065246699411	1.17387806649657	0.516796562180768
"0b181d48c37772c1041becbb17b33ac1"	1.15546730463573	3.80367168844611	1.86784281048349	4.04469824415749	2.81527553690162	0.46825084401481	2.39433330013558	3.22941655565845	2.58462709008087	2.92277699064484	0.727571795414228
"0b7adfa1cd85552388da8b57c7886d6b"	1.44166118490928	2.86914874566407	0.974334709042683	3.12103170133844	3.33834664430478	0.632110786476946	0.875678715306986	3.08132521170139	1.21673186028251	2.80144873669668	0.407830308814445
"0bc554d7aaa03639090507fee7831514"	2.05915451958344	3.28442881875424	3.42576471811312	3.31175107900926	2.06818264753105	2.6912276928369	4.64386106649715	4.56874584095049	4.57800509333645	3.65144650196322	3.40229411336535
"0c01cbdfdfcabd0bcedc676f6c9d08d1"	3.84526251888612	1.7806973422252	4.32027038609058	0.485899123826105	0	0.690809450196351	2.94205593143606	1.08755134130868	4.07357802251158	1.14925216962759	1.57682876662137
"0c13226181291f8612e7219430ee312b"	1.04678200802398	3.15615917378373	1.42470176285586	3.18009337406394	2.14928553419384	0.145319513903895	2.62987588023981	4.31442165675978	2.90742551246199	4.21283170549208	1.77391723909705
"0c23f91edb5ca911f16c5ea6d2e6f7bb"	2.15190951152516	2.2202325420448	2.07902212487946	2.53304173934028	1.25489255771807	0.90975049301428	1.78325413722336	0.493607907718236	1.90022602530029	0.633365621027354	1.06877082774924
