"sample_020Bb"	"sample_020Bo"	"sample_020Cb"	"sample_020Co"	"sample_020Db"	"sample_020Do"	"sample_16_1_1"	"sample_16_1_4"	"sample_16_2_1"	"sample_16_2_4"
"02266378f920e88e1dac1ed916c48ff6"	2.34433683116869	5.16283781463578	3.19842296381586	3.94454169472357	2.25109430542179	3.79833690585627	4.59707139916886	1.92401066775368	4.39915134130375	2.52369858513178
"022b87e073ba519506a6d0d9dac1bba1"	3.05537080934737	0.614218685254534	0.911628681385166	2.20805724708674	0	0.336543662641743	6.71442971961789	4.28335712864629	6.97971557052	4.36114185806529
"02556710e6071f6303dfb662fc79f6b6"	1.64732080803148	2.35350441746356	1.46159383743623	3.11677186753025	0.911628681385166	3.22294848033691	4.04402475875075	1.66091550983681	2.98061751899205	1.25761404014045
"026f6d9d6a5c591d5465aaeddf6222f1"	1.48674161879161	4.01153594623291	3.3956392533568	4.20082973235053	1.88069270981256	3.92024808711937	4.17037662260648	1.72886901150983	3.85866450628833	1.34618877658338
"028a375a3a51f2d5d05b85cf4ef10890"	3.97445403235906	4.92500597253699	4.37171793211324	4.92558696361488	3.96751371831647	5.0400540218029	3.90966024935685	2.03222007315161	4.10472889534691	2.92480360211415
"028ec5226565db55cfd9c4b1b082ed6b"	1.19045342800035	0	1.0662529953762	0	1.62865683999897	0	0	0.44636901927316	0	0
"02a63d174c8502c109303db99cf1e437"	4.31709454276416	5.14788251779488	4.79577395041772	4.89790878264618	4.25546188993484	5.2206909256826	4.72993946315186	3.44670336515838	4.29634553610779	3.20758075505875
"02adf979cb3500c39977fffbf7d2a048"	3.09394504562831	4.14298325519082	3.2149890960607	3.7765941393957	2.59261061155475	3.70641077284415	3.78811774616292	2.55042643707852	3.8790776576497	2.26544442625633
"02b23bbf9346b7ca3fb7e60b7c7c46cd"	2.49376529586121	0.542428936512601	2.79800375674742	0	2.70400764095561	0.347909438902162	0.908500466399092	0.48356870615403	0	0.914451441416034
"02bee791e6098edb3b7b59f89457c830"	3.12383661634784	3.13920558115468	2.65008826452431	4.14920502668652	2.86858911833548	3.33558350920822	1.42755242055002	2.28937765752993	0	1.77508556237762
"02c00510d4deae8d414f84d4af078919"	1.18312382480985	1.12473749897877	2.00277147832244	1.21408840089829	2.08816973094235	1.50614737385179	0.988754266967805	0.878202497224955	0	0.528202959477528
"02c19d40dee2d87c409a2e2f7b713d7f"	1.22395188664125	2.88481322673489	2.09060054773135	3.19055140925791	1.03831577968344	2.81731898950284	1.45423382461391	0.917409326572197	0	1.58241764355261
"02ccf6f06e50ce9c5e49ffe2278c9f27"	2.3131566170054	5.80043218113637	4.88335298284598	5.61106792728153	1.68065880670059	5.47503743090164	6.01101834933212	2.74718860317572	6.08949190929917	3.0211225939092
"02db2ad8ae83f16a31add624ea4ad90e"	3.91466511198861	4.75169778093757	4.46265483245309	4.79484765493403	3.39098447367196	4.58823076061443	5.25624721840803	3.57984915748381	4.60835159991979	3.94537545704264
"02ed78575eba82d038ec26a744d9b6c5"	7.46601503248975	7.84321027130245	7.58228339759602	7.4693519653564	7.08805067449697	7.7503685604148	7.75673182073789	7.10162418444655	7.71887052519047	7.00528839713632
"02f7b0f943947c68160210ebf8af9e7d"	3.2659629435914	4.19411864975801	3.79366281906935	4.46653208120849	3.44354631632015	4.5102448317283	4.2093167308395	2.70870545684233	4.39818136583241	2.94015186299597
"02fdd4f04802f7d7700d7b017e231832"	2.63642816209566	2.4737375064846	2.968803733139	3.94794412706553	3.25618070398288	3.66544489733939	3.4616811308114	2.02274657925322	2.01290475867956	2.28787624634145
"03355cd11fa9d7ee1d42bfd508147739"	3.20523156287477	3.06426422480575	3.29629878702387	2.89278582176373	3.35583274379399	3.40418141095641	1.79929777631917	2.10060489388527	1.46862512084882	1.97369495136238
"034f5e1b4e4a4747a0048a61ae79aa98"	0.586102297483376	1.44453092610672	1.15184677148095	1.00705759267682	0.693896866222514	1.72111411523119	1.07808799529436	0.454638240510793	0.597499065679988	0.498029700374797
"03734cd02763530410103ffac1802bfc"	4.37816503829865	0.381251647372873	3.22867010394196	0.413517930258873	4.23458470907985	0.865563172165401	0	3.45935559183544	0	1.59102625329302
"0381b98525605c48d762e395044ca5b2"	2.80904732280919	4.66409027680788	3.44823468194751	4.40475648314741	2.55837259528661	4.28242436350102	4.69442115488517	2.55868593697836	4.72456665713492	2.5307946703015
"039c7e0354d3997945bfb6b56867ef87"	2.08065979930258	5.01901049729815	3.7914998490676	4.87971109027557	1.89933053980802	4.8158087062998	3.44276842414089	1.53956916111075	2.42993424162884	0.838545395506943
"03ce41b70baf38697859cf6c9998b33f"	2.53392694620513	5.2881520341837	4.23574319347651	4.61631805692955	2.93706787923566	4.69569723575157	4.42039219863745	2.30869359803045	4.06355492214368	2.49845807965306
"03dbe23a9e8b7382924fd20ec95338af"	2.86542491661368	3.03399354071072	2.78389124676778	3.13241484196063	2.0755855623498	3.09063232503	2.99881069749362	1.95827261398138	2.42842189607886	1.46553618092973
"03e263884fc71d9f491555f67c1f630d"	3.29370437163138	3.99469592490613	3.56514516985497	4.48744428869928	3.28774659823481	4.11400083894028	4.26604974195891	2.64850696937269	4.59018157589475	2.93840226852253
"03f86a1233871340db1328f6fc35aff1"	2.01030794600599	4.23481651335095	3.19186764542098	4.12285394670348	2.52755737116754	4.06632793621526	4.26604974195891	2.21140073028907	4.05768462348548	2.33196601533823
"03f8d34575dc20b78b31c3c1177379b9"	3.16114704604813	5.01551287267934	4.14414234555692	4.94628096221702	3.20103310609595	5.15085443049302	5.2153497479901	3.52556497295472	5.31836253305665	2.83960043252224
"040ffbbb2858152fe7b1bfe2be12eebb"	2.6260592189962	3.74720373806313	2.90953888918988	3.97625665509713	2.34126219688012	3.63508893900142	3.4386542324321	1.99292567826671	3.71947432139644	1.50608027855767
"041c4b843dce3deada3d6b1daf849177"	1.18067265181289	3.64098249092172	2.60853508627049	4.07425150875632	1.23797183125075	4.00583162208694	4.27081852735122	1.10314068664627	4.58566250239174	0.890432059700478
"04270753eac3e84e5b3f45e5131fd1e7"	1.9552260495629	2.47508524395698	2.2793361178575	2.67906015442189	2.34433683116869	2.68125437831505	4.353172993248	3.29581227310933	3.79980583655781	3.25723932456514
"042f95fd86a3be60cda5e0a13e76be0c"	6.93698111317461	5.41328679438627	6.46178025265284	5.5292017600872	7.13387767233765	6.09403585554134	4.01486296544444	2.60893604705047	2.98272434427057	2.720110246606
"04356242a8d119e65547c999cf90c0a1"	4.52684028783297	4.39910768848581	4.58342301483601	5.06257390220246	4.24722314887326	4.76992671769185	5.59511682872916	4.82994588670689	4.28534460388476	4.0858600241903
"04731e32cb646050ab7f27f284c04106"	3.11199489377029	0.0945045724718856	2.97024092769037	0.146929510386918	3.28861759330161	0.157598477570636	0.596192461709623	2.90257727812968	0	3.61388618695298
"0495aca4ee75b03118200f39e55de807"	3.25309234560259	4.8410277071709	3.77511788245571	4.36685517793347	2.92511708682501	4.3298214509574	4.72587976181195	2.11439257578946	4.41306293710726	2.09271308387308
"0496149b2d1f183353cbf9189b7049e2"	2.25613646528716	4.19509952860057	3.44806849928989	4.57495837057985	2.24940791995774	4.27568964241792	4.42146028188587	2.06117293217649	3.82854213069284	2.14432226988289
"04b93fa3ee523f9634c9c795a5f49e4b"	2.12559060215573	3.5790843423759	2.83626820263248	3.49432275226564	2.53899355507507	3.28355493612252	3.47872406526155	3.00804614567527	3.46954775345704	3.42428988549275
"04bd54b9e03f729a1a5670b1416e260b"	1.87746806680186	3.12736234201276	2.72754010291672	2.84137994469727	1.86845534464194	3.11398575959494	2.5858203429699	2.08538086890509	2.76878487176501	1.74451306285115
"04c1a513f665c225f7ed173aa4fa12bf"	4.02405471776675	6.04303802611973	4.07889413742701	5.04319374103703	3.22545583236784	5.11301082162425	5.1523572621915	3.12911110454158	5.15629005415874	3.57155909265734
"04ca9aedc6db942a0474cdc0a762451a"	1.45039903816072	3.6792747765158	3.53200035553511	4.1590041385322	1.62235729662952	3.63635477029858	2.65268871300022	1.62366620844473	1.904361104584	1.46929177626596
"04d5efa38f3a410566bdc4ede3702fb5"	3.71459612754083	4.31109942928307	3.97234685731196	4.47184019022472	4.10189697085147	4.09232111643575	3.67506400882022	2.6814812860234	3.82305477687094	2.32185090956646
"04ef5fcaf6bf35657ee641e7ab693ee9"	4.35828804061308	4.0525174099222	4.1802789872849	4.05001113204365	4.11164419034672	3.90729560887647	5.11197612563793	4.82320946865892	4.76487060320923	4.2880442804189
"04f27efead94a16b3e810b74f86514f0"	4.15125084281786	4.43708168823714	4.28634396691078	4.54386621419989	4.34147171114804	4.40889696959847	5.07091826069245	3.73337808949927	4.8395054359534	3.92248944070028
"05425468abc7b6696e6644b43e20a070"	3.59678795878271	3.51310052756098	3.49383660369303	3.79258249692223	3.4977191907835	3.26477770768018	4.63093409589428	4.63586310119548	4.63677774293067	4.32065886180169
"0575b5bcc7abd6f7a59549c280abbd34"	1.27563837954361	0.284000735383931	1.57619877652522	0.183359791193236	2.36808943875584	0.462685194325917	0.957213043546916	2.19704096815839	0.795513126646511	1.7004862597086
"058b63372cbe61fbfecc853d367548c1"	1.63803236634608	3.00829364810934	2.75821668754674	3.94979513142395	1.62865683999897	3.80583966245186	3.45140806023263	2.07984620979065	3.73691223630394	1.83356178307826
"059e24b38a4bff0d4f11ed6166a3437c"	0.444775560824474	2.21332056137507	2.11984328790815	2.73771333447065	0.596748608671782	3.11464267349639	2.19669554853627	0.259375186236246	3.00070687965799	0.781377813954305
"05c4489613b115ee4ec2ef8199067913"	3.53246830468257	5.19289427115436	4.14261852969288	4.30614784169589	3.47121436856385	4.76392491375949	3.96107723415012	1.96689861613133	3.87798193260971	1.71697153787187
"05d75b81fb54d3ff766fc90129feed63"	1.87508600998422	4.17856413463834	3.17126869663572	4.11426234628618	1.99953161685693	3.86492452156038	3.81873206741098	0.95827240241259	3.79507425369402	0.99915990937788
"05e856ee9d148f9da62ea0b0ccf6db24"	3.81997674922525	3.81892337256363	3.62405075754621	4.3654324089485	3.4300914970289	4.69847096648298	4.09536294349582	3.61592868906081	3.99809203521475	3.05308462969703
"06094dd96a7550292ac7a15406ee3eb7"	2.77531998893279	0.494793798052954	2.00816195049832	1.08264820472888	2.09257689397283	1.0095755893699	0.808128071651538	3.15847728749275	0.932094787291107	2.5448375408328
"060f5656d8e6b35f013adc46dccda6cb"	2.76931687558224	3.00908354731241	2.47777528192253	3.26904865176644	1.93693917276359	2.68344379812902	3.87293034807537	2.05739606607874	3.82208328684657	2.14432226988289
"06122d6c188a53fa3820d7ba9c64b053"	4.63668381417585	4.76105330712905	4.48094194454411	4.7949800354039	4.74183519869272	4.17487951795245	3.79980583655781	3.04817936206503	2.90492073965132	2.83700086820485
"062dc7bf1a892776a0d4259124cbb2fd"	4.22643752079623	4.75514749512014	4.93287867577251	4.86068039963778	4.80039260103351	4.88383756793872	5.01354411271171	4.61497117895824	4.65506252349366	4.49484945544585
"06308be651a239379c2200605a63c9b6"	3.61648933458233	0	3.1745906071095	0.271703955557686	3.56700448574576	0.454929804374912	0.383864734389722	4.02814831217654	1.31259473548749	4.30648331452106
"0639cd2e7dadf3ff0a4ebc918d2008b9"	2.99956332569339	5.15925785341169	4.13701125424122	5.08423330386031	2.98914643444557	4.91319709165703	5.29914508910114	2.18235642703933	4.89093450695111	2.73091468962518
"06608aa469565b1d3a438c87bb960551"	3.00036014840268	3.90697396042581	2.99716904090928	4.63575292984187	2.44639413913345	4.09338963976208	3.09013758954706	1.11777222582309	3.20698160829281	1.0527623976559
"066aad56751f9efcd6546c0e2594e7bc"	3.38612218642959	0.454981357820028	3.51500666574878	0.336543662641743	4.11504645825753	0	0.465141829828828	3.10418426567034	0	3.60149113336266
"067925bf2c68cfbf03151580d443463a"	1.58267878745436	1.4705550795825	2.12090552481443	1.73674847118496	1.91689522758336	1.49452337688456	2.11662065749258	1.79532756982615	2.08610227551776	1.91887900808997
"06850915424790786904937314f04f24"	2.73460124833428	4.44759314287665	3.2841548217859	3.72429746538333	2.45742136631979	3.40543107359418	2.85618268734284	2.65300848655477	2.76913953657143	1.92048615624895
"0691bcbf69519fb5dba78151aa18c728"	2.36228179950344	3.81144942744079	2.80584762441026	2.44737293558876	2.58306958510391	3.3600627431791	2.24529887315872	1.04805403947753	2.33922166290851	1.69937975541061
"06a434056b6d9da35471b83529f52fed"	3.68932315566384	3.32066200820431	3.80298810302737	3.53340354656019	3.70872982536839	3.23624836463707	2.103611578727	3.70026415181056	1.84999252765283	2.90167277132631
"06a682855ca27c8ebdd9ed2556447b9a"	0.985973498661941	4.61457561593447	3.3575564175781	4.82728088409302	1.20013946646552	4.54021741372704	2.56097547202754	0.176033494972864	3.2492280210274	0
"06bde0cecfbcada397af9c0bf5f83820"	2.76226739007414	4.87812880845604	4.67232852241081	5.16384523442398	3.00115633669102	4.90457429612093	2.7703150068312	2.06561272330467	3.63643611354032	1.55335772966885
"06da80a2c361f6c3363b72be33e8e8d4"	3.0469025220633	3.21360082670081	2.84841109397278	3.56105248523441	2.99512579429032	2.98601539520877	3.45200903551426	2.78903659031645	3.50069548134543	2.52538459511965
"06e55c354504ff6531cbdb3cc5cf43a4"	0.926047306789867	1.17545312895441	1.7041932802137	1.89156464520776	0.881931987131085	0.983501905292049	0.936503187320648	0.520659853669112	0.783300277550243	0.739729985124124
"06f154fee6b1d89c4fb222e23f2b939c"	3.20103310609595	5.78067167370558	4.01164308426037	4.42867999369088	3.81187236145638	6.09843154867604	4.89597684184095	2.01290475867956	4.53915355965773	2.66306720047973
"07110273e3d6af343dda0d8332e78b96"	2.72730182695177	4.45524531152172	3.55238573527335	3.99793218855856	3.00036014840268	3.78097337639348	3.32433929613094	1.58130712218336	3.05288167952486	1.94424653206822
"0723628f526fba7f82f84bebd97bad25"	1.56380101150051	5.17540344286949	3.85514691408439	5.29154146186843	1.83502902602256	4.74392696248368	3.06143808189669	0.31492022289764	3.47826724403753	0.0986156199039603
"073587e420e91ec5e53de8257bfaba94"	2.90157495053075	4.59011040563452	4.13753738791586	4.99381958772011	2.45933847105994	4.59460615125225	4.90166864513936	2.54831699001466	4.77854353866039	2.86146273516557
"0760f91983ac07c0e8e9f3efab81a287"	2.39228721335135	3.40967177236618	2.79605155457005	4.07886733886429	2.68453671307117	3.47617596519997	1.87072867783067	1.5093585380793	1.89772450212851	2.07241868907767
"076c212597b0d5ff02b7d6d677f724bd"	2.10240045716355	1.67467943640726	1.603217002637	2.03570697640698	2.43384139957184	1.81958408254871	2.14084727011775	3.81329714281536	2.8439180786853	4.27597632560772
"0771eed1039e2a9a46dfc4bb7bc0681b"	1.8342924506519	2.89042217147511	2.09080067906513	3.00024227438499	1.54687223608357	3.29822790158244	2.81846058546736	1.17691214276279	2.58236118942057	1.24090926706744
"077896f52217cf2755311d9ba92258b3"	3.744199758367	2.36621909725522	3.22304506785768	3.50067750648592	3.33196587864287	2.67855668858296	3.18114045303795	2.77091598590434	2.76686740466477	2.83943566976243
"077bf3cbcf7f29f2b58fa95b52ec5fc7"	7.3546940297218	7.78300377041702	7.56231583139441	7.95818042242834	7.4832107394663	8.52183505169387	6.96586972612103	6.38124691471954	6.61895522982722	6.21793234698036
"07a6681550e750fe5bd3e83dc318b5b1"	1.96424559412326	0	2.808673272772	2.3131566170054	2.30998445010639	0.924409683805906	0	0.336302222169575	0	0.492656357808617
"07ba0efc76158deb7ed94f5c6b5e148b"	2.29491789935798	2.90836277641297	2.8878709022281	2.9181733338079	2.63023159549431	2.66646216783688	0.332548272226965	1.46077081811666	0	1.98608995180974
"07c4d0f20a81938b97f1deefd4690bd8"	2.71360275709186	4.06303076287364	3.32297216579376	4.00378960507092	2.32886824488394	3.97385243528945	3.15089929387509	1.16505337378249	2.42130617743396	1.31089655749108
"07ce16e204c2f9e6a2bc0ebd87ce73b4"	3.59941667489158	4.27055912031323	4.01511381926042	4.19726768986165	3.73237448089814	4.38934841490287	4.15655960492301	2.72414478562667	3.89726585229324	3.36467571081497
"07d44546198c8221cf2a9765f78709b8"	3.50319935679332	0	3.38600595612707	0.375393601359993	3.5231859850813	0.271214468256301	0	4.39203067695585	0	3.41848587076769
"0808113a681a013933c03815ed511b06"	4.17411774815773	0.976479197285108	3.30952817637197	0.871813600167629	3.80551129443144	2.50854928644202	1.13180782601649	2.62135781484383	0	3.56675106718022
"081419daef27076e9e23740f0f3d0cfa"	3.39313792464641	4.64348394952534	4.29638845986496	4.80577602843824	3.56015193297139	4.89862507363236	4.5412075843104	2.39600658125193	4.37391068930641	2.11617816241334
"08278cb30c0ecfa025df1080741366fe"	2.74390860134469	3.95379392557603	2.88481322673489	3.38123614178767	2.85762494155579	3.26965730029877	4.14724104581481	3.22539023991533	4.27638780251183	3.45234634896839
"082b8027abcaeb2baea3b91658963091"	4.73665672933266	4.71236915864773	4.6144170615538	4.56584477935464	4.97709232639752	4.46891004514281	3.68291439849162	3.84101813980921	4.13381024536778	3.78713705871838
"0833115e4467b0ceb8783aab127ff52b"	3.83253147249657	4.70804668703457	4.31709454276416	5.16118711722894	3.80155926823527	4.9564695553807	4.8936494655858	3.10351983156033	4.89653018158098	3.56905861229023
"0834e59536ad310cbadacdf155bdda3b"	1.64032491876484	3.8555967577817	2.65324279831801	3.40518971888725	1.72143992452678	3.38238463080179	3.63500529876405	1.23719108058206	3.2079588428082	1.14583120909779
"086eca5f643453c1cf040e3cbe8b2c3c"	2.08862028780934	3.55924138693819	2.48713383443664	3.50351495225511	2.07061923936318	3.28355493612252	3.74499368409473	1.19686842789995	3.63564121691917	1.31884761519315
"087615d55895b273be3ec65195fa1639"	3.46322425124204	4.44346283295538	3.91370694680269	4.92523840947579	3.19580599086014	4.53405035412378	5.99458616478579	4.48320892619749	5.88367755660639	5.2040250935008
"089f050dd822e3fc12b55d0a998f6f6c"	1.99082615167614	3.73428800229766	3.296670000333	4.36787020356991	1.86769652948454	4.1883239174782	4.0455805577105	1.95172861746134	3.97750410719699	1.79249719703996
"08b5865dd5287e44cb75455288ca80c8"	3.24659210299502	0.442782961054987	1.42456933596229	0	2.05156210625042	0.45358593059249	0	4.36698317206647	0	5.84260737524625
"08c119aa2b071004f6bc3b8b3b1c8ce4"	1.26543547488141	3.57460902950965	3.17193984463679	3.65473852896312	1.26543547488141	3.48455459030352	3.81362393591218	1.48282652127474	3.58725190669666	2.36588960305304
"08d7a738a4756ac72191feaf26591930"	1.75806479270396	4.50758403813229	3.11535290867869	4.4347712079466	2.34893112985915	4.02631123022985	4.58127456621455	2.69756946961149	4.15027911263182	2.61657374318615
"08ffb091e6fb80698e54de15a34c082d"	4.4190875652519	5.74859702590402	4.77208435624831	5.85564204045642	4.66346026369931	6.01067303715526	5.46239133584446	4.36585525491088	5.43176994231659	3.91984862523504
"090545e39b003a74981d7d9c506623af"	3.06276777655917	2.18427493337895	2.33718608415738	2.45580641214305	2.98257224465235	2.14882326022498	1.07826875510851	1.3839947189686	0	1.94962353162252
"091b05420d1d03c04bff4485b8b1cb93"	1.70130945963931	3.15638831896017	2.16492266509513	3.40383616367915	1.67467943640726	3.29548480403779	3.38994821301758	1.46587927171264	3.53726334288561	1.12260221540821
"09619747866053cd06ccb7f6ac7c553b"	2.29719418814295	3.30257500257695	2.53772930743648	3.83357061918952	1.92300115914958	3.79041602781611	3.78512197188339	1.10314068664627	3.37435465089013	0.902513865161984
"096c8afcca0cf3953b7deb7a22aa2c64"	2.39520912287122	4.72352091825204	3.57056405177555	4.36726131182965	2.35654169762021	4.27635690454752	4.14019469444428	1.47608204726088	4.36491435115527	1.31884761519315
"0974d5a60d20f55cae8db1bb4d3ae6a9"	2.82268979485994	2.30082527968132	2.88811543766372	2.78942519553556	3.11892206958423	2.33871209970945	5.17697979475654	4.71107356826717	5.31843509125464	4.60435871683604
"0977ec1ec766483e434b5ced6346bd40"	3.34634858096416	0.475085693652529	3.54732821690511	0.838254809259856	3.46372550831027	0.681198073483805	2.68046712848754	3.57239119861783	3.23767080740597	3.22715386713682
"0989c13d0c860d464a6d08c86ae36452"	1.50256389853234	2.52300710030052	2.19236860272225	2.87614969384908	1.49028593461657	2.53303062329444	2.6310050226022	1.33206122138161	2.54425630334274	1.18408065188341
"0996f829f4792e4b30cb5106215a8c42"	0.852002206151793	2.62721664745909	1.75806479270396	3.11393193352152	1.0607276425796	2.71147845126488	0.865746704060523	0.148331110471537	2.10979711738295	0
